Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
AVP - Emerging Customer and Strategic Development,Krungthai AXA Life Insurance Public Company Limited,"Huai Khwang, Bangkok",Other,Full time,,,"Job Responsibility Emerging Customers Support the conduct of research on identified targeted partner. Liaison with cross functional teams within KTAXA and other AXA entity to ensure visibility of EC business. Participate in client/partner meetings when required. Track and monitor progress of EC projects and initiatives. Monitor EC performance by acquire data and information, develop and maintain EC performance dashboard, and provide with analysis to improve performance Support development of Inclusive Insurance in Thailand through various initiatives as per direction of KTAXA, AMO and AXA Group Support launch activities of EC projects as representative from EC, which includes but not limited to, Inclusive agents, health engagement and lead generation, KTB ecosystem, digital selling platform For general insurance business; Support and participate in proposal development process for selected key accounts Able to contribute to development of assigned EC projects or initiatives by working with local resources to achieve expected outcome as per assigned Distribution Strategy Able to develop reports related to distribution as per assigned and work with related stakeholders to gather data Support activities to promote development of distributions per assigned under key channels including agency, bancassurance or corporate solution. Support Project Management on assigned projects in both Emerging Customers and Distribution Strategy Understand and able to identify project activities, scope, task timeline, key milestones and KPI Qualification: 7 years experienced in Distribution Strategy and Business Development Experienced in Business Development and Business Planning Management Research and Analytical preferred Professional communication in English",Insurance & Superannuation
Pricing Group Processing Manager / 65K (+/-) @ BTS Chong Nonsi Very Urgent!!!,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Central Region,Actuarial,Full time,55000.0,89999.0,"Position: Pricing Group Processing Manager Industry: Insurance Location:           BTS Chong Nonsi Hiring Type:     Permanent Working time:  Mon - Fri Salary: up to 65 ,000 THB Benefit: Bases Salary Variable Bonus: average 3-4 months Group insurance OPD /IPD Dental THB 3,000 yearly SSO Provident Fund Provide 5% Annual leave Responsibilities: Analyze various statistics to support the company's operations. Make group insurance premium prices for the marketing department to present to customers. Submit results requesting approval of group insurance premium rates with Thaire Company. Prepare a report with analysis of the results of Quotation preparation to see the success rate. Prepare customer reports due for renewal of policy year. Analyze the Loss Ratio of each customer. To present annual premium rates for policy renewals. Send reports and insurance information to Management and Stakeholders Company on a monthly, quarterly, and annual basis. Qualification Bachelor’s degree in accounting or Finance field 5+ years of work experience in insurance company. Direct experience as a group pricing and group admin from life insurance company. Able to use MS Office proficiently. Skilled in analyzing statistical data. and knowledge of life insurance and insurance. Good communication skills. ******************************** *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit https://www.persolkelly.co.th/ for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.27th Floor, Empire Tower 3, Unit 2707,1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: Chatrapoom Pitak (Poom) Email: Chatrapoom_Pitak “@” persolkelly.com",Insurance & Superannuation
Pricing Group Processing (Senior / AM to Manager)...,Rabbit Life Insurance Public Company Limited,"Sathon, Bangkok",Other,Full time,,,หน้าที่และความรับผิดชอบ การทำราคาเบี้ยประกันภัยกลุ่ม เพื่ออนุมัติราคาเบี้ยให้ฝ่ายการตลาดนำเสนอลูกค้า การนำส่งผลงานเสนอขออนุมัติอัตราเบี้ยประกันภัยกลุ่มกับบริษัทไทยรี การจัดเก็บรายงาน และจัดทำรายงาน พร้อมการวิเคราะห์ผลของการจัดทำ Quotation ว่ามีจำนวนเท่าใด Success rate เป็นอย่างไร การจัดเตรียมรายงานลูกค้าครบกำหนดการต่ออายุปีกรมธรรม์ การวิเคราะห์ Loss Ratio ของแต่ละลูกค้า เพื่อการนำเสนออัตราเบี้ยปีต่ออายุกรมธรรม์ การส่งรายงานและข้อมูลการรับประกันภัยให้แก่บริษัทไทยรี เป็นรายเดือน รายไตรมาส และรายปี งานอื่น ๆ ตามที่ได้รับมอบหมาย คุณสมบัติ จบการศึกษาระดับวุฒิปริญญาตรี  สาขาด้านการบริหารจัดการ / บริหาร สถิติ มีประสบการณ์ตรงประมาณ 5 ปี ขึ้นไปด้านการทำงานเกี่ยวกับฝ่ายประกันภัยกลุ่ม การทำ Pricing และงาน Admin เคยดำรงตำแหน่งระดับ Senior หรือ ระดับ AM มีทักษะเชิงวิเคราะห์ และการเก็บรวบรวมข้อมูลอย่างเป็นระบบ สามารถทำงานในระบบ Excel ที่ทำ Macros ได้ และใช้ MS word ได้เป็นอย่างดี บริษัท แรบบิท ประกันชีวิต จำกัด (มหาชน) เก็บรวบรวม ใช้ หรือเปิดเผยข้อมูลส่วนบุคคลของท่าน ตามนโยบายความเป็นส่วนตัวสำหรับฝ่ายทรัพยากรบุคคล ซึ่งท่านสามารถศึกษาเพิ่มเติมได้ที่ https://www.rabbitlife.co.th/site/privacy_policy/privacy-policy-for-human-resources/,Insurance & Superannuation
Underwriting Officer,"APRIL Assistance (Thailand) Co., Ltd.","Pathum Wan, Bangkok",Underwriting,Full time,,,"For over 30 years, APRIL International Care has been specializing in international health insurance solutions. We design, distribute, and manage insurance plans and assistance services for individuals and businesses. With teams across Asia, Europe, and the Americas, we look after our members wherever they are to make sure they have access to the best care. We are part of the APRIL Group, a global insurance specialist with 2,300 staff in 16 countries. To sustain the growth of the company as well as the expansion of our services we are currently looking for an Underwriting Officer. You will be based in our Bangkok office and will be part of a tremendously dynamic group. Your key responsibilities: This position is responsible for the deployment and execution in Thailand of APRIL's regional underwriting and medical risk management approach. Deploy, oversee, and actively participate daily in the medical underwriting process, following the medical underwriting guidelines. This includes new business underwriting, new member enrolment, post claim underwriting and medical risk management. Ensure coordination with front (pre-sale process) and back office teams (claims and policy). Work closely with the claims team and policy teams to improve medical risk management. Promote APRIL branding by providing efficient, accurate and fair underwriting offer. Your Profile: University degree or college diploma in a medical field or Registered Nurse. Very good command of the English language; a second language is a plus. 2-3 years experience in medical/life insurance, underwriting or claims management. Analytical, Interpersonal, communications skills. Sense of details and organization. Good knowledge of internal organization and regional practices.Teamworking - fostering an environment of teamwork to ensure that all services are delivered on time and company goals are met. What we offer: You will be trained and coached to become proficient in a sought-after profession. You will integrate into a dynamic and committed team of young professionals. You will be offered development and career opportunities in a fast-growing tech-driven company. Office located near BTS Chidlom. Group Health Insurance & Provident Fund.",Insurance & Superannuation
"Senior Manager, Commercial Strategy",Prudential Life Assurance (Thailand) Public Company Limited,"Pathum Wan, Bangkok",Other,Full time,,,"Job Description Develop and implement commercial strategies according to company directions aiming to accelerate business growth Identify market opportunities and come up with new initiatives to drive business performance and strategic KPIs Work with related functions to implement new business initiatives across all sales channels Act as a Business Development and work on new business opportunities (i.e. acquiring new business partner, exploring new business ideas or innovations, etc.) to help the company achieve strategic KPIs Work in liaison to other functions to conduct business plan and follow through on initiative implementation Qualification Experience required: at least 2-5 years in insurance, banking, or consulting industry Direct work experience in sales channel i.e. Agency or Bancaassurance is a plus Strong strategic and analytical thinking Have ability to break down problems and frame the question before start looking for answers Good collaboration with can-do attitude, open to new ideas and is resilient Have ability to work in a dynamic working environment, and comfortable with change. Understand agile way of work is a plus",Insurance & Superannuation
Relationship Manager/ Sales Manager,"AEC INSURANCE BROKER CO., LTD.","Khlong Toei, Bangkok",Brokerage,Contract/Temp,,,"AEC INSURANCE BROKER CO., LTD. is an filiale of FUSE Insurance Indonesia, which is the world's top 100 insurtech platform in 2021. We are currently building the #1 Insurtech in Southeast Asia that helps people to reach insurance most efficiently. Therefore we need talent with great potential like you to join this growing organization, learning the right skills and also building great teams to reach our goals. Responsibilities: Recruit and build connections to meet partner recruitment targets at predetermined branches. Maintain good relations with partners and clients to meet the predetermined branch partner transaction targets. Achieve the GWP target that has been determined by management. Qualifications: Have educational experience at least high school/ Diploma Have a minimum of 1-2 years work experience in General Insurance, Broker, Leasing, Salesman Dealer or automotive Have minimum experience as Officer or Junior Officer Level Company Overview: www.fuse.co.id/en/home-en/ Linkedin:  www.linkedin.com/company/fuse-group-indo/ Join Us ... Apply Now!!",Insurance & Superannuation
Actuary/ Portfolio analysis/นักคณิตศาตร์ประกันภัย,Krungthai Panich Insurance Public Company Limited,"Ratchathewi, Bangkok",Actuarial,Full time,,,"Job Description Data Center Handle responsibilities the data of the every report, which is launched from Actuarial  Department securely and effectively. - Data portfolio tool Monthly produce the data portfolio tool produce for operational Effectiveness of the Underwriting and Other department. Performance report. Supporting the Marketing department : the agent/marketing/unit and other department - Analyst Ensure   the business underwriting is consistent with company  target segments. Ensure the business underwriting through different channels is consistent with company targets and that company managing channel risks. Conduct the risk management policies and procedures to ensure they are tracked and are having the right impact. Proactively addressing adverse development of company loss ratio and claims frequency. Qualification Bachelor or master’s degree in Insurance,Statistics,Mathematics  or related field. Minimum of 3-5 years’ experience in a Actuarial. Excellent in a Excel and SQL Team player attitude with energy. Excellent management skill and problem-solving skill.",Insurance & Superannuation
Service Improvement and Claims Registration Manager,Generali Insurance (Thailand) Public Company Limited,"Pathum Wan, Bangkok",Other,Full time,,,"Job Summary - Analyze claim registration process and business requirement to improve Registration function. - Handle Claim Registration project, manage to deliver within SLA and provide gap analysis summary. - Initiate improvement, digitalization, automation and simplification of claim process with respect to the end-to-end view from project perspective. - Claim Registration performance monitoring by preparing data and in form of dashboard as per request from external and internal party and regular monitoring. - Co-operate with stakeholders to support claim registration process improvement and project delivery. - Feedback the existing issue to Head of Claim and monitor result of its fixation to improve process and deliver project quality as per commitment. - Support project as assigned. Main Responsibility - Analyze claim registration process and business requirement of relevant project from business owner. - Handle UAT of claim operation project, manage to deliver within SLA. - Prepare and monitor Claim Registration performance dashboard. - Co-operate with stakeholders to support claim registration process improvement and project delivery. - Support project as assigned. - Perform other duties or special assignment as required. Qualification - Bachelor’s degree or higher - At least 5 years experienced in claim or process improvement or insurance operation. - Analytical skill, logical and initiative skill, good communication, service mind, proactive team work, ability to work with under pressure. - Fair English language - Excellent Computer skill : Ms Office, Privot, Power Point and Infographic.",Insurance & Superannuation
Head of A&H Underwriting,Sunday Insurance (Thailand) Public Company Limited,"Bang Rak, Bangkok",Underwriting,Full time,,,"Responsibility: ● Own, review and update underwriting guidelines and pricing conditions for all types of policies in line with company direction and targets. ● Collaborate with data science and insurtech partner(s) to leverage data and technology to automate quotation, pricing, policy issuance and endorsement processes in line with our company’s financials targets, workflow and SOPs. ● Review, update and manage workflow, SOPs and manuals for the team to receive, review and issue policies and endorsements for group and individual applications or standard sales orders in partnership with our sales channels / producers (broker and agents). ● Define and execute good strategies in partnerships with our sales channels / producers (broker and agents) to scale written premiums and improve profitability of portfolio. ● Prepare periodic reports and analysis to update management on underwriting performance and productivity leveraging Tableau and other data tools or dashboards. ● Validate and ensure that all premiums proposed and policies issued via our core system complies with OIC regulation and Company Underwriting Guideline as updated from time to time. ● Manage a team of underwriter(s), policy issuance and endorsement team to support smooth and complete underwriting processes. ● Participate in internal meetings including but not limited to senior management team meetings, and external meetings with clients where requested. ● Initiative new product, features, coverages and / or plans for the company to introduce to the market, and prepare ratings and wordings for OIC product application and approvals; in support of this initiative, prepare market research and study including but not limited to competitor benchmarks for clear differentiation to the market. ● Provide complete and accurate information to all and any operations team(s) to facilitate policy issuance, endorsement and invoicing correctly and on time. ● Control and manage that all E2E underwriting functions comply within our turnaround time (TAT) and service level agreements (SLA) agreed within the Company and with our sales channels and sales producers (brokers and agents). Identify and implement methods to optimise performance TAT and SLA to provide better services to our clients. Key Requirements: ● Bachelor’s Degree of Administration, Insurance or Nurse or in any related field. ● Minimum 8 years in the insurance company as Underwriting. ● Minimum 8 years in the insurance company as Underwriting (Health, PA or Life). ● Extensive knowledge of the insurance industry and marketplace including coverage issues, regulator issues and impact. ● Strong analytical and problem-solving skills. ● Excellent communication skills (verbal and written) in English & Thai. ● Good computer literacy, Microsoft word, PowerPoint and especially excel. ● Supervisory skills including delegating tasks/authorities, provide guidance, personnel management.",Insurance & Superannuation
Customer Analytic & Cross-Selling (AVP),Thai Group Holdings Public Company Limited,"Bang Rak, Bangkok",Actuarial,Full time,,,"วิเคราะห์ลูกค้า ดูแลกลยุทธ์และร่วมสร้างแนวทางการเติบโตโดยมีลูกค้าเป็นศูนย์กลาง  ดูแลการสร้างและปรับปรุงประสบการณ์ที่ดีของลูกค้าเพื่อส่งเสริมความภักดีของลูกค้า และเพิ่มและรักษาการคงอยู่ของลูกค้าและเพิ่มมูลค่าของลูกค้าผ่านการเพิ่มจำนวนกรมธรรม์ที่ถือครองเพื่อส่งเสริมกาติบโตของเบี้ยประกันของบริษัทฯ หน้าที่ความรับผิดชอบ: พัฒนาแผนการเตรียมข้อมูลและการวางแผนเพื่อการวิเคราะห์ลูกค้า วิเคราะห์ข้อมูลลูกค้าและใช้ข้อมูลจากการวิเคราะห์ลูกค้าส่งเสริมสร้างกลยุทธ์แนวทางในการพัฒนาผลิตภัณฑ์และบริการโดยมีลูกค้าเป็นศูนย์กลาง วิเคราะห์แนวโน้ม ประเมิน Portfolio และโอกาสในการขายเพิ่ม หรือขายข้ามผลิตภัณฑ์ วิเคราะห์กลุ่มลูกค้าเป้าหมายและการคัดเลือกลูกค้า ดำเนินกิจกรรมเพื่อสนับสนุนแผนงาน ดูแลการประสานงานกับหน่วยงานภายในและภายนอก เช่น ฝ่ายฝ่ายกลยุทธ์และแคมเปญผลิตภัณฑ์ ฝ่ายช่องทางการขาย ฝ่ายไอที ฯลฯ และบริษัทคู่ค้าที่เกี่ยวข้อง ร่วมพัฒนาศักยภาพของทีมงานในสายงานให้มีประสิทธิภาพ คุณสมบัติ : มีความรู้และประสบการณ์ในการวิเคราะห์ลูกค้า  วิเคราะห์ข้อมูลทางการตลาด มีความเข้าใจด้านงานขาย งานการตลาด และความเข้าใจในผลิตภัณฑ์ประกันภัย มีความเข้าใจด้านงาน CEM และการสร้าง Customer Journey มีความคิดสร้างสรรค์ และทักษะในการนำเสนอ มีทักษะการใช้งาน Program Excel, BI หรือ Tableau หรือ Program เพื่อการวิเคราะห์อื่น ประสบการณ์ทำงานไม่ต่ำกว่า 10 ปี ประสบการณ์ด้านธุรกิจประกันภัย หรืองานวิจัยทางการตลาด/ งานดูแลลูกค้า หรืองานDirect Marketing/ Customer Retention/ POM/ CX/ CEM อย่างน้อย 2 ปี ปริญญาตรี/โท (Computer Sciene, Statistic, Business Administration or related fields)",Insurance & Superannuation
Sr. Specialist - Agency Area Head ภาคอีสาน ประจำ นครราชสีมา,Allianz Ayudhya Assurance Public Company Limited,Nakhon Ratchasima,Other,Full time,,,"Job Description 1) Sales Force Relationship Management - Build and maintain the strong relationship with GM/ AL at highest level - Track and monitor to ensure that agency services are delivered with quality to ensure the satisfaction - Lead and manage heads of area field management to maintain the value proposition for sales force, and ensure that all AL will lead the healthy and positive view of the company - Provide advice, coaching and support in managing conflicts occurring among sales force in the region and each area under supervision - Ensure the sales performance and productivity in the region and each area under supervision - Manage the key components of sales contest and other sales incentives driving sales performance and productivity - Provide input to regional head in driving sales performance and productivity. 2) On-field Management including recruitment, training, communication, and other activities - Manage and monitor the quality and timeliness of recruitment, training, communication and other activities to support and ensure the successful region field management - Lead and manage the overall team of the region under supervision in delivering the messages of the company, and ensuring that the messages are in line with the company’s direction and cascaded down to area agency management with accuracy in timely manner - Ensure that recruitment, training, communication and other activities of all areas are aligned with regional direction - Provide advice and coaching for area managers under supervision for on-field management - Track and monitor the achievement of on-field management, define the improvement area and the required actions - Participate campaign execution to ensure the quality and timeline of all campaigns rolled out in the region and each area under supervision. Job requirements; - Bachelor’s Degree in Business Administration, Economics, or other related field - 5-8 years experience in Agency Field Management, Agency Field Support, Relationship Management or other related fields in insurance or banking business - IC license is a plus",Insurance & Superannuation
Staff - Health Investigator,Krungthai AXA Life Insurance Public Company Limited,"Huai Khwang, Bangkok",Underwriting,Full time,,,"To detect and address insurance fraud, waste, abuse, and other forms of suspicious activity, including, but not limit to, detection, investigation, remediation, and prevention of potential behavior and business process are at risk. Staff - Health Investigator’s scope of work may range from independent evaluation of preliminary information to on-site audit. Responsibilities; Collaborates with line manager and/or health SIU specialist/data analyst to identify audit sample, either random or based on another approved methodology Conducts investigation including comprehensive review of all portfolio documentation, on-site or desktop review and/or member or provider interviews Determines course of appropriate action based on line of business, severity of issue, and plan exposure Develops and implements effective record-keeping procedures. creates detailed investigation report, including follow-up or remedial action recommendations and presents to management Drafts corrective action plan, where appropriate, and submits line manager for approval Work with related departments to implement and assess recommendation and developments. Collaborates with health SIU database specialist on the data mining function including, but not limited to, specific activities and output necessary to support investigator’s activities Qualifications; Bachelor’s Degree of Nurse, Pharmacy, Physical Therapy, Medical Technology or related filed 2-3 years' experience in medical case review and investigation Experience in Health/Life Insurance are preferred Knowledge of medical procedures, treatment, medical terminology, and/or investigations Familiar with healthcare services, processes and operation system are preferred Good Interpersonal skill & detail-oriented",Insurance & Superannuation
Senior Engineering Underwriter,"MSI HOLDING (THAILAND) CO., LTD.","Sathon, Bangkok",Underwriting,Full time,,,"Job Descriptions Handle Underwriting risk and revision of draft quotation Checking of loss record, review Terms & Conditions with comment, issuance of renewal notice to Marketing. Checking and gather information of application for authority of risk acceptance by Marketing Department Provide Consultation and recommendation to concerned parties to follow regulations and underwriting manuals Co-operation with Claim department related to client's loss history Qualifications Bachelor’s Degree in Insurance, Statistic or any related field. At least 1 years of Engineering Underwriting experience Good command in English Applicable practical statistics skills/background Computer literate in MS Office, especially MS Excel Ability to work under pressure Website : www.ms-ins.co.th [link removed] Welfares : We offer a competitive remuneration package including bonus twice a year, OT, 15-day vacation, medical expense subsidy, Flexi benefits, training expense subsidy, provident fund, life insurance and others. How to contact: Please send your full resume with expected salary through Jobsdb. For more information, please do not hesitate to contact K. Chollatorn at 091-119-1211 .",Insurance & Superannuation
Specialist - Campaign Management (ttbbroker),TMBThanachart Bank or ttb / ทีเอ็มบีธนชาต หรือ ทีทีบี,"Suan Luang, Bangkok",Brokerage,Full time,,,"Job Scope : Develop and execute end-to-end marketing campaigns that align with business objectives and brand identity. Collaborate with cross-functional teams to ensure campaign success. Plan and manage campaign budgets, timelines, and resources effectively. Monitor and optimize campaigns for maximum ROI. Analyze campaign performance data to measure the effectiveness of marketing initiatives. Identify trends, insights, and areas for improvement. Coordinate with bank, product, channels (branch, AL, telesales and digital), marketing, operations and related parties for campaign target, offering, mechanic, communication message/ material and plan etc. Reporting: Prepare and present campaign performance reports to stakeholders. Use data-driven insights to make recommendations for future campaigns. Gather feedback from channels and customers to improve in the next campaign. Assist the Head of BU in budget control and management. Qualifications: Bachelor's degree or higher in business administration, marketing, economics or related fields Prior experience in marketing strategy, product, customer segment or CRM campaign Good analysis skill Good communication and coordination/ interpersonal skill. Have well- rounded knowledge related to broker & insurance business or financial institution",Insurance & Superannuation
Head of Telesales (ttb broker),TMBThanachart Bank or ttb / ทีเอ็มบีธนชาต หรือ ทีทีบี,"Suan Luang, Bangkok",Other,Full time,,,"Hilight PA, HIP, EH ,etc. Experience at least 10 years as Team Head/Sales Manager of telesales team Job descriptions: Develop sales strategy in response to achieve assigned sales target Lead sales teams and manage sales workforce to be ready for the targets assigned Monitor, control and provide consult and guidance to sales teams Analyze sales performance reports to develop new customers acquisition plan and maintain relationships with existing customers Qualifications: Bachelor degree in Insurance or any related field Proven experience at least 10 years as Team Head/Sales Manager of telesales team Strong leadership skill, ability to coach staff in the team about sales methods and way of work Positive attitude about teamwork, ability to work well pressure and resolve problems",Insurance & Superannuation
"(Associate) Director, High Net Worth Underwriting (Insurance)",ConnectedGroup Limited,Overseas (from Hong Kong),Underwriting,Full time,,,"About the Opportunity: You will play a critical role as an individual contributor within the HNW underwriting team while ensuring the delivery of high-quality underwriting services to their insurance clients. Our client provides an excellent work-life balance work culture for successful candidates to work with them. Your Roles: Underwriting case handling in accordance with the company's standards, philosophy, and guidelines Contribute in client meetings, trainings, audits, forums, seminar, and other events with internal or external clients Provide on-site underwriting support for cases when necessary Communicate effectively with clients and other stakeholders such as pricing, business development, administration, claims, traditional/regional/global underwriting, medical team etc. Develop new underwriting guidelines and process improvements Review and provide inputs to product design, policy provisions, treaties, business development proposals and underwriting guidelines, initiatives, campaigns, and related requests in a timely manner in order to help develop business Participate in digital underwriting, data analytic and other projects Involve in risk management, operational initiatives and special projects Your Requirements: At least 10 years life underwriting experience with 5 years in high net worth, preferably with reinsurance experience Strong foundation and understanding of underwriting philosophy Good interpersonal skills and the ability to manage difficult conversations Strong decision maker with innovative problem-solving ability Excellent oral and written communication skills in English If you are interested in this role, please click ""APPLY"" or send your updated CV to me at rita.yu@connectedgroup.com . Only the shortlisted candidates will be notified. All personal data collected will be kept strictly confidential and will be only used for recruitment purposes. For more job openings, please visit https://www.connectedgroup.com/ #ConnectedGroup #CGis25 #2023momentum",Insurance & Superannuation
Head of Product Management (Car Ecosystem ) - Insurance (ttb Broker),TMBThanachart Bank or ttb / ทีเอ็มบีธนชาต หรือ ทีทีบี,"Huai Khwang, Bangkok",Brokerage,Full time,,,"Job responsibilities ; จัดหาบริษัทประกันภัยคู่ค้า ที่มีผลิตภัณฑ์ประกันภัยที่สามารถแข่งขันในตลาด และให้อัตราผลตอบแทนสูง เพื่อรองรับการขยายธุรกิจสำหรับโครงการให้กับบริษัทฯ และธนาคาร ร่วมกับ Strategic & Analytics ในการริเริ่มและบริหารโครงการสำหรับการจัดหาผลิตภัณฑ์ที่พร้อมขาย การนำเสนอขายผลิตภัณฑ์ สำหรับทุกช่องทางของบริษัทฯ เพื่อสามารถตอบสนองความต้องการของลูกค้าได้อย่างเหมาะสม จัดทำกรอบเงื่อนไขความคุ้มครอง ร่วมกับบริษัทประกันภัยเพื่อให้เหมาะสมและปิดความเสี่ยงกับลูกค้าแต่ละกลุ่มธุรกิจ (Set standard coverage) จัดทำ Guideline / Sale Kit คู่มือสนับสนุนการขายเพื่ออำนวยความสะดวกสำหรับเจ้าหน้าที่การตลาด รวมถึงการจัดทำการสื่อสารข้อมูล ข่าวสารที่บริษัทประกันภัยคู่ค้า แจ้งเปลี่ยนแปลงให้กับหน่วยงานที่เกี่ยวข้องรับทราบ ร่วมจัดทำแนวข้อสอบ (Pre & Post test) กับบริษัทประกันภัยคู่ค้า ในแต่ละผลิตภัณฑ์เพื่อให้ Marketing เข้าทดสอบก่อนขาย เป็นผู้นำเสนอเกี่ยวกับโครงการ และนำเรื่องขออนุมัติใน Management Committee (MC) จัดหาบริษัทประกันภัยคู่ค้า และผลิตภัณฑ์ประกันภัย Motor สำหรับสินเชื่อรถยนต์ป้ายแดง เพื่อรองรับธุรกิจผ่านช่องทางธนาคาร และ/หรือ Dealer บริหารจัดการบริษัทประกันภัยคู่ค้า ให้ปฏิบัติตามกรอบระยะเวลา SLA ที่บริษัทฯ กำหนดในด้านกรมธรรม์, การจ่ายผลตอบแทน และการจ่ายสินไหมทดแทน สร้างความสัมพันธ์กับบริษัทประกันภัยคู่ค้า เพื่อสร้างโอกาสในการจัดทำ Campaign ขยายตลาด รวมถึงการติดต่อประสานงาน สื่อสารข้อมูล ข่าวสารต่างๆ ไปยังประกันภัยคู่ค้า เป็นผู้ประสานงานระหว่างฝ่ายกฎหมาย และฝ่ายกำกับดูแล ของบริษัทฯ ในการจัดทำสัญญาแต่งตั้งนายหน้ากับบริษัทประกันภัยคู่ค้า (รายใหม่) Job Qualification ; การศึกษาระดับปริญญาตรีขึ้นไป สาขาการประกันภัย , สถิติ, การบริหารการจัดการ หรือสาขาที่เกี่ยวข้อง มีประสบการณ์การบริหารงานหน่วยงานไม่น้อยกว่า 5 ปี ทักษะการวางแผนและการบริหารจัดการ ความรู้ความเข้าใจในธุรกิจ การคิดเชิงวิเคราะห์ การแก้ไขปัญหา และการตัดสินใจ สามารถถ่ายทอดความรู้เป็นขั้นตอนและพัฒนาผู้อื่นได้ มีประสบการณ์การดูแลตลาดประกันภัยรถยนต์, Car Dealer, OEM",Insurance & Superannuation
Business Analyst (CRM Salesforce and E-Commerce insurance),The Viriyah Insurance Public Company Limited,"Bang Phlat, Bangkok",Other,Full time,,,"Conduct detailed analysis and documentation of current business processes and systems, identifying areas for improvement related to CRM Platform (Sales & Service & marketing cloud), customer portal and Insurance E-Commerce Channel. Collaborate with project team, software developer and related stakeholders for business requirement document/ System Testing/User Acceptance Testing for change request and new projects related to CRM, Customer portal and Digital Insurance. Support an integration of existing project and support new project integration. Tracking and monitoring the progress of the project management office and the projects and programs assigned to it. Producing a weekly/monthly project performance status report. Understand and update overall technology used in Salesforce & other CRM Trend. Other duties as assigned.",Insurance & Superannuation
Compliance - Senior Specialist - Corporate Execution (ttb broker),TMBThanachart Bank or ttb / ทีเอ็มบีธนชาต หรือ ทีทีบี,"Suan Luang, Bangkok",Other,Full time,,,"Job Description: • Providing knowledge, counsel, and advice on Compliance with laws and regulations to business units, executives, and employees of ttb broker. • Ensuring that the company follows the rules and regulations published by the Office of Insurance Commission (OIC) as well as the requirements of other companies. • Implement plan and directions of Compliance Risk Management with assigned Business to achieve an ultimate objective of being its business partner in an end-to-end manner, e.g. Identify, Assess. Mitigate and Monitor compliance risk with regulatory guidelines. • Report the finding to management in respect of Financial Market, Trade Finance activities and all other Assigned Business Segment activities. The scope includes products, processes, sales and operational activities of assigned Business Segment. • To ensure that all regulatory update and development are efficiently communicated to and understood by all business partners in the ttb broker. Qualifications Bachelor’s in Law with 5-10 years’ experience in legal or Compliance or related fields in financial institutions / banking or securities business. Knowledge of Global market, Foreign Exchange, Derivatives (recommended). Able to conduct the role independently and with integrity and high professional ethics. Good personal communication skills capable of dealing with wide range of stakeholders, including senior management. Good analytical and report writing skill. Fluent in Thai/English: writing, reading, and speaking.",Insurance & Superannuation
Claims Administrative Officer (Fixed term contract),AXA Insurance Public Company Limited,"Sathon, Bangkok",Claims,Contract/Temp,,,"We're looking for Claims Administrative Officer. This  position will be contract 6 month first, renewal or convert to be permanent is depends on performance Job Description Support document claim assessor for non-motor insurance Ensure the accuracy of non-motor claims data and documentation in the company's core system, aligning with OIC requirements. Qualifications Bachelor or higher degree of Insurance, Risk Management, Business Administration or any related field. New graduation are welcome (0-1 year of experience) Excellent interpersonal and customer service skill Good English command Communication skills and confidence when dealing with people, sometimes in difficult circumstances Organizational and time management skills Key highlight benefits that you will get when you become our AXA’s happy family: International work environment within Diversity & Inclusion Enjoy flexible working lifestyle (Flexi time & Hybrid Work) Long-term saving & Flexi investment Medical & Well-being programs Digital learning platform to grow your potential Good location: near MRT Lumpini We offer excellent career prospects and attractive remuneration package to the right candidates. All application will be treated in the strictest confidential. Interested applicants please e-mail or send application with recent photo and expected remuneration to: Human Resources AXA INSURANCE PUBLIC COMPANY LIMITED. 1168/67 Lumpini Tower 23 Floor, Rama 4 Road, Sathorn, Bangkok 10120. (MRT Lumpini) Tel: +66 02118 8195 Visit our website: www.axa.co.th Come and join our happy family! By submitting your CV to AXA, you acknowledge and agree on all the information set forth in the AXA Privacy Policy which can be found at https://www.axa.co.th/en/privacy-candidate-statement",Insurance & Superannuation
Health Claims Assessor,"MSIG Service and Adjusting (Thailand) Co., Ltd.","Sathon, Bangkok",Claims,Full time,,,"Job descriptions: Manage and handle for group health claims Consider and approve medical claims within authority limits. Coordinate with hospitals for Claims processing and confirm medical diagnosis Other assigns by Superior Qualifications: Bachelor's degree in Nurse or any related field. At least 2 years of experience in Health Claims Good command in English Proficiency in MS Office Good communication, active, responsible and teamwork Ability to work under pressure Website : www.ms-ins.co.th Welfares : We offer a competitive remuneration package including bonus twice a year, OT, 15-day vacation, medical expense subsidy, dental expense subsidy, training expense subsidy, provident fund, life insurance and others. How to contact: Please send your full resume with expected salary through Jobsdb. For more information, please do not hesitate to contact K. Chollatorn at 091-119-1211 .",Insurance & Superannuation
