Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Asset Management and Special Project Associate,Thai Beverage Public Company Limited,Bangkok,Administrative Assistants,Full time,,,"Job Responsibilities - สนับสนุนงานบริหารจัดการสินทรัพย์ งานพัฒนาธุรกิจอสังหาริมทรัพย์ และงานโครงการต่างๆ ตามที่ได้รับมอบหมาย - รับผิดชอบจัดทำงานเอกสารที่เกี่ยวข้องกับงานบริหารจัดการสินทรัพย์, งานพัฒนาธุรกิจอสังหาริมทรัพย์, และงานโครงการ เช่น งบประมาณ, แผนการ ดำเนินงาน, รายงาน, บันทึก, และงานเอกสารอื่นๆ - ติดต่อประสานงาน และเข้าร่วมประชุมกับหน่วยงานต่างๆที่เกี่ยวข้องทั้งในและนอกองค์กรให้บรรลุเป้าหมาย Job Skills & Qualifications Educations Background (การศึกษา) - ปริญญาตรี ด้านการบริหารธุรกิจ/อสังหาริมทรัพย์/สถาปัตยกรรม/การจัดการ หรือสาขาอื่นๆ ที่เกี่ยวข้อง Professional Experiences (ประสบการณ์การทำงาน) มีประสบการณ์ทำงานด้านบริหารจัดการทรัพย์สิน และ/หรืองานบริหารโครงการ อย่างน้อย 2-3 ปี",Administration & Office Support
Sales Administrative/พนักงานขายประจำร้าน,"CHIC DECOR Co., Ltd.","Prawet, Bangkok",Client & Sales Administration,Contract/Temp,16000.0,19999.0,"ผู้ช่วยผู้จัดการขายหรือค้าปลีก บริษัท : ชิคเดคคอร์ จำกัด  เริ่มธุรกิจออนไลน์ใน 2553 เรากำลังมองหา พนักงานขายสินค้าประจำ รายละเอียดงาน ดูแล จัดการ และรับชำระค่าสินค้า รวมถึงการบรรจุผลิตภัณฑ์ ดูแลพื้นที่แสดงสินค้าให้สะอาดเรียบร้อยตามที่ได้รับมอบหมาย ตรวจสอบคลังสินค้าเมื่อลูกค้ามีการเช็คสินค้าเข้ามา ตอบคำถามลูกค้าผ่าน Chat อย่างมีประสิทธิภาพและรวดเร็ว ให้ข้อมูลลูกค้าอย่างครบถ้วน ทำเอกสารใบเสนอราคา และ อกำกับภาษีได้ อย่างถูกต้อง คำนวณพื้นที่ และ นำเสนอสินค้าให้ตรงกับความต้องการลูกค้า คุณสมบัติ มีความเข้าใจพื้นฐานด้านการขาย และรักการบริการ ทำงานตรงเวลา สามารถทำงานในวันเสาร์ และทำงานคนเดียวได้ สามารใช้งานระบบคอมพิวเตอร์ได้ ระบบการเอกสารการขาย Excel และ ระบบขายของออนไลน์ มีทักษะการขายที่ดี CHIC DECOR Co., Ltd. 51,53 Soi Supaphong 1, Yak 3-3, Srinakarin Road Soi 42, Nong Bon, Prawet,  Bangkok  10250",Administration & Office Support
Sales Representative/พนักงานขาย หรือเจ้าหน้าที่การตลาด,"IPW DIGITAL CO., LTD.","Bang Khun Thian, Bangkok",Client & Sales Administration,Full time,,,"รายละเอียดบริษัทฯ นับเป็นเวลากว่า 30 ปี ที่กลุ่มบริษัท วินสันได้รับความไว้วางใจจากลูกค้า ในการเป็นผู้ผลิต ผู้จัดจำหน่าย และผู้ให้บริการครอบคลุมอย่างครบวงจรในธุรกิจการพิมพ์สกรีน จากแนวความคิด ""สินค้าคุณภาพ เพื่อผลงานคุณภาพของลูกค้า"" เป็นแรงขับเคลื่อนสำคัญที่ทำให้เราประสบความสำเร็จ ทางบริษัท ไอพีดับบลิว ดิจิตอล เป็นหนึ่งในบริษัท ในเครือของกลุ่มวินสัน และเป็นบริษัทผู้ประกอบการธุรกิจการพิมพ์ดิจิตอลและการพิมพ์อิงค์เจ็ท เกิดขึ้นจากความมุ่งมั่น และตั้งใจของกลุ่มผู้บริหารที่มีวิสัยทัศน์ในการดำเนินธุรกิจการพิมพ์ให้ครบวงจรมากขึ้น และตั้งใจให้บริการด้วยความจริงใจ เพื่อให้บรรลุเป้าหมายหลักของบริษัทแม่ คือ ""ความพึงพอใจของลูกค้า"" เป็นสำคัญ สมัครพร้อมสัมภาษณ์ ทันที ตำแหน่ง พนักงานเซลล์ หรือเจ้าหน้าที่การตลาด ฿15,000 - 25,000 บาท รายละเอียดงาน - หาลูกค้าใหม่ แนะนำบริษัท และแนะนำสินค้าแก่ลูกค้าใหม่ -         นำเสนอสินค้า เข้าพบลูกค้า ติดตามงานขาย และการบริการหลังการขาย -         สร้างสัมพันธภาพที่ดีกับลูกค้าใหม่ และลูกค้าปัจจุบัน -         มีฐานลูกค้าเก่าให้ดูแล มีค่าคอมมิชชั่น -         ทำงาน จันทร์ – เสาร์ เวลา 8.00 – 17.00 น. -         หยุดตามปฏิทินและตามเทศกาลต่างๆ คุณสมบัติ -         ปริญญาตรีการขาย/การตลาด หรือทุกสาขา -         มีใจรักงานบริการ กล้าพูด กล้าตัดสินใจ -       มีความสามารถในการเจรจาต่อรอง -       มีความสามารถในการแก้ไขปัญหาเฉพาะหน้า -       เรียนรู้ได้เร็ว/การปรับตัว -       สามารถทำงานใต้สภาวะกดดันได้ดี -         รายได้ขึ้นอยู่กับวุฒิการศึกษา และประสบการณ์ ปรับเงินเดือนตามความสามารถ สถานที่ปฏิบัติงาน  บริษัท ไอพีดับบลิว ดิจิตอล จำกัด o   242 ซอยพระรามที่ 2 ซอย 50 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพฯ 10150 วิธีการสมัครงาน o   สมัครด้วยตนเองที่ บริษัท ไอพีดับบลิว ดิจิตอล จำกัด 242 ซอยพระรามที่ 2 ซอย 50 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพฯ 10150 -         สำเนาบัตรประชาชน     1        ใบ -         สำเนาทะเบียนบ้าน       1        ใบ -         สำเนาวุฒิการศึกษา      1        ใบ -         รูปถ่าย 1-2 นิ้ว จำนวน 1        รูป ***หากมีประสบการณ์ จะได้รับการพิจารณาเป็นพิเศษ*** สวัสดิการเพิ่มเติม - เงินเดือนประจำ - เบี้ยขยันรายเดือน - โบนัสประจำปีตามผลประกอบการบริษัท - ประกันสังคม - ชุดฟอร์มพนักงาน - ปรับเงินเดือนประจำปี (ตามการ ประเมิน) - การอบรมพิเศษต่างๆ - งานเลี้ยงประจำปี - วันหยุดพักผ่อนประจำปี 6-10 วัน (วันหยุดพักร้อน) - เงินสวัสดิการงานแต่งงาน - เงินช่วยเหลือ ค่าฌาปณกิจศพ บิดา-มารดา สนใจร่วมงานสามารถสอบถามรายละเอียดที่ โทร. 089-498-7855, 02 -452-9990 ext. 408",Administration & Office Support
Executive Secretary/เลขานุการผู้บริหาร,"Central Food Products Co., Ltd.","Khlong Luang, Pathum Thani",Administrative Assistants,Full time,,,หน้าที่และความรับผิดชอบ - วางแผนงาน จัดระบบงาน และเตรียมงาน รวมถึงดูแลเรื่องการนัดหมายของผู้บริหาร -  ดูแลเรื่องการนำเสนอเอกสารจากแผนกต่างๆ คัดกรอง ตรวจสอบความถูกต้องของเอกสารก่อนนำเสนอเพื่อขออนุมัติ จากฝ่ายบริหาร -  ติดตามงาน และประสานงานกับหน่วยงานที่เกี่ยวข้องทั้งใน และนอกบริษัท คุณสมบัติ -  ปริญญาตรีขึ้นไป บริหารธุรกิจ อักษรศาสตร์ บัญชี หรือสาขาอื่นๆที่เกี่ยวข้อง -  มีประสบการณ์ด้านงานเลขานุการผู้บริหาร ไม่น้อยกว่า 5 ปี -  มีทักษะในการสื่อสารภาษาอังกฤษเป็นอย่างดี ทั้งการอ่าน เขียน พูด -  มีทักษะในการใช้โปรแกรมคอมพิวเตอร์เป็นอย่างดี,Administration & Office Support
Administrative Officer (Urgent),"Global Venture Solutions Co., Ltd.",Samut Sakhon,Administrative Assistants,Full time,16000.0,24999.0,"Job Function: Responsible for administering documents, filing and other administrative job. Support the operation and reporting. Other administrative jobs. Qualifications: Diploma /Bachelor Degree in Business Administrator / 1-5 years experience in administrator / accounting The ability to work autonomously and be flexible in their approach Able to communication in English language Able to work in Samut Sakhon Industrial Estate, Samut Sakhon Province Skills Computer: Computer literate in MS, Office programs Hours of work: 08.00 – 17.00hrs Days of work: 6 days per week Interested candidates are invited to write in with full resume, stating present and expected salaries, and enclosing a recent photograph to the address below; Global Venture Solutions Co., Ltd. HR Department No. 1/116, Village No.2, Tha Sai Sub-district, Mueang Samut Sakhon District, Samut Sakhon Province 74000 Tel: 089-136-1110, 083075723 6, 034-490-750 http://www.gvs.co.th [link removed], http://www.unft.com [link removed] *ผู้สมัครที่อยู่ในพื้นที่บริเวณใกล้เคียงกับทางบริษัท จะได้รับการพิจารณาเป็นพิเศษ*",Administration & Office Support
"Site Services Manager, Chonburi based","Mars Petcare (Thailand) Co., Ltd.",Chon Buri,Administrative Assistants,Full time,,,"Site Services Manager, Chonburi based Overview: The Site services Manager plays role in managing the services & welfare facilities at the factory and make Mars mean more to associates through their experience. This includes supporting CHB factory by providing support to the Site Leadership Team; Associates related engagement activities/events. Compliance tracker management; G&A cost ownership, Coordinate and maintain operational relationship with Facility management Vendor; Scrap disposal management (except for ETP). The incumbent will additionally provide support and assistance to the Site Director with various projects and visitor management Responsibilities : Provides Safe Products and a Safe Workplace Role model the application of Mars safety standards in order to safeguard our associates and the assets we use. Role model the use and application of the Mars 5 Principle. The Site Services Manager is Accountable for: Coordinating all travel management activities for the Site Leadership Team o   Act as the designated travel co-ordinator for all group travel requirements of Site Leadership Team and implement all travel related procedures in line with the Mars travel policy o   Ensuring that all travel is registered on iJet as per the Mars Global Travel policy o   Co-ordinate all overseas visitor accommodation and travel requests to CHB o   Co-ordinate all visa applications, invitation letters and other miscellaneous travel requirements to CHB for visitors o   Visitor management in coordination with Site Director Associate related Engagement activity/ Events o   Support all celebrations needs ( LT Team Birthday, milestones achievement) o   Lead Be-Well initiatives on site and ensure maintenance of ‘Gold Standard’ and improvement to platinum standard o   Support site director for all communication events management o   Health center maintenance o   participating in canteen committee and ensure higher level of engagement thru Canteen audits, food quality surveys, menu enhancement etc o   participate/ lead all event management related to associate engagement o   new associates initial onboarding and factory processes orientation Coordinating all Site Security activities on site o   Ensure that the security agency is providing all security services in line with the contract and budget and raise to the Site Leadership Team any issues or gaps with the security services on site o   Immediately escalate all security events to the designated associates in the Site Leadership Team and have a monthly meeting with the security team lead to ensure close out of all events o   Work with the Security lead to ensure the facility CCTV system is operation as required and raise immediately to the Site Leadership Team any concerns that must be addressed o   Ensure site security team is following the contractor and visitor induction process o   Monitor use of company vehicles in line with established procedures o   Coordination of all security activities and request for special events, VIP visits, etc. Coordinating all contractor activities with Facility Management within the premises (except for factory area) o   Ensure that Functional Leads are allocating and utilizing the contractors in line with the plans and budget and raise to the Site Leadership Team any issues or gaps with the cleaning services on site o   Close coordination with cleaning service provider to ensure office, canteen, all locker rooms and all associate facilities are maintained to ensure the cleanliness of the areas to established standards o   Monitor the cleaning service contractor invoices on a monthly basis to ensure that all charges are in line with the agreed contract o   Coordination of all cleaning activities and request for special events, VIP visits, etc o   Ensure the facility Vendor manages  facility (except production area) is well maintained from hygiene, 5S, cleanliness, Gardening and building & furniture upkeep o   Conduct monthly audit of all grounds with Site Leadership Team to monitor compliance to Mars standards and prepare feedback to Facility Management Vendor within the current meeting processes o   Ensure availability and management of uniforms are timely done. o   Coordinating all site uniforms and locker allocation requirements on site in line with Mars GMP standards Supervision of all Site Reception duties o   Direct supervision of reception contractor to ensure that we are providing reception services in line with the agreed protocols and address any issues or gaps in the reception services Coordinating all office and factory stationery requirements o   Manage consumption and timely supply of site stationery in line with budget o   Submit consumption report each period to each department Provide general administrative assistance to the Site Leadership Team o   Oversee maintenance of all meeting and training rooms on site to ensure they are maintained in line with Mars Office Standards o   Hold all associates responsible for maintaining the Mars Office Clean Desk requirements at all times. o   Oversee centralized filing system/room for CHB site Associates and Contractors Wellbeing initiatives o   End to end responsible for Health center maintenance with Doctor panel o   Shall organize yearly medical checkups for everyone at site and ensure the legal compliance o   Responsible to plan, lead and organize the wellbeing initiatives at site like be well initiatives, sports contractors    engagement sessions etc… o   Lead to organize associate engagements sessions like festival celebrations, team events, AAD related events, birthday celebrations and any other celebrations related to campaigns, records and milestones o   Shall coordinate and organize necessary arrangements for site communications like associate conversation, supply connect, town halls and skip level interactions. o   Shall actively manage Ask me drive – Feedback, Suggestions and Escalations from associates to Site management Scrap and Waste management: o   Site lead for end to end scrap and waste management execution process in Compliance to Legal requirements o   Responsible to coordinate with MGS to finalize legally approved vendor for different scrap handling and budget management o   Responsible to define the process flow and right scrap collection mechanism in the factory o   Shall coordinate with external vendors for scrap lifting on time and also the legal compliance o   Shall support HSE with scrap and waste management requirements related to externa and internal standards o   Responsible to comply with scrap reconciliation process Canteen Committee: o   Legal Compliance: Shall lead Canteen committee and will chair canteen committee meetings to discuss feedback on food and canteen related issues o   Food Safety Compliance: Audit food vendor facility to ensure safe food is supplied to MARS all times. o   Responsible to maintain in-house Safety and Quality control measures all times o   Responsible to adhere to all site specific GMP requirements o   Training of all canteen contractors, vendors on MARS. The key challenge of the position is to continuously improve administrative support functions provided to the CHB Site Leadership Team with a strong emphasis on achieving cost reduction and efficiency improvements. This position description is to serve as a guide. It is intended to be flexible and will continue to evolve over time with business needs and demands and will be updated periodically and at the company’s discretion Qualifications : Degree qualifications in Business Administration or other relevant discipline. 5 + years FMCG experience within a multinational organization. Must have exceptional organization and time-management skills. Strong delivery focus, task orientated and sees through actions to completion. Highly professional with strict attention to detail and high level of commitment and trustworthy. Be adaptable & flexible to business demands, can respond quickly and think on your feet whilst keeping calm in high pressured situations. Passion to work in a highly dynamic, fast paced manufacturing environment. An energized, optimistic ‘can do’ attitude. Demonstrate Mars Five Principles.",Administration & Office Support
Talent and OD Specialist,Fasco Motors (Thailand) Limited,Nonthaburi,"PA, EA & Secretarial",Full time,,,"Key Responsibilities Talent Management Leadership Development Performance Management Employee Engagement Organization and Culture Transformation PROFESSIONAL EXPERIENCE/QUALIFICATIONS Bachelor's degree in HR, OD, Business, or related field Minimum of 5 years relevant professional working experience in Talent and/or Organization Development Experience in multinational company and manufacturing environment is an advantage Ability to work as a business partner Strong communication and interpersonal skills Passion to win and High say/do with quality results",Administration & Office Support
HR Business Partner,BG CONTAINER GLASS PUBLIC COMPANY LIMITED,Pathum Thani,Administrative Assistants,Full time,,,"HR Business Partner Location: Rangsit, Pathum Thani, Thailand Company Overview: BGC or BG Container Glass Co., Ltd., a subsidiary of Bangkok Glass Public Company Limited, operates in glass packaging business. The plant was established in 1974 and started its production in 1980 in Pathumthani with the production capacity of 150 tons per day. Currently, BGC has 5 glass packaging plants with the largest number of production capacity in Thailand. From just one furnace, today, BGC has grown steadily. The company was incorporated into BG Container Glass Company Limited in the year 2016 and was registered as Public Company Limited in the year 2018 The company is built on a foundation of innovation, advanced production technology and effective performance that can be recognized internationally. The company is also looking for expanding into other packaging businesses, leading to the Total Packaging Solutions. Therefore, the company was merged with Bangkok Visypak Company Limited and BG Packaging Company Limited which are a subsidiary of Bangkok Glass Public Company Limited in the year 2021 for serving customer needs in various industries. BGC commits to bring a good value to our employees, customers, partners, society and world by developing innovation and new products with good quality and environmentally friendly to become the leader in integrated packaging in Thailand. Job Summary: The HR Business Partner plays a critical role in aligning human resources strategies with business objectives. This position is responsible for collaborating with business leaders to drive organizational effectiveness and employee engagement. The successful candidate will act as a consultant and advisor to management on HR-related issues, while also implementing HR programs and initiatives that support the overall business strategy. Key Responsibilities: Strategic Partnership: Collaborate with business leaders to understand their goals and objectives, providing HR guidance and support. Proactively identify and address human resources challenges that may impact the achievement of business goals. Talent Management: Lead talent acquisition efforts, partnering with hiring managers to identify staffing needs and ensure a smooth recruitment process. Work on succession planning and career development initiatives to build and retain a high-performing workforce. Employee Relations: Manage and resolve complex employee relations issues, conducting thorough and objective investigations as needed. Provide coaching to managers on performance management and disciplinary matters. Organizational Development: Collaborate with leadership to assess organizational needs and develop strategies to enhance team and individual performance. Drive change management initiatives to support organizational growth and development. Performance Management: Oversee the performance management process, including goal setting, performance reviews, and development plans. Provide guidance to managers on addressing performance issues and recognizing exceptional contributions. Employee Engagement: Design and implement initiatives to enhance employee engagement, morale, and retention. Conduct regular surveys and assessments to gather feedback and make data-driven recommendations for improvement. Qualifications: Bachelor's degree in Human Resources, Business Administration, or a related field. 3-5 years of experience as an HR Business Partner or in a similar role. Solid understanding of HR best practices, employment laws, and regulations. Excellent communication, interpersonal, and negotiation skills. Proven ability to build strong partnerships with business leaders.",Administration & Office Support
Project Coordinator (Chinese Speaking)/เจ้าหน้าที่ประสานงานโครงการ -...,"AMITA TECHNOLOGY (THAILAND) CO., LTD.",Chachoengsao,Administrative Assistants,Full time,,,"Project Coordinator / Purchasing Officer Key responsibilities: Coordinate project management activities, resources, equipment and information. Experience in purchasing more than 2 years. Knowledge in cost analysis and purchasing skills. Break projects into doable actions and set timeframes. Assign tasks to internal teams and assist with schedule management. Help prepare budgets. Monitor project progress and handle any issues that arise. Act as the point of contact and communicate project status to all participants. Work with the Project Manager to eliminate blockers. Skill & experience: working experience more than 5 years in project coordinator. Knowledge evaluate the project budget. Project management skills. Good team work and co-work each section. Good command in English and Chinese. Benefits: Five-day work week Life insurance Medical insurance Dental insurance Overtime pay Performance bonus Hardship allowance Transportation allowance Cost of living allowance",Administration & Office Support
เจ้าหน้าที่ธุรการสโตร์ Office,"TA CHANG PRECISE CO., LTD.",Chon Buri,Administrative Assistants,Full time,,,"เงินเดือน 15,000 - 25,000 Job Descriptions ควบคุม ดูแลวัสดุอุปกรณ์ – เครื่องมือทุกประเภท เช็คของภายในสโตร์ ดูแลการเบิก – จ่าย สินค้าให้เป็นไปตามขั้นตอน ตรวจเช็ค และนับของให้ครบตามจำนวนที่รับเข้า เก็บของเข้าสโตร์ให้เป็นระเบียบเรียบร้อย ตัดสต็อคสินค้า ทำรายงานสรุปการรับ – การจ่าย และยอดคงเหลือในแต่ละวัน งานอื่นๆ ตามที่ผู้บังคับบัญชามอบหมาย Qualifications วุฒิการศึกษา ปวส. ขึ้นไป หรือเทียบเท่าปริญญาตรี มีประสบการณ์มากกว่า 1 ปี มีความละเอียดรอบคอบในการทำงาน มีความกระตือรือร้นในการทำงาน รักความก้าวหน้า และมีความรับผิดชอบสูง มีทักษะด้านการสื่อสารและการเจรจาที่ดี มีความคิดสร้างสรรค์ สามารถทำงานภายใต้แรงกดดันได้เป็นอย่างดี สามารถใช้โปรแกรมคอมพิวเตอร์ได้เป็นอย่างดี (Microsoft Office, Word, Excel, Power point) หากพูดภาษาจีนได้ จะพิจารณาเป็นพิเศษ สามารถเดินทางมาทำงานเองได้ บริษัทไม่มีรถรับส่ง Benefits ค่าแรง 15,000-25,000 (ผ่านทดลองงานปรับค่าแรงขึ้น) ค่ารถ ค่าข้าว ค่าเช่าบ้าน 2,000 บาท เบี้ยขยัน 2,000 บาท พิเศษการทำงาน 500-3,000 บาท พิเศษสายอาชีพ 500-5,000 บาท โบนัส 3 ครั้ง/ปี ทำงานเดือน 1-4 ออกเดือน 8 ทำงานเดือน 5-6 ออกเดือน 12 ทำงานเดือน 9-12 ออกเดือน 4",Administration & Office Support
Assistant to CEO/เลขานุการผู้บริหาร,"Voltor Co., Ltd.","Pathum Wan, Bangkok","PA, EA & Secretarial",Full time,,,"Salary 40,000 - 55,000THB Work Location BTS Ploenchit Work hours Monday - Friday 9.00-18.00 Job Description： - Manage executive calendars and set up meetings. - Assist in the preparation and translate meetings, events, distributing agendas and materials. - Make travel arrangements, including hotel booking, transportation, and meal coordination. - Format information for internal and external communication – memos, emails, presentations, reports. - Act as the point of contact among executives, managers, employees, and other external partners. Determine priority of matters of attention and redirect as necessary. - Other additional and/or alternative duties as assigned from time to time, including supporting other departments or business-related matters as needed Qualification： - Bachelor 's Degree in Business Administration or related fields. - At least 3 years experiences in an Executive Secretary, Personal Assistant or working with high level of executive management. - Excellent command of Chinese(HSK5-6) & English business communication (Spoken & Written). - Strong written and verbal communication skills - Proficiency in Microsoft Office - Exceptional organizational and time management abilities. - Discretion and handling of confidential information.",Administration & Office Support
HR MANAGER,PRTR,Rayong,Administrative Assistants,Full time,,,"Our client is a global leader in automotive parts and industrial supplies. They're seeking a dynamic HR MANAGER with the following competencies: Payroll Administration Overseeing payroll processes, ensuring accuracy and compliance with relevant laws and regulations. Promptly addressing employee payroll inquiries and discrepancies. Being effective in hiring. Legal Compliance Staying informed about labour laws and regulations to ensure company compliance. Working with legal advisors to address HR-related legal issues and maintain a legally compliant workplace. Employee Relations Fostering positive employee relations through effective communication and conflict resolution. Conducting employee surveys and providing feedback to enhance employee engagement. CSR Activity Spearheading Corporate Social Responsibility (CSR) initiatives, aligning with community needs and company values. Developing and maintaining partnerships with local organizations, fostering a positive impact in the community. Driving employee involvement in volunteer programs and sustainability efforts, promoting a socially responsible workplace. Recruitment and Staffing Leading the recruitment process, including sourcing, interviewing, and onboarding new employees. Collaborating with hiring managers to identify staffing needs and ensure timely and HR Policies and Procedures Developing and implementing HR policies and procedures in line with company objectives and legal requirements. Regularly review and update policies to reflect changes in the business environment. Performance Management Supporting the performance management process, including goal setting, performance reviews, and feedback sessions. Addressing performance issues through coaching and disciplinary actions when necessary. Qualifications Bachelor's or master’s degree in HR management or a related field. At least 10 years of experience working as an HR generalist, preferably for an international company, reporting to a foreign national. Proven experience in HR functions, with a focus on recruitment, payroll, law, CSR, ER, and compliance. Good human relations, a positive attitude, high responsibility, and problem-solving skills with a good service mind. Good Communication skills in English. Familiarity with labour laws and regulations. Excellent interpersonal and communication skills. Strong organizational and time-management abilities. Ability to work independently and collaboratively in a fast-paced environment. Reference Code: 115949",Administration & Office Support
Human Resource Manager / Administrative Manager,"Artop Media (Thailand) Co., Ltd.","Mueang Samut Prakan, Samut Prakan",Administrative Assistants,Full time,30000.0,44999.0,"Job Description (HR Manager) - Lead end-to-end recruitment processes, ensuring the acquisition of top-tier talent that aligns with the company's objectives. - Implement and oversee employee engagement initiatives to enhance workplace satisfaction and morale. - Identify training needs and coordinate employee development programs. - Work with managers to set performance goals and provide guidance on professional development. - Develop and update HR policies and procedures in compliance with local labor laws and company standards. - Contribute to the development and execution of HR strategies aligned with the company's overall business goals Job Description (Administrative Manager) - Supervise and coordinate daily administrative activities. - Oversee office supplies, equipment, and facilities management. - Develop and implement efficient administrative processes and procedures. - Streamline workflow and foster a culture of continuous improvement - Facilitate communication between departments and ensure information flows seamlessly. - Serve as a point of contact for internal and external stakeholders. - Assist in budget planning and monitor administrative expenses. - Negotiate contracts with vendors and service providers. - Handle employee relations and address personnel issues. - Ensure compliance with relevant regulations and policies. - Coordinate and organize company events, meetings, and conferences. Qualifications - Bachelor's degree in Human Resources, Business Administration, or a related field. - Fluency in Chinese (Mandarin) will be advantage - Proven experience in HR management, with a deep understanding of HR best practices and local labor laws. - Excellent interpersonal and communication skills. - Strong problem-solving and decision-making abilities. - Demonstrated leadership and team management capabilities",Administration & Office Support
Office Administrator (Chinese Speaking),"ZTE (Thailand) Co., Ltd.",Surat Thani,Administrative Assistants,Full time,,,"Base Location: Surat Thani Job Highlights Good command in Chinese English communication is preferred Fresh Graduate are welcome. Job Descriptions: Dormitory management Vehicle management Office supplies management Office renovation Fixed asset management Administrative reimbursement management etc. Qualifications: Bachelor’s Degree or Higher Strong communication skills. Good command of written and spoken Chinese (HSK 5 would be advantage) Full-Service mind, good interpersonal skill, able to handle confidentiality. Able to handle pressure and multiple tasks. Excellent time management skills, ability to prioritize. Self-directed and able to work. Good computer skills, knowledge in Microsoft office.",Administration & Office Support
QC Operations Officer,"Bangkok Payment Solutions Co., Ltd.","Chatuchak, Bangkok",Administrative Assistants,Full time,,,"Duties and Responsibilities Preparing and sorting documents for data entry. Entering data into excel sheet and checking to ensure the accuracy of the data that has been inputted. Resolving discrepancies in information and obtaining further information for incomplete documents. Collect all job sheets from outsources and verify if they have payments completed. Check TID on job sheet against TID on sale slip, it must be exactly the same. Check merchant’s name, address. Working with service providers to activate SIM card using for EDCs. Understanding basic information of EDCs whether it can support WeChat, AliPay, QR PromptPay, etc. Requirements / Qualifications Bachelor’s Degree in any field or higher. At least 1-2 years of experience in EDC service and QA would be advantage. Good skill in Microsoft Office, Excel, Word, and Power point. High responsive, flexible, and service-minded attitude. Strong communication and interpersonal skills with aptitude in building relationships with professionals of all organizational levels. Dedicating hours upon hours of extra work. Ability to work to time constraints. Keep commitment.",Administration & Office Support
เจ้าหน้าที่วิเคราะห์ข้อมูล (HRIS)/เจ้าหน้าที่วิเคราะห์ข้อมูล (HRIS),PTG Energy Public Company Limited,"Huai Khwang, Bangkok","PA, EA & Secretarial",Full time,,,"Job Purposes : รวบรวมข้อมูลด้านงานบริหารข้อมูลงานบุคคล ทั้งจากภายในและภายนอกองค์กร เพื่อนำมาวิเคราะห์ข้อมูล, จัดทำรายงาน, และ Presentation ตามที่ได้รับมอบหมายจากหัวหน้างาน เพื่อให้สอดคล้องกับองค์กร และแผนกลยุทธ์ด้าน HR Key roles and responsibilities : วิเคราะห์ข้อมูล, จัดทำรายงาน, และนำเสนอข้อมูลด้านงานบริหารข้อมูลงานบุคคล เพื่อนำมาทำแผนกลยุทธ์ด้าน HR ให้สอดคล้องกับองค์กร ตามที่ได้รับมอบหมาย การนำข้อมูลมาใช้วิเคราะห์ผลที่จะเกิดขึ้นได้อย่างแม่นยำ เพื่อคาดการณ์ผลที่จะเกิดในอนาคต การนำเสนอข้อมูลอย่างเป็นระบบ ด้วยเทคโนโลยีและเครื่องมือทางสถิติ เพื่อใช้ประกอบการตัดสินใจของผู้บริหาร วิเคราะห์ข้อมูลและพัฒนารายงานในรูปแบบ Offline/Online เพื่อให้สะดวกต่อการใช้งาน จัดทำรายงานและ Presentation เพื่อนำเสนอข้อมูลงานบุคคล ตามที่ได้รับมอบหมายจากหัวหน้างาน ปฏิบัติงานอื่น ๆ ที่เกี่ยวข้องและตามที่ได้รับมอบหมายจากผู้บังคับบัญชา Skills : จบการศึกษาระดับปริญญาตรี สาขาเศรษศาสตร์ ,บริหารธุรกิจ หรือสาขาที่เกี่ยวข้อง มีประสบการณ์การทำงาน 3-5 ปี ใช้คอมพิเตอร์ โปรแกรม MS-Office ได้คล่อง (โดยเฉพาะ Excel, Pivot, V-lookup) สามารถใช้งานโปรแกรม Power BI / MS Access / SQL ได้จะพิจารณาเป็นพิเศษ มีทักษะในการใช้ Dashboard นำเสนอต่างๆ หรือโปรแกรมนำเสนอต่างๆ มีความรับผิดชอบสูง บริหารทีมงาน รักการทำงานเป็นทีม มีทัศนคติในเชิงบวก (Positive Thinking) มีลำดับทางความคิด (ความคิดเชิงระบบ - Logical Thinking) การคำนวณและวิเคราะห์, การสื่อสารและนำเสนอ PTG Energy Public Company Limited 90 CW Tower, Tower A, 33rd Floor, Ratchadaphisek Road, Huaykwang, Bangkok  10310 Tel: 02-168-3377, 02 -168-3388 ต่อ 747 www.ptgenergy.co.th",Administration & Office Support
