Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Marketing Manager - Group Membership Acquisition & Reactivation,MK Restaurant Group Public Company Limited,"Bang Na, Bangkok",Management,Full time,,,"Position Summary : We are looking for an enthusiastic marketer to develop strategies to grow our member database and loyalty. You will be in charge of creating key strategies to enhance  MK Group Membership by connecting with customers through integrate campaigns.  The ideal candidate is a data analytical professional that is comfortable with both quantitative and qualitative research. You have a passion for food and trend spotting, and will work collaboratively to identify customer insight, maximize revenue , and drive action plan. Main Responsibilities : Understand consumer insights, develop and implement comprehensive customer acquisition and reactivation strategies with goal of driving the growth of the customer base and  loyalty. Design and execute effective acquisition and reactivation activities across various channels, including membership platform, digital advertising, social media, content marketing and offline tactics. Oversee the collection, analysis and management of customer data to gain insights and capture potential customer information. Measure and report campaign performance against sales target / forecast (ROI and KPIs) and analyze for campaign improvement Provide competitor analysis on member acquisition offerings and campaigns by identifying market trends, consumer voice, price/business models, sales and opportunities for improvement. Build teamwork with internal cross-functional teams for effective project management. Qualifications : 5+ years’ experience in Casual Dining Restaurants(CDR), Quick Service Restaurants(QSR), FMCG, or any related industries in Marketing field At least 3-5 years analysis experience in Customer Insight, CRM, and Loyalty programs A minimum of Bachelor’s Degree in Marketing, or Management-related field Experienced in management of analytic customers, including familiarity with the main methodologies and tools utilized in delivering BI","Manufacturing,Transport & Logistics"
Warehouse Staff/พนักงานคลังสินค้า,"Sumisho Global Logistics (Thailand) Co., Ltd.","Khlong Luang, Pathum Thani","Warehousing, Storage & Distribution",Full time,16000.0,24999.0,"Qualifications: Bachelor's degree in Logistics and Warehousing or related filed. At least 1 years of experiences in warehouse Good command in English Familiar with PC Microsoft Office (Word, Excel, Power Point Presentation is a must) Job Description: To control the stock of customer. Receiving, stocking and distribution of both incoming and outgoing goods. To responsible for monthly stock check by ordering subordinate. To coordinate with customer and internal team. To monitor space available and issue the warehouse availability report to superior. To issue the report based on assignment. To control forklift and driver. Benefit: Annual Leave Transportation allowance Cost of living allowance Diligent allowance Medical Insurance Bonus Sumisho Global Logistics (Thailand) Co., Ltd. 55/20 Moo13 Nava Nakorn Industrial Estate Phase4 (close to Tesco Lotus Nava Nakorn) Tumbol Klongnueng  Amphur Klongluang Pathumthani12120 Tel: 081-761-2705 Attn: Khun Thanya (Human Resources Department) Company website: www.sgl.co.th [link removed]","Manufacturing,Transport & Logistics"
Production Operator/เจ้าหน้าที่ฝ่ายผลิต,"Mayor Resin Co.,Ltd.","Mueang Samut Prakan, Samut Prakan",Assembly & Process Work,Full time,13000.0,24999.0,รายละเอียดงาน ควบคุมดูแลกระบวนการผลิตที่ได้รับมอบหมาย วางแผน จัดการ และดำเนินการควบคุมเครื่องจักรสำหรับการผลิต ดูแลเครื่องจักรและอุปกรณ์ที่เกี่ยวข้องทั้งหมดให้ดำเนินการผลิตตามที่วางแผนไว้ รายงานความผิดปกติหรือปัญหาที่เกิดขึ้นในระหว่างการผลิต ตรวจสอบความสะอาดและพิ้นที่ทำงานเป็นประจำ คุณสมบัติผู้สมัครงาน จบการศึกษาในระดับ วุฒิการศึกษา :ปวช-ปวส ม.6 สายวิทย์-คณิต สามารถใช้โปรแกรม Microsoft Office เบื้องต้น มีความรู้ทางด้านเครื่องจักร เบื้องต้น มีความรู้ทางภาษาอังกฤษอยู่ในระดับ ปานกลาง ถึง พอใช้ มีความรู้ทางด้านเครื่องจักร เบื้องต้น มีใบรองเข้ารับการอบรมขับขี่รถโฟคลิฟท์,"Manufacturing,Transport & Logistics"
Marketing Executive/เจ้าหน้าที่ฝ่ายการตลาด,"VETSYNOVA CO., LTD.","Taling Chan, Bangkok",Management,Full time,25000.0,29999.0,"รายละเอียดงาน Job Description Conceiving and developing efficient and intuitive marketing strategies Organizing and oversee advertising/communication campaigns (social media, TV etc.), exhibitions and promotional events Conducting market research and analysis to evaluate trends, brand awareness and competition ventures Initiate and control surveys to assess customer requirements and dedication Write copy for diverse marketing distributions (brochures, press releases, website material etc.) Maintain relationships with media vendors and publishers to ensure collaboration in promotional activities Monitor progress of campaigns using various metrics and submit reports of performance Collaborate with managers in preparing budgets and monitoring expenses คุณสมบัติ: Qualifications: Proven experience as marketing executive or similar role over 2 year. Creativity and commercial awareness BSc/BA in marketing, business administration or relevant discipline Good understanding of market research techniques, data analysis and statistics methods. Thorough knowledge of strategic planning principles and marketing best practices. Proficient in MS Office and Familiarity with social media and web analytics. Excellent communication and people skills Strong organizational and time-management abilities","Manufacturing,Transport & Logistics"
NEW MODEL LAUNCHING CONTROL STAFF,"Mitsubishi Motors (Thailand) Co., Ltd.",Chon Buri,"Production, Planning & Scheduling",Full time,,,"Position    : New Model Launching Control Staff Available  : 1 position Location   : Laemchabang Industrial Estate, Chonburi We offer a competitive salary and the following benefits ■  5 working days a week ■  Flexible working hours ■  Shuttle bus for employee ■  Group insurance ■  Long service award ■  Scholarship opportunities for child ■  Mitsubishi Car discount scheme ■  Mitsubishi Parts 50% discount scheme ■  Provident fund maximum 13% salary each month ■  Medical claim allowance for family (parents & spouse) ■  Opportunity to work abroad with fully support allowance Job Summary This position is responsible for control and support for all launching control job, manage human resource in department and the other special job. Job Description ■  Responsible for new model & minor change launching control. ■  Responsible for new part sourcing list / local part list trial event. ■  P-Try to production plan and monitor progress to ensure it follows the schedule. ■  Responsible for P-trial spec confirmation and issue LCPO in special condition. ■  Control and adjust shipment of P-Trial car. ■  Invitation meeting and issue minutes meeting with all concerns for the special activity. ■  Set up a special schedule to clarify the production problems. ■  Receive, solve and follow up production problems with all concerned departments. Job Specification ■ New graduated or 1-3 years of working experience or has knowledge or understanding in any field of New Model Launching Control. ■  Bachelor's degree in logistics management, Business Administration or other related fields. ■  Good command of English, able to communicate effectively. ■  Computer literacy in Microsoft Excel, Microsoft Word, and PowerPoint. ■  Ability to manage time and effectively prioritize numerous tasks. ■  Good attitude, communication, teamwork, and collaboration ■  Able to work under pressure, good team player, and good coordination skills. ■  Having experience in the automotive business or vehicle parts manufacturing will be an advantage. ___________________________________________________________________________________ Remark: English resume requested","Manufacturing,Transport & Logistics"
Senior Marketing Activation Executive,FUJIFILM (Thailand) Ltd.,"Chatuchak, Bangkok",Management,Full time,,,"Responsibility Create and provide shop decoration, retail display material, as well as other activities related to Fujifilm's own shops and Key dealers Lead the marketing team in managing events and activities for various marketing activities and events Responsible for the marketing activity and retail asset management Continually seek and research new sources of prospective customer data, and provide recommendations to sales and marketing leadership Qualification Bachelor’s degree in marketing, advertising, communications or related field Highly creative and innovative thinking with strong ability to multi-task with results-oriented mindset Able to used social media such as Facebook, IG, Line, E-Commerce platform Well organized and handle unexpected situations Good communication in Thai and English language is a plus Have experience in retails or knowledge of managing retails would be an advantage If you are looking for a career challenge and growth, please don’t hesitate to apply it. FUJIFILM (Thailand) Ltd. 123 Suntowers A Building, Vibhavadi-Rangsit Road, Chomphon, Chatuchak, Bangkok 10900 (Near BTS Mo Chit/ MRT Chatuchak)","Manufacturing,Transport & Logistics"
Logistics Officer,Mermaid Maritime Public Company Limited,Chon Buri,Import/Export & Customs,Contract/Temp,,,"Support shore base logistics and port activities for mobilization and demobilization Arrange transportation and delivery schedule to meet project requirements Provide logistics solutions with project implementation for project team Provide shipping documents and information to agent for freight arrangement Review purchase orders and shipping documents to ensure accuracy before shipping Coordinate with agent for transporting goods from one location to another Ensure that goods arrive on time at right location Provide manifest of cargo to the vessel Issue REQ in NS5 system as required Generate CIPL for shipping and customs clearance Liaison with agent/ third party logistics provider for CIQ clearance, materials import, export, barges and vessels importation, exportation, application and compliance of local and oversea laws and government permits Work closely with warehouse team for incoming, outgoing equipment, material Logistics reporting Perform additional duties as assigned Requirements Bachelor Degree in logistics, Supply chain or any related field Minimum  2 years in Logistics, Import & Export, Supply Chain or related field Good written and verbal communication skills in English Good in computer skills Industrial and logistics management, supply chain management, inventory control/warehouse management and operation management","Manufacturing,Transport & Logistics"
INPORT- EXPORT OFFICER/เจ้าหน้าที่นำเข้า-ส่งออก,"Sky High International Co., Ltd.","Mueang Samut Prakan, Samut Prakan",Import/Export & Customs,Full time,,,"1. ดำเนินการทางด้านเอกสารการนำเข้า-ส่งออก/ประสานงานกับหน่วยงาน ภายในองค์กร 2. รับ Planload แจกจ่ายให้กับหน่วยงานที่เกี่ยวข้อง และจัดทำเอกสาร  Invoice,Packing List 3. กำหนดวัน Load สินค้าพร้อมทำเอกสาร Booking สายเรือ ,จัดเตรียมเอกสารเพื่อส่งออกให้ลูกค้า 4. ติดต่อประสานงานกับบริษัทตัวแทน ชิปปิ้ง/สายเรือ เพื่อทำการผ่านพิธีการศุลกากร เพื่อให้ทราบกำหนดการสินค้านำเข้าและส่งออก 5. วางแผนและประสานงานกับบริษัท รถหัวลาก ตู้คอนเทนเนอร์ และทีมโหลดสินค้า 6. ตรวจเช็คสินค้าหลังโหลดและจัดทำเอกสารตัด Short ให้ทุกแผนกที่เกี่ยวข้องทราบ 7. จัดทำชุดตั้งเบิกค่าใช้จ่ายต่างๆ ที่เกี่ยวข้องกับงานนำเข้า-ส่งออก 8.  จัดทำเอกสารขอชดเชยภาษีส่งออก,ขอชดเชยมุมน้ำเงิน 9.  คีย์ข้อมูลผ่านระบบกระทรวงพาณิชย์ เพื่อทำการขอฟอร์ม/จัดเตรียมเอกสารในการติดต่อหน่วยงานราชการ 10. งานอื่นๆ ที่ได้รับมอบหมาย","Manufacturing,Transport & Logistics"
Marketing Manager/หัวหน้าฝ่ายการตลาด,"KULLAWAT FOODLAND CO., LTD.","Khlong Luang, Pathum Thani",Management,Full time,20000.0,24999.0,"รายละเอียดงาน วางแผนกิจกรรมการขายและปฏิบัติตามแผนงานขายในด้านราคา วิธีการขาย และหาช่องทางการขาย พร้อมติดตามประเมินผลและจัดทำรายงานประเมินผลให้ผู้บังคับบัญชา ออกไปสำรวจตลาดภายนอก หาลูกค้ารายใหม่ โทรติดต่อประสานงานกับกลุ่มงานที่ได้รับมอบหมาย ติดตามความเคลื่อนไหวของตลาด เปรียบเทียบคู่แข่ง และวางแผนโปรโมชั่น กิจกรรมแคมเปญ หรือคอนเทนต์การตลาดอย่างสร้างสรรค์ สามารถใช้งานสื่อออนไลน์ เช่น Facebook,IG,Tiktok,canva ได้ดี งานอื่นๆตามที่ผู้บังคับบัญชามอบหมาย คุณสมบัติ ทุกเพศ มีรถยนต์ส่วนตัว (มีใบอนุญาตขับขี่รถยนต์) มีทักษะในการสื่อสาร เจรจาต่อรอง และนำเสนอที่ดี การศึกษาปริญญาตรีขึ้นไป ด้านการตลาด หรือสาขาที่เกี่ยวข้อง ถ้ามีประสบการณ์ 1-3 ปี จะพิจารณาเป็นพิเศษ","Manufacturing,Transport & Logistics"
Commercial Senior Officer / Officer,LAEM CHABANG INTERNATIONAL TERMINAL COMPANY LIMITED,Chon Buri,Other,Full time,,,"Overview: We are seeking a qualified and experienced Commercial Senior Officer / Officer to join our team in Laem Chabang. The ideal candidate will have a strong background in port/logistics operations, possess excellent customer relationship management skills, be proficient in English (speaking, reading, and writing), and have a proactive attitude. Available to join immediately. Responsibilities: Manage and oversee commercial activities related to port and logistics operations. Develop and maintain strong relationships with existing and potential customers. Coordinate with various departments to ensure smooth operations and customer satisfaction. Handle inquiries and provide timely and accurate information to clients. Prepare commercial documents and reports as required. Monitor market trends and identify business opportunities. Collaborate with the sales team to achieve revenue targets. Ensure compliance with company policies and industry regulations. Requirements: Bachelor’s degree in Business Administration, Logistics, or a related field. Proven experience (5 years) in port or logistics operations. Exceptional customer relationship management skills. Proficiency in English (speaking, reading, and writing) is mandatory. Strong interpersonal and communication abilities. Attention to detail and strong organizational skills. Ability to work effectively in a team and independently. Immediate availability to join is highly desirable. Familiarity with industry-specific software and tools is a plus. Note: The above job description is intended to describe the general nature and level of work being performed by the incumbent. It is not an exhaustive list of all responsibilities, duties, and skills required for the position. Management reserves the right to amend and change responsibilities to meet organizational needs as necessary. Application letter in English including current and expected salary together with resume,transcript and recent photo may be send by Apply Now. Laem Chabang International Terminal Co.,Ltd. PO box 11, Laem Chabang, Sriracha, Chonburi, 20231, Thailand Tel : 038 408200 ext. 5141 ,5147 / www.lcit.com [link removed]","Manufacturing,Transport & Logistics"
Injection Molding Supervisor/หัวหน้างานแผนกฉีดพลาสติก,Canyon Asia (Thailand) Limited,Chon Buri,Assembly & Process Work,Full time,35000.0,44999.0,"The Injection Molding Supervisor is responsible for supervising operations to ensure production is operating in a safe, efficient, and timely manner. Must be shop floor orientated and provide “hands-on” product/process support for all reports on a daily basis. This individual will be the driver behind product/process safety, quality, delivery and morale. Accountable for continuous improvement of assigned department as well as training and development of employees. Report directly to the Factory Manager. Jobs details: Communicates, trains, guides and coaches employees to achieve operational initiatives that optimize team efforts in the manufacturing of high quality products. Evaluates interpersonal skills, provides feedback and recommends as well as methods to improve interpersonal communications. Continually assesses the limitations of equipment capacity and materials supply to directly adjust personal for optimization of manufacturing output. Assesses each employee’s abilities and skills to match with capabilities required for injection molding and extrusion process. Continuously monitors and tracks output, manufacturing processes, labor efficiencies, direct operating expenses and quality indicators for assigned cost centers. Measures performance and quality. Meets regularly on a formal basis with Management Team to review production results and improvement priorities. Performs other related tasks as assigned. Daily set-up control, changeover of color and mold, improvement for color and mold change time reduction, cycle time improvement, scrap reduction, new and current injection molding process and robot programs development and improvements. Processing and troubleshooting of injection molding and extruder machines based on material and part being produced. Develop and modify robot programs to handle parts without causing damage to the equipment or parts. Qualifications: Diploma of High Vocational Education or Bachelor’s degree in engineering. 5+ years experience as a Supervisor, preferably in the injection molding industry. Strong leadership and interpersonal skills. Ability to work independently and under pressure. Good English communication skills. Working Days: Monday - Friday + Every other Saturday (depending on the company's calendar)  8:00 AM - 5:00 PM Canyon Asia (Thailand) Limited 890/6 Moo.3 Khao Khansong, Sriracha District, Chonburi 20110, Thailand. Tel: 033-220111-4 www.canyon-corp.com","Manufacturing,Transport & Logistics"
Data Scientist - Customer Analytics,Bangkokbank (BBL),"Bang Rak, Bangkok",Management,Full time,,,"Job Description Technology is changing every day and Bangkok Bank is determined to be at the forefront ofthese changes. Millionsof customers use our multi award willing Banking product on a dailybasis. This is just the start - we are aggressively using technology to delight our customers in all segments. Role & responsibilities: Analyze customer-level data by applying data-mining techniques to better understand customers’ underlying needs and behavior and extract customer insights Apply descriptive and predictive modeling techniques to extend the right offer for targeted campaign to enhance customer experience Design and conduct analysis to support product & channel improvement and development Present key findings and recommendations to business counter parties and senior management on customer relationship management approach and strategic planning Participate in designing and maintaining Data Mart for supporting analytic work Qualifications: Bachelor’s Degree or higher in Data Mining, Statistics, Engineering, Economics, IT or any related field Aged 21 – 35 Experience in Data Analytics, Data Mining, Data Science will be an advantage Required Skills: Good analytical skills with business interest and mindset Good communication skills including ability to provide clear, and business-friendly explanation of complex analysis Working Location : Operating at Silom Head Office If you require more information please contact Khun Charida Tel. 089-813-4664","Manufacturing,Transport & Logistics"
Forwarding Sales / Operation   (Please see more detail in the email),"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Sathon, Bangkok",Freight/Cargo Forwarding,Full time,25000.0,29999.0,"Location: BTS Chong Nonsi Salary: 22K-30K Working day: Mon - Fri (8.30-17.00) Duties: Sales Manage activity of sales Operation to maintain the existing customer Cultivate new business from current customers and develop our service Decide on and improve Transaction Terms Decide on delivery Terms (quantity, price, time of shipment, etc) Determine Credit worthiness of sellers and buyer and manage transaction credit Lines Other Matters regarding Forwarding Sales Develop new purchasing routes Manage Entrusted Affair Other Purchase matters Operation Planning, Controlling and implementation of all customer service activities Handle the day-to-day Operation both Import & Export operations, including D/O Exchange functions Book vessel space, submit SI, VGM on carrier’s system Arrange, checking HB/L-MB/L both import or export, INV+PL & related documents regrading shipments Fulfilment of customers order in timely manner Communicating with overseas agents or Sales and procurement section regarding shipments Manage all communication with customer, shipping liner, Transportation company and related parties To follow up expense from supplier and issuing billing to customer to Perform other duties as assigned by supervisor Qualifications: Bachelor’s degree in related field 2-4 years of related working experience in Import & Export (Both)/ Logistic, Freight Forwarding field or Sales function in Logistic, Freight Forwarding field – overall & responsible in various tasks in Logistic field Good command of spoken, written in English Remark: Only shortlist candidates will be contacted *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. K. Yok Tel. 080-1387011","Manufacturing,Transport & Logistics"
Production Supervisor 5 Positions,"Essilor Manufacturing (Thailand) Co., Ltd.","Lat Krabang, Bangkok",Assembly & Process Work,Full time,,,"Roles & Responsibilities: Managing daily operation in Workshop to achieve production’s KPI. Monitoring, controlling the operators to follow the production process, work instruction and Standard Operation Procedure (SOP). Managing and drive 5s in the workshop. Developing team leaders, Operators, Trainers in line to have multi skills. Monitoring and controlling the operators to ware IPP, to follow safety rule and regulation. Responsible for issuing the relevant production report. Responsible for disciplinary action if needed. Ensuring all working process is aligning with ISO activities such as ISO9001, ISO13485, ISO14001, ISO45001 including 5S and other safety rules and regulation. Qualifications: Bachelor's degree in industrial engineering, Chemical Engineering or any related field At least 5 years of experiences in production operation management, people management Possess good skill in planning, scheduling and coordinating with people in difference level Good technical skills, LEAN, Kaizen, EPS, OEE and TPM Good analytical, problem solving & trouble shooting, decision making and People Management Proactive, strong leadership and coaching skill Good in English communication and Computer (MS Office) Able to work in shift (6 off 1 or 4 off 2 : Day & Night Shift Rotation) ​","Manufacturing,Transport & Logistics"
Quality Engineer,"TPV Technology (Thailand) Co., Ltd.",Prachin Buri,Quality Assurance & Control,Full time,,,Job Responsibilities: NPI model PP review and evaluation sign Monitoring the quality problem from Production/OQA/ORT. Make reliability test for PP/MP and follow up to ensure completely test per standard. Quality abnormal shipment risk assessment and verification. Complete the work assigned by supervisor Qualifications: Bachelor's degree Can communication basic English or Chinese Have experience 1-3 year,"Manufacturing,Transport & Logistics"
Merchandiser (Garment – Export),Perfect Buying & Merchandising Service Ltd.,"Yan Nawa, Bangkok",Pattern Makers & Garment Technicians,Full time,,,"We are looking for an experienced Merchandiser who can handle international customers. He/she will have the following primary responsibilities: Key contact point for overseas customers in matters relating to new product developments and bulk production status updates. Handles new product developments and maintain tracking sheet to control all new developments. Coordinate with fabric mills, trim suppliers, and garment factories to ensure samples are submitted to buyers on a timely manner. Negotiate pricing with factories. Follow up with factories, mills, and other relevant suppliers to ensure that bulk production goes according to plan. Collaborate with QC team to plan inspection schedule to ensure any production issues are caught in advance and prevent delivery delays. Other ad hoc tasks as needed. Qualifications: Good command of Thai and English. Ability to communicate in Chinese and/or Vietnamese is a plus. Bachelor’s Degree or above. Computer literate especially in MS-Excel (vlookup, pivot table, etc). Good interpersonal & communication skills, well-organized, and good problem solving skill. Detail-oriented. Able to occasionally travel overseas.","Manufacturing,Transport & Logistics"
หัวหน้าฝ่ายผลิต (ประจำ อ.แม่แตง),"CHAO THAI PHU KHAO COFFEE CO., LTD.",Chiang Mai,Management,Full time,,,"- บริหารบุคลากรให้ทำงานอย่างมีประสิทธิภาพสูงสุด ทั้งด้านปริมาณและคุณภาพเพื่อให้บรรลุเป้าหมายที่กำหนดไว้ - การจัดการและวางแผนการทำงานพร้อมให้คำแนะนำปรึกษา ตลอดจนการตัดสินปัญหาเบื้องต้นให้กับพนักงาน ให้สามารถปฏิบัติงานได้อย่างมีประสิทธิภาพ - กำกับดูแลและทำการผลิตในด้านต้นทุนตัวสินค้า ด้านการส่งมอบ และการส่งมอบสินค้าที่ตรงต่อเวลาตรวจสอบคุณภาพของเครื่องจักรก่อนการใช้งานเพื่อเตรียมความพร้อมในการผลิต - ทบทวนประสิทธิภาพในการผลิตและแก้ปัญหาทั่วไปที่เกี่ยวข้องกับกระบวนการผลิต โดยกำหนดและควบคุมการทำงานของบุคลากร - ควบคุมเอกสารให้เป็นไปตามระบบมาตรฐาน GMP, CODEX, ISO, HACCP และ HALAL - ตระหนักถึงนโยบายด้าน Food Safety และนโยบายคุณภาพของโรงงาน - ปฏิบัติงานอื่นๆ ตามที่ได้รับมอบหมาย","Manufacturing,Transport & Logistics"
QA Head (Senior Director),"TECHMAN ELECTRONICS (THAILAND) CO., LTD.",Chon Buri,Quality Assurance & Control,Full time,,,"Customer Satisfaction(QBR Ranking) 1)    Ensure customer quality demands are surpassed, managing any quality issues with effective resolutions, QBR Ranking 1st. 2)      Oversee the establishment and monitoring of QA processes that meet first-tier customer expectations for TQCD (Technology, Quality, Cost, Delivery). Quality Systems Management: 1)    Implement a culture of continuous improvement within the QA department and Company, drive company-wise CIP. 2)    Integrating QA with IT/systems 3)    Stay abreast of the latest trends in quality assurance and integrate innovative practices and technologies to maintain competitive advantage, like Six Sigma or Lean or AI, to enhance quality and efficiency. Leadership& Staff Development 1)     Ensure that all QA managers are effectively managing their teams. 2)    Hire, train, and mentor QA management and staff, fostering an environment of teamwork and shared success. 3) Cross-Functional Collaboration with other departments. Executive Leadership Minimum 20 years of experience in QA with at least 10 years in Senior Director role Advanced Technical and Manufacturing Expertise: Extensive knowledge of advanced manufacturing technologies in quality control. Expertise in EMS manufacturing for SMT and FATP, especially for Flash, HDD industry. Strategic Business and Operational Excellence: Advanced degree in Engineering, Quality Management, with quality-related certifications such as Six Sigma Master Black Belt or Certified Manager of Quality/Organizational Excellence (CMQ/OE), LEAN. Global Management and Cultural Proficiency: Experience managing diverse, international teams and working across different cultures and business practices. Innovation and Continuous Improvement: A history of leading-edge quality improvement initiatives, leveraging the latest in quality methodologies and technologies Commitment to fostering a culture of continuous improvement and learning within the quality organization","Manufacturing,Transport & Logistics"
Regional Planning Specialist,Kenvue,"Lat Krabang, Bangkok","Production, Planning & Scheduling",Full time,,,"Kenvue is currently recruiting for: Regional Planning Specialist This position reports into Senior Manager/Manager/ Associate Manager, Regional Planning and is based at Lat Krabang, Bangkok, Thailand Who we are At Kenvue [link removed], we believe there is extraordinary power in everyday care. Built on over a century of heritage and propelled forward by science, our iconic brands—including NEUTROGENA®, AVEENO®, TYLENOL®, LISTERINE®, JOHNSON’S® and BAND-AID® —are category leaders trusted by millions of consumers who use our products to improve their daily lives.  Our employees share a digital-first mindset, an approach to innovation grounded in deep human insights, and a commitment to continually earning a place for our products in consumers’ hearts and homes. Join us in shaping our future–and yours. Watch us here [link removed]. What will you do The Regional Planning Specialist is responsible for driving the regional planning processes, ensuring customer service levels are met as per defined targets, with optimal inventory level as per entitlement model. Key Responsibilities Supply Planning Creates and manages master production schedule/supply plan, from the aggregation of Kenvue market net requirements to the delivery of products to the respective Kenvue market distribution centers (DC) or customers. To carry out capacity planning as required for supply sites. Identifies and communicates constraints and works with relevant teams to develop solutions to potential supply disruptions. In the event of supply constraints, recommends decisions on the stock allocation across markets to achieve business goals; implements fair-share stock allocation whenever necessary. Collaborates with markets to understand dynamics in the local market and incorporate understandings in the MPS and capacity planning activities. Ensures planning master data is accurate, develops and implements supply planning rules, standards, and process to support the overall planning agenda. Participates in and contributes to initiatives with cross-functional teams to improve responsiveness and reduce lead times and inventory. NPD/I and Cross-Franchise Initiatives Supports innovations, product life cycle, network, and other projects by providing insights from a Planning point-of-view. Simulates different planning scenarios to guide in the decision-making process. Assumes a contributor role in specific cross-Franchise initiatives such as master data, process improvement projects, network optimization etc. Travel: Up to 25% travel based on business needs. What we are looking for Required Qualifications University degree in Business/Logistics/Supply Chain or other relevant qualifications Minimum 4 years of experience in supply and/or demand planning in consumer goods or similar industries Relevant experience in end-to-end supply chain processes Experience with ERP (SAP) & Planning Systems (APO/OMP) Proficiency in MS Office applications Ability to communicate across a wide network situated in multiple countries/regions Stakeholder management skills and strong qualities to be able to collaborate with cross-functional teams Problem-solving and decision-making skills Independence, strong bias for action and drive to deliver results Desired Qualifications Experience in Personal Care or FDA-regulated industries Experience in digital tools such Tableau, Power BI, Alteryx What’s in it for you Competitive Benefit Package Paid Vacation, Volunteer Time, and More! Learning & Development Opportunities Employee Resource Groups Kenvue is proud to be an Equal Opportunity Employer.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identify, age, national origin, or protected veteran status and will not be discriminated against on the basis of disability.","Manufacturing,Transport & Logistics"
Inventory Planning,"Goodpack Manufacturing Co., Ltd.",Chon Buri,"Production, Planning & Scheduling",Full time,20000.0,24999.0,"KEY RESPONSIBILITIES : Verify product damage scanning data of each customer via SAP system (training will be provided) Verify the product image quality for defects in SAP by following Goodpack product standards (training will be provided) Report the data verification results in MS Excel to the Customer Service department in various Goodpack country entity Provide reports and analyze product damage data of each customer in every month Be in charge of GPTH planning to work in terms of actual demand and forecast to maintain sufficient inventory level Support team member in the department when needed Cooperate with each department to summarize and apply data in GPTH planning Monitor the results and accuracy of the work process in the department Schedule training sessions to enhance skills and knowledge of employees in the department Coordinate with relevant departments. REQUIREMENTS: Bachelor’s degree in Logistics management, Business Administration, Information Technology, or related field. Good command of English. Be able to read and communicate in English via email and phone calls (TOEIC score result will be an advantage.) Computer skills – SAP knowledge preferred, good MS Excel skills is a must, MS offices Be able to work under pressure Be able to complete work within the specified time frame Be able to adjust the work to achieve the supervisor's required goals High sense of work responsibility Able to understand and follow the operating procedures of department 6 working days [Mon-Sat]","Manufacturing,Transport & Logistics"
QC Supervisor,"Thai Compressor Manufacturing Co., Ltd.",Chachoengsao,Quality Assurance & Control,Full time,30000.0,44999.0,"Scope of works: Control the quality assurance work to achieve the target. Control and inspect the performance of subordinates in accordance with the company policy. Supervise the analysis of quality problems of incoming parts, process and measurement problems. Monitoring control inspection in-process and suppliers. Control and document the ISO quality and environmental management system in the quality assurance section. Other tasks as assigned by the Manager. Qualifications: Diploma - Bachelor's Degree in Mechanical, Engineering ore related field. Good skills in using measuring tools. At least 3 years of experience in QA/QC Inspection. Leadership and high responsibilities. Able to work under pressure.","Manufacturing,Transport & Logistics"
Machine operator/พนักงานควบคุมเครื่องจักร,Opimus Company Limited,Samut Sakhon,Assembly & Process Work,Full time,10000.0,15999.0,- ปฏิบัติตามแผนการผลิตและปฏิบัติงานภายใต้การตรวจสอบของหน่วยงานผลิต - วิเคราะห์ปัญหาการใช้งานเครื่องจักร เมื่อเครื่องจักรมีปัญหาแก้ไขซ่อมบำรุงเชิงป้องกันและซ่อมบำรุงเมื่อเสียและชำรุดเบื้องต้นเพื่อลดการสูญเสียเวลาในการผลิต - ทำความสะอาดสถานที่ทำงานและระบบการผลิต - ติดต่อประสานงานกับหน่วยงานที่เกี่ยวข้องกับการผลิต - วางแผนและการจัดโครงสร้าง ตัดสินใจ / การแก้ไขปัญหาเฉพาะหน้า  มีภาวะผู้นำ การประสานงาน คิดเชิงวิเคราะห์มอบหมายและติดตามผลงาน,"Manufacturing,Transport & Logistics"
