Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Senior Exhibition Designer,"Amarin Book Center Co., Ltd.","Taling Chan, Bangkok",Architectural Drafting,Full time,,,"หน้าที่รับผิดชอบหลัก วาง Plan ด้วยโปรแกรม AutoCADหรือโปรแกรมอื่น ออกแบบงานด้วยโปรแกรม 3D Max, Sketch up, AutoCAD หรือโปรแกรมอื่นๆ ที่เกี่ยวข้อง ออกแบบกราฟฟิคตกแต่งงานโครงสร้างด้วยโปรแกรม Illustrator, Photoshop หรือโปรแกรมอื่นๆ ที่เกี่ยวข้อง ถอดแบบงานออกมาเป็นรายละเอียดเพื่อใช้ในการผลิต อธิบายรายละเอียดงานผลิตกับผู้รับเหมา ตรวจสอบรายละเอียดใบเสนอราคาจากผู้รับเหมา ควบคุมคุณภาพและความถูกต้องในขั้นตอนการผลิต ติดตั้ง รื้อถอนและจัดเก็บงาน คุณสมบัติประจำตำแหน่ง ทุกเพศ อายุ 25-40 ปี วุฒิระดับการศึกษาปริญญาตรีขึ้นไป สาขาสถาปัตยกรรม Interior Design หรือสาขาอื่นๆ ที่เกี่ยวข้อง มีทักษะการใช้ภาษาอังกฤษในระดับปานกลางถึงดี (ฟัง พูด อ่าน เขียน) เพื่อการสื่อสาร มีความคิดสร้างสรรค์ มีทัศนคติดี มีมนุษยสัมพันธ์ สามารถทำงานเป็นทีมได้ มีความมั่นใจ กล้าตัดสินใจ มีทักษะในการแก้ไขปัญหา ใจเย็น อดทน กระตือรือร้น ใฝ่เรียนรู้ มีทักษะในการใช้โปรแกรมเกี่ยวข้องกับออกแบบ 3D Max, Sketch up, AutoCAD, Illustrator, Photoshop หรือโปรแกรมอื่นๆ ที่เกี่ยวข้อง มีประสบการณ์งานออกแบบ Exhibition งานออกแบบ และเขียนแบบด้วยคอมพิวเตอร์ ไม่น้อยกว่า 3 ปี มียานพาหนะส่วนตัว สามารถทำงานล่วงเวลาได้"
Nanny position,teachers.th,Bangkok,Graphic Design,Full time,,,"Expected salary: At least 20,000 Baht/month Published on: 11-01-2024 - Nanny - Student level : kindergarten - 20,000 baht per month - Start immediately - 1 year contract - Location: Taweewattana - Filipino teacher - work together with thai teacher (take care for students) For teachers who are interested please contact trecruitthai1@gmail.com Please attach - CV - Recent photo - Self-introduction video (if any)"
NES 1 position,teachers.th,Bangkok,Graphic Design,Full time,,,"Expected salary: At least 40,000 Baht/month Published on: 11-01-2024 - English teacher - Student level : pre school - primary 2 - 40,000 baht per month - Start immediately - 1 year contract - Location: Taweewattana - Native speaker For teachers who are interested please contact trecruitthai1@gmail.com Please attach - CV - Recent photo - Self-introduction video (if any)"
Filipino music teacher start immediately,teachers.th,Bangkok,Graphic Design,Full time,,,"Expected salary: At least 25,000 Baht/month Published on: 11-01-2024 - English teacher - Student level : pre school - primary 2 - 25,000 baht per month - Start immediately - 1 year contract - Location: Taweewattana - Filipino teacher who graduated in music For teachers who are interested please contact trecruitthai1@gmail.com Please attach - CV - Recent photo - Self-introduction video (if any)"
Specialist Modeler-Ceramics (Saraburi),SCG,Saraburi,Industrial Design,Full time,,,"เนื้องานโดยย่อ: พัฒนา Mold แม่แบบของสินค้า ในด้านเทคนิคและการใช้สอย ให้เหมาะสมกับรูปแบบการผลิต โดยทำงานร่วมกับนักออกแบบและ CAD Modeler ในการพัฒนากำหนดรูปแบบ Mold เพื่อการทดลอง ตลอดจนไปถึงการทำสินค้าต้นแบบ และการทำแม่แบบมาตรฐานเพื่อเตรียมเข้าสู่กระบวนการผลิต หน้าที่ความรับผิดชอบ: สร้างต้นแบบจำลองร่วมกับ Designer  และ CAD Model โดยทำหน้าที่ในส่วนของการ Refine เพื่อให้ได้แบบจำลองที่สามารถผลิตได้ และคง concept ความงามตั้งต้นที่ Designer ออกแบบ กำหนดรูปแบบ Mold Design ที่เหมาะสมกับรูปแบบของการหล่อชิ้นงาน บนพื้นฐานของการ Optimize การผลิตร่วมกับ 3D CAD Engineer ควบคุมการปรับปรุง Mold ระหว่างการพัฒนาสินค้าร่วมกับทีมเทคนิค เพื่อให้ลด cycle time ในการพัฒนาสินค้า ควบคุมกระบวนการความละเอียดของการสร้าง Case Mold และกำหนดจุดวัด เพื่อควบคุมมาตรฐาน Case Mold รวมถึงการส่งมอบ Gauge เพื่อการผลิต ทดลอง และปรับปรุงพัฒนาระบบ Flushing  ให้มีประสิทธิภาพ และถ่ายทอดการปรับปรุงร่วมกับ CAD Engineer คุณสมบัติ: ปริญญาตรี สาขาออกแบบ Ceramic หรือสาขาอื่น ๆ ที่เกี่ยวข้อง โดยมีเกรดเฉลี่ยไม่ต่ำกว่า 2.70 มีประสบการณ์จากอุตสาหหกรรม อย่างน้อย 3-6 ปีขึ้นไป จะพิจารณาเป็นพิเศษ มีทักษะภาษาอังกฤษอยู่ในระดับดี (TOEIC > 550 ) สามารถใช้โปรแกรม MS Office, CAD Software ได้ มีทักษะการสื่อสารที่ดี มีความคิดสร้างสรร ช่างสังเกต มีทักษะการทำงานเป็นทีม และสามารถลงหน้างานปฏิบัติงานจริงได้ มีทักษะในการออกแบบอย่างละเอียดปราณีต สามารถทำงานในพื้นที่อำเภอหินกอง จังหวัดสระบุรีได้"
"CAD/CAM Engineer Hin Kong, Saraburi",SCG,Saraburi,Industrial Design,Full time,,,"เนื้องานโดยย่อ: หน้าที่ความรับผิดชอบ: •    ออกแบบ Engineering Design โครงสร้างสินค้า ceramic และอุปกรณ์ประกอบ เช่น ฝารองนั่ง โดยรับรูปแบบภายนอกจาก Designer และนำมาออกแบบจัดทำแบบ 3D CAD Model และ ทำงานร่วมกับ Designer / Modeler Specialist / Technic Team ด้วยโปรแกรม 3 มิติ เช่น UG NX เพื่อจัดทำ Prototype และ Mold•    ทำการวิเคราะห์ CAD Design ในแง่ของความเหมาะสมของโครงสร้าง ความสามารถในการผลิต รวมถึงการทำ Design Failure Mode Analysis (DFMEA) เพื่อวิเคราะห์โอกาสที่อาจะทำให้สินค้าเกิดความเสี่ยงที่จะผลิตไม่ได้ตามรูปแบบการออกแบบ•    ประสานงานติดต่อ Supplier ในกรณีอุปกรณ์ประกอบ เพื่อพัฒนาสินค้าให้ตรงตามแบบ •    ควบคุมรับผิดชอบรายละเอียดการออกแบบ เช่น แบบมาตรฐาน Drawing, BOM Drawing และเอกสารเชิงเทคนิคของส่วนประกอบ•    Maintain ข้อมูล Model เมื่อมีการเปลี่ยนแปลงรูปแบบโครงสร้างสินค้าให้ถูกต้องอยู่เสมอ คุณสมบัติ: •    จบการศึกษาระดับปริญญาตรี วิศวกรรมเครื่องกล หรือ สาขาที่เกี่ยวข้อง เกรดเฉลี่ยไม่ต่ำกว่า 2.70 •    มีทักษะภาษาอังกฤษอยู่ในระดับดี (TOEIC > 550 ) •    มีประสบการณ์ทำงานที่เกี่ยวข้อง ตั้งแต่ 1-3 ปีขึ้นไป หากมีประสบกรณ์ในอุตสาหกรรมสุขภัณฑ์ จะพิจารณาเป็นพิเศษ •    สามารถใช้โปรแกรม MS Office, 3D CAD, CAE Simulation ได้ •    มีทักษะในการวิเคราะห์ปัญหา การตั้งสมมติฐาน มีความเป็นเหตุเป็นผล •    มีทักษะการสื่อสาร และทำงานร่วมกับผู้อื่นได้ดี •    มีความคิดสร้างสรรค์ และสามารถหาทางเลือก นำเสนอทางเลือกได้เป็นอย่างดี • สามารถปฏิบัติงาน อ.หินกอง จ.สระบุรีได้"
Web Designer,"Advance Innovation Technology Co., Ltd.","Huai Khwang, Bangkok",Web & Interaction Design,Full time,,,"รายละเอียดงาน ออกแบบเว็บไซต์ตามความต้องต้องการของลูกค้า คุณสมบัติ อายุ : 21 ถึง 28 ปี ปริญญาตรีด้าน Art, Design, วิทยาการคอมพิวเตอร์ หรือสาขาอื่นๆ (แต่มีความสามารถในการออกแบบ) มีประสบการณ์การทำงานด้านการจัดทำเว็บไซต์ หรือการออกแบบงานกราฟฟิค อย่างน้อย 1-2 ปี มีความสามารถใช้โปรแกรม Photoshop, Illustrator, Dreamweaver, HTML, CSS ได้ดี มีความรับผิดชอบสูง ความคิดสร้างสรรค์ กระตือรือร้น ใฝ่เรียนรู้ และตรงต่อเวลา มีมนุษย์สัมพันธ์ และสามารถทำงานร่วมกับผู้อื่นได้เป็นอย่างดี รักความก้าวหน้าและพร้อมเข้าสู่ความเป็นสากล มีความรู้และศึกษาเกี่ยวกับเทคโนโลยีที่เกิดขึ้นใหม่ ๆ มีผลงานด้านการออกแบบและจัดทำเว็บไซต์ สวัสดิการ เงินเดือน ประกันสังคม ประกันสุขภาพ โบนัสประจำปี (ขึ้นอยู่กับผลประกอบการ) ปรับเงินเดือนประจำปี ท่องเที่ยวประจำปี, งานเลี้ยงสังสรรค์ ค่าโทรศัพท์ (เฉพาะบางตำแหน่ง) เบี้ยเลี้ยง, ค่าล่วงเวลา วันลาพักร้อน, วันหยุดประจำปี ยูนิฟอร์ม เวลาทำงาน จันทร์-ศุกร์ 9.00-18.00 น."
Secondary Visual Arts Teacher,Hua Hin International School - TES,Bangkok,Graphic Design,Contract/Temp,,,"We are looking for a Visual Arts teacher who shares the importance we place on our ‘I’ values and can bring them alive through their teaching. Other requirements of the post include: Experience of teaching IGCSE and IB Diploma Visual Arts ; A flair to contribute to innovative curriculum design. Enthusiasm to be part of a growing and dynamic school; Commitment to making learning real and purposeful; Willingness to take risks in order to challenge and inspire students; Enthusiasm for being part of an inclusive and culturally diverse school; A desire to contribute to extracurricular activities and wider community. ﻿ An early application is encouraged as we reserve the right to interview and recruit prior to the deadline for the right candidate. If you are interested in joining our dynamic, supportive and high calibre team the next step is to apply through the TES website. Thank you. View our Website Take a look at Life at HHIS Contact Details: recruitment@huahinschool.com"
Senior UI Designer,IZUMO,Bangkok,Web & Interaction Design,Full time,,,"IZUMO is a new-era VTuber project with a mission to create a sustainable platform where everyone can live as they want to be. We aim to unlock the potential of humanity through the avatar technology. Recently, we completed the “SAI by IZUMO” project with world-class artists in the anime and gaming industry. IZUMO continues to support all creators in maximizing their potential creativity with emerging technologies. If you are intrigued by the opportunities in the emerging virtual entertainment industry, apply now! The Role As a Senior UI Designer, you will play a crucial role in creating visually stunning and user-friendly interfaces that resonate with content developers in the US. You will be responsible for: Conceptualizing and designing intuitive user interfaces for web and mobile platforms with a focus on aesthetics that appeal to our content creators in the US. Creating wireframes, mockups, and prototypes to effectively communicate design ideas. Ensuring a seamless and engaging user experience by considering user feedback and usability testing. Developing and maintaining a comprehensive style guide that aligns with our brand guidelines Infusing interactive storytelling elements to evoke emotions and immerse users in the brand narrative. Implementing responsive design principles to ensure optimal user experiences across different devices and screen sizes. Collaborating with UX designers, developers, and other stakeholders to bring design concepts to life. Providing design support and guidance throughout the development lifecycle. Ideal Profile You possess a Degree in Graphic Design, UI/UX Design, or a related field and have at least 4 years of experience as a UI Designer, with experience in building community-driven applications. A strong portfolio showcasing anime, gaming related design would be advantageous You are proficient in design tools such as Adobe Creative Suite, Sketch, Figma, etc. You possess a solid understanding of user-centered design principles and responsive design. You are passionate about otaku culture, including anime, manga, and gaming. You can work well in fast-paced, creative environments and can adapt to changing priorities. You are fluent in English and working knowledge/proficiency in Japanese is a plus, to collaborate with internal and external stakeholders both in Japan and globally. What's on Offer? Join a fast growing startup building a sustainable platform for content creators globally Exciting opportunity for an Otaku! Be part of a fully distributed international team of talented individuals"
เจ้าหน้าที่เขียนแบบสถาปัตย์ 2 อัตรา,บริษัท พีดี เฮ้าส์ คอร์ปอเรชั่น จำกัด,Pathum Thani,Industrial Design,Full time,,,"เจ้าหน้าที่เขียนแบบสถาปัตย์ ลักษณะงาน - จัดทำแบบ Drawing, Shop Drawing เพื่องานก่อสร้าง - ประสานงานกับผู้เกี่ยวข้อง คุณสมบัติผู้สมัคร - วุฒิการศึกษา ระดับ ปวส.สถาปัตยกรรม, ป.ตรี สาขาสถาปัตยกรรมหรือสาขาที่เกี่ยวข้อง - เพศ ชาย-หญิง - อายุ 20-35 ปี - ประสบการณ์ 0-3 ปี - สามารถใช้โปรแกรม Auto cad,Revit ได้เป็นอย่างดี - มีความรู้พื้นฐาน ด้านการเขียนแบบและเข้าใจในงานแบบสถาปัตย์และวิศวกรรมอย่างถูกต้อง หากมีประสบการณ์ใช้งานโปรแกรม และมีความรู้พื้นฐานหรือประสบการณ์ ด้านงานก่อสร้างจะได้รับการพิจารณาเป็นพิเศษ สถานที่ปฏิบัติงาน 471 ถ.รังสิต-นครนายก ต.ประชาธิปัตย์ อ.ธัญบุรี จ.ปทุมธานี 12130 โทรศัพท์ : 0-2447-9040 สนใจติดต่อ: 091-402-8507 คุณจิราภา , 085-489-4254 คุณทิพย์ สาขาปทุมธานี (รังสิต) , สาขานครราชสีมา dc.center@pd.co.th , tip@pd.co.th , webmaster@pd.co.th APPLY"
สถาปนิก (Architect),"Asian Engineering Consultants Corp., Ltd.","Bang Rak, Bangkok",Architecture,Full time,,,คุณสมบัติ : เพศชาย หรือ หญิง อายุ 22 - 55 ปีขึ้นไป วุฒิการศึกษาปริญญาตรีขึ้นไป สาขาสถาปัตยกรรม หรือสาขาที่เกี่ยวข้อง มีประสบการณ์งานเขียนแบบสถาปัตยกรรมด้วยโปรแกรม AutoCAD อย่างน้อย 3 - 20 ปี และสามารถถอดปริมาณวัสดุ มีความเข้าใจในภาษาอังกฤษในแบบสถาปัตยกรรม สามารถใช้โปรแกรมคอมพิวเตอร์ที่เกี่ยวข้องกับงานสถาปัตย์ได้ มีมนุษยสัมพันธ์ดี มีความรับผิดชอบ อดทน ฯลฯ สามารถทำงานในสำนักงานใหญ่ (สาทร) และสำนักงานโครงการได้ ผู้สนใจสามารถส่งจดหมายสมัครงาน พร้อมประวัติการทำงาน และรูปถ่าย มาที่ : personnel_aec@hotmail.com
GRAPHIC DESIGN | จำนวน 1 อัตราexpand_more,SAINT LOUIS HOSPITAL,"Sathon, Bangkok",Web & Interaction Design,Full time,,,"คุณสมบัติ : - เพศชาย / หญิง  อายุไม่เกิน 35 ปี
- วุฒิปริญญาตรี สาขานิเทศศาสตร์ / นิเทศศิลป์ หรือสาขาที่เกี่ยวข้อง
- มีความสามารถด้านออกแบบสื่อกราฟฟิก  
- สามารถใช้โปรแกรม ADOBE PHOTOSHOP, ILLUSTRATOR 
- เงินเดือน 20,00-24,000 บาท / เดือน"
Graphic Designer,"CPN Pattaya Beach Hotel Co., Ltd.",Bangkok,Graphic Design,Full time,,,"Description With thousands of hotels in over 100 countries and territories, Hilton offers countless opportunities to delight. From an open door to a welcoming smile and an exceptional experience, we offer the millions of travellers who stay with us every year a welcome they will never forget. In addition to our flagship brand, Hilton Hotels & Resorts, the family of brands includes Waldorf Astoria, LXR, Conrad, Canopy, Curio Collection, DoubleTree, Hilton Garden Inn, Hampton and many others. If you appreciate the impact global travel can have on the world, you may be just the person we are looking for to work as a Hilton Team Member. Because it’s with Hilton where we never forget the reason we're here: to delight our guests, Team Members, and owners alike. The Graphic Designer handles promotional videos (pictures, videos, etc.) required by various departments of the hotel and supervises production related to design. This role is responsible for the production of posters, promotional videos, printed materials and other products related to design, ensuring that the products meet the group's design standards, advertising, a deep understanding of the corporate philosophy and culture. What will I be doing? As the Graphic Designer, you will be responsible for performing the following tasks to the highest standards: Create and implement hotel promotional materials, merchandising, theme decorations and other project design concepts based on assignment specifications. Design all kinds of photos that can be used for printing and production. Proficient with desktop printing systems. Design and produce logos, banquet posters, banners, background panels and decorations. Receive group standards and ensure that all hotel design works such as hotel brand, colour, specifications and group standards are consistent. Ensure that jobs are scheduled properly, and time management is exercised for art section to meet set deadlines. Create a database of designs, photography, books, references, and standard colours for reference. Ensure the normal operation and maintenance of printing systems. Plan the purchase of art supplies and paper inventory, monitoring paper usage. Maintain books and magazine pictures in design file systems. Manage the hotel image database including official hotel photos and event photos for hotel promotion. Learn and keep updated on creative trends and related information in design work. Keep and economize on all kinds of art tools, materials and equipment. Carry out any other reasonable duties and responsibilities as assigned. The Management reserves the right to make changes to this job description at its sole discretion and without advance notice. Requirements What are we looking for? A Graphic Designer serving Hilton Brands is always working on behalf of our Guests and working with other Team Members. To successfully fill this role, you should maintain the attitude, behaviours, skills, and values that follow: Hospitality: We are passionate about delivering exceptional Guest experiences. Integrity: We do the right thing all the time. Leadership: We are leaders in our industry and in our Communities. Teamwork: We are team players in everything we do. Ownership: We are owners of our actions and decisions. Now: We operate with a sense of urgency and discipline. Bachelor’s degree / Associate degree in graphic design or related field. 3 - 5 years of relevant working experience. Knowledge of printing technology. Master hand-drawn designs. Rich knowledge of design and art. Proficient in Microsoft Office software, computer graphic design, photo processing, printing and editing software. Strong knowledge of graphic design and online marketing. Strong time management skills and able to multitask. What will it be like to work for Hilton? Hilton is the leading global hospitality company, spanning the lodging sector from luxurious full-service hotels and resorts to extended-stay suites and mid-priced hotels. For nearly a century, Hilton has offered business and leisure travellers the finest in accommodations, service, amenities and value. Hilton is dedicated to continuing its tradition of providing exceptional guest experiences across its global brands. Our vision to fill the earth with the light and warmth of hospitality unites us as a team to create remarkable hospitality experiences around the world every day. And, our amazing Team Members are at the heart of it all! Posted January 4, 2024"
ติวเตอร์(part-time)สอนชั้นประถมหรือชั้นมัธยม-อยู่ใกล้ถนนสามัคคี(นนทบุรี),Company Confidential,Nonthaburi,Web & Interaction Design,Part time,,,"ประเภทงานPart Time
 
 สภาพสินค้า รับสมัครติวเตอร์(part-time)สอนชั้นประถมหรือชั้นมัธยม-อยู่ใกล้ถนนสามัคคี(นนทบุรี) ผู้สนใจ ส่ง resume ไปที่ e-mail : admin@giftwood.net หมายเลขประกาศ7168618
 ประเภทประกาศStandard Post
 ที่อยู่จังหวัดนนทบุรี
 IP ที่ลงประกาศ202.57.175.76
 ลงประกาศเมื่อ30 มี.ค. 2551, 18:31:26
 แก้ไขล่าสุดเมื่อ8 ม.ค. 2553, 08:24:45
 เลื่อนตำแหน่งเมื่อ23 ธ.ค. 2553, 06:03:01"
พยาบาลวิชาชีพ (OPD),Siriraj Piyamaharajkarun Hospital,"Bang Phlat, Bangkok",Graphic Design,Full time,,,"ลักษณะงาน : งานประจำ (Full time) ประสบการณ์ขั้นต่ำ : 1ปี รายละเอียดงาน : 1. ปฏิบัติงานพยาบาลผู้ป่วยนอก ด้านการดูแล ฟื้นฟู ส่งเสริมและป้องกันโรค
2. ให้บริการพยาบาลผู้ป่วยให้ได้รับการดูแลตามแผนการรักษา ตามมาตรฐานที่กำหนด
3. เตรียมความพร้อมของผู้ป่วย และญาติก่อนทำหัตถการ ทั้งทางร่างกายและจิตใจ
4. สนับสนุนการประสานงานกับทีมสหสาขาวิชาชีพและหน่วยงานที่เกี่ยวข้อง เพื่อการดูแลผู้ป่วย สถานที่ปฏิบัติงาน : กรุงเทพมหานคร (บางกอกน้อย , บางพลัด) คุณสมบัติผู้สมัครงาน : 1. วุฒิการศึกษาปริญญาตรี สาขาพยาบาลศาสตร์
2. มีใบอนุญาตประกอบวิชาชีพการพยาบาลและการผดุงครรภ์ชั้นหนึ่ง
3. ถ้าเป็นชายต้องผ่านหรือได้รับการยกเว้นการเกณฑ์ทหารแล้ว รายละเอียดเพิ่มเติม : ฝ่ายทรัพยากรบุคคล โทร : 02-419-1917 Email : recruit@siphhospital.com Facebook : SiPH Career สมัครงาน"
พยาบาลวิชาชีพ (IPD),Siriraj Piyamaharajkarun Hospital,"Bang Phlat, Bangkok",Graphic Design,Full time,,,"ลักษณะงาน : งานประจำ (Full time) ประสบการณ์ขั้นต่ำ : 1ปี รายละเอียดงาน : 1. ปฏิบัติงานพยาบาลผู้ป่วยใน ด้านการดูแล ฟื้นฟู ส่งเสริมและป้องกันโรค
2. ให้บริการพยาบาลผู้ป่วยให้ได้รับการดูแลตามแผนการรักษา ตามมาตรฐานที่กำหนด
3. เตรียมความพร้อมของผู้ป่วย และญาติก่อนทำหัตถการ ทั้งทางร่างกายและจิตใจ
4. สนับสนุนการประสานงานกับทีมสหสาขาวิชาชีพและหน่วยงานที่เกี่ยวข้อง เพื่อการดูแลผู้ป่วย สถานที่ปฏิบัติงาน : กรุงเทพมหานคร (บางกอกน้อย , บางพลัด) คุณสมบัติผู้สมัครงาน : 1. วุฒิการศึกษาปริญญาตรี สาขาพยาบาลศาสตร์
2. มีใบอนุญาตประกอบวิชาชีพการพยาบาลและการผดุงครรภ์ชั้นหนึ่ง
3. ถ้าเป็นชายต้องผ่านหรือได้รับการยกเว้นการเกณฑ์ทหารแล้ว รายละเอียดเพิ่มเติม : ฝ่ายทรัพยากรบุคคล โทร : 02-419-1917 Email : recruit@siphhospital.com Facebook : SiPH Career สมัครงาน"
อาจารย์กลุ่มวิชาการพยาบาลเด็กและวัยรุ่น,Vongchavalitkul University,"Mueang Nakhon Ratchasima, Nakhon Ratchasima",Graphic Design,Full time,,,ดาวน์โหลดเอกสาร คลิกเพื่อดูรายละเอียดในไฟล์แนบ
Graphic & Brand Designer Intern,Acies,Bangkok,Web & Interaction Design,Full time,,,"Graphic Designer (Intern) Able to communicate in English. Our company seeks a highly creative and motivated Graphic Designer Intern to join our team. As an intern, you'll have the opportunity to gain real-world experience while working remotely with our dynamic team. This remote position requires a minimum commitment of 3-6 months. If you are committed to new challenges and expanding your skill set, we encourage you to submit your resume, cover letter, and work samples today. Our Company is a dynamic and innovative management consulting studio enabling organizations to leapfrog their business growth. Responsibilities: Collaborate with the marketing director to create compelling visual content for various platforms, including social media, websites, marketing materials, and more. Assist in the conceptualization and design of marketing and branding materials. Create visually engaging and effective design solutions that align with the company's branding guidelines. Support the development of graphics for digital and print media. Participate in brainstorming sessions and offer creative input for projects. Stay updated on industry trends and design best practices. Able to comprehend and communicate in English effectively Qualifications: Currently pursuing or recently graduated with a postgraduate or advanced certificate in Graphic Design, Visual Communication, or a related field. A minimum of 1 year of relevant design experience or internships. Proficiency in Adobe Creative Suite (Photoshop, Illustrator, InDesign, Canva). Strong creativity and design skills. Ability to work effectively in a remote team environment. Excellent English communication skills. Strong portfolio showcasing previous design work and projects. Portfolio Requirement: All applicants must submit a portfolio showcasing their best design work alongside their application. Additional Information: This is a remote internship open to candidates. Contract Type: Minimum 3 - 6 months Salary: SGD200 / Month Working Hours: Mon – Fri, 9 am to 6 pm Singapore Time Commencement: Immediate"
Chief Garden Manager / Landscape Designer,Company Confidential,"Ko Samui, Surat Thani",Interior Design,Full time,,,"Permanent full time All Nationalities considered Must have in depth knowledge of plants suitable for Thailand Able to select and present plant choices that meet the various design briefs. Managing a team to maintain 100 rai of gardens using incorporating low maintenance in design and plant selection. Garden design skills a must. Location: Koh Samui , Thailand Salary : Negotiable"
Graphic Designer,Thai Country Club,Chachoengsao,Graphic Design,Full time,,,"Last Updated : 24.12.2023 | Viewers 15 Salary : เงินเดือน 15,001 - 20,000 (THB) Types of employees : ประเภทงาน Full-time เต็มเวลา Area : ปฎิบัติงานที่จังหวัด Education : การศึกษา Bachelor's Degree ปริญญาตรี Experience : ประสบการณ์การทำงาน 0 Year (ปี) Gender : เพศ Male/Female ชาย/หญิง Age : อายุ Non-Specific ไม่จำกัดอายุ Unit : จำนวนรับ 1 อัตรา New Graduated : นักศึกษาจบใหม่ Yes รับพิจารณา Foreigner : ชาวต่างชาติ No ไม่รับพิจารณา Disabled : ผู้พิการ No ไม่รับพิจารณา Night shift : ตำแหน่งงานกะดึก No ไม่ใช่ Job Qualifications ข้อกำหนด -วุฒิการศึกษาระดับปริญญาตรีขึ้นไป ในสาขาคอมพิวเตอร์กราฟิก, ออกแบบกราฟฟิก หรือสาขาอื่นๆที่เกี่ยวข้อง -สามารถใช้โปรแกรม Adobe After Effect, Illustrator, Photoshop, Premiere Pro, Final Cut, 3D Max, หรือ-โปรแกรมอื่นได้อย่างชำนาญ -มีความคิดสร้างสรรค์ และเรียนรู้สิ่งใหม่ๆเพื่อสร้างสรรค์ผลงาน -สามารถทำงานร่วมกับคนอื่นได้ รับฟังความคิดเห็น คำติชมของผู้อื่น -ยินดีรับนักศึกษาจบใหม่ Job Details รายละเอียดงาน - ออกแบบและจัดทำสื่อโฆษณา เพื่อนำเสนอสินค้าหรือบริการ และโปรโมชั่นต่างๆของบริษัททั้ง Online และ Offline - ออกแบบ Artwork ที่ใช้บนเว็บไซต์ และสื่อโซเชียลของบริษัท เช่น Facebook, Line, IG, YouTube, Tiktok และอื่นๆ - ออกแบบและจัดทำสื่อประชาสัมพันธ์ภายในองค์กร หรือกิจกรรมต่างๆ ของบริษัท - ออกแบบและสร้างสรรค์ผลงานร่วมกับทางทีม Marketing เพื่อสนับสนุนด้านงานขายและการตลาด - ถ่ายภาพ, วิดีโอ, ตัดต่อ โดยใช้โปรแกรมพื้นฐาน - ติดต่อประสานงานกับฝ่ายที่เกี่ยวข้อง - งานอื่นๆที่ได้รับมอบหมาย Welfare สวัสดิการ 1.ประกันกลุ่ม (ประกันสุขภาพและประกันชีวิต) 2.กองทุนสำรองเลี้ยงชีพ 3.โบนัสตามผลประกอบการของบริษัทและผลงาน 4.ปรับเงินเดือนประจำปี 5.อาหารแคนทีน 3 มื้อ 6.หอพักสำหรับพนักงาน 7.รถตู้รับ-ส่งเริ่มจาก BTS สถานีบางนา 8.ตรวจสุขภาพประจำปี 9.ชุดยูนิฟอร์ม Contact ข้อมูลติดต่อ ทักษิณา (Director of Human resources) 88 Moo 1, Bangna-Trad Road Km. 35.5, Tambon Pimpa, Bangpakong , Chachoengsao 24130, Thailand เว็บไซต์ : https://www.thaicountryclub.com/ อีเมล์ : เบอร์โทรศัพท์ :"
Living the Dream in Thailand,Company Confidential,Bangkok,Graphic Design,"Full time, Contract/Temp",,,"Living the Dream in beautiful Thailand... become an Internet Television Reseller....ONE YEAR PACKAGE Objective: Sell our Internet Television Package and make 1000 Bhat on every sale.... One Condition: To start you need to buy your own Internet Television package thats 3500 Bhat and gives you ONE YEAR FULL HD LIVE TV experience from all the world... This way you can show your customer and watch free TV for a whole year... Plus: 50000 movies Plus: All the favorite Series... Easy to sell online .... Interested ??? contact Telegram t.me/iptvoptima mail: iptvoptima@ccmail.uk -------------------------------------------------------------------------- Traumjob von Zuhause AUF SELBSTSTÄNDIGER BASIS - KEIN DIENSTVERHÄLTNISS Die Aufgabe: Du verkaufst unser Internet Fernseh Paket ( LIVE TV, 50000 Filme und Serien ) für alle Endgeräte. Bei einen erfolgten Verkauf erhälst Du eine Bruttoprovision von 1000 Bhat ( Tgailand ) oder 30 Euro ( wenn Du in Europa lebst ) ... Dies ist ein stabiles Angebot ...so kann man pro Tag online ( Insta,FB,TikTok etc ) ohne viel Aufwand mehrere Pakete verkaufen... Die einzige Voraussetzung: Zum Kennenlernen und um es deinen Kunden zu zeigen kaufst Du ein Jahrespaket für dich selbst um 3500 Bhat...( Thailand ) oder wenn Du in Europa lebet 100 Euro Du kannst damit ein Jahr weltweites HD LIVE TV , 50000 Filme und Serien ansehen... ..funktioniert auf jeden Smartphone, Laptop, Tablet und auf jeden Fernseher mit Internetzugang.. Interesse ???? KONTAKT: Telegram: t.me/iptvoptima Mail: iptvoptima@ccmail.uk"
Online NES teachers for corporate classes,"Success Language Center, Chonburi",Bangkok,Web & Interaction Design,Part time,,,"Expected salary: At least 400 Baht/hour Published on: 30-11-2023 We are urgently recruiting: - Online native English teachers for corporate classes. -TEFL/ TESOL certificates - 1 years corporate online/onsite teaching experience or above is preferred. - Reliable - Part-time (20 -30 hour/contract); 2 hours/session - Must available for Wed. afternoon schedule (3:00 p.m. - 5:00 p.m.) - A class begin: Dec. 6, 2023 Online equipment required: - Good PC/laptop, headset with good microphone, webcam & a stable high-speed internet connection - Classroom: Google Meet - Line application Apply now!!! Please send your updated CV/Resume, photo, self-introduction / teaching video clips, certificates (if any) Contact: Line ID: baankiree"
