Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Automation & Electrical Engineer (Surat Thani),Adecco Phaholyothin Limited (ATS),Surat Thani,Electrical/Electronic Engineering,Full time,,,"Main Purpose of Job To implement, control automation and electrical systems of new fixed asset in the Factory This could involve the modification and optimizing of the existing fixed asset base and/or the purchase of new fixed assets. It may extend from the initial conceptual studies through to project closeout. Key output Conceptual Phase : Ensure that all projects are sustainable and result in a positive impact on the company ROIC. Prepare and manage the approval process in accordance with the Guidelines for Capital Investment thoroughly challenging the supporting documentation. Design Phase: Ensure that all assets are well designed and meet the business requirements through applying new technologies, proven principles, thorough design reviews and basic science. Ensure that the design is directed towards a low cost, highly efficient and flexible operation. Support Value Engineering Analysis (VEA) Qualification & Skill Degree in engineering, preferably Electrical or Electrical and Electronics Engineering 3 – 5 years’ experience in the field of electricity / automation in a manufacturing facility. In-depth knowledge of Electricity, in low voltage, medium voltage and high voltage installations. In-depth knowledge of EMC (Electromagnetic compatibility). Good knowledge of local electrical code and standards. Knowledge of Instrumentation and Process Control Systems. Knowledge of food processing operations and technology. Knowledge on MES (Manufacturing Execution System). Knowledge on manufacturing IT. Knowledge of food safety, regulatory requirements for food safety, hygienic engineering and Quality System. Project Management Training experiences :PLC (Siemens or Allen-Bradley), SCADA systems (Wonderware)"
Field Service Technician - Phuket,Diebold Nixdorf (Thailand) Company Limited,Phuket,Maintenance,Full time,,,"Expect more. Connect more. Be more at Diebold Nixdorf. Our teams automate, digitize, and transform the way more than 75 million people around the globe bank and shop in this hyper-connected, consumer-centric world. Join us in connecting people to commerce in this vital, rewarding role. We are looking for Field Service Technicians located in Chon Buri City and Phuket City . Installs, debugs and provides technical maintenance for product and component hardware and software, mainly on customer premises. Provides scheduled inspection, cleaning and other services and performs minor product repairs within an assigned territory. Inspects products for correct operation and resolves noted issues and / or escalates according to established procedure. Schedules services, completes all required paperwork and works with customers to ensure satisfaction with service delivery and understanding of product functionality. ในฐานะ Field Service Technician ที่ Diebold Nixdorf, คุณมีหน้าที่รับผิดชอบในการติดตั้ง ตรวจสอบ และให้การบํารุงรักษาทางเทคนิคสําหรับฮาร์ดแวร์และซอฟต์แวร์ของผลิตภัณฑ์ ซึ่งส่วนใหญ่อยู่ในสถานที่ของลูกค้า คุณจะดําเนินการตรวจสอบ ทําความสะอาด และบริการอื่นๆ ตามกําหนดเวลา รวมถึงดําเนินการซ่อมแซมผลิตภัณฑ์เล็กน้อยภายในเขตที่ได้รับมอบหมาย คุณจะตรวจสอบผลิตภัณฑ์เพื่อการทํางานที่ถูกต้องและแก้ไขปัญหาและ/หรือส่งต่อตามขั้นตอนที่กําหนดไว้ กรอกเอกสารที่จําเป็นทั้งหมด และทํางานร่วมกับลูกค้าเพื่อให้มั่นใจในความพึงพอใจกับการส่งมอบบริการและความเข้าใจในฟังก์ชันการทํางานของผลิตภัณฑ์ RESPONSIBILITIES Installs, debugs and provides technical maintenance for ATMs, retail and other equipment within an assigned customer and / or product area. Performs all incident handling, preventive maintenance, IMAC / R and customer training duties as follows: Incident Handling: Utilizes diagnostic tools to perform troubleshooting via detailed analysis of hardware and software failures. Performs hardware repairs on a component level. Cleans and adjusts mechanical components. Configures and installs applicable software. Preventive Maintenance: Performs routine checks according to documented procedures. Refills consumables as directed. IMAC/R: Installs, moves, adds, changes and removes hardware and software products. Customer Training: Instructs and trains customers on usage and operation of installed hardware and software. Also performs the following: Process Tasks: Receives incident briefing sand orders from the dispatch function. Updates the dispatch function on all unforeseen issues. Provides detailed briefings on all performed activities. Proactively informs customers about status, progress and outcomes. Continuous Process Improvement: Observes technical or process problems, informing manager / other relevant personnel and offering improvement recommendations. Actively uses corporate tools and processes for knowledge sharing and information gathering. QUALIFICATIONS Required Qualifications • มีวุฒิการศึกษาหรือมีประสบการณ์ทำงานที่เกี่ยวข้อง •มีประสบการณ์ที่เกี่ยวข้องใน Field service อย่างน้อย 2-4 ปี •มีทักษะการสื่อสารที่ดีทั้งการพูดและการเขียน • มีใบอนุญาตขับขี่ตามกฎหมาย และข้อกําหนดของยานพาหนะของ DN Education or equivalent work experience required. Minimum of 2-4 years of relevant experience or equivalent combination of education and experience in Field Service. Good written and verbal communication skills. Driver's license and driving record that satisfies DN's fleet requirements."
Production Planning Engineer,"Mitsubishi Electric Consumer Products (Thailand) Co., Ltd.",Chon Buri,Industrial Engineering,Full time,,,"Job Scope Standard time setting and improvement Manpower plan by control manpower productivity To promote idea improvement about productivity and inventory reduction Coordinate with others department to achieve production plan Evaluate and review production plan of assembly line Qualification Bachelor Degree in Industrial Engineer / Production Engineer Experience 0 - 5 years (New Graduated are welcome) Program computer basic : Microsoft Office, Excel VBA, Macro, Auto CAD, SAP IE Technical Knowledge and JIT Concept are advantage Product Air conditioner “ Mitsubishi Electric Mr. Slim” MCP WAY Respect Responsibility Speed & Accuracy Teamwork Innovation Working Location Amata City Chonburi Industrial Estate, Phase 4 700/406 Moo7 Tambol Don Hua Roh Amphur Muang Chonburi 20000 Working conditions Working day – hours: Monday – Friday 07.40 – 17.00 (245 working Day/Year approximately) Monthly gross salary: Open for discussion or based on company policy. Benefits & Welfare (Not limited as the below statements) Variable bonus (6 – 7 Months) Overtime pay Uniform and Transportation service Diligent allowance Medical allowance and life insurance (including family) Travel allowance Provident fund Saving cooperative Oversea training program All position is required minimum GPA 2.50 and TOEIC score minimum 400 point. The successful candidate will receive generous remuneration package and fringe benefits. Interested persons please apply in person of send application letter with resume, Transcript and a recent photo to: Human Resources Development Section Human Resources and Administration Department Mitsubishi Electric Consumer Products (Thailand) Co., Ltd. Amata City Chonburi Industrial Estate 700 / 406 Moo 7  Tambon Don Hua Roh Amphur Muang Chonburi 2000 Tel : 0-3826-5800 Ext. 2233 , E-mail : Recruit @ mcp.meap.com URL: www.mitsubishi-mcp.co.th [link removed]"
Quality Engineer,Triumph Motorcycles (Thailand) Limited,Chon Buri,Industrial Engineering,Full time,,,"Duties & Responsibilities: Supplier Quality: 1. New suppliers auditing and visiting (Local & Oversea) 2. Product development assistance 3. ISIR processing and GI inspection standards setting 4. Quality concern investigation (RCAP) and follow up corrective action In-House Quality: 1. New production process auditing (ATD) 2. Quality concern investigation (ICCR) and review corrective action 3. Assist Quality and Production staff to understand quality minimum standards 4. Assist with QC RFT monitoring and KPI reports as requested Customer Quality: 1. Quality concern investigation (SCAR, RCAP), review corrective action and produce closing reports 2. Clearly communicate quality concerns to QC Manager / Section Manager and other affected staff 3. Be open-minded for identifications and implementing improvements in a practical way 4. Communicate clearly with UK Quality & Design staff 5. Create and maintain a positive environment of teamwork, trust and appreciation. 6. Monitor and initiate action for cost saving. 7. Follow company's rules and procedures. 8. Work safely at all times and maintain 5S requirements. 9. Any other tasks at the discretion of QC Section Manager. Qualifications: 1. Bachelor's degree of engineering in Industrial or Mechanical or related fields, new graduate is welcomed. 2. Have 1-3 years' experiences in quality field in automotive industry will be advantage. 3. Able to read and understand GD&T from engineering drawings. 4. Familiar with basic measuring equipment (e.g. Vernier caliper, Micrometer, Thread gauge.) 5. Able to use Auto CAD and gear profile software. 6. Good in problem solving skill. 7. Good command in English both writing and speaking. 8. Have experiences in quality field in automotive industry will be advantage. 9. Able to work in night shift. (for Quality base at Factory 5, F3 & F4 day shift only.) Working Day: Monday - Friday 08:00 - 17:00 The company will provide very good salary and fringe benefits to the right candidate. If you would like to join a dynamic British company that is firmly established in Thailand, please send your application to:- Human Resources Department Triumph Motorcycles (Thailand) Ltd. Amata City Chonburi Industrial Estate, 700/801, Moo 1, Tambon Panthong, Amphur Panthong, Chonburi 20160 Tel: 0-3846-9800  ext. 5446"
Fire Prevention and Protection Specialist,Thaioil Energy Services Company Limite ,Chon Buri,Chemical Engineering,Full time,,,"Location: Sriracha Chonburi Role & Responsibilities: Initiate, plan, advise, support on all Process Safety Management, HSE risk management and loss prevention, fire prevention and protection system related matters to ensure compliance to relevant international standard with continuous improvement to avoid all accidents/ incidents and reduce potential risk of loss. Maintain high morale and team spirit among team members with advising, training, encouraging and motivating, so that work is carried out with high professional standard and best practices. Qualifications: BSC. In Chemical Engineer, Loss management Engineer or Safety Engineer at least 10 years experience of practical orientated Safety Engineering design background. Knowledge of safety in process design legislations and international standard. Technical expertise in fire prevention and protection system engineering design to compliance with international code and standard (DEP, NFPA, API, etc) e.g fire & gas detection and protection philosophy, fire & gas location layout, fire & gas mapping, fire and toxic hazard analysis, firefighting equipment specification, fire water demand, fire proofing, fire water distribution system, etc Experience in heat radiation & gas dispersion modelling study using PHAST software, report and recommendation to ensure designs and operations are consistent with ALARP. Knowledge and experience of risk assessment methodology e.g. Bow Tie, HAZOP, etc Experience in refinery and petrochemical safety design and construction safety management Proactive and excellent problem solving with analytical thinking skills. Positive influencing: ability to convince others, gain agreement or acceptance of plans activities and ability to move others willingly towards a desired goal or course of action. Strong communication and interpersonal skills, essential in dealing with people at all levels and in a variety of functions and be able to influence and motivate others to quickly achieve results. Strong leadership, initiative, teamwork and quality orientation/attention to detail. Effective presentation, training, and facilitation skills. All Positions Required Good command of English and computer literacy Interested candidates should submit the application with recent photo, resume, academic transcript, ID card, English proficiency test result (TOEIC) and any other supporting documents on Thaioil (thaioilgroup.com) [link removed] Apply online : Thaioil (thaioilgroup.com) [link removed] or click ""Apply Now"" Contact : Recruitment Team Thaioil Energy Services Company Limited 163/19 Moo 7 Tung- Sukla, Sriracha, Chonburi 20230 Tel: 038-359-040, 038 -408500 Ext. 19821 - 19827 Website: Thaioil (thaioilgroup.com) [link removed]"
Sales Executive / Area Manager Indirect (B2B - Distributor Channel)/B2B,"PETRONAS International Marketing (Thailand) Co., Ltd.","Khlong Toei, Bangkok",Chemical Engineering,Full time,,,"- Required Lubricant, Oil Experience Job Responsibilities Develop and work along with strong relationships to distributors and generate new sales opportunities and distribute leads to generate maximize activity and sales growth opportunities to achieve area assign target and objectives Provide coaching, monitoring and supervise to Sales for achieving their and Company’s objectives Monitor lubricants market and forecast sales volume within own trading area by using data analysis skill to find the opportunity for growth and efficiency Contribute relevant Sales & Marketing information in the area for better planning business plans and budgets Monitor customer payment due to minimize company financial risks. Qualifications University degree in Business Management or relevant Minimum 3–5 years working experience, preferably in the Lubricants / Distributor Management Business or FMCG Achievement Oriented Attitude and strong self-discipline to make thing done Mature and able to work well under high pressure Good analytical thinking and commercial awareness. Good communication, negotiation and relationship building. Able to work in assigned upcountry area."
ENERGY EFFICIENCY EXPERT,Asset World Corp Public Company Limited,"Sathon, Bangkok",Environmental Engineering,Full time,,,"Responsibilities Strategic Planning & Control the energy efficiency program Diagnose energy opportunities with business unit’s facilities. Design and evaluate energy efficiency programs to improve operation and maintenance procedures. Lead efforts to implement energy management programs with business unit’s facilities. Assist in servicing business unit’s facilities for energy efficiency programs. Conduct energy efficiency audits. Continually commission BAS systems using analytics and remote inspections of user interface (UI). Qualifications Bachelor’s degree or above in Mechanical/Electrical Engineering or related field. Minimum 7 years of experience implementing energy efficiency in hotels, office buildings and retails. Building Energy Modeling (BEM) is an advantage Competent skills in building systems. Competent skills in Microsoft Office, specifically Excel. Competent skills in English. Competent analytical & critical and problem-solving skills and proven team leadership skills. %MCEPASTEBIN%"
Maintenance Manager,NES Fircroft (Thailand) Ltd.,Pathum Thani,Maintenance,Full time,,,"Job Description Oversee maintenance and enhancement of utilities, facilities, machines, and equipment. Guide the team to align with company objectives efficiently. Supervise technicians to ensure efficient maintenance and improvement of manufacturing machinery. Maintain machinery to minimize downtime and track spare parts and data systematically. Resolve complex issues and offer guidance to technicians. Conduct preventive maintenance and address production equipment issues promptly. Develop tailored plans for preventive maintenance on different machines. Lead the Maintenance team in devising work procedures and plans. Manage departmental spending and control the budget effectively. Design and install machinery and technology within the factory. Monitor and manage maintenance KPIs. Qualification: Bachelor Degree in Mechanical, Electrical Engineering or related field. Minimum 10 years’ experience in Maintenance operation of Automotive industries. Strong experience in circuit electric and pneumatic systems. Proficient in AutoCAD, PLC, CNC, and SAP. Good communication in English both writing and speaking."
Procurement Officer & Factory Supply Officer...,"Siam Bheasach Co., Ltd.","Chatuchak, Bangkok",Mechanical Engineering,Full time,,,จัดซื้อ จัดหา ดำเนินการ ติดตาม ตรวจสอบ ประเมินและเปรียบเทียบ สินค้าหรือบริการงานจัดซื้อตามหลักเกณฑ์ สัญญาและเงื่อนไขในการซื้อขาย   โดยทำงานร่วมกันฝ่ายที่เกี่ยวข้องตามข้อกำหนด ที่ได้รับมอบหมาย ตรวจสอบใบเสนอราคา ติดต่อผู้ขาย สอบราคา และออกใบคำสั่ง ตามขอบเขตที่มอบหมาย ประสานงานกับฝ่ายที่เกี่ยวข้อง และผู้ขายในกรณ๊สินค้าบริการ เพื่อเปลี่ยนหรือรับคืนสินค้า จัดหา ผู้ขายรายใหม่ ตามข้อกำหนดเพื่อให้มีผู้ขายเพียงพอ จัดทำร่างสัญญาที่เกี่ยวข้องกับสัญญาที่ได้รับการลงนามเสร้จสิ้น ปฎิบัติ มาตราฐาน คู่มือการปฎิบัติการ ให้สอดคล้องกับข้อกำหนดและนโบายของบริษัทตามกฎหมาย GLP GMD ISO ตามที่กฎหมายอิ่นที่เกี่ยวข้อง
Product/Process Engineer,"Hana Microelectronics Public Co.,Ltd. (Lamphun Plant)",Lamphun,Electrical/Electronic Engineering,Full time,,,"Basic Purpose To establish, analyst and evaluate engineering process. To plan and coordinate activities involved in process improvement in order to meet customer requirement. Qualifications: Bachelor's degree in Electronics, Mechanical, Industrial ,Chemical or Telecommunication Engineering. Bachelor's degree  of Science in Applied Physics (Electronics) New Graduates or 1-3 years of working experience in electronic manufacturing firm(s). Good English communication skill Experiences in surface mount technology, chip on board assembly, printed circuit board assembly. Able to work in Lamphun province. CONTACT INFORMATION : Hana Microelectronics Public Co.,Ltd. (Lamphun Plant) 101/2 moo 4, Northern Region Industrial Estate, Ban Klang, Muang District, Lamphun 51000 Phone : (053) 581565 ext. 404 Fax : (053) 581574"
QA Supervisor- Chonburi Plant (Bowin)/ประจำที่สาขาชลบุรี (บ่อวิน),"DTS Draexlmaier Automotive Systems (Thailand) Co., Ltd.",Chon Buri,Industrial Engineering,Full time,,,"Modern wire harness systems and exclusive vehicle interiors: The name DRÄXLMAIER stands for automotive innovations – products that enhance your driving experience. Every day, approximately 74.000 associates around the world cooperate to contribute their knowledge, skills and automotive passion toward this goal. Individuals, who like to take on responsibilities, use their creativity and contribute their ideas toward the common success. Individuals like you! Job title: In order to support QA Department in Rayong/Thailand, we are looking for Quality Supervisor who can meet the challenges of the international market with openness, flexibility and enthusiasm. Use this chance and join our success! Qualification: Bachelor's degree or Master in related field At least 5 years experience’s in automotive part manufacturing or related field. Strongly skill in manpower management. Strong leadership in working independence and work in team. Able to work under pressure and have problem solving skills, positive thinking, ability to work with cross functional teams. Strong knowledge in Automotive for battery product. Having knowledge in PFMEA , IATF 16949 and VDA6.3 Good command of spoken and written English and computer literate. (หัวหน้าต่างชาติ) Ability to work on several working shift ( if any) Job Description: Supervision all Quality activity and staff operation a battery project and Pack Check battery. Control and co-operate about product & part quality for all process including communication and action about the quality problem with customer/supplier and continual improvement with relation party. Drive performance of team members, giving direction and feedback to aid good performance. Management the people for stop the trouble material or stop-release production line in case of quality level does not meet the quality standard. Monitoring and follow up all internal PPM and finding improvement way to eliminate defect. Contribute/Analysis thinking to all internal and external complaints to have a solution for battery and PFMEA review and update. Monitor and defines a strategy to improve product quality, and reduce waste and DPV responds. Driving the continuous improvement ideas and process improvement with team. Support the implementation of engineering changes, production trials, model change and pilot build and ISIR submit to customer. Ensure all external and internal auditory standards and improvement requirements are met. Layered audit by weekly/Monthly to verify compliance to the documented manufacturing/Inspection process to assure the quality system is working optimally. Provide and revise document concern with inspection process. Take lead to communication and follow up quality issue with functional team by daily and weekly meeting. Monitor and keep the order and cleanliness of the productive area (6S). Leadership and motivation of those subordinated employee. Manage training activity and evaluation qualification of Quality staff. Assure sufficient Quality staff to support all production lines to fulfill all job requirements. Manage non-conformance material and product for HVB and co-operate with BOI and Logistic for scrap process. Daily report for manpower available , performance and any problem to Operations Manager Battery. Conducting regular training courses to further qualify the team Create and prepare the relevant Quality reports (internal & external. e.g. customer reports) We offer: Exciting tasks in a family-run company with more than 74,000 car enthusiasts in over 20 countries. Welfares: Provident Fund Monthly Incentive reward Food allowance Uniform Social security Fund Housing allowance Group Insurance Annual health check Transportation (Van) Annual activity (Team building, party) 5 working days per week (Mon-Fri) Bonus Birthday Gifts"
Magnetic Component Design Engineer (Bangpoo),Delta Electronics (Thailand) Public Company Limited,"Mueang Samut Prakan, Samut Prakan",Electrical/Electronic Engineering,Full time,,,"Click like and follow our career page on facebook Delta Careers Thailand (facebook.com) [link removed] Your main role is to: Assisting in the trend investigation for market product. Executing and assisting in introducing and conceiving new technologies/new information. Assisting in problem analysis and follow-up, making engineering sample, and engineering/design alteration. Executing input/output review of product design. Providing and confirming product BOM draft. Executing component materials selection and suppliers import. Executing feasibility assessment of new product development. Executing project progress management. Who are we looking for? Bachelor's in technical degree, preferably in Electrical & Electronic Engineering or related field with matching background or related experience. Knowledge in the design of magnetic component or circuit design. Knowledge in design methods/ concept, Design principles and basic engineer Self-motivated, professional and results oriented. Top reasons for why join us? Opportunity to join a diverse and international company where can help create a greener more intelligence-driven future. A number of programs each year to support you in your career journey and our program offering continues to grow annually. Balance life as we have 5-day work week policy We offer comprehensive medical insurance coverage for you and your family. Yearly bonus and quarterly incentive to reward your achievements. We provide a free bus and van shuttle service to many locations around the company. For more details about Delta Electronics please visit www.deltathailand.com"
Magnetic Component Design Engineer (Bangpoo),Delta Electronics (Thailand) Public Company Limited,"Mueang Samut Prakan, Samut Prakan",Electrical/Electronic Engineering,Full time,,,"Click like and follow our career page on facebook Delta Careers Thailand (facebook.com) [link removed] Your main role is to: Assisting in the trend investigation for market product. Executing and assisting in introducing and conceiving new technologies/new information. Assisting in problem analysis and follow-up, making engineering sample, and engineering/design alteration. Executing input/output review of product design. Providing and confirming product BOM draft. Executing component materials selection and suppliers import. Executing feasibility assessment of new product development. Executing project progress management. Who are we looking for? Bachelor's in technical degree, preferably in Electrical & Electronic Engineering or related field with matching background or related experience. Knowledge in the design of magnetic component or circuit design. Knowledge in design methods/ concept, Design principles and basic engineer Self-motivated, professional and results oriented. Top reasons for why join us? Opportunity to join a diverse and international company where can help create a greener more intelligence-driven future. A number of programs each year to support you in your career journey and our program offering continues to grow annually. Balance life as we have 5-day work week policy We offer comprehensive medical insurance coverage for you and your family. Yearly bonus and quarterly incentive to reward your achievements. We provide a free bus and van shuttle service to many locations around the company. For more details about Delta Electronics please visit www.deltathailand.com"
CAD Design,Adoma Ltd.,"Suan Luang, Bangkok",Mechanical Engineering,Full time,,,หน้าที่ ความรับผิดชอบ สามารถขึ้น CAD และเขียนแบบตามที่กำหนดได้ ออกแบบเครื่องประดับตามความต้องการของลูกค้า งานอื่นๆ ที่ได้รับมอบหมาย คุณสมบัติ สามารถใช้โปรแกรม Matrix และ Rhino ได้เป็นอย่างดี หากมีประสบการณ์จะพิจารณาเป็นพิเศษ มีทักษะภาษาอังกฤษสามารถสื่อสารได้ ความคิดสร้างสรรค์ ออกแบบ เสนอแนะได้ สวัสดิการเพิ่มเติม ค่าอาหาร ค่าเดินทาง ชุดยูนิฟอร์ม ปรับเงินเดือนประจำปี งานเลี้ยงบริษัทฯประจำปี ประกันสังคม
Sales Engineer ( Based in Rayong ),ENGEL MACHINERY (THAILAND) LTD.,Rayong,Chemical Engineering,Full time,,,"Sales Engineer Job Description We are looking for a friendly, professional, and customer-oriented Sales Engineer to join our team. As the Sales Engineer, you will make sure that customers and visitors feel welcome and are well looked after. You need to have good people skills, a professional personality, and be highly organized to be a successful Sales Engineer. The ideal candidate will have previous plastic injection knowledge and experience in sales. Sales Engineer Responsibilities: Develop and establish sales network as well as increase the market share in Thailand's market. Ensuring that all customer-related tasks are handled accurately and on time to improve guests' experience. Handling customer complaints and special requests. Maintain good relationship with customers. Promote and sell plastic injection molding machine and robot for plastic injection molding process. Increase sales volume and achieving the given sales target. Conduct and participate in sales and marketing activities including trial works, trainings, seminars, roadshows, and exhibitions. Sales Engineer Requirements: Obtained bachelor’s degree in Plastic Engineering, Polymer Engineering, Plastic Mold and die. Great interpersonal and communication skills in Thai and English, negotiation, and relationship-building skills Good presentation and Social Media skills. Own car with valid license, able to travel on frequent business trips. Experience in selling products for plastic industry would be an advantage. Great computer skills and the ability to learn new skills quickly. Fluent in English, TOEIC scores more than 700 Adaptability and Good time management skills."
"R&D DESIGN ENGINEER (Body Design, Plastic Mold Design and Modeling)","Yamaha Motor Asian Center Co.,Ltd.","Bang Sao Thong, Samut Prakan",Mechanical Engineering,Full time,,,"WORKING HOURS : Monday – Friday  (08.00 – 17.00) WORKING LOCATION : Debaratana Rd, Km.21 RESPONSIBILITIES : To create the basic motorbike design parts / electrical design component sketches in accordance to new model conceptual design to meet the market demand and positioning. QUALIFICATIONS : Bachelor degree in Mechanical Engineering, Electrical / Electronic Engineering or any Engineering related field. Experience in mechanical design or engineering design or electrical design or plastic mold design or product development or home appliance business. Experience in automotive business will be an advantage. Able to communicate in English. Proficiency in computer program especially design programs 2D, 3D, CAD, Solid Works, and understand product design system or electronic circuit design is advantage. Ability to work in a team and collaborative skill. To apply for this opportunity, please send you resume via APPLY NOW HUMAN RESOURCES DEPARTMENT YAMAHA MOTOR ASIAN CENTER CO., LTD. 112 Mu 1, Debaratana Rd., K.m. 21, Tambol Sisa Chorakhe Yai, Amphur Bangsaothong, Samutprakarn 10570 Website : www.yamaha-motor-asia.com [link removed]"
INTEGRATION MANAGER,"Asia Magnetic Winding Co., Ltd.","Bang Phli, Samut Prakan",Electrical/Electronic Engineering,Full time,,,"AMW is an EMS company manufacturing with a strong focus on power electronics systems including magnetics, PCB assemblies then box-build and product integration, such as DC/DC converters, SMPS, battery chargers or inverters. AMW Program Management department is in charge of customer account management and business development. As part of this group, we are looking to expand our capability by opening a new job opportunity for a Business Development Manager located in our main facility in Thailand. This role is the manager of the pricing/quotation team for all new businesses as well as developing company communication with customers and prospects in support of company Sales representative who are located overseas. This strategic position will be leading and building the company value proposal and portfolio of offer (PCBA, magnetics, R&D, etc.) for business growth according to customers and market expectation. QUALIFICATION: Master or Bachelor degree in mechanical engineering or equivalent Minimum 8 years of experience in the electronics industry. Able to manage subordinate. Strong planning, project management and communication skills Strong leadership, good attitude, logic thinking. Able to communicate in English. JOB DESCRIPTION: New Product Development -  Organize engineering department forms to work with, distribution of work between the teams, duties of subordinates, etc. -  Communicates with RFQ & Program manager on new projects. -  Reconfirm process flow defined in RFQ stage from industrial team. -  Identify & request the necessary tools and fixtures to produce samples. -  Manage engineering specification changing and validate the changing before implementation -  Crimping approval for harnesses -  Planning for sample build such as electrical cabinets, switchboards, electrical chargers. -  Confirm consumable component in sample phase. -  Provide post mortem. -  Approve sample out-going report. -  Close sample MO on time. Validate new customize mechanical parts; plastics and metals -  Work with suppliers to develop and approve the new custom parts on mechanical materials. Packing design -  Design packing for in process and finish goods. Covering for all activities of magnetic, PCBA and integration. Pre-series & Transfer -  After sample approval from customer, to lead pre-series run using production team to run bigger quantity lot. -  Tools and fixtures. -  Confirm process flow and time using industrial team. -  Technical support to production concerning to integration activities. -  Participate the continuous improvement. Expense Control -  Manage expense within integration engineering section Cost reduction -  Minimize cost of material/part/component -  Minimize cost of sample shipment and so on. -  Approval new material/part/component and/or supplier changing Management and reporting -  Management. -  Develop team for PCBA skill. -  Reporting. Welfare: Work 5 days, Monday - Friday, 8:30 a.m. - 5:30 p.m. Annual bonus (based on the operating results of that year) Regular salary adjustment Food 600 baht/month Group accident insurance Life insurance Welfare, financial assistance (wedding, ordination, child birth, child education, funeral) 6 days of business leave / year (can be exercised right from the start date as an employee but must be in the conditions specified by the company) Annual leave 12 days/year (can be exercised after 1 year of employment, will be added to 1 day per year at a maximum of 20 days/year) Holiday 16 days/year Annual Party Provident funds Health insurance Asia Magnetic Winding Co., Ltd. 99/9 Moo 9  Bangchalong, Bangplee, Samutprakarn 10540 Phone call 02-182-1418, 02 - 751-1260-2 ext. 202 , 205"
Structural engineering ( Professional civil engineer )/วิศวกรรมโครงสร้าง...,"Landy Home (Thailand) Co., Ltd.","Lat Phrao, Bangkok",Civil/Structural Engineering,Full time,,,"หน้าที่ความรับผิดชอบ คำนวณออกแบบโครงสร้างอาคารพักอาศัยทั้งงานในแนวราบและแนวดิ่ง ด้วยโครงสร้างคอนกรีตเสริมเหล็ก/คอนกรีตอัดแรงและโครงสร้างเหล็ก ออกแบบงานโครงสร้างในระบบสำเร็จรูปและพัฒนางานติดตั้งโครงสร้างแบบสำเร็จรูป คำนวณออกแบบโครงสร้างเพื่อนำไปแก้ไขปัญหาในการก่อสร้างแต่ละกรณี กระจายงานส่วนที่เกี่ยวข้อง ปฏิบัติงานตามระบบบริหารคุณภาพ ISO และปรับปรุงพัฒนางานให้ดีขึ้นเสมอ คุณสมบัติ วุฒิการศึกษาระดับปริญญาตรี วิศวกรรมโยธา, ก่อสร้าง หรือสาขาที่เกี่ยวข้อง มีประสบการณ์ ด้านควบคุมงานโครงสร้าง, ออกแบบโครงสร้าง อย่างน้อย 5 ปีขึ้นไป เคยผ่านงานในธุรกิจอสังหาริมทรัพย์, ธุรกิจรับสร้างบ้าน จะพิจารณาเป็นพิเศษ มีประสบการณ์ออกแบบโครงสร้างบ้านจะพิจารณาเป็นพิเศษ มีใบประกอบวิชาชีพวิศวกรรม * ประเภทสามัญ * สามารถใช้โปรแกรม Auto CAD โปรแกรมคำนวนงานโครงสร้างได้ดี"
Environmental Specialist,Thaioil Energy Services Company Limited,Chon Buri,Environmental Engineering,Full time,,,"Location: Sriracha Chonburi Responsibilities: To ensure timely advice and give the technical supports for operation staffs about efficiency and effective operating of the environmental impact such as the issues of the air pollution, wastewater pollution, industrial waste management system, etc. Including training, assessments, monitoring and recommend the good practices for continuous improvement. To organize, audit, analyst, coordinate, improve and report environmental performance to internal and external clients and regulatory bodies in order to comply with the environmental legislation and environmental sustainability development programs. Set up, develop, apply and implement environmental for sustainability management systems such as ISO14001, ISO26001, GRI, DJSI, CDM, CSR, etc., in order to follows TOP Group Sustainability Development Roadmap. To promote and raising awareness, at all levels of an organization, of the impact of emerging environmental issues, whether legislative or best practice. To participate and dealing with Oil & Gas companies, government officials, local authorities and the communities with all environmental matters concerning issues. To implement and coordinate action plans / mitigation / projects follow Environmental Master Plan for ensuring the environmental licient to operate and sustainability development Qualifications: Bachelor in Chemistry, Chemical Engineering or Environmental Science/Engineering. Prefer 3-5 yrs experience in the related environmental fields. All Positions Required Good command of English and computer literacy TOEIC score of 550 is required. Interested candidates should submit the application with recent photo, resume, academic transcript, ID card, English proficiency test result (TOEIC) and any other supporting documents on www.thaioilgroup.com [link removed] Apply online : www.thaioilgroup.com [link removed] or click ""Apply Now"" Contact : Recruitment Team Thaioil Energy Services Company Limited 163/19 Moo 7 Tung- Sukla, Sriracha, Chonburi 20230 Tel: 038-359-040, 038 -408500 Ext. 19821-19827 Website: www.thaioilgroup.com [link removed]"
