Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Executive Assistant To GM/ผู้ช่วยผู้บริหาร GM,"SUSHI EXPRESS (THAILAND) CO., LTD.","Din Daeng, Bangkok","PA, EA & Secretarial",Full time,,,"Main purpose of the role: Collaborative; Openly engage stakeholders for critical activities. Take accountability and ensure effective collaboration with cross-department functions. Key accountabilities: Project management with strong communication skills Data analysis skills for strategic development plan Handle confidential information, maintain an organized filing system of paper and electronic documents. Handle incoming and outgoing documents for the executive’s consideration. Greeting and directing visitors. Miscellaneous administrative support as required (e.g. Letters, presentations, correspondence, expense reports, etc.). We're looking for person with competencies: Communication skills; Communicate clearly, both in writing and verbally, in order to build trustable relationships with shopping malls, coworkers, and executives, Time Management; Prioritize and plan work activities as to use time efficiently while handling a high volume, diverse workload, Multitasking; Able to work in a dynamic, fast-paced environment and ability to work under the pressure, Integrity; Trustworthy enough to handle sensitive/confidential information and being able to comprehend and act on complex, sensitive matters, Analytical and problem-solving skills; Identify issues and resolve problems in a timely manner using creativity and good judgment, Administrative skills; Demonstrate proficiency in computer word processing, spreadsheet, database applications. Understand financial/HR processes and applications. Basic Qualifications: Bachelor’s degrees to any fields study, Minimum 5 years of experience working, preferably as an executive assistant or related, Good command in written and spoken English (Being able to speak Chinese will be an added advantage) Good computer skills Contact : K.Nong 080-9756691"
Sales Administrator/ธุรการฝ่ายขาย,"K&W INTELLIGENT SOLUTION CO., LTD.","Lam Luk Ka, Pathum Thani",Client & Sales Administration,Full time,,,"Responsibilities: Sales Support: Assist the sales team in planning, coordinating, scheduling meetings, organizing seminars, and managing information within the organization, with partners, clients, or other stakeholders. Documentation: Execute, organize, and prepare various sales-related documents, including quotations, purchase requests, purchase orders, order confirmations, and seminar invitations. Database Management: Manage the sales job and customer databases to ensure they are current, accurate, and complete. Customer Relationship: Help establish and maintain positive relationships with customers. Additional Responsibilities: Take on other assigned tasks as required. Qualifications: Education: Bachelor's degree or higher in Business Administration, Management, Marketing, or a related field. (Graduates from Food Technology or Food Industry may be given special consideration.) Experience: Prior experience in the food industry, such as RD, QA, QC, Production, will be considered favorably. Language: Proficient in English communication (listening, speaking, reading, writing), primarily through email and phone communication. Skills: Strong organizational skills, attention to detail, responsibility, and ability to work effectively under pressure. Interpersonal Skills: Excellent interpersonal skills, open to feedback, and the ability to work well in a team. Computer Skills: Proficient in computer usage and basic Microsoft Office programs such as Word, PowerPoint, and Excel."
Claims Administrator – (French Speaking),"APRIL Assistance (Thailand) Co., Ltd.","Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"For over 30 years, APRIL International Care has been specializing in international health insurance solutions. We design, distribute, and manage insurance plans and assistance services for individuals and businesses. With teams across Asia, Europe, and the Americas, we look after our members wherever they are to make sure they have access to the best care. We are part of the APRIL Group, a global insurance specialist with 2,300 staff in 16 countries. To sustain the growth of the company as well as the expansion of our services we are currently looking for a Claims Administrator – (French Speaking). Duties & Responsibilities: Ensure the qualification of the cases (emails) in our salesforce tool : Deliver excellent customer service through high quality and efficient handling of policyholder’s claims Fill in the cases (Salesforce emails) with the information needed to link the email to the insured/underwriter's environment. Fill in the subject of the emails Dispatch the cases (Salesforce email) according to the services and the organization of the management services and close certain cases. Understand the clients' needs, eligibility, and coverage, and then provide qualified assistance services correspondingly Manage cases proactively by using our internal systems and communicating with all relevant departments Formulate, affect, interpret, or implement polices pertaining to strategic claim resolution Make prompt and timely decisions on policy cover and settlement costs Acquire information as necessary to perform accurate redress calculations Achieve set targets in line with required quality standards. Qualifications: Bachelor's degree (medical knowledge is a plus) 2+ years of experience in medical/life insurance underwriting or claims processing would be an asset for the role Excellent verbal and written communication skills in both French and English Proficient in problem-solving situations with multiple stakeholders and capable of developing alternative solutions Flexible, capable of working well under pressure and able to work as a team Customer-oriented with a service mindset Proficient in using computers, Microsoft Office, Internet, and E-mail. What we offer: You will be trained and coached to become proficient in a sought-after profession You will integrate into a dynamic and committed team of young professionals You will be offered development and career opportunities in a fast-growing tech-driven company Office located near BTS Chidlom Group Health Insurance & Provident Fund"
Technical Support and Aftersales Services Representative,"SNC Atlantic Water Heater Asia Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"Job Purpose: As a Technical Support & Aftersales Services Representative, you are responsible for the technical support of our entire product range: Water heater, heat & ventilation. Also provide support with installation, technical and service questions from our end users, installers, and colleagues. Accountabilities & Responsibilities: As a Technical Support and Aftersales Services representative, you will ensure the correct functioning and performance of our products for our customers. With your ingenuity and creativity, you ensure that the complaint is resolved, and the customer is satisfied. You provide an optimal service that we can be proud of. Among other things, you will be involved in: ▪ Answering technical and service questions by e-mail and telephone. ▪ Take customer calls and provide accurate, satisfactory answers to their queries and concerns. ▪ Guide callers through troubleshooting, navigating the company site or using the products or services. ▪ Visiting service addresses. ▪ You will work in the office about once a week to bond with colleagues and to make service reports, among other things. ▪ Make sure you are always equipped with the right parts. Qualification: ▪ Diploma or bachelor’s degree in electrical, engineering, or related field ▪ Strong communication, both written and verbal. ▪ Great active listening skills ▪ A patient and empathetic attitude ▪ Computer literacy ▪ Phone skills, including familiarity with complex or multi-line phone systems would be advantage. ▪ In-depth knowledge of a company’s products and/or services ▪ In possession of driver's license ▪ Y have experience and/or have a demonstrable passion for the profession. ▪ Service-oriented and a self-starter. Work Location: Based in Bangkok (3 Months for training at Rayong)"
HR Talent and Succession Planning Manager (230-250K),MRIT,Bangkok,Administrative Assistants,Full time,,,"Position: HR Talent and Success Planning Manager (230-250K) Benefits: 230,000-250,000 Baht salary + other benefits Based: Bangkok Contact Recruiter: Sirinapa ( 086-378-4083 ) Responsibility:- Design & Build Design, deliver, and continuously improve specific talent processes including performance management, talent reviews and succession planning projects. Influence the evolution of processes to meet stakeholder needs. Refine current performance review processes, including goal setting, performance reviews, coaching, feedback and calibration. Build out build out/implement additional features such as talent reviews, IDP and PIP Define requirements for refinement of performance and development processes and help to interpret and guide the HRIS team to ensure accurate configuration. Create supporting artifacts and tools to help end users effectively complete talent processes. Partnering with L&D, build talent management programs to strengthen our talent pipeline, including but not exclusive to talent assessment, career pathing and other resources to strengthen leadership talent pools. Talent Management & Succession Planning Help to shape the talent management strategy and roadmap. Assess and develop current and future executive leadership talent. Lead a cross-functional team and develop a global playbook and launch capability-building sessions to HRBPs and Stakeholder across the business. Build our Talent Segmentation plan with enhanced definitions, clarity on timing and level of leaders we will assess globally and in each region to drive greater rigor in how we assess leadership potential and use it to drive differentiated talent investment decisions. Track Enterprise Critical Role succession and support with preparations for Executive Leadership Team, reporting on progress to our bench strength and diversity. Identify next tier of Critical Roles in partnership with Talent Partners and HRBPs and clarify succession approach, roles and responsibilities, and system requirements. Partner with People Analytics partners to define key actions and metrics to increase accountability and measure quality of talent segmentation, talent review and succession processes. Qualifications: Bachelor's degree or Master’s Degree in Human Resource Management or related field. 7-10 years’ experience in HR and Talent or related field, with demonstrated experience supporting organization wide HR projects in any of the following domains including talent management, organizational development, people analytics, etc. Advanced analytical and problem-solving skills with strong orientation and skill set in leveraging data to draw insights. Self-motivated and able to work independently to deliver on critical milestones, effectively managing multiple high-priority projects simultaneously. Strong planner and project manager, with ability to lead organization-wide program design and implementation in complex environment keeping employee/participant experience top of mind. Ability to drive results in a fast paced, agile manner while also maintaining a high level of accuracy and attention to detail. Critical thinker who applies organizational understanding to advocate for continuous improvement to programs for achievement of strategy and enterprise goals. Change management skillset and expertise. Ability to influence and adapt style to collaborate with stakeholders across different levels, with a strong orientation towards solutions and consultative techniques. Exceptional communication skills, including ability to prepare executive level materials and presentations. Deals well with ambiguity to take the unknown forward and knows when to ask for help. Attractive salary and generous fringe benefits will be offered to the successful candidates. Interested candidates please send your application letter with resume, current and expected salary with contact details and refer the position If you believe that you are the right one, call Sirinapa ""NOW"" 086-3784083"
HR&GA Assistant Manager/ผู้ช่วยผู้จัดการฝ่ายบุคคล,"NISSIN FOODS ASIA Co., Ltd","Bang Kapi, Bangkok",Administrative Assistants,Full time,,,"- Assist to HR&GA Manager for overall HRM includes planning, recruitment, training and development, performance management, compensation and benefit, rules and regulations, labor relation and information system. - Handle all administrative issues includes related to manage company regulations, company license and certificate(BOI, Affidavit, Article of Incorporations and so on), approval form, legal matters(contract), insurance, secretary for BOD meeting, AGM/EGM, and MC meeting, apply visa, passport, work permit, or documents for expatriates and family and office supply, Coordinate driver’s assignment, control office vehicles usage, toll fee, gasoline consumption and maid."
Senior HR Officer (Employee Relations)/พนักงานทรัพยากรบุคคลอาวุโส,Global Power Synergy Public Company Limited,"Chatuchak, Bangkok",Administrative Assistants,Full time,,,"Key Responsibilities Provide day-to-day guidance and also HR policy guidance and interpretation to HR managers. Manage and resolve complex employee relations issues. Conducts effective, thorough and objective investigations. Lead the analysis of employee feedback and data with the aim of creating a better working environment and engaged culture. Support other roles within the HR team as required with other projects and operational issues including all of the company's requirements. Provide HR solutions, resolving personnel grievances, retaining a talented workforce, and ensuring compliance with regulations. Determining the legal requirements and reporting requirements of the authorities for the function of human resources. Develop and deliver internal communication, planning, and periodical activities, to increase levels of employee engagement. Manage and executive all activities and requirements concerning Thai Labor law and related including compliance cases, accident case (co-work with safety), welfare committee implementation, and others. Operate in work of well-being part such as visit out-patient employee, be the company presentative of employee or family’s funeral. Employees’ well-being and working environment improvement. Support internal communication, planning, and periodical activities, to increase levels of employee engagement. Perform and support service activities and any other duties as assigned. Work Experience 7 years’ work experience in Employee Relations, Employee Activities Employee relationship and Thai labor law or related field. Bachelor or Master degree in Human Resources, Laws, Psychology, Business Administration or related fields Proficiency in PowerPoint / Canva Good analytical skills Good communication skills and ability to establish relationships with individuals and leaders. Ability to prioritize work, handle multi assignments, detail-oriented and able to work as a team. High responsibility, positive attitude, flexible, can work under pressure, good analysis and problem solving. Having related experience in Energy, Oil and Gas, Consulting Industry would be advantage. Proficiency in both oral and written communication skills in English and Thai Require minimum 600 TOEIC scored. Work Location : Energy Complex Building (Enco), Vibhavadi-Rangsit Road, Chatuchak"
Personal Assistant,PRTR,"Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Our client's business is Logistic Agency (Public Company Limited). Responsibilities Supporting a male shareholder in various tasks. Managing and translating documents from English to Thai Participating in international meetings and report proceedings. Coordinating tasks and acting as a representative for management. Travelling with management locally and internationally (frequency varies). Assisting in specific research tasks and document management. Collaborating with two other Senior Personal Assistants. Undertaking other related duties as assigned. Qualifications Bachelor’s degree graduate. Proficient in English communication. Ability to travel both domestically and internationally. Minimum 3 years of experience in secretarial, coordination, Contact Center, Officer Manager, or related roles. Benefits Bonus 7% Provident Fund 15 days of annual leave Group insurance Annual health check-ups Other benefits as discussed during the interview."
Secretary and Administration/เลขานุการและธุรการ,"ACTIVITY TO DO CO., LTD.","Pathum Wan, Bangkok","PA, EA & Secretarial",Full time,,,"หน้าที่และความรับผิดชอบ 1 ประสานงานและติดตามงานกับบุคลากรทั้งภายในและภายนอกองค์กร 2 ทำการนัดหมายและจัดตารางการนัดหมาย 3 ดูแลรับผิดชอบความเรียบร้อยงานเอกสารต่างๆ รวมทั้งจัดทำเอกสาร จดหมาย อีเมลโต้ตอบและพิมพ์งานต่างๆ ที่สำคัญ 4 สามารถแก้ไขปัญหา ข้อขัดแย้งเกี่ยวกับงานเบื้องต้น 5 จัดเตรียมเอกสาร วิเคราะห์ข้อมูล ตามงานที่ได้รับมอบหมาย เพื่อประกอบการตัดสินใจ 6 จัดทำรายงานที่สนับสนุนงานผู้บริหาร 7 ศึกษา แลกเปลี่ยน เรียนรู้ คิด วิเคราะห์ สร้างสรรค์ จัดทำและดำเนินการในงานที่ได้รับมอบหมายอย่างเป็นระบบ และมีประสิทธิภาพ พร้อมนำเสนอผู้บริหาร 8 ติดตามการทำงานจากคณะทำงานใน Project ต่างๆ ติดตาม Work Flow และส่วนงานความรับผิดชอบต่างๆ พร้อมรายงานผู้บริหาร 9 คิดและวิเคราะห์ข้อมูลทางการตลาด จัดทำรายงาน นำเสนอผู้บริหาร 10 งานอื่นๆ ตามที่ได้รับมอบหมาย คุณสมบัติ 1ระดับการศึกษาปริญญาตรีขึ้นไป 2มีทักษะด้านภาษาอังกฤษ สามารถพูด อ่าน เขียน และสื่อสารได้ดี 3มีทักษะในการใช้คอมพิวเตอร์ โปรแกรมMS Office, Google Sheet ได้อย่างคล่องแคล่ว 4มีทักษะด้านการสื่อสารที่ชัดเจน มีมนุษยสัมพันธ์ดี มีบุคลิกภาพดี มีความคล่องแคล่วและคล่องตัวสูง 5 มีทักษะในการจัดการ ประสานงานได้เป็นอย่างดี มีความสามารถในการทำงานหลายอย่างพร้อมกัน 6 มีปฏิภาณไหวพริบ ใส่ใจรายละเอียด ใช้วิจารณญานอย่างเป็นอิสระและเหมาะสม 7 มีความสามารถในการคิด วิเคราะห์ สร้างสรรค์งานอย่างเป็นระบบ กล้าตัดสินใจ สามารถแก้ไขปัญหาเฉพาะหน้าได้ 8 มีความสามารถในการศึกษา แลกเปลี่ยน พร้อมเรียนรู้สิ่งใหม่ๆ อยู่เสมอ 9  มีความรับผิดชอบต่อหน้าที่ ขยัน ซื่อสัตย์ อดทน มีความละเอียด รอบคอบ มีความกระตือรือร้นในการทำงานภายใต้สภาวะความกดดันสูงได้เป็นอย่างดี"
Personal Assistant to Group CEO,KWI Public Company Limited,"Sathon, Bangkok","PA, EA & Secretarial",Full time,,,"About Us KWI Public Company Limited by its subsidiary is determined to develop a business ecosystem in life insurance, general insurance, asset management and property development where synergies are being created to offer clients holistic products and services with the customer-centric philosophy. Job Summary We are looking for a resourceful “Senior Personal Assistant to Group CEO” to join our team. As a Senior Personal Assistant, you will be the focal point of contact for the Group CEO and family members, providing exceptional service and assistance. Your role will involve helping the Group CEO and family members with a wide range of personal affairs, such as household management, travel and security, personal assistance, recommendations to addressing inquiries and solving problems. If you have excellent communication skills and a passion for ensuring a positive experience for those you serve, we invite you to apply. Key Responsibilities Manage the day-to-day operations of the residence of the Group CEO, ensuring seamless coordination among domestic staff, including housekeepers, chefs, and drivers, to uphold a comfortable and efficiently organized environment. Coordinate and facilitate personalized services to meet individual requirements, encompassing transportation, lodging, personal care, dining and entertainment, and leisure activities, with a commitment to delivering the utmost level of service excellence in every aspect. Accompany the Group CEO and/or family members where necessary to ensure their safety and security in various environments, including public appearances, work, and travels (inclusive of Business and Personal agendas) Serve as central liaison with various stakeholders both internal and external to the organization, encompassing but not limited to Executives, Head of Business Units, and Employees Direct relevant service provider(s) to deliver personalized service to meet the unique preferences and needs of the Group CEO and/or family members by anticipating and fulfilling requests promptly. Oversees administrative responsibilities, including the management of household budgets, financial accounts, and inventory, while maintaining the highest standards of discretion and professionalism in handling sensitive and confidential information Provide leadership in coaching and developing junior personal assistants to ensure standard performance level of the overall Personal Assistant function. Job Requirements At least 3+ years of experience in Personal Assistant, Concierge, Guest Service, or other roles in Hospitality is preferred. Bachelor's degree in any field. Hospitality Management or a related field is a plus. Detail-oriented with strong organizational and time management skills Good verbal and written communication in English and Thai. Mandarin Chinese is a plus. Flexibility to work in varied shifts per required, including evenings, weekends, and holidays."
Procurement officer - Contract 1 year,"Skillpower Services (Thailand) Co., Ltd.","Chatuchak, Bangkok",Administrative Assistants,Full time,20000,29999,"Location: Sun Tower, near MRT Chatuchak, BTS Mo chit Working day: Monday - Friday (8:30 a.m. - 5:00 p.m.) Responsibilites: Prepare proposals, request quotes, and negotiate purchase terms and conditions Prepare and issue purchase orders and agreements Monitor supplier performance and resolve issues and concerns such as maintenance task, shipment task Inspect and evaluate the quality of purchased items and resolve shortcomings Qualification: Bachelor’s degree of business administration, marketing, and English for business administration 1-3 years of experinece in related field Proven work experience as a Procurement Specialist or similar role Good working knowledge of purchasing strategies Excellent communication, interpersonal and negotiation skills Strong analytical thinking and problem-solving skills"
Sales Support,"Alchemy Wines and Spirits (Thailand) Co., Ltd.","Pathum Wan, Bangkok",Client & Sales Administration,Full time,,,"Job Responsibilities Compiling a daily list of sales leads, delegating leads to the sales department, and providing sales data and guides to the sales department. Developing and monitoring performance indicators for sales and staff members, managing sales tracking tools, and compiling reports. Recording sales trends and liaising with account managers to develop sales strategies. Managing customer accounts, following up with customers for administrative purposes, and providing troubleshooting assistance for orders, account statuses, and other problems. Performing data entry tasks for sales figures, metrics, and other relevant information and maintaining an organized and accessible filing system. Handling administrative duties for the company and its executives and management teams. Support sales other duties as assigned Necessary Skill / Experience Bachelor’s Degree in any field Experience as Sales Coordinator/Sales Support/Sales Admin - Good command of English Proficient in Microsoft office: Word, Excel Fluent in Thai / English English skill in communication level is a must Self-Discipline and ability to do multi-tasks operation."
HR Manager - Chiang Mai/ผู้จัดการแผนกทรัพยากรบุคคล (Strong HRD),"Atlanta Medicare Co., Ltd.",Chiang Mai,Administrative Assistants,Full time,,,"หน้าที่ความรับผิดชอบ กำหนดวางแผนกลยุทธ์งาน HR เพื่อให้บรรลุเป้าหมายของทีมและบริษัทฯ และนำเสนอนโยบายการบริหารและการกำหนดกลยุทธงานด้านการบริหาร งานด้านทรัพยากรมนุษย์ (HRM และ HRD) วางแผนอัตรากำลังคนและการสรรหา และคัดสรรกำลังคนเพื่อให้งานมีความต่อเนื่องทั้งระบบ จัดทำ Organization กำหนดและจัดทำ Job Description วิเคราะห์หน้าที่ความรับผิดชอบงานให้ตรงกับJob Description จัดทำแบบประเมินประจำปี KPIs, Competency ,Corporate Culture พัฒนาพนักงานทั้งองค์กรให้สอดคล้องกับกลยุทธ์และวิสัยทัศน์ของบริษัท ฝึกอบรม สำรวจ Training Need , จัดทำแผนอบรมประจำปี , กำหนดการอบรมและดำเนินการจัดอบรมตามแผนที่กำหนดไว้ และประเมินผลการอบรม บริหารงานสวัสดิการ จัดสรรสวัสดิการพนักงาน วางแผนและจัดกิจกรรมสร้างความพันธ์ที่ดีในองค์กร ควบคุมดูแลกฎระเบียบข้อบังคับและเอกสารอื่นๆ ที่เกี่ยวข้องให้สอดคล้องกับกฎหมายแรงงานและกฎหมายอื่นๆ ที่เกี่ยวข้อง คุณสมบัติ ปริญญาตรีขึ้นไป สาขาการจัดการทรัพยากรมนุษย์ การพัฒนาทรัพยากรมนุษย์ มีประสบการณ์ในด้านงานทรัพยากรบุคคลในระดับผู้จัดการอย่างน้อย 5 ปี หากมีประสบการณ์ในอุตสาหกรรมผลิตยาหรือเครื่องมือแพทย์ จะได้รับการพิจารณาเป็นพิเศษ สามารถใช้โปรแกรมคอมพิวเตอร์ขั้นพื้นฐานได้ เช่น MS-Office มีทักษะการใช้ภาษาอังกฤษ ฟัง พูด อ่าน เขียน อยู่ในเกณฑ์ดี มีความรู้ด้านการบริหารฝ่ายทรัพยากรบุคคลทั้งระบบ มีความรู้ด้านกฎหมายแรงงานและกฎหมายที่เกี่ยวข้องเป็นอย่างดี มีวุฒิภาวะ บุคลิกภาพดีและมนุษยสัมพันธ์ดี มีทักษะการแก้ไขปัญหาเฉพาะหน้าได้ดี ใจเย็น ละเอียดรอบคอบ มีทักษะการสื่อสารที่ดี ประสบการณ์และความรู้ KPI & Competency หรือระบบคุณภาพต่างๆ"
Admin Officer/เจ้าหน้าที่ธุรการ,"Thai ENC Co., Ltd.",Rayong,Administrative Assistants,Full time,,,Responsibilities Buy materials for office and spaceports from Hardware house Petty Cash report Report activities of equipment and Maintenance report Spareparts report Sales/ Rental Quotation Documentation filling Check Insurance and inspection certificate Send invoice and documents to Head Quarter BKK- Rayong Support sales documents Qualifications Bachelor's degree 3 years of working experience Good interpersonal skills Good English skills is preferred
Accounting Officer  /เจ้าหน้าที่ธุรการบัญชี,BE IN HOME DECORATION COMPANY LIMITED,"Pom Prap Sattru Phai, Bangkok",Administrative Assistants,Full time,16000,24999,รายละเอียดของงาน จัดทำเอกสารทางบัญชี รายงานภาษีซื้อ ภาษีขาย สต๊อกสินค้า ภาษีหัก ณ ที่จ่าย และจัดทำเอกสารประกันสังคม ฯลฯ ประสานงานด้านบัญชีการเงิน และธุรการบัญชีกับคู่ค้า และแผนกภายในที่เกี่ยวข้อง เช็กสต๊อกสินค้า เบิก-จ่าย สินค้า ทำใบวางบิล/ใบแจ้งหนี้ ช่วยเหลืองานธุรการอื่นๆ คุณสมบัติ วุฒิ ปวช.-ปริญญาตรี รับคนที่มีประสบการณ์การทำงาน ไม่ต้องปิดงบบัญชี บริษัทใช้โปรแกรม EXPRESS ในการออกเอกสาร ขอคนที่ละเอียด รอบคอบ ขยัน อดทน ตรงต่อเวลา สามารถทำงานร่วมกับผู้อื่นและประสานงานได้เป็นอย่างดี มีความละเอียด รอบคอบ และมีความรับผิดชอบในการทำงานสูง ขยัน ซื่อสัตย์ มีทัศนคติที่ดี สวัสดิการ โบนัส ปรับเงินประจำปี ประกันสังคม ประกันอุบัติเหตุ และ IPD (INPATIENT DEPARTMENT) สถานที่ปฏิบัติงาน : ถนนยี่สิบสองกรกฎาคม 4 (สถานีรถไฟฟ้า MRT วัดมังกร) ( ในออฟฟิศมีสุนัขพันธุ์ปั๊ก 2 ตัว สามารถอยู่ร่วมกับสุนัขได้) . วัน/เวลาปฏิบัติงาน : จันทร์-ศุกร์/ 8.30-18.00
HR Training Senior - Supervisor (Work in Udonthani),JAC Recruitment Thailand,Udon Thani,Administrative Assistants,Full time,,,"The Company, now seeking for an experienced candidate to join as HR Training Staff - Supervisor (Work in Udonthani) Position :           HR Training Staff - Supervisor Location: Udonthani Business: Food Manufacturing Salary: 30,000 – 40,000 THB / month Workin hour: Monday – Saturday, 8.00 AM – 17.00 PM (Work every Saturday) Job Description Responsible for HR Trainingfor full cycle. Manage HR Training team. Provide Training survey needs, annual training plans. Designing and implementing action plans, programs, and training materials. Analyze company goals, structures, processes, and resources. Consulting with related department to development and hiring personnel. Manage training both individual and group training sessions for personnel. Providing related training document and presenting progress to top management level. Other tasks as assigned. Qualification Welcoming Thai The candidate is required over 5 years in Training, HR. Graduate in institution of education level, bachelor’s degree or higher. Ability to use English in work, reading and writing. Able to use computer literacy in MS Office, Excel Able to travel to work in Udonthani province. Interested candidate, please send your resume in English only along with your recent photo and expected salary to us by APPLY NOW JAC Personnel Recruitment Ltd 10F Emporium Tower  622 Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok 10110 Contact : K. Suksan Pancharoensak (Arm) Office Number: 02-261-1270 Time: 9.00 am - 6.00 pm Website : https://www.jac-recruitment.co.th [link removed]"
"HR&GA Asst. Manager, Silom Rd (Contact Neung)","PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Bang Rak, Bangkok",Administrative Assistants,Full time,,,"PSK client is looking for TALENT Working day: Mon - Fri Duties: HRM and HRD support (such as reimbursement, insurance, employee incoming & exit checklist, others Recruitment  Employee In & Out Process Control Job Channel Posting & Recruit Agency Control Profile Screening & Proposing Candidates to HOD & Interview Arrangements Employment Contract & Probation Employee Orientation & Training for employee Handle HR&GA activities such as  company trip, New Year Party, 5S Activity, etc. Employee Development System GA procurement and booking arrangement (such as IT equipment, ticket arrangement, shipment arrangement, office supply, others Handle GA Expense report and contract Renewal of office rent, company car, driver, maid, others Vendor Negotiation & Cost Control Maid/Driver/Messenger Control Visa and Work permit support PM & OM & EPC & SPC Application Check Employee Communication Support manager Qualifications: Bachelor’s Degree in related fields At least 7-10 years of working experience in HR&GA fields Willing to handle both GA tasks and HR tasks Experience having subordinates would be advantage Good command in English (Equivalent TOEIC 600) Remark: Only shortlist candidates will be contacted *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know."
Executive Assistant & Junior Company Secretary,"Muang Thai Broker Co., Ltd.","Huai Khwang, Bangkok","PA, EA & Secretarial",Full time,,,"Manage Top management’s schedule and provide support for scheduling meetings and coordinate meeting with internal and external stakeholders.. Overseeing various administrative and compliance-related tasks, supporting the Boards of Directors and executives. Precision and accuracy are vital in maintaining corporate documentation. Strong organizational, attention to details, systematic document management and multitasking skill. Having high responsibility, management skill, ability to work under pressure and willing to learn new things. Have negotiation and coordination skills and good human relations. Able to keep the Company’s confidential information Perform other tasks as assigned by Managing Director."
Sales assistant,"CLC Movers (Thailand) Co., Ltd.","Khlong Toei, Bangkok",Sales Coordinators,Full time,25000,34999,"Job description: Support for teams sales Keep good communication with customers and vendors New customer development Customer service Coordinate with client by telephone and e-mail Handle job site Packing&Delivery Qualification: Bachelor's Degree in any field Proficient in Ms office (Word, Excel, Outlook) Driver's license (Car&Motorcycle)"
HR Recruitment Senior - Supervisor (Work in Udonthani),JAC Recruitment Thailand,Udon Thani,Administrative Assistants,Full time,,,"The Company, now seeking for an experienced candidate to join as HR Recruitment Staff - Supervisor (Work in Udonthani) Position :           HR Recruiting Staff - Supervisor Location: Udonthani Business: Food Manufacturing Salary: 30,000 – 40,000 THB / month Working hour: Monday – Saturday, 8.00 AM – 17.00 PM (Work every Saturday) Job Description Responsible for full life cycle Recruiting. Job postings, resume sourcing, candidate interviews, resume submitting, reference checking and offer negotiations & screening, interviewing and on boarding. Recruit temporary, permanent, seasonal staff. Mass recruiting depends on season. Works closely with management and employees to improve work relationships, build morale, and increase productivity and retention. Workforce planning and succession planning. Qualification Welcoming Thai The candidate is required over 5 years in Recruiting Graduate in institution of education level, bachelor’s degree or higher. Ability to use English in work, reading and writing. Able to use computer literacy in MS Office, Excel Able to travel to work in Udonthani province Interested candidate, please send your resume in English only along with your recent photo and expected salary to us by APPLY NOW JAC Personnel Recruitment Ltd 10F Emporium Tower  622 Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok 10110 Contact : K. Suksan Office Number: 02-261-1270 Time: 9.00 am - 6.00 pm Website : https://www.jac-recruitment.co.th [link removed]"
