Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Admin Officer - Payroll,"Nippon Paint Decorative Coatings (Thailand) Co., Ltd.","Phra Pradaeng, Samut Prakan",Account & Relationship Management,Full time,,,Job Responsibilities :- ออกเอกสาร PR ในระบบ ติดต่อประสานงานกับพนักงานขายหน้าร้าน(PC) ติดต่อประสานงานการจัดอบรมทั้งภายใน และนอกสถานที่ ให้กับพนักงานขายหน้าร้าน ติดต่อประสานงานกับบริษัทซัพคอนแทรคในการสรรหาพนักงาน ติดต่อประสานสานทั้งภายในและภายนอกบริษัทฯ จัดทำรายงานยอดขายประจำวัน จัดทำค่าคอมมิชชั่นรายเดือนให้กับพนักงานขายหน้าร้าน จัดทำรายงานพนักงานขาย เข้า/ออก ประจำเดือน Qualifications :- วุฒิการศึกษาปริญญาตรี มีประสบการในการทำเงินเดือนและค่าคอมมิชชั่น สามารถให้โปรแกรม MS Office ได้ดี ทำงานภายใต้แรงกดดันได้ดี Good communication skills in both Thai and English
Corporate Sales Executive,Kerry Express (Thailand) Public Company Limited,Bangkok,New Business Development,Full time,,,"Job Description : Prospecting for new corporate accounts. Maintaining a close relationship with set accounts and ensuring client satisfaction. Nurture to maintain existing client relationships to ensure repeat business. Solve problems for clients and customers by developing innovative and tailored sales solutions. Proactively pursue new business and sales opportunities Prepare weekly or monthly activity and production reports. Conduct sales calls (Sales Visit) as indicated by the Sales Plan and report on a Daily basis. Qualification : Bachelor’s degree in related field. 3 Years Experience with Corporate sales or B2B Sales. Drive performance in relation to core business drivers: volume and revenue. Able to priorities work, handle pressure and meet tight reporting deadlines. Presentation skills and negotiation skills. Good command in English."
Senior Inside Sales Manager,Cunado Internacional,"Khlong Toei, Bangkok",New Business Development,Full time,45000,89999,"PROFILE: Writes, speaks, understands English perfectly. Knowledge of the main players of the Oil & Gas industry in the Asia Pacific region Experience to deal with EPC companies in Oil & Gas Industry and with Suppliers mainly in China, Korea, Europe. Knowledge of piping products and international trading Strong professional services sales management knowledge and experience Proven track records of delivering projects Problem solving and root cause analysis skills Exceptional collaboration and communication skills Ability to analyze complex data and leverage data to recommend solutions Demonstrated strong analytical, interpretive and presentation skills. Proficient using complete Microsoft Suite (Word, Excel, Outlook, etc.) and computer skills. TASKS: Take care of the inquiry from a client until it becomes an order Good comprehension of projects cycle from tendering to execution phase and contractual terms and conditions, Contacts with suppliers and clients to follow up on projects and quotations and  for daily business, Development of commercial files (follow-up of international projects). Inquiry to suppliers, preparation of working table and compilation of offers. Preparation of quotations to Client, technical and commercial negotiations until order. Issuance of Po to suppliers, opening of Letters of Credit or performance Bonds. Strong negotiation and analytical skills, strategic thinking, excellent organizational skills, The position requires attention to detail, excellent verbal and written communication skills."
Sales Executive/พนักงานขาย,"Muangthai General Co., Ltd","Bang Khun Thian, Bangkok",New Business Development,Full time,20000,24999,"รายละเอียดงาน - สร้างความพึงพอใจสูงสุด ให้ทั้งลูกค้าเก่าและลูกค้าใหม่เพื่อนำไปสู่ยอดขาย - วิเคราะห์ความต้องการของลูกค้า เพื่อกำหนดระบบการขายระหว่างลูกค้าและบริษัทฯ - ช่วยเหลือ ประสานงาน นำเสนอสินค้าและบริการกับลูกค้า ให้ถูกต้องและเรียบร้อย - สร้างและพัฒนาความสัมพันธ์กับลูกค้าอย่างสม่ำเสมอ เพื่อให้เกิดความสนิทสนมกันมากขึ้น - จัดทำแผนการพบลูกค้า ประจำสัปดาห์ เพื่อวางแผนการทำงานให้เป็นไปตามยอดขายที่วางไว้ - ทำรายงานการเข้าพบลูกค้าประจำวัน ( Call report ) - ทำรายงานยอดการขายของแต่ละเดือน ( Monthly Sales Status ) - ประเมินยอดขายของเดือนถัดไป เพื่อทราบปริมาณการสั่งซื้อสินค้าและบริการของแต่ละชนิด - อัพเดดข้อมูลข่าวสารที่เกี่ยวข้องกับสินค้าและบริการ เพื่อใช้เป็นฐานข้อมูล ในการวิเคราห์คู่แข่ง - ทำงานอื่นๆ ตามที่ได้รับมอบหมายจากบริษัทฯ คุณสมบัติ - ความเข้าใจทั่วไปในเรื่องหน้าที่ การทำงานของฝ่ายขาย - ความสามารถในการสื่อสาร ระบบการรายงาน งานเอกสารต่างๆที่เกี่ยวกับการขายและการตลาด - มีความสามารถในการติดตามงานอย่างมีประสิทธิภาพ - มียานพาหนะส่วนตัว - หากมีประสบการณ์ด้านธุรกิจประดับยนต์ การจำหน่ายรถยนต์ หรือด้านอื่นๆที่เกี่ยวข้องกับทางด้านอุปกรณ์รถยนต์ จะรับพิจารณาเป็นพิเศษ สวัสดิการ - ประกันสังคม - ค่าทำงานล่วงเวลา - เงินโบนัสตามผลงาน - ตามข้อตกลงของบริษัท - ชุดยูนิฟอร์ม - ทุนสำรองเลี้ยงชีพ - เบี้ยขยัน อื่นๆ - ใช้งาน Microsoft office (Excel, Word หรือ PowerPoint) ได้ - ละเอียดรอบคอบ มีความอดทน และสามารถทำงานภายใต้ความกดดันได้ - กะตือรือร้น และตอบสนองอย่างรวดเร็ว - เปิดใจเรียนรู้สิ่งใหม่ๆและพร้อมพัฒนาตัวเอง วิธีสมัคร กดที่ปุ่ม ""สมัครงาน"""
"Beauty Advisor (Skincare, cosmetic, beauty product) @BTS Area","PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Account & Relationship Management,Full time,,,"Position: Beauty Advisor Location: BTS Area Business: Beauty products Job Description ดูแล และให้บริการลูกค้าเพื่อแนะนำขายผลิตภัณฑ์ในเครือ ดูแลสินค้าเคาน์เตอร์ที่ได้รับมอบหมาย ทั้งการจัดเรียง, การดูแลสต๊อคสินค้าให้เพียงพอและเหมาะสมกับพฤติกรรมลูกค้าของสาขา ให้คำปรึกษา/ให้บริการเกี่ยวกับการดูแลผิวพรรณ การแต่งหน้า และการนวดหน้าแก่ลูกค้า (บริษัทฯจะมีการอบรมให้) Must วุฒิการศึกษาม.6 ขึ้นไป ยินดีรับผู้ไม่มีประสบการณ์หรือมีประสบการณ์อย่างน้อย 1 ปีขึ้นไปในการเป็นBAของแบรนด์สกินแคร์หรือเครื่องสำอางมาก่อน มีทักษะการขายและชื่นชอบการขาย มีประสบการณ์ทำงานในห้างมาก่อน สามารถทำงานวันเสาร์-อาทิตย์หรือวันหยุดนักขัตฤกษ์ได้ ***All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit https://www.persolkelly.co.th/ for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. *** PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: Phattaraporn Suphattanawat (Jenny) Consultant, Japan Desk M (+66) 82 450 5482"
Capacity Control/Capacity Control,"ZIM Integrated Shipping Services Ltd. C/O ZIM (Thailand) Co.,Ltd.","Khlong Toei, Bangkok",New Business Development,Full time,,,"Job description Own and manage day-to-day Capacity Management in achieving both cost efficiency and overall utilization of all services as per allocation and commercial guidance given. Provide allocation status visibility or dashboard as guidance to the frontline team i.e. sales and booking team. Daily forecast feeder utilization and submit to Regional Cargo Flow Continuously monitor the bookings of all feeder/main lines and pro-actively communicate to Sales and booking team to optimize and drive additional volume by providing early guidance on additional space availability. Carry out activity work with Regional Cargo Flow and locally execute as per the instruction received from them or Commercial Business Units Adjust cargo loading (rolling, re-routing) as per Regional Cargo Flow or Commercial Business Units instructions. Liaise with Regional Cargo Flow when third party space is required. Coordinate with local marine operation team for cargo execution Identify and suggest continuous improvement possibilities in the ways of working. Qualification Possess a relevant degree and 1 to 2 years of relevant working experience in the shipping or terminal operation industry is preferred. Be pro-active, positive, and enthusiastic individual who is highly results-oriented and able to work under pressure in a dynamic environment. Good interpersonal and communication skills. Excellent in both written and spoken English. Be diligent, self-disciplined, and upright individual, accepting personal ownership for your results. Be innovative and driven to provide solutions and ideas which will assist with service level improvements. Possess time-management and well prioritization skills to work under tight deadlines. Flexible in making decisions and comfortable dealing with ambiguity and complexity. Be enthusiastic, energetic, and confident as an effective team player."
Sales Representative - Cement (North / Central & Metro)/ผู้แทนขาย -...,Asia Cement Public Company Limited,Others,Account & Relationship Management,Full time,,,"Location : เปิดรับทั้ง พื้นที่ภาคเหนือ และ พื้นที่กรุงเทพและปริมณฑล Job Description: Achieving the sales target, by effectively selling the product Maintain good relationships with existing and new clients Monitor competitors and collecting and reporting major market movements Providing excellence service with pro-active solutions for all customers Develop comprehensive territory plans and Identify prospective dealers Prepare monthly sales report Responsible for account receivables Qualifications: Bachelor degree or higher in Business Administration, Marketing, Engineering or any related fields 2-5 years of experience in Selling, especially in cement or related construction business with background in commercial role. Excellent interpersonal / communication / presentation skills Good command in both spoken and written English essential Good command in Computer literacy (MS Office) Able to drive and have valid driving license. Flexible to work temporally upcountry. Welfare & benefits: Bonus Provident Fund Insurance Medical fee Uniform Interested candidate are invited to submit their resume to "" APPLY NOW "" Personnel Division, Asia Cement PLC. Sathorn City Tower 8/1 Floor, 175, South Sathorn Road Tungmahamek, Sathorn Bangkok 10120 ( BTS ช่องนนทรี )"
Export Sales Executive,"ROYAL GATEWAY CO., LTD.","Vadhana, Bangkok",Account & Relationship Management,Full time,,,"Approach new customers, close business deal and maintain existing customer relationship. Responsible for developing export channel both existing and new opportunities for international markets. Be the center of the network between customers, production department and related departments to make sure that customer’s requests and objectives are fulfilled. Responsible for resolve problems and serve customers in a professional manner. Organize monthly export sales report, including activity, closings, follow-up market situation to update trend and business overview. Extensive travel overseas for market survey to enhance business opportunities. Planning and preparation of oversea exhibitions. Coordinate with the factory to arrange the production schedule. Other tasks as assigned Qualifications Bachelor degree or above in Business Administration, International Business, Sales and marketing or related field Good command of both spoken and written English Experience in contacting, caring for, and working with international customers At least 2-3 years experience of international sales in Beverage industry. Strong interpersonal and leadership skills Work under high pressure and Target goal performance evaluation Good skill in Microsoft office, especially for MS Excel and MS Power point Benefit: Competitive salary Dental Insurance Life Insurance Medical Insurance Performance bonus"
Key Account Executive,AB Food & Beverages (Thailand) Ltd.,"Phra Khanong, Bangkok",Account & Relationship Management,Full time,,,"Location: Head office (nearby BTS Bangchak station) Key Responsibility: Achieve sales objectives for each assigned account and coordinate with store managers to proactively seek opportunities to improve sales volume, product display, shelf space and distribution levels. Work closely with supply chain team to ensure delivery and increase sales opportunity and reduce OOS. Maintain and improve products display, POSM and merchandising in each assigned account and seek for potential display. Call on assigned account outlets at the prescribed frequency detailed in journey cycle schedule to obtain sales & products information i.e. stock level, sales movement, shelf / space management. Liaison with PC in executing sales promotional activities, product display features and consumer special offers and maintaining records of progress. Comply with all administrative requirements, for example monthly sales report, brief merchandiser report. Maintenance of accurate customer stock records, orders, promotional activities, calls made, current shelf price and expiry date of each product, buyer contact details, etc.Keep all company documents, materials and other equipment under his/her control, including customer record cards, display and sales aids, manuals. Competitors promotion activities and current shelf price. Daily dispatch order received to order processing department. Completion of such other administrative requirements as may be specified by Key Account Manager. Job Qualifications: Bachelor’s degree, preferable with Business Administration or related field Experience in Tops Supermarket is a plus 3 years’ experience in leading FMCG company Result orientated, Passionate, Self-motivated to achieve target and objective Negotiation skill Analytical thinking"
Supplier Relation Management Officer (sourcing the chemical),"VIV Interchem Co., Ltd.","Khlong Toei, Bangkok",New Business Development,Full time,35000,44999,"Key Specifications * Require the good accent of English. If you have the toeic score please show the detial or have experience work or live at oversea Responsibilities Identify and qualify suppliers in China or other country for chemical products. Negotiate prices and payment terms with suppliers. Analyze supplier capabilities and quality control systems. Coordinate with internal stakeholders to ensure timely delivery of products. Manage supplier relationships to ensure long-term success. Monitor market trends and provide insights into industry developments. Ensure compliance with regulatory requirements. Qualifications Bachelor's degree in Chemical Engineering, Chemistry, or a related field. At least 5 years of experience in sourcing chemicals from China or other country with a proven track record of success. Able to communicate Fluent in English. Familiarity with the chemical industry and its products, as well as the ability to identify and evaluate quality standards. Knowledge of the Chinese business culture, language, and logistics, as well as experience working with Chinese suppliers. Strong negotiation and communication skills, as well as the ability to build and maintain relationships with suppliers. Attention to detail and strong analytical skills to evaluate supplier capabilities, pricing, and quality control systems. Knowledge of import and export regulations, as well as the ability to navigate customs requirements and logistics."
Sales Assistant (E-commerce) @BKK Area,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,New Business Development,Full time,,,"Position: Sales Assistant Location: Sino-Thai Tower Business: Manufacturer of food Job Description <Overview> - Dealing with E-commerce business. * making marketing plan, working with agencies to create web advertisement, coordinate packing and delivery to customers, communicate with customers etc. <Details> To perform all sales assistant duties of the company. Dealing with E-commerce business with team member. Coordinates packing and delivery to customers. Negotiations to consumers and companies associated with the company. Working with agency to proceed the E-Commerce concerned project Counts and books inventory. Making quotations to the customers. Filing customer profiles. Creating sales promotional tools, creative designs, and conduct advertising. Monthly Content creative design Conduct Social Media , Facebook, IG, Twitter, TikTok Any other duties as assigned qualification MUST Bachelor's degree in Food Science/ Food Technology/ Agriculture or Marketing or equivalent (Or if not from above, have interested their business, can apply) Good Command of English High interested in EC business. GOOD TO HAVE 2+ year of experience of EC business ***All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit https://www.persolkelly.co.th/ for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. *** PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: Phattaraporn Suphattanawat (Jenny) Consultant, Japan Desk M (+66) 82 450 5482"
Business Development (Engineer)/วิศวกรพัฒนาธุรกิจ,Absolute Clean Energy Public Company Limited,"Bang Rak, Bangkok",New Business Development,Full time,,,"Develop a growth strategy focused both on financial gain and customer satisfaction Feasibility Study, value, financial return, and proposal according to the winning strategic framework Manage the cross-functional execution and assure the project deliver the targeted values Advising, supporting, coordinating market research, costing, revenue, and conducting overall market assessments Qualifications: Bachelor’s degree in Engineering Proficient working knowledge of Microsoft Office: Outlook, Word, Excel, PowerPoint Excellent written and verbal communication Superior organizational skills and detail oriented to ensure accuracy and quality Adaptability and flexibility to manage deadline pressure, ambiguity and change."
Section Manager - Sales B2B (Bakery Industry)/2 อัตรา, KCG Corporation Public Company Limited,"Phra Khanong, Bangkok",New Business Development,Full time,35000,44999,บทบาทหน้าที่ความรับผิดชอบหลัก 1 . ด้านการวางแผนและการควบคุม กำหนดเป้าหมายและยอดขายของสินค้าประจำปี ตามช่องทางที่รับผิดชอบ 2. ด้านการปฏิบัติการ จัดทำงบประมาณการขายประจำปี ตามช่องทางที่รับผิดชอบ ควบคุมค่าใช้จ่ายในการขายในช่องทางที่เรารับผิดชอบ มอบหมายงานให้ผู้ใต้บังคับบัญชาดำเนินการตามแผนที่วางไว้ ติดตามผลการดำเนินงานให้เป็นไปตามมแผน ให้คำปรึกษาในการดำเนินงานกับผู้ใต้บังคับบัญชา 3. ด้านการบริการ ร่วมจัดทำ Business Review กับลูกค้า การแก้ปัญหาและติดตามในเรื่องของข้อร้องเรียนของลูกค้าในช่องทางที่รับผิดชอบ จัดทำรายงานสรุปแผนการขายประจำเดือน จัดทำ Sale Forecast ตามช่องทางที่รับผิดชอบ จัดทำ Accrued Report ประจำเดือน สำรวจตลาด เพื่อสร้างความสัมพันธ์และเพิ่มโอกาสทางธุรกิจ คุณสมบัติผู้สมัคร ปริญญาตรี คณะบริหารธุรกิจ สาขาการตลาด อุตสาหกรรมอาหาร หรือสาขาที่เกี่ยวข้อง มีประสบการณ์ด้านการขายผลิตภัณฑ์อาหารในกลุ่มลูกค้าอุตสาหกรรม หรือ FMCG ไม่น้อยกว่า 3 ปี  หรือมีประสบการณ์ด้านการบริหารการขาย 3-5 ปี
Business Development (BD),"Vertex Cosmo Co., Ltd.","Phaya Thai, Bangkok",New Business Development,Full time,,,หน้าที่และความรับผิดชอบ 1. ศึกษาข้อมูลและวิเคราะห์เพื่อหาสรรหาช่องทางลงทุน หาช่องทางโอกาสใหม่ทางธุรกิจ ทั้งในประเทศและต่างประเทศ 2. ประเมินโอกาสและความเสี่ยงที่อาจจะเกิดขึ้นของช่องทางเหล่านั้น รวมทั้งเปรียบเทียบแนวทางในการลงทุนแต่ละประเภท 3. วางแผนงานและตารางเวลาการดำเนินโครงการ เพื่อการลงทุนใหม่ 4. เตรียมข้อมูลพื้นฐานเพื่อสนับสนุนการลงทุนให้รวดเร็วขึ้น 5. รับผิดชอบ จัดทำระบบฐานข้อมูล สำหรับใช้ในการศึกษา วิเคราะห์เพื่อการลงทุนทางธุรกิจ 6. ศึกษารายละเอียดโครงการการลงทุนในธุรกิจต่างๆ ตามที่ได้รับมอบหมาย รวบรวมวิเคราะห์ข้อมูลศึกษาความเป็นไปได้ในการลงทุน และผลตอบเทนเพื่อนำเสนอ 7. ควบคุมงบประมาณโครงการ และติดตามความคืบหน้า รวมทั้งเสนอแนวทางในการแก้ไขปัญหา อุปสรรคกับฝ่ายที่เกี่ยวข้อง 8. วางแผนประชุมกับฝ่ายต่างๆ เพื่อจัดทำรายงานโครงการ 9. วิเคราะห์ผลการดำเนินงานของโครงการตามที่ได้รับมอบหมาย 10. ดำเนินการโครงการและนำเสนอรายงาน ตามที่ได้รับมอบหมาย คุณสมบัติผู้สมัคร มีความรู้ความสามารถ ในการส่งเสริมและการพัฒนาผู้ประกอบการหรือการพัฒนาธุรกิจ มีความรู้ด้านการวิเคราะห์ธุรกิจ การวางแผนกลยุทธุ์หรือการวางแผนรายได้ มีความสามารถในการบริหาร การทำงานเป็นทีม และมีความคิดริเริ่มสร้างสรรค์ มีทักษะในการบริหารจัดการ และการประสานงานกับหน่วยงานภายในและภายนอก เพื่อประโยชน์ต่อธุรกิจ มีทักษะในการวิเคราะห์ธุรกิจและทางการเงิน สามารถอ่านและวิเคราะห์งบการเงินได้ มีวิสัยทัศน์สภาวะผู้นำ ทัศนคติและมนุษยสัมพันธ์ดี มีทักษะการพูด อ่าน และเขียนทั้งภาษาไทยและภาษาอังกฤษเป็นอย่างดี มีใบอนุญาตขับขี่รถยนต์ และสามารถขับรถได้
Whole Sale Officer/ผู้แทนขายเครดิต,Rich Sport Public Company Limited,"Khlong Toei, Bangkok",Account & Relationship Management,Full time,,,"เป็นตัวแทนของบริษัทในการติดต่อกับร้านค้า ในช่องทาง B2B ,B2C ,ธุรกิจโรงแรม เปิดออเดอร์ให้กับลูกค้า และ วางบิล เก็บบัญชีกับลูกค้าของบริษัทฯ นำเสนอขายสินค้าเพื่อให้ได้ยอดตามเป้าหมายที่บริษัทฯ กำหนด  การเก็บเงินจากการขายเพื่อให้ได้ตามเงื่อนไขและข้อตกลงในการชำระหนี้ ทำเอกสารปิดบิล ปิดบัญชี การเก็บเงิน และนำส่งเอกสารการเก็บเงินสด เช็ค หรือดร๊าฟที่เก็บได้จากลูกค้าเพื่อนำส่งให้กับบริษัท การดูแลลูกค้าเพื่อให้เกิดความประทับใจ และความพึงพอใจขอลูกค้าและบริษัทฯ การบริหารจัดการงานให้บรรลุตามเป้าหมายที่บริษัทกำหนดไว้ คุณสมบัติ: ดูแลลูกค้าเพื่อให้เกิดความประทับใจ และความพึงพอใจ มีประสบการณ์ด้านงานขายเครดิต มาไม่น้อยกว่า 1-2 ปี มีมนุษยสัมพันธ์ที่ดี การนำเสนอขาย และปิดการขายได้"
Business Development Executive (English Speaking),"I.P. One Co., Ltd.","Saphan Sung, Bangkok",New Business Development,Full time,,,"Responsibilities: Building and maintaining long-term relationships with distributors Exploring and creating new opportunities and business Screening potential business deals by analyzing the market, etc Ensure a variety of activities to deliver sale achievement Qualifications: Bachelor’s degree or Higher Experience in export business English communication skill Proactive, initiative, good analytical , interpersonal and communication skills Can travel abroad Microsoft office Word, Excel and Power Point and Outlook"
Key Account Representative (Modern trade),"Bayer Thai Co., Ltd.","Sathon, Bangkok",Management,Full time,,,"Key account representative will be responsible for business interaction activities with Modern trade Buyers and Category Manager. Main Responsibilities Conduct Sales, promotion and merchandising of the assigned products on chain drug stores channel. Business meeting with Modern trade Buyers and Category Managers Maintain good services and relationship with customers. Qualification Experiences in Modern trade account & Chain drug will be advantage. Bachelor of science Marketing & Sales, Business Administration or related field. Good interpersonal and strong negotiation skill Active, dedicated & hard working. Good computer + data analyst skill + English in proficiency Own car + Travelling & Communication allowance eligible."
Startup Ecosystem Builder,"Thaioil Energy Services Co., Ltd.","Chatuchak, Bangkok",New Business Development,Full time,,,"Location: Chatuchak, Bangkok Responsibilities Developing and promoting a supportive environment for startups under TOP Ventures Venture Capital Facilitating connections and collaborations between startups, investors, and other stakeholders Facilitating access to funding and other resources Building partnerships with government and other organizations Overseeing communication and event arrangement for the ecosystem Promoting entrepreneurship education and training programs Measuring and reporting on the impact of the ecosystem Qualifications Bachelor’s or Master's degree in Business Management, Marketing, Communication Arts, Innovation or the related field Experiences in Venture Capital / Corporate Venture Capital, Startup, Media and Communication, Sales, Incubator/Accelerator Welfare Medical Insurance Accidental Insurance Long Service Emblem Co-operative Club & Activities All Positions Required Good command of English and computer literacy Interested candidates should submit the application with recent photo, resume, academic transcript, ID card, English proficiency test result (TOEIC) and any other supporting documents on https://careers.thaioilgroup.com/ Contact : Recruitment Team Thaioil Energy Services Company Limited 42/1 Moo1 Tung- Sukla, Sriracha, Chonburi 20230 Tel: 038-359-000 Ext.19821 -19828 Website: www.thaioilgroup.com [link removed] [link removed]"
Store Manager (HLA Concept Store Brand at The Mall Bangkapi),"HLA Garment (Thailand) Co., Ltd","Bang Kapi, Bangkok",Account & Relationship Management,Full time,,,"Responsibilities: Fully responsible for all the stores operating management, supervise staff daily work Sales of motivation staff enthusiasm, help stores achieve monthly sales target Actively collect market information and report to the company Handling customer complaints and problems related to the store management Carry through the company instruction and accomplish other task assigned by the leadership Requirement: Candidate must possess at least diploma or Bachelor's degree. At least 1 Year(s) of working experience in sales management, sales team lead, assistant manager from the fashion/garment retail Able to work on Sat. or Sun. or public holiday (6 work days, 1 days-off) Able to work in shift in the shops. Preferably Manager specialized or leader team in Sales - Retail/General or equivalent. Required Skill(s): Be familiar with computer operation. Have ability of Team management and coordination With a strong sense of responsibility, healthy and positive working attitude, good professional ethics and language, writing skills. Fluent in English (Chinese will be plus) Good command of English"
Business Development executive,Almendra (Thailand) Ltd.,"Pathum Wan, Bangkok",New Business Development,Full time,,,"Responsibilities Responsible for marketing and sales of assigned product portfolio or territory. Ensure the realisation of goals together with superiors. Suggest R&D projects that could help with product development a Evaluate market trends, gather competitive information, and identify trends that affect the business. Perform other duties and special projects as assigned. Requirements Candidate must possess at least a Diploma or Bachelor’s Degree in Food Technology or in a related field. At least 3 year (s) of working experience in the Food & Beverage (raw chemicals) industry in sales or business development position Required skill(s): possess interpersonal skills, communicative, eager to learn and service-minded. Required language(s): Thai and English Have experience in handling key account Thailand. Willing to travel within Thailand. Have a valid driving licensce"
BUSINESS DEVELOPMENT MANAGER - Logistic/Warehouse Equipment,JAC Recruitment Thailand,Bangkok,New Business Development,Full time,,,"Position: Sales/Business Development Manager – Warehouse&Logistic Equipment Business: Warehouse & Logistic Equipment Location: Ayutthaya Salary:  100,000 - 120,000 THB Responsibilities: Develop and implement effective sales strategies to achieve business objectives. Identify and pursue new sales opportunities in the pallet market. Build and maintain strong relationships with key clients in the pallet industry. Actively pursue new business relationships and expand the client base. Conduct thorough market analysis to identify trends, competition, and potential growth areas in the pallet business. Provide insights to the leadership team on market dynamics. Develop a deep understanding of the company's pallet products and services. Effectively communicate product features and benefits to potential clients. Meet and exceed sales targets for the pallet business. Work towards maximizing revenue and profitability. Negotiate contracts and agreements with clients, ensuring favorable terms for the company. Resolve any issues or concerns raised by clients promptly. Collaborate with cross-functional teams, including production, logistics, and marketing, to ensure seamless service delivery. Provide feedback from the market to assist in product development and improvements. Qualifications: Bachelor’s degree in Business, Sales, or a related field. Minimum 10 years of experience and leadership in new business development in the logistics and supply chain sectors. At least 5 years experiences for managing Business Development team. Proven track record and achievement in conceptualizing, strategizing and executing blue ocean business opportunities that deliver sustainable growth. Excellent communication, negotiation, and interpersonal skills. Ability to work independently and as part of a team. Results-driven with a focus on achieving and exceeding sales targets. Good command of communication in English. Interested candidate, please send your resume in English (Word format only) along with your recent photo and expected salary to us by E-mail JAC Personnel Recruitment Ltd 10F Emporium Tower  622 Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok 10110 Contact : K.Thitiya Office Number: 02-261-1270 Time: 9.00 am - 6.00 pm Website : https://www.jac-recruitment.co.th [link removed]"
Account Executive - Packaging Business (Songkhla),The Siam Cement Public Company Limited (SCG),Songkhla,New Business Development,Full time,,,หน้าที่ความรับผิดชอบ: ติดตามการขายให้ได้ตามเป้าหมายของบริษัท รวมถึงร่วมกับหัวหน้าแผนกในการกำหนดกลยุทธ์การขาย สำรวจ/วิเคราะห์ และรายงาน สภาวะทางการตลาด ความเคลื่อนไหวของลูกค้า และคู่แข่ง ประสานงานกับ ฝ่ายบริการเทคนิค และฝ่ายบริการลูกค้า เพิ่อตอบสนองความต้องการของลูกค้าทั้งในด้านผลิตภัณฑ์และบริการ มีส่วนร่วมในโครงการต่างๆ เพื่อเพิ่ม Value ของผลิตภัณฑ์ รวมถึงเพิ่มประสิทธิภาพการทำงานและการลดต้นทุนร่วมกับลูกค้าและหน่วยงานที่เกี่ยวข้อง ให้บริการก่อนและหลังการขายแก่ลูกค้า และรักษาความสัมพันธ์อันดีกับลูกค้า คุณสมบัติ: ปริญญาตรี สาขา บริหารธุรกิจ การตลาด เศรษฐศาสตร์ หรืออื่น ๆ ที่เกี่ยวข้อง ( G.P.A. > 2.70) มีทักษะภาษาอังกฤษในเกณฑ์ดี ( TOEIC > 550) มีทักษะความรู้ด้านการขายและการคิดวิเคราะห์ มีประสบการณ์ด้านการขายและการตลาดอย่างน้อย 1-2ปี มีทักษะการสื่อสาร เจรจาต่อรอง ประสานงาน และมีมนุษยสัมพันธ์ดี มีความรับผิดชอบและสามารถทำงานภายใต้สภาวะกดดันได้ดี มีใบขับขี่รถยนต์ (ไม่จำเป็นต้องมีรถยนต์ส่วนตัว) สามารถปฏิบัติงานที่บริษัทกลุ่มสยามบรรจุภัณฑ์ จำกัด (โรงงานสงขลา)  และสามารถเดินทางไปพบลูกค้าในจังหวัดอื่นๆตามที่ได้รับมอบหมาย
