Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Accounting,Collective,"Ko Samui, Surat Thani",Freight/Cargo Forwarding,Full time,,,จำนวนอัตรา 7 จังหวัด เกาะสมุย ระดับการศึกษา ไม่ระบุ รายละเอียด - Custer Cost Controller 1 position ด่วน - GCR/Paymaster Supervisor 1 position - AR/Income officer 1 position - AP Officer 1 position - Receiving/Store officer 1 position - Purchasing Manager 1 position ด่วน - Receiving Clerk/Store 1 position ด่วน สวัสดิการ - Competitive benefit salary with service charge - Competitive annual vacation entitlement - Learning and Development Program - Free meals at work - Uniforms - Group Insurance - Annual Health Examination เวลาทำงาน ประจำ เงินเดือน ไม่ระบุ บาท สนใจติดต่อ HR เบอร์โทร 0635142450 อีเมล์ careers@socialtel.com เว็บไซต์ www.collectivehospitality.com
Import-Export Staff,Safran Cabin Lamphun Ltd.,Lamphun,"Purchasing, Procurement & Inventory",Full time,,,"Safran Cabin Lamphun LTD., located in the NorthernRegion Industrial Estate of LAMPHUN is a manufacturing company of the SAFRANGroup in France. SAFRAN is a world leader in aeronautics equipment and systems for commercial, regional and business aircraft, as well as helicopters and space applications. Its main areas of expertise are comfort and conditions onboard aircraft, onboard systems and safety, both in flight and on the ground. The Safran Cabin Lamphun site in LAMPHUN employs nearly 1,700 people,in 3 Business Units from the Zodiac Galleys & Equipment Segment: - Aircatering Equipment - Parts Making Operation - Commercial AircraftInserts Operation. At the Safran Cabin Lamphun Ltd., we manufacture a wide variety of aircraft catering equipment, built to the highest quality standards of the airline industry. As market leader we supply all airlines in the world with trolleys, food containers, drawers, Beverage makers, Coffeemakers, Ovens, Trash compactors & Water boilers and other galley &electrical inserts Safran Cabin Lamphun Ltd.places its teams at the heart of its business strategy by enhancing and developing a real team spirit and a pioneering, enterprising and open attitude to understand and anticipate market expectations, to react and innovate. จำนวนอัตรา 1 จังหวัด ลำพูน ระดับการศึกษา Bachelor’s degree in Business Administration or others related fields with curriculum concerning with logistics. รายละเอียด - Bachelor’s degree in Business Administration or others related fields with curriculum concerning with logistics. - Experience in shipping field not less than 1 year. - Organized, self-oriented, and enthusiastic. - Ability to work collaborative with individuals in the organization in a team environment. - Strong computer skill. - Good English communication skill. - Good in negotiation skill สวัสดิการ food gasoline allowance เวลาทำงาน ประจำ เงินเดือน ไม่ระบุ บาท สนใจติดต่อ Human Resources Department เบอร์โทร 053-569-300 เว็บไซต์ https://www.safran-group.com"
Vendor Scheduler,Safran Cabin Lamphun Ltd.,Lamphun,"Purchasing, Procurement & Inventory",Full time,,,"Safran Cabin Lamphun LTD., located in the NorthernRegion Industrial Estate of LAMPHUN is a manufacturing company of the SAFRANGroup in France. SAFRAN is a world leader in aeronautics equipment and systems for commercial, regional and business aircraft, as well as helicopters and space applications. Its main areas of expertise are comfort and conditions onboard aircraft, onboard systems and safety, both in flight and on the ground. The Safran Cabin Lamphun site in LAMPHUN employs nearly 1,700 people,in 3 Business Units from the Zodiac Galleys & Equipment Segment: - Aircatering Equipment - Parts Making Operation - Commercial AircraftInserts Operation. At the Safran Cabin Lamphun Ltd., we manufacture a wide variety of aircraft catering equipment, built to the highest quality standards of the airline industry. As market leader we supply all airlines in the world with trolleys, food containers, drawers, Beverage makers, Coffeemakers, Ovens, Trash compactors & Water boilers and other galley &electrical inserts Safran Cabin Lamphun Ltd.places its teams at the heart of its business strategy by enhancing and developing a real team spirit and a pioneering, enterprising and open attitude to understand and anticipate market expectations, to react and innovate. จำนวนอัตรา 1 จังหวัด ลำพูน ระดับการศึกษา Completed education of not below bachelor’s degree of supply chain, business administration or any related fields. รายละเอียด - Completed education of not below bachelor’s degree of supply chain, business administration or any related fields. - Minimum 3 years’ experience in purchasing process - Experience in ERP application, Microsoft office - Proactive behavior is required - Ability to work collaborative with individuals in the organization in a team environment. - Ability to work under pressure - Good English communication skills to enable efficient communication with foreign suppliers/customers. สวัสดิการ food gasoline allowance เวลาทำงาน ประจำ เงินเดือน ไม่ระบุ บาท สนใจติดต่อ Human Resources Department เบอร์โทร 053-569-300 เว็บไซต์ https://www.safran-group.com"
Process Engineer,michelin,Bangkok,Assembly & Process Work,Full time,,,"Process Engineer - - - - - - - - - - - - MISSION: Reach the level of performance Quality in your domain or activity (BU, team) and continuously improve. Ensure the application of quality standards defined for your field of activity. Manage Nonconformity of your perimeter. Requirements Graduated Bachelor’s or Master's Degree in Engineering (Tools, Mechanical, Production, Automation, Control, Chemical, etc.) Experience 1 - 3 years in the field of process engineer or quality control, new graduates are also welcome Native speaker of Thai with good English communication Special Knowledge or Talent: Problem solving , Analytical, Communication *Only shortlisted candidates will be contacted.*"
Process Engineer,michelin,"Bang Lamung, Chon Buri",Assembly & Process Work,Full time,,,"Process Engineer - - - - - - - - - - - - MISSION: Reach the level of performance Quality in your domain or activity (BU, team) and continuously improve. Ensure the application of quality standards defined for your field of activity. Manage Nonconformity of your perimeter. Requirements Graduated Bachelor’s or Master's Degree in Engineering (Tools, Mechanical, Production, Automation, Control, Chemical, etc.) Experience 1 - 3 years in the field of process engineer or quality control, new graduates are also welcome Native speaker of Thai with good English communication Special Knowledge or Talent: Problem solving , Analytical, Communication *Only shortlisted candidates will be contacted.*"
Line Haul Operations (SPX Express),"Shopee (Thailand) Co., Ltd.",Bangkok,"Purchasing, Procurement & Inventory",Full time,,,"The Operation teams at Shopee covers the operational end-to-end process, from when the buyer searches for a product listed on the Shopee platform, to the moment the buyer receives the products. The team analyses and monitors operational KPIs across the region and conducts root cause analysis when operation performance fluctuates. The Operations team comprises Customer Service, Payment, Listings, Warehouse, Logistics, Seller Operations and Fraud. -Having a sense of problem solving and root causing finding -Excellent in communication, negotiating, and co-ordinate with internal and external stakeholders -Can-do attitude, Ability to work under pressure and in a dynamic fast-paced environment -Can dig deeper in root-cause -Moderate in Microsoft office skills -Be able to work 6 days and night time (depend on assigned shift) -Having basic knowledge in transport operation and planning is a plus -Can do attitude -Excellent in communication, negotiating, and co-ordinate with internal and external stakeholders"
Industrial Progress Engineer,michelin,Bangkok,Management,Full time,,,"Industrial Progress Engineer - - - - - - - - - - - - MISSION : • Support and accelerate the success of progress initiatives by using Michelin Way tools, methods, and approach. • Make operational teams autonomous in the long term with regard to managing their progress by ensuring their acceptance of change. KEY EXPECTED ACHIEVEMENTS • Implement progress initiatives to improve his/her entity’s performance. • IE Basics are in place and maintained. • Activity / time records are updated, and activity follow-up tools are in place. • Necessary headcount / machine calculations are performed, and capacities are under control. • Contribute to the progress network by sharing best practices. • Manage change effectively: the key change players are onboard and committed to implementing progress initiatives. • Develop operational teams' long-term autonomy in order to manage their progress initiatives. QUALIFICATIONS • Bachelor’s degree or higher in Engineering (Industrial / Production / Chemical / Mechanical / etc.) • Experience 1-3 years in the field of Industrial Engineer / Process Engineer, new graduates are also welcome • Good analytical and communication skill, Able to work under pressure, Ability to challenge others • Thai native speaker with good English communication • Candidates need to pass logical test & IE test during selection process *Only shortlisted candidates will be contacted.*"
Recovery Team Operation Supervisor (SPX Express) - SOC East (Samut Prakarn),"Shopee (Thailand) Co., Ltd.",Bangkok,Freight/Cargo Forwarding,Full time,,,"The Operation teams at Shopee covers the operational end-to-end process, from when the buyer searches for a product listed on the Shopee platform, to the moment the buyer receives the products. The team analyses and monitors operational KPIs across the region and conducts root cause analysis when operation performance fluctuates. The Operations team comprises Customer Service, Payment, Listings, Warehouse, Logistics, Seller Operations and Fraud. Monitor and manage operation team of process and data controlling to accuracy. Able to summarize and prepare reports to present to supervisors. Works with internal and external functions to properly handle pushed-out parcels. Follow up and clear pending parcel status within the system to maintain the predetermined period. Able to solve specific problems."
Production Supervisor,michelin,Bangkok,Management,Full time,,,"Production Supervisor - - - - - - - - - - - - MISSION : Guarantee and drive the team's performance (Safety, Quality, Delivery, Cost) through team members development in order that the Activity reaches the objectives of customer satisfaction. Participate with the team to guarantee the implementation of MMW (Michelin Manufacturing Way) foundations. QUALIFICATIONS : Graduated Bachelors Degree in Engineering (Industrial, Mechanical, Electrical, Chemical, etc.) Experience 2-5 years in the field of production supervisor or engineer. New graduates with high leadership are also welcome. Good leadership, good communication and good ability to manage the operator team. Native speaker of Thai and good communication in English. *Only shortlisted candidates will be contacted."
Process Engineer,michelin,"Hat Yai, Songkhla",Assembly & Process Work,Full time,,,"Process Engineer - - - - - - - - - - - - MISSION: Reach the level of performance Quality in your domain or activity (BU, team) and continuously improve. Ensure the application of quality standards defined for your field of activity. Manage nonconformity of your perimeter. Qualification Graduated Bachelor’s or Master's Degree in Engineering (Chemical, Petrochemical, etc.) Experience 1 - 3 years in the field of process engineer, new graduates are also welcome Preferable skills: Problem-solving, Analytical, Communication Native speaker of Thai with good English communication *Only shortlisted candidates will be contacted."
Officer II - Technical Services,Reckitt Benckiser (Thailand) Ltd.,Chon Buri,"Production, Planning & Scheduling",Full time,,,"Officer II - Technical Services Want to find a better way? As a Officer II - Technical Services with Reckitt, you’ll have the freedom to improve the way we take products from trial and testing into production. Officer II - Technical Services Chon Buri, Chon Buri Competitive Salary & excellent benefits package You’ll be the link between new product development and the production teams. You’ll help us manufacture and pack both new and existing products. You’ll engineer new processes and lead trials. You’ll install new equipment and improve our existing production capability. You’ll ensure our operation is safe, efficient and delivers outstanding results. Every time. You’ll succeed because… …you’re a problem solver. Scientifically-minded, you use technology to record and interpret complex data. You identify critical issues and make practical recommendations for improvements. You work with statistical planning methods. You’re hands-on when you need to be. Most importantly, you’re an excellent communicator, collaborating well with others, including other teams who may have different priorities. You’ll love it because… …you’ll get to make an impact like never before. You’ll be responsible for your own projects - we can’t wait to hear your ideas. The products you help us get out there will make people’s lives better. Our iconic brands will provide an incredible platform for you. And our dynamic, ownership-driven culture will help bring the very best out of you, every day."
Industrial Progress Engineer,michelin,"Bang Lamung, Chon Buri",Management,Full time,,,"Industrial Progress Engineer - - - - - - - - - - - - MISSION : • Support and accelerate the success of progress initiatives by using Michelin Way tools, methods, and approach. • Make operational teams autonomous in the long term with regard to managing their progress by ensuring their acceptance of change. KEY EXPECTED ACHIEVEMENTS • Implement progress initiatives to improve his/her entity’s performance. • IE Basics are in place and maintained. • Activity / time records are updated, and activity follow-up tools are in place. • Necessary headcount / machine calculations are performed, and capacities are under control. • Contribute to the progress network by sharing best practices. • Manage change effectively: the key change players are onboard and committed to implementing progress initiatives. • Develop operational teams' long-term autonomy in order to manage their progress initiatives. QUALIFICATIONS • Bachelor’s degree or higher in Engineering (Industrial / Production / Chemical / Mechanical / etc.) • Experience 1-3 years in the field of Industrial Engineer / Process Engineer, new graduates are also welcome • Good analytical and communication skill, Able to work under pressure, Ability to challenge others • Thai native speaker with good English communication • Candidates need to pass logical test & IE test during selection process *Only shortlisted candidates will be contacted.*"
Process Engineer,michelin,"Nong Khae, Saraburi",Assembly & Process Work,Full time,,,"Process Engineer - - - - - - - - - - - - MISSION: Reach the level of performance Quality in your domain or activity/team and continuously improve. Ensure the application of quality standards defined for your field of activity. Manage Nonconformity of your perimeter. Qualification Graduated Bachelor’s or Master's Degree in Engineering (Chemical, Mechanical, etc.) Experience 1 - 3 years in the field of process engineer or quality control, new graduates are also welcome. Preferable skills: Problem-solving, Analytical, Communication, Digitalization Native speaker of Thai with good English communication *Only shortlisted candidates will be contacted."
Production Supervisor,BorgWarner (Thailand) Limited,Rayong,"Production, Planning & Scheduling",Full time,,,"Proceed Safety activity of shop floor for company safety objectives Monitor and analysis Operator absenteeism Tracking and report out Suggestion participation rate Analysis and improvement for Production quality (FTQ) on a basis of actual labor Analysis and improvement for Operation excellence (OEE) on a basis of actual labor Contribute CR (production HPU) Lead the team for 5S level-up Set and lead team safety objectives based on department’s safety objectives Lead team safety improvement and control activities Support department safety plan and activities Set the plan of labor management and manufacturing quality and perform the communication improvement to resolve the manufacturing issues Lead 8D and improvement activity to resolve the problem from manufacturing issues. Lead Operators Assembly Quality objectives Lead problem solving and improvement of assembly quality Inform and train quality problems and updates to department employee Allocate daily production resource to support the production plan and the target OEE Support problem solving and improvement of machine availability. Analysis HPU/UPH actual to meet yearly target Lead 5S level-up objectives Internal Use Only: Salary Global Terms of Use and Privacy Statement Carefully read the BorgWarner Privacy Policy before using this website. Your  ability to access and use this website and apply for a job at BorgWarner are conditioned on your acceptance and compliance with these terms. Please access the linked document by clicking here , select the geographical area where you are applying for employment, and review. Before submitting your application you will be asked to confirm your agreement with the terms. Career Scam Disclaimer:  BorgWarner makes no representations or guarantees regarding employment opportunities listed on any third-party website.  To protect against career scams, job applicants should take the necessary precautions when interviewing for and accepting employment positions allegedly offered by BorgWarner.  Applicants should never provide their national ID numbers, birth dates, credit card numbers, bank account information or other private information when communicating with prospective employers or responding to employment opportunities online.  Job applicants are invited to contact BorgWarner through BorgWarner’s website to verify the authenticity of any employment opportunities."
Quality Engineer,michelin,"Bang Lamung, Chon Buri",Quality Assurance & Control,Full time,,,"Quality Engineer - - - - - - - - - - - - MISSION: Guarantees the quality of products. KEY EXPECTED ACHIEVEMENTS: The conformity of the products is ensured throughout the manufacturing process, allowing the release of the products. The identified risks are brought under control and the effectiveness of security implemented is demonstrated The risks of customer dissatisfaction are anticipated in the planning process and quality control contributes to the qualification of products, processes and methods. In the domain, all claims, non-conformities and drifts in performance are investigated with the needed responsiveness and efficiency. REQUIREMENTS: Graduated Bachelor’s or Master's Degree in Engineering (Chemical, Mechanical, Production, etc.) Experience 1-3 years in the field of Quality Control/Guarantee, new graduates are also welcome Good knowledge of ISO9001, ISO/TS16949 Preferable skills: Problem-solving, Analytical, Communication, Digitalization Native speaker of Thai with good English communication *Only selected candidates will be contacted"
Doping Operator - TC,michelin,Bangkok,Assembly & Process Work,Full time,,,Doping Operator - TC - - - - - - - - - - - - KEY EXPECTED ACHIEVEMENTS • Implement and comply with the environmental management system. • Take part in the required activities required by the BU and the MMW. • Respect the safety requirements. • Ensure the quality produced. • Respect the level of production. • Respect the instructions for verification of the product.
Industrial Progress Engineer,michelin,"Nong Khae, Saraburi",Management,Full time,,,"Industrial Progress Engineer - - - - - - - - - - - - MISSION : • Support and accelerate the success of progress initiatives by using Michelin Way tools, methods, and approach. • Make operational teams autonomous in the long term with regard to managing their progress by ensuring their acceptance of change. KEY EXPECTED ACHIEVEMENTS • Implement progress initiatives to improve his/her entity’s performance. • IE Basics are in place and maintained. • Activity / time records are updated, and activity follow-up tools are in place. • Necessary headcount / machine calculations are performed, and capacities are under control. • Contribute to the progress network by sharing best practices. • Manage change effectively: the key change players are onboard and committed to implementing progress initiatives. • Develop operational teams' long-term autonomy in order to manage their progress initiatives. QUALIFICATIONS • Bachelor’s degree or higher in Engineering (Industrial / Production / Chemical / Mechanical / etc.) • Experience 1-3 years in the field of Industrial Engineer / Process Engineer, new graduates are also welcome • Good analytical and communication skill, Able to work under pressure, Ability to challenge others • Thai native speaker with good English communication • Candidates need to pass logical test & IE test during selection process *Only shortlisted candidates will be contacted.*"
Customer Service (Warehouse),"Bollore Logistics (Thailand) Co., Ltd.","Bang Phli, Samut Prakan",Import/Export & Customs,Full time,,,"About the role Customer Service be part of a team within the Logistics department in providing seamless and customer-focused solutions to support the achievement of business objectives. What you will be doing Ensure customer’s orders are processed in a timely and accurately manner Ensure reports are submitted on a timely to established customer’s schedules Investigate root-cause of operation incidents and service failures, make recommendation to the CS Assistant Managers / Management for improvements Liaise and update customer closely to resolve customer orders or shipments related issue Inventory Management for Customer’s WMS system Ensure all billings are done timely & accurately with all necessary supporting documents Adhere to relevant Standard Operating Procedures (SOP) and Work Instructions (WI). Maintain and ensure safe keeping and traceability of relevant customer’s document / records Capture and update on all KPI measurement, orders management, and orders’ turnaround time metrics etc. Collate and compute the monthly KPI report Achieve & maintain consistent KPI, make suggestions to improve when necessary Additional functions as mandated by Management Participate in the set-up and follow-up of internal standard procedures to enhance productivity and transparency Maintain acceptable Health, Safety and Environmental risk levels in his/her area of responsibility Ensure the compliance with applicable legal requirements Requirements Requirements The successful candidate Bachelor’s degree in any related discipline (Business Administration, International Business) or 2 years’ experience in Logistics Field, especially in coordination within Warehouse and Transportation Strong networking and communication skills externally and internally and ability to cultivate and build strong relationship with Customer Can demonstrate the ability to apply creative thinking and problem-solving skill Service minded as in direct contact with customers Good command in English Benefits Benefits Provident Fund Group Insurance: Health (IPD&OPD), Accident, and Dental Fixed & Performance Bonus Annual Leave start from 12 days/year"
"Staff, PM Operation Data Tracking","Pandora Services Co., Ltd.",Bangkok,"Production, Planning & Scheduling",Full time,,,"Staff, PM Operation Data Tracking City: 
 
 Bangkok Country/Region: 
 
 TH Application Deadline: 
 
 Until Hire วัตถุประสงค์ของตำแหน่งงาน: - ควบคุมจังหวะการผลิต ในแต่ละกระบวนการผลิตในส่วนของ การผลิต product master ให้ทันต่อแผนการส่งมอบ Product master - ทำให้มั่นใจว่าข้อมูลขาเข้าและขาออก ของทีม PM development ถูกต้องและแม่นยำ - ทำให้มั่นใจว่าทุกทรัพยากรที่จำเป็นต้องใช้ในการผลิต product master นั้นพร้อมใช้งานอยู่เสมอ ขอบเขตความรับผิดชอบหลัก: - ติดตามสถานะการณ์, สืบค้นและบันทึกข้อมูล ทั้งขาเข้าและขาออกที่จำเป็นในการผลิต Product master - จัดเตรียม และส่งมอบทรัพยากรที่จำเป็นและสำคัญต่อการผลิต product master ให้พร้อมต่อการผลิต Product master เสมอ - จัดเตรียมรายงานรายวัน และรายสัปดาห์ ในการบริหารงานการผลิต product master และรายงาน รายงานดังกล่าวให้กับหัวหน้างานและรองหัวหน้างาน - จัดตรียมรายงานที่สำคัญต่อการวิเคราะห์ข้อมูล ในการปรับปรุงและแก้ไขปัญหาในกระบวนการผลิต Product master ความสามารถส่วนบุคคล: - บริหารจัดการ ส่วนงานการผลิต ในการสร้างทีมงานเพื่อให้บรรลุตามเป้าหมายที่กำหนด - ความคิดสร้างสรรค์ ในการพัฒนาแนวทางการทำงานใหม่ - ทักษะการแก้ไขปัญหา - นำเสนอรายงาน หรือข้อมูลที่เกี่ยวข้องกับงานที่ได้รับมอบหมาย - สื่อสารและประสานงานกับเพื่อนร่วมงาน, พนักงาน, หัวหน้างาน และที่งานต่างแผนก อย่างเป็นอันหนึ่งอันเดียวกัน Find similar jobs: 
 
 View All Jobs es_ES, 
 View All Jobs en_US, 
 View All Jobs, 
 Manufacturing en_US, 
 Manufacturing Activity name of this tag: Pandora - Allsite - S IMG
URL of the webpage where the tag is expected to be placed: 
This tag must be placed between the and tags, as close as possible to the opening tag.
Creation Date: 11/02/2021
-->"
Store supervisor,Carrier (Thailand) Limited,Bangkok,"Warehousing, Storage & Distribution",Full time,,,"Country: Thailand Location: Carrier Commercial Refrigeration (Thailand) Limited, 1858/63-74 Interlink Tower, Debaratna Road, Bangna Tai, Bangna Bangkok 10260, Thailand Works under general supervision to assist with Supply Chain program management tasks. Guides store staff on how to translate, distribute, and maintain limited to moderate-scope Supply Chain policy and procedure documents, manuals, and other related information. Assist shipping and unloading container or trucks and inspecting physical of incoming product. Manage storage area such as high racks, micro rack, and floor area according to organizational standards and with maximum efficiency. Encourage staff to comply to safety regulation such as PPE, Cardinal rule, 5S and prevent all risks, incidents, and unsafe conditions and support for PE auditing. Collects and analyzes basic to moderately-complex data on a periodic basis (e.g., monthly, quarterly) and guides  store staff on how to maintain Supply Chain data management systems. Develops limited to moderate-scope reports detailing Supply Chain activities. Guides staff in the development of communication materials. Tracks the status and documents the findings of small to mid-scale Supply Chain projects. Forklift driving license is required Carrier is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. Job Applicant's Privacy Notice: Click on this link to read the Job Applicant's Privacy Notice"
Process Engineer Intern,Tetra Pak (Thailand) Limited,Rayong,"Production, Planning & Scheduling",Full time,,,"Date: 11-May-2023 Location: Rayong, TH Company: Tetra Pak At Tetra Pak we commit to making food safe and available, everywhere; and we protect what's good – protecting food, protecting people, and protecting the planet. By doing so we touch millions of people's lives every day. And we need people like you to make it happen. Job Summary We are looking for high calibre candidates to join the Production and Equipment team on a 6 months Internship Program. If you aspire to develop your career in Manufacturing, we welcome you to join our vibrant team. What you will do The intern will be based in Rayong, reporting to Operation Manager. You will have the opportunity to work across the different functions in the Closure Operations Division. You will understand the role of a Process Engineer by supporting the day-to-day activities of Operation Manager. The intern will lead and apply World Class Manufacturing methodology on various projects focussing on loss improvement, defect eradication and waste reduction projects. We believe you have Completing their degree in a reputable university, majoring in Engineering Hungry to learn attitude, can-do attitude Strong communication skills Humble and fun loving Resourceful and agile thinking We Offer You A variety of exciting challenges with ample opportunities for development and training in a truly global landscape A culture that pioneers a spirit of innovation where our industry experts drive visible results An equal opportunity employment experience that values diversity and inclusion Market competitive compensation and benefits with flexible working arrangements Apply Now If you are inspired to be part of our promise to protect what’s good; for food, people, and the planet, apply through our careers page at https://jobs.tetrapak.com/. This job posting expires on 31/05/2023 If you have any questions about your application, please contact Wicha Sribanyen"
"Supply Chain Manager (National Position) (Re-advertisement), Based in Mae Sot",Company Confidential,Bangkok,"Warehousing, Storage & Distribution",Full time,,,": International Rescue Committee : 28 Nov 2023 14 / December / 2023 Job Title: Supply Chain Manager (National Position) Sector: Supply Chain Employment Category: Fixed Term Employment Type: Full-Time Open to Expatriates: No Location: Mae Sot District Soi 14, Thailand Application Deadline: 14 December 2023 Job Description Background/IRC Summary: The International Rescue Committee (IRC) responds to the world’s worst humanitarian crises, helping to restore health, safety, education, economic wellbeing, and power to people devastated by conflict and disaster. Founded in 1933 at the call of Albert Einstein, the IRC is at work in over 40 countries and 26 U.S. cities helping people to survive, reclaim control of their future and strengthen their communities. The IRC has been operating in Thailand since 1975 and currently provides assistance to displaced persons in Tak, Kanchanaburi, Ratchaburi and Mae Hong Son provinces. Job Overview/Summary:
The Supply Chain Manager works to provide supply chain service and ensure IRC and donor compliance in the procurement of goods including warehouse, inventory vehicle and assets services for IRC. The Supply Chain Manager will liaison with all program staff in Tak. Major Responsibilities:
Ensure effective transportation solutions to support the smooth warehouse operation and program efficiency. Participate the inventory counts activities and ensure the stock accuracy at all the responsible warehouses locations Procurement Planning Develop procurement plans for active grants, in collaboration with program Coordinators/Managers and internal and external stakeholders to support program implementation Ensure program teams develop distribution plan for supplies and assets of closed grants in the warehouses Facilitate coordination of supply chain field staffs to ensure that there are sufficient spaces in warehouses before receiving or dispatching Implementing all IRC procurement SOPs Implement sourcing strategies and relationships with suppliers Monitor supply market and conduct market surveys & analysis Procurement Management Lead tender process (RFQ and RFP processes), and completing a purchase request process Prepare, review and utilize Procurement contracts, including Master Agreements (MPA, MSA) for purchases, and ensure the documentation process in accordance with the IRC guidelines Prepare and submit timely and accurate supply chain report(s) to support decision-making process Maintain relationships with suppliers, and program staffs Ensure the supplier evaluation and the agreement renewal in time Inventory, warehousing, and asset management • Ensure appropriate warehouse set-up with suitable warehousing capacity • Ensure implementation of warehouse system and control mechanism in accordance with the IRC inventory policies including cycle count, reporting discrepancies, pharmaceutical quality assurance well as cold chain policies • Ensure inventory management, including drug storage, cold chain, food, and non-food commodities • Coordinate inventory disposal procedures • Conduct Asset needs assessment • Handle asset and property disposal, and auction management • Ensure effective transportation solutions to support the smooth warehouse operation and program efficiency. Participate the inventory counts activities and ensure the stock accuracy at all the responsible warehouses locations Reporting Provide SCMR Report on the supply chain activities in IRC Maesot Offices and submit to SC Bangkok on monthly basis Provide asset and inventory report on the grant-end, year-end and in accordance with the donor requirements Perform other duties as assigned by supervisor Report to: Deputy Field Coordinator for Operations
Position directly supervises: Senior Procurement Officer, Senior Supply Chain Officer , Senior Warehouse Officer, Supply Chain Officer and Supply Chain Assistant
Indirect Reporting: Supply Chain Coordinator, Bangkok
External contacts: Vendor-Supplier, Agent, Landlord
Internal: IRC staff Qualifications Job Requirements: Education: Bachelor’s degree in logistics, business administration or relevant professional certification in supply chain management and/or humanitarian logistics is strongly preferred. Work Experience:
At least 4 years’ experience in supply chain management in humanitarian organization, international organization or INGOs would be preferable. Experienced in crisis and respond project in Asia would be a plus Demonstrated Skills and Competencies: Have a high degree of flexibility and ability to deal with constraints Ability to work independently, with high commitment to the assignment and deadlines Good collaborator with effective interpersonal skills Good communication skills Good analytical and negotiation skills Good organizational and leadership skills Team player, fast learner with strong organizational skills Having self-confidence and readiness to be a team player Proficient in Microsoft excel, MS TEAMS and other on-line meeting tools Language Skills:
Proficiency in English and Thai Working Environment: The position is a national post and will be based in Maesot, regularly required to travel to Umphang including Bangkok and Thailand-Myanmar border areas when required. Standards of Professional Conduct
The IRC and IRC workers must adhere to the values and principles outlined in the IRC Way – Code of Conduct. These are Integrity, Service, Accountability and Equality.   In accordance with these values, the IRC operates and enforces policies on Beneficiary Protection from Exploitation and Abuse, Child Safeguarding, Harassment-Free Workplace, Fiscal Integrity, Anti-Retaliation, Combating Trafficking in Persons, and several others. Equal Opportunity Employer: IRC considers all applicants based on merit without regard to race, sex, color, national origin, religion, sexual orientation, age, marital status, veteran status, disability, or any other characteristic protected by applicable law. If you are interested, please apply via the link below. https://rescue.csod.com/ux/ats/careersite/1/home/requisition/45509?c=rescue Contact : HR Department"
Import Assistant,"SRF Industries (Thailand) Co., Ltd.","Si Racha, Chon Buri",Import/Export & Customs,Full time,,,"We are hiring. Designation: Import Assistant Qualification: Bachelor’s Degree in related field Experience: Above 3 years Job highlight: Contacting and coordinating with shipping agent, freight forwarding Import under BOI/NON-BOI, apply import BOI M/C & RM Cutting Stock by RMTS 2011 (System) (Balancing) Import RM vs Export RM Coordinate with BOI Officer for all requirements to seek official approval. Handling all import documents concerning BOI as Export and tbalance stock. Coordinate with shipper, follow up import shipping documents. Other tasks assigned by Management Working Contacting with Transporter & User & unloading team for container planning for delivery to plan Please send your CV to nawamate.c@srf.com Contact: 065-9864617"
Global Key Account - Customer Service Representative (BKK) (Ref: 2023-31110),STMicroelectronics Sdn Bhd,Bangkok,"Purchasing, Procurement & Inventory",Full time,,,"·       Daily backlog management, incl. order processing, backlog vs MPR reviewing, CnR processing, shipment monitoring etc. ·       Customer demand forecast(MRP) monitoring and accuracy analysis by weekly reports ·       Eliminate backlog vs. MRP variance and EDD, PLD vs. RD gaps across assigned accounts. Work with divisions on capacity adjustment in order to fulfill RD ·       Resolve logistics and custom issues with relevant functions ·       Achieve revenue plans by driving optimal backlog coverage, working in close partnership with the customer, sales and champions ·       Identify weaknesses in supply chain for each customer; determine and implement applicable solution for each site/device ·       Monitor and enforce ST terms and conditions including change order windows, forecast liability, and inventory control Work Location : ST Bangkok ·       Customer Focus. ·       Excellent communication skill. Able to interact with internal and external partners. ·       Experience in Microsoft Office applications. Proficiency in using Microsoft Excel and Power BI is an added advantage. ·       Thorough and organized mindset ·       Problem solving skills ·       Team player with positive attitude. ·       Proactive, responsible and takes ownership of issues. ·       Self-motivated, independent and able to work with minimum supervision ·       Sense of urgency, analytical and able to multi-task under fast paced environment."
