Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Assistant Project Manager/ผู้ช่วยผู้จัดการฝ่ายบริหารโครงการ,Atlanta Medicare Company Limited.,"Bang Khen, Bangkok",Chemistry & Physics,Full time,,,"Reporting to Vice President – Strategy, Sales & Marketing Key Responsibilities: Prepare, manage and maintain on a regular basis the database on the end to end project activities. Understand and follow-up on the key activities, update the reporting authority on the progress, bottlenecks and implement the proposed troubleshooting exercise. To do the desk research on the project activities and report to the management on the findings which shall be useful to understand the various dimensions of the project. Coordinate with the departmental heads for the follow-ups and report to the management Necessary translation of the key documents &amp; presentations from “Thai to English” and “English to Thai”. Qualifications: Bachelor's Degree in Pharmaceutical, Masters in Business Management. A candidate with an academic qualification in Project Management shall be preferred. 5 years of minimum work experience in pharmaceutical business. Have experience in pharmaceutical sales will be an advantage. Knowledge of marketing concepts, strategic thinking, strong interpersonal and communication skills. Good marketing analysis and good business planning skills. Good computer skills especially MS Office (MS Project shall be great). Good in writing and verbal communication. Good command of English Language."
Sales Executive (Beverage /Food supplement),"Behn Meyer Chemicals (T) Co., Ltd.","Lat Krabang, Bangkok",Chemistry & Physics,Full time,,,"General Qualification : Good command in spoken & written English Own vehicle and driving license Bachelor degree in Food Science, Food Technology or related filed At least 2 years sales experience in Food ingredients to Beverage / Food supplement / Bakery / Confectionery industry Job Description Set aggressive sales targets and implement plans to achieve goals. Provide sales performance by submitting activity and reports such as weekly work plans, customer visit reports, and budget reports. Promote assigned products and service to customers with the aim of budget, sales growth, and gross profit. Execute the day-to-day work with the current and potential customers to offer product. Visit customers, update market information to the CRM system. Establish potential customers to create new pipeline and expand customer networks. Operate sales activities within the scope of commercial policy and market information. Ensure all sales activities are followed by the company rules and compliances. Effectively manage individual expense used for sales operation in the assigned areas according to company policy."
New Product Development Supervisor - (Konnet),"Konvy International Co., Ltd.","Vadhana, Bangkok",Laboratory & Technical Services,Full time,,,"Konnet is a fast growing beauty brand aggregator operating in Thailand and distributed to global market. We are passionate in researching best formulation for long lasting healthy and beautiful skin and continuously develop and launch own key brand products under NUFORMULA and FRESHMENT, as well seeking for high quality and innovative beauty brands from global market to distribute and market in Thailand through omni channel distributions, aim to have over 30 brands in portfolio and achieve huge growth rate +500% by year 2025 Responsibilities: Lead the project management to manage the timeline of new product development to ensure that planning and launching on time. Driving all phases of new product development from the scratch to finished goods, including market research, creation of NPD briefs to OEM, formula evaluation, testing products, survey the efficacy of products and get feedback for next improvement, set standard product and ensure the quality of incoming products 1st-3 lot. Work with OEM, scientist, packaging designer and suppliers to come up with the quality of work and target cost set in new product roadmap. Initiate the action plan, contingency plan and the solutions when unexpected situation occurs resulting to the problems to delay the timeline. Source the OEM/packaging producer/fragrance/ingredients and supplier management in Thailand and other country to ensure to match with the objective and requirement. Work with internal team such as brand manager, regulation team, QA/QC, purchasing, product planning, to contribute the principle, standard or tasks to meet the standard set. Coordinate all necessary product efficacy and consumer testing; determine testing perimeters, panel questions and necessary in-use testing specific to each product launch. Collaborate with marketing team to do product information, selling point, innovation, and communication in term of technology and science-fact. Ensure the product formulation, label design, wording claim, supporting document and others approval needs would comply with the safety and regulatory approval including FDA, import/export documents, scientific testing, license etc. Qualifications: 5+ years of experience in skincare or make up new product development. Strong in management and problem-solving. Can do attitude, positive mindset and time management is needed. Flexibility and agility with constant changes and time restrain. Excellent in communication, people skills with an entrepreneurial spirit. Passionate in skincare, brand manufacturer and R&D/OEM background would be a plus. Proficiency in Thai and English."
Assistant Manager - QA/ QC/ผู้ช่วยผู้จัดการแผนกตรวจสอบและควบคุมคุณภาพ,Aditya Birla Chemicals (Thailand) Ltd.,"Mueang Samut Prakan, Samut Prakan",Chemistry & Physics,Full time,,,"Qualification: Bachelor's degree or higher in Chemistry Science or other related field of science. At least 5 year experiences in chemical laboratory. Computer literate with excellence to use Microsoft Excel, Words. Strong in analytical, problem solving, leadership and management skills. Good in English language. Experience in quality system would be preferred as company requirement. Job Description: Responsibility for Quality in chart of ISO 17025. Part of management team. Summarize traceability document as per another department requirement. Monitor resources (equipment, apparatus, chemicals) to enough, offer old one replacement when impact on analysis and create purchase requisition as per laboratory requirement. Follow and support company policy. Review and sign Certificate of Analysis. When manager is absent, approve and sign Certificate of Analysis is assigned. Responsibility for specification of Finished Goods and SAP system. Internal audit for ISO 17025. Training to subordinate. Coordinate, support when SAP is unavailable. Co-operate with internal customer (Production) and other department such as Marketing for their requirement."
CUSTOMER SERVICE REPRESENTATIVE - Chemical Business,JAC Recruitment Thailand,Bangkok,Chemistry & Physics,Full time,,,"Job Title: Customer Service Representative Industry: Chemical Location: Bangkok Job Description: We are seeking a highly motivated and detail-oriented Customer Service Representative to join our dynamic team in the Chemical industry. The ideal candidate will be responsible for providing exceptional customer service, managing inquiries, and ensuring customer satisfaction. Responsibilities: Respond to customer inquiries promptly and professionally via phone, email, and other communication channels. Address customer concerns, resolve issues, and provide appropriate solutions. Build and maintain strong customer relationships. Receive and process customer orders accurately and efficiently. Coordinate with internal departments to ensure timely order fulfillment. Monitor order status and provide updates to customers. Develop a deep understanding of the company's chemical products and services. Assist customers in product selection and provide technical information. Maintain accurate and organized customer records. Prepare and process necessary documentation related to orders, shipments, and customer interactions. Collaborate with the sales team to relay customer feedback and insights. Communicate proactively with customers regarding product updates, promotions, and other relevant information. Qualifications: Bachelor's degree in Business, Chemistry, or a related field is preferred Previous experience in customer service, preferably in the chemical or related industry. Strong communication and interpersonal skills. Detail-oriented with excellent organizational abilities. Proficient in using CRM software and Microsoft Office applications. Ability to multitask and work efficiently in a fast-paced environment. Interested candidate, please send your resume in English (Word format only) along with your recent photo and expected salary to us by E-mail JAC Personnel Recruitment Ltd 10F Emporium Tower  622 Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok 10110 Contact : K.Thitiya Office Number: 02-261-1270 Time: 9.00 am - 6.00 pm Website : https://www.jac-recruitment.co.th [link removed]"
Pharmacy Sales Executive - Up-Country (Northeast),"DANONE SPECIALIZED NUTRITION (THAILAND) CO., LTD  (Formerly known as Dumex Ltd.)",Northeastern > Others,Food Technology & Safety,Full time,,,"Danone Specialized Nutrition (Thailand) is seeking for Pharmacy Sales Executive (Able to work in Up-Country. With our global presence, brands and business and our mission of bringing health through food to as many people as possible; we believe that people growth is a key asset to reach a sustainable business performance To succeed in this journey, we're looking for the right talent and personalities eager to bring their energy and ideas to a meaningful project. Take this opportunity to GROW together and experience a culture that empowers you to express your ideas and share what you're passionate about! About the job Distribute all key SKUs to all potential pharmacy and Baby stores Conduct detailing conversation to provide product knowledge to pharmacist or influential staff to ensure their confident to recommend our product Increase market share by ensuring excellence fundamental work in store (Merchandising, Trade Marketing Promotion, Price controlling , distribution focus in Horizontal and vertical and appropriated assortment Co-ordinate with Nutrition Advisor / Area Nutrition Advisor and Healthcare Nutrition -Team to create Pharmacy recommendation Working as a team to achieve channel or company mission About you At least 2- 3 years of experience in nutritional, pharmaceutical, nurse, sales marketing or other medical sales positions. Bachelor’s degree or higher in Science or any related fields Strong self-motivation and commitment towards sales target achievement Good command of English Computer literacy Can drive and have a driving license What's next Willing to start your meaningful journey?  Hit the APPLY button! or you can contact us. Human Resources Department Danone Specialized Nutrition (Thailand) Co., Ltd. Unit 801, 8th floor, Abdulrahim Place, 990 Rama IV Road, Silom, Bangrak, Bangkok 10500 Tel: 0-2740-3300 Fax: 0-2740-3499"
Sales Executive (Coatings),"Behn Meyer Chemicals (T) Co., Ltd.",Bangkok,Chemistry & Physics,Full time,,,"Qualification: Bachelor degree in Chemist, Industrial Chemistry and/or Chemical Engineering and/or related field. At least 2 years sales experience in Coatings Raw Material Business (Paint/ Ink/ Adhesive/ Construction) Good command in spoken & written English Good Attitude and Interpersonal skill Commitment, Team work Own vehicle and driving license Job Description: Order and Sales (Chemical Raw Material) - Execute the day-to-day work with the current and potential customers to offer product Customer Relation Management - Update customer database and visiting customer in order to retain long-term customer relationships with established clients and build new relationship with potential customer which lead to customer satisfaction and finally generating orders and sales Channel Development - Seek and establish potential and customer in order to create new pipeline and expand customer networks Commercial Policy - Operate sales activities within the scope of Commercial Policy, monitor and supply market information, in terms of product offer, price situation and competitors performance Budget & Control - Effectively manage individual expense used for sales operation in the assigned areas according to company policy in order to ensure the cost effectiveness"
Sales Executive (Medical Equipment),Getz Healthcare (Thailand) Company Limited,"Bang Rak, Bangkok",Biological & Biomedical Sciences,Full time,,,"Accountabilities: Promote and sell the assigned products to achieve the sales budget, profit margin and customer satisfaction Identify, establish and develop new customers to increase market share and increase sales to existing customers through-up selling and cross-selling Maintain relationships with customers by providing support, solution and quality service by establishing and enforcing organization standards Identify product improvements or new products by remaining current on industry trends, market activities, and competitors and prepare reports by collecting, analysing and summarizing information Maintain professional and technical knowledge by attending educational workshops, establishing personal networks and participating in professional societies Contribute to team effort by accomplishing related results as needed Work with manager to prepare monthly sales forecasts and establish the annual sales Qualifications: Bachelor's degree in Biomedical Engineering or Health related Science (RT ,Nurse ,Medtech) At least 3 years experience in Sales or Specialist in Medical Equipment or related fields Be energetic, service-minded, and able to work independently Excellent communication and interpersonal skills Own vehicle and driving license Have own car and ability to work in upcountry Able to work in both Bangkok and North area or South area of Thailand How to apply Click APPLY NOW to submit your application Getz Healthcare (Thailand) Company Limited. 177/1 BUI Building, 9th Floor, Surawongse Road, Bangrak, Bangkok 10500 Tel. 02-206-9500 Ext. 9509 Fax. 02-206-9509 https://www-th.getzhealthcare.com/ [link removed]"
"Chemist  (Lacquer , Compound)/นักเคมี",UBIS (ASIA) Public Company Limited,Samut Sakhon,Chemistry & Physics,Full time,,,Job Description : Chemist 1. พัฒนาผลิตภัณฑ์ใหม่หรือปรับปรุงผลิตภัณฑ์ โดยทำการทดลอง ทดสอบ บันทึกผล รายงานผล วิเคราะห์และสรุปผล เกี่ยวกับการพัฒนาผลิตภัณฑ์ 2. ทำการทดลอง ทดสอบ บันทึกผล รายงานผล วิเคราะห์ผล และสรุปผลวัตถุดิบใหม่ หรือวัตถุดิบทางเลือก 3. ตรวจสอบคุณภาพของวัตถุดิบและผลิตภัณฑ์ ตามวิธีการปฏิบัติการทดสอบของสารแต่ละชนิด และจัดทำรายงานผลการตรวจสอบ 4. รายงานผลผลิตภัณฑ์ตัวอย่างที่ไม่เป็นไปตามข้อกำหนด ให้ผู้บังคับบัญชาทราบเพื่อตัดสินใจหาแนวทางแก้ไขปัญหา 5. ควบคุมดูแลการผลิตและการตรวจสอบคุณภาพของผลิตภัณฑ์ตัวอย่าง Job Description : Supervisor RD Lacquer / Asst. RD Lacquer Manager 1. รับความต้องการปรับปรุง/ พัฒนาผลิตภัณฑ์ของลูกค้าจากฝ่ายขาย วิเคราะห์ ทดสอบ แก้ปัญหา และจัดทำผลิตภัณฑ์ตัวอย่าง 2. ตรวจสอบคุณสมบัติของวัตถุดิบและผลิตภัณฑ์ ตามวิธีการปฏิบัติการทดสอบของสารแต่ละชนิด และจัดทำรายงานผลการตรวจสอบ 3. วิเคราะห์ เปรียบเทียบและศึกษาข้อมูลทางเคมีของตัวอย่างวัตถุดิบ เพื่อเป็นข้อมูลสำหรับพัฒนาผลิตภัณฑ์ใหม่หรือเพิ่มทางเลือกในการใช้วัตถุดิบ 4. จัดทำ TDS และ SDS ของผลิตภัณฑ์ 5. จัดทำรายงานผลการทดลองเพื่อนำเสนอผู้บังคับบัญชา
Food&Beverage Research & Development Officer / BTS Thong Lor / salary up to 45K,"PASONA RECRUITMENT (THAILAND) CO., LTD.","Phra Khanong, Bangkok",Food Technology & Safety,Full time,,,"Location : BTS Thong Lor working hours : Monday - Friday 8.30 - 17.30 Salary : 33 - 45K Job Description : 1) Product concept development with Planning team • Making product concepts and key features • Making beverage/food prototype • Study and search information related to new product development 2) Cross-functional coordination & schedule management • Collaborating with other teams, such as Planning team, R&D Japan team, Supplier, manufacturer, and government authorities • Planning and reporting progress of work and addressing any issues that arise 3)Product Testing • Perform food shelf-life experiments, physical and chemical lab analysis, result analysis and making reports. 4) Monitoring production processes and addressing any issues that may arise 5) Compliance and Quality assurance • Ensuring that the product complies with relevant regulations and standards • Obtaining necessary certifications and approvals • Implementing quality control processes to ensure the product meets specified standards • Conducting testing and solve issues 6) Post-Launch support • Monitoring product performance and customer feedback • Monitor new products from competitor Qualification : • At least 2 years of working experience in food and beverage manufacturing /industry or similar product category • Bachelor’s degree (or higher) in a scientific field (Food Science / Food Technology / Agri-Industry / Product Development) • Having experience/knowledge of New Product Development, Quality control, Beverage/Food process, Raw and package material quality management, Cost computation, and Thailand/International Food regulatory standards is an advantage • Intermediate level of English (used in the office) • Knowledge of Outlook mail, Word, Excel, PowerPoint."
R&D Supervisor (Saraburi),Cargill Group Thailand (กลุ่มบริษัทคาร์กิลล์ ประเทศไทย),Saraburi,Food Technology & Safety,Full time,,,"Leading the research and development of new product, product enhancement and redesign product related to domestic strategy. Evaluate the potential and practicality of products in development stage through launch, this will include providing support and technical espertise to internal department. To be a critical facilitatior and chapmpion of the Cargill Innovation System within the Business Unit. This will include working with customers and sales team on identification and management of new product oppoutunities targeted to the domestic market under self-owned Cargill brand. This position will also manage those projects and bring to the the function in order to ensure food safety, increase sales , improve the quality of products and enhane the profitability. Job Responsibilities: Initiate, Create Process Trial new product and get result on time. Communicate & Collaborate with production team to trial new product Create, develop or improve process for new products launch by using exiting machine Provide solution to production team if  there are question or trouble during production launch process Ensuring trial processes are matched with customer needed. Design for trial process before launch in production Qualification: Bachelor's Degree in Food Science, Food Engineer Minimum 0-3 years experienced in research & development (food industry would be advantage) New fresh graduated welcomed with GPA 3.00 Good communication ( writing, speaking, listening ) in English, TOEIC 600+ Initiative, Creativity Proactively, Hand-on Good team work, accountable and hard working Located at Saraburi Plant"
Production Supervisor/หัวหน้าฝ่ายการผลิต,"KULLAWAT FOODLAND CO., LTD.",Northern > Others,Food Technology & Safety,Full time,10000,15999,รายละเอียดงาน ตรวจรับวัตถุดิบ ควบคุมคุณภาพการผลิตให้เป็นไปตามแผนการผลิตและนโยบายของทางบริษัท แก้ไขปัญหาเบื้องต้นในฝ่ายผลิตและรายงานให้เภสัชกรฝ่ายผลิตทราบ จัดทำ ตรวจสอบ บันทึกการผลิต และเอกสารแบบฟอร์มต่างๆที่เกี่ยวข้องกับการผลิต ควบคุมการ เบิก-จ่าย อุปกรณ์ที่สำหรับใช้ในการผลิต วางแผนการใช้งาน/ควบคุม/ดูแลอุปกรณ์และเครื่องมือ ที่ใช้ในฝ่ายผลิตให้เหมาะสม ติดต่อ สื่อสารประสานงานกับฝ่ายอื่นๆ ที่เกี่ยวข้อง คุณสมบัติ วุฒิการศึกษาปริญญาตรี สาขาวิทยาศาสตร์อาหาร อุตสาหกรรมอาหารหรือสาขาอื่นที่เกี่ยวข้อง ผ่านงานทางด้านโรงงานอุตสาหกรรมอาหารมาก่อนจะพิจารณาเป็นพิเศษ มีความสามารถใช้โปรแกรม Microsoft Office ได้ มีความรู้เกี่ยวกับ GHPs และ HACCP สวัสดิการ ประกันสังคม ที่พักฟรี ชุดยูนิฟอร์ม โบนัส ตามผลประกอบการ *ปรับเงินเดือนทุกปี
Sampling Compounder/พนักงานเตรียมสินค้าตัวอย่าง,Sensient Technologies (Thailand) Limited,"Pathum Wan, Bangkok",Laboratory & Technical Services,Full time,,,"Responsibilities Request and re-pack samples from Sensient’s affiliates and from Sensient Thailand’s inventory. Prepare and deliver cosmetic samples in time for Thailand direct customers, and manage the Philippines, Myanmar, Vietnam, Indonesia and Australia agents for sampling according to SalesForce request and keep good KPIs. Support the sales team to manage distributors’ sampling work and ensure distributors can provide good sampling service to our customers. Maintain inventory of library samples and raw materials; provide all necessary samples using appropriate equipment and procedures. Order re-pack packages, update sampling focus lists, and refresh sample inventory stock to align with the latest standard, etc. Prepare all sample requests, labels, and prints all related documents to be included in packages that will be sent to customers. Notify the sales team or agents of any known delays or missing samples. Pack samples for shipments and ensure regulatory compliance. Provide documentation support and other support related to sample requests Knowledge and Skill Requirements: 0-3 years of experience in laboratory Junior college or diploma in related field. Ability to communicate in English. MS Office (Word, Excel, Power Point) Ability to do multi-tasks and prioritize with limited supervision Please send your resume together with related documents to ""APPLY NOW"" (Please also indicate the position applied for.) Wipawan Ngovathana Sensient Technologies (Thailand) Ltd. 14th Floor, Maneeya Center Building 518/5 Ploenchit Road, Patumwan Bangkok 10330 Tel. 02 254 8181, ext. 29"
Scientific Affairs Specialist(Contract),"Clinixir Co., Ltd.",Others,Biological & Biomedical Sciences,Contract/Temp,,,"Overall Responsibilities Oversee and manage the pharmacovigilance process, including reviewing and reporting adverse events to regulatory authorities. Monitor and evaluate medical literature and other data sources for potential safety signals or emerging risks related to assigned projects. Develop and maintain product information and educational materials, including prescribing information, product monographs, and other medical communications. Work collaboratively with Medical Scientists to develop the study protocol, patient information sheet, and informed consent form, including providing scientific input into developing clinical study reports, manuscripts, and other clinical trial documents. Support developing and implementing medical affairs plans, including scientific communication activities, advisory boards, and medical education programs. Review and analyse scientific and medical literature to support clinical trial design and protocol development. Collaborate with cross-functional teams, including data management, biostatistics, regulatory affairs, clinical development, and marketing teams, to ensure alignment on scientific messaging and activities. Stay up-to-date on the latest regulatory and industry trends related to pharmacovigilance, medical information, and medical affairs Provide scientific expertise to support the operations as requested. Performs Real-World Evidence operations in compliance with internal SOP and internal guidelines. Qualifications: Advanced degree in life sciences (PharmD, PhD, MD, or equivalent) with a strong understanding of pharmacovigilance, medical information, and medical affairs. Minimum of 2 years of experience in the pharmaceutical industry or a clinical research organisation. In-depth knowledge of global pharmacovigilance regulations and guidelines, including ICH, FDA, and EMA. Excellent written and verbal communication skills with keen attention to detail. Ability to work collaboratively and effectively in a team environment. Ability to manage multiple projects simultaneously 2-year period of contract Good Benefit - Annual Leave 15 Days - Birthday leave 1 Day - Medical Insurance **Hybrid Work & Flexible Working Hour** Clinixir Office 173/18 Asia Centre Building (BTS Chongnonsi)"
Technical Services Specialist (Packaging),Interthai Pharmaceutical Manufacturing Ltd.,"Chatuchak, Bangkok",Laboratory & Technical Services,Full time,,,"DUTIES & RESPONSIBILITIES: 1. Prepare Bill of Material and packaging processes for quotation processes 2. Develop artwork for new product and amended printed packaging material to corporate with packaging process including quality assurance. 3. Contact supplier and principal for artwork development 4. Study for trial packaging material and process and coordinate with other department for trial packaging. 5. Study for new product packaging material specification and packaging process. 6. Set up new material items and Bill of Material including maintenance of other related function in ERP System 7. Prepare trial and/or pilot packaging document and coordinate with production for process. 8. Prepare new product packaging document and coordinate with production for process. 9. Revise packaging document when there is any new machine, new process, amend packaging material etc. 10. Set up standard quantity of packaging material including standard yield and other related packaging parameter: Filled weight, filled volume etc. 11. Validate and conclude any new or revised packaging process which may impact product properties. 12. Prepare and revise concerned work instruction. 13. Performs other jobs as may be assigned by Superior. 14. Enforces company policies on cGMP, discipline, safety and all current regulations. Qualifications: Bachelor Degree of Science (Packaging Technology)"
R&D Supervisor /Research & Development Supervisor...,"Merit Food Products Co., Ltd.",Chon Buri,Food Technology & Safety,Full time,,,"หน้าที่หลัก ด้านการวิจัยผลิตภัณฑ์ คุณภาพของผลิตภัณฑ์ที่ผลิตอยู่ในปัจจุบัน และบริหารจัดการต้นทุนให้มีประสิทธิภาพมากขึ้น ทั้งนี้เพื่อตอบรับความต้องการของลูกค้า พัฒนาผลิตภัณฑ์ใหม่ๆ ตาม Brief จากทีมการตลาด ภายใต้การควบคุมต้นทุนที่เหมาะสม แก้ไขหรือปรับสูตรการผลิตสินค้า เมื่อมีการเปลี่ยนแปลงกระบวนการผลิต หรือ เมื่อสินค้ามีคุณภาพเบี่ยงเบนไปจากมาตรฐานที่กำหนดไว้ สรรหา และคัดเลือกวัตถุดิบจาก Supplier ใหม่ๆ Trial Run ใน Process line ร่วมกับฝ่ายผลิต ก่อนนำไปสู่การผลิตจริง (Commercial Scale) พัฒนาผลิตภัณฑ์ต้นแบบ (Product Prototype) เริ่มต้นตั้งแต่การสรรหาวัตถุดิบ บรรจุภัณฑ์ที่เหมาะสม จนถึงการผลิตจริง) วิเคราะห์ข้อมูลร่วมกับฝ่ายผลิต ฝ่ายควบคุมคุณภาพ เพื่อพัฒนากระบวนการในไลน์การผลิตให้มีประสิทธิภาพมากขึ้น (Cost & time saving) วางกำหนดการและแผนการทำงานจนสำเร็จลุล่วง ศึกษา ทวนสอบ และวิเคราะห์ปัญหา รวบรวมข้อมูล พร้อมแนวทางการแก้ไขและพัฒนาเกี่ยวกับการทำงาน ดูแล และตรวจสอบการผลิตสินค้าในกระบวนการผลิต ให้สอดคล้องกับมาตรฐานอยู่เสมอ ควบคุมต้นทุนสินค้า ให้อยู่ในมาตฐานต้นทุนของฝ่ายขาย ขึ้นทะเบียนตำรับอาหาร สำหรับสินค้าในประเทศ ขึ้นทะเบียนสินค้าเครื่องดื่ม ที่ได้รับการยกเว้นภาษีต่อกรมสรรพสามิต ดูแลด้านข้อกำหนด และกฎหมายที่เกี่ยวข้องกับอาหารและผลิตภัณฑ์ ด้านการพัฒนาผลิตภัณฑ์ใหม่ พัฒนาและคิดค้นสูตรการผลิตใหม่ๆ ผลิตภัณฑ์ตัวอื่นๆ เพื่อขยาย product lines ของบริษัท ออกแบบการผลิตสินค้าและบรรจุภัณฑ์ เพื่อให้สอดคล้องกับกระบวนการผลิต และตรงตามความต้องการของลูกค้า ออกสำรวจตลาด ตามแผนการสำรวจตลาดร่วมกับฝ่ายการตลาด พร้อมทั้งบันทึกข้อมูลของสินค้าที่ได้จากการสำรวจตลาดและสรุปผลการสำรวจตลาด เรียนรู้วิธีการผลิต วัตถุดิบ-ส่วนผสม หรือบรรจุภัณฑ์ใหม่ๆ เพื่อพัฒนาสินค้าอยู่เสมอ คุณสมบัติที่ต้องการ: จบปริญญาตรี วิศวกรรมอาหาร วิทยาศาสตร์ สาขาวิทยาศาสตร์และเทคโนโลยีการอาหาร, สาขาเทคโนโลยีการพัฒนาผลิตภัณฑ์ สาขาอุตสาหกรรมอาหาร หรือสาขาอื่นๆ ที่เกี่ยวข้อง มีประสบการณ์ด้านงานวิจัยแลพัฒนาอย่างน้อย 3-5ปี มีทักษะในด้านการออกแบบและคิดค้นสิ่งใหม่ๆ มีความมั่นใจและมีภาวะความเป็นผู้นำ ชอบทำงาน Lab ผสมสูตรเครื่องดื่มใหม่ๆ สนใจงานด้านพัฒนาผลิตภัณฑ์ มีความสามารถในการวิเคราะห์ข้อมูล นำเสนอ และรายงานผล มีความละเอียดรอบคอบ กระตือรือร้นในการทำงาน และมีความรับผิดชอบต่อหน้าที่ มีทักษะในการติดสื่อสารและประสานงานกับฝ่ายต่างๆ ได้ดีมาก เปิดใจเรียนรู้ และพัฒนาตัวเองอยู่ตลอดเวลา สามารถทำงานภายใต้แรงกดดันได้ดี ทำงานวันจันทร์ - วันเสาร์ สวัสดิการ กองทุนสำรองเลี้ยงชีพ ค่าสวัสดิการ ประกันสังคม โบนัสตามผลประกอบการ ตรวจสุขภาพประจำปี ชุดยูนิฟอร์ม"
QA Executive,Central Restaurants Group (CRG),"Bang Rak, Bangkok",Food Technology & Safety,Full time,,,"1. ตรวจประเมินการปฏิบัติงานและคุณภาพของสินค้าในร้านสาขาตามแผนงาน ให้ตรงตามแผนและมาตรฐาน % Day Part, % Weekday และ % Weekend และสรุปผลรายงานการตรวจสอบ เสนอผู้บังคับบัญชาตามกำหนด รวมทั้ง Pre Audit สาขาเปิดใหม่ และ Hub ของ Mister Donut 2. จัดทำรายงานผลการตรวจ Food Safety Audit โดย QA ของแบรนด์ใน CRG 3. จัดทำรายงานสรุปผล Swab and Water Quality Monitoring ของแบรนด์ใน CRG โดยแบ่งเป็นสรุปรายเดือน ไตรมาส และรายปี 4. บริหารจัดการกำหนดและแก้ไขเรื่อง Customer Complaint ของแบรนด์ใน CRG ตามที่ทางแบรนด์ร้องขอเมื่อพบปัญหาหรือการร้องเรียนจากลูกค้า 5. รับผิดชอบในเรื่อง Food Safety Training พร้อมทั้งมีการอบรม Food Safety Training ให้กับผู้จัดการสาขา และผู้ที่เกี่ยวข้องของแบรนด์ใน CRG 6. PMP Monitoring สรุปภาพรวม PMP Issues Report ประจา เดือนของแบรนด์ ใน CRG และรายงานผลต่อผู้ที่เกี่ยวข้อง. 7. สรุปรายการสินค้าหมดอายุ และรายการสินค้าไม่มีวันที่หมดอายุจากผู้ผลิตแจ้งแบรนด์ใน CRG เพื่อการ Monitor รายสินค้าของแต่ละแบรนด์ 8. ตรวจประเมิน CRG Warehouse คลองส่งน้ำพร้อม, CRG Supplier, Franchise Follow up ตามแผนงาน 9. เป็น Trainer อบรมหลักสูตร Basic Food Hygiene ให้ทีมบริการสาขาใหม่ของแบรนด์ภายใน CRG 10. ตรวจประเมิน SFBI-FC Hygiene Inspection for Brand Pepper Lunch"
Sales Specialist,UBON BIO ETHANOL PUBLIC COMPANY LIMITED,"Pathum Wan, Bangkok",Chemistry & Physics,Full time,30000,54999,"Responsibilities : - Preparing and sending quotes and proposals. - Negotiate and close agreements with key customers. - Manage and oversee the daily operations of the sales department. - Maintains relationships with clients by providing support, information, and guidance; researching and recommending new opportunities; recommending profit and service improvements. - Identifies product improvements or new products by remaining current on industry trends, market activities, and competitors. - Prepares reports by collecting, analyzing, and summarizing information. - Prepare monthly, quarterly, and annual sales forecasts. Qualifications : - Bachelor's degree or higher in chemistry,sales or related fields - At least 5 years of experience working Sales - Good presentation, coordination and negotiation skills - Very active and very good personality - Good command of written and spoken English & Thai"
QA Officer - Restaurant Business (1 year contract)/เจ้าหน้าที่ประกันคุณภาพ...,Central Restaurants Group (CRG),"Bang Rak, Bangkok",Food Technology & Safety,Contract/Temp,,,"หน้าที่ความรับผิดชอบ ตรวจประเมินการปฏิบัติงานและคุณภาพของสินค้าในร้านสาขาตามแผนงาน และสรุปผลรายงานการตรวจสอบ เสนอผู้บังคับบัญชาตามกำหนด จัดทำรายงาน Food Safety Audit ตามที่ได้รับมอบหมาย ติดตามและเข้าตรวจสอบปัญหาตามที่ลูกค้ามีการเสนอแนะและร้องเรียน รวมถึงให้ความรู้และคำแนะนำแก่พนักงานร้านเกี่ยวกับการปรับปรุงและพัฒนาคุณภาพของร้านอาหาร ทำการทดสอบผลิตภัณฑ์ที่ต้องการใช้เป็นสินค้าทดแทนหรือสินค้าสำรอง และจัดทำรายงานสรุปผลการทดสอบเสนอผู้บังคับบัญชา ติดตามผลการแก้ไขของร้านสาขาจากการตรวจประเมินทางด้านคุณภาพที่ผ่านมา ให้ความรู้ด้าน Food Safety และ Pest Control กับสาขา คุณสมบัติตำแหน่งงาน วุฒิการศึกษาระดับปริญญาตรี สาขา เทคโนโลยีการอาหาร สุขาภิบาลอาหาร สาธารณสุขศาสตร์ ยินดีพิจารณานักศึกษาจบใหม่ สามารถเดินทางไปจังหวัดเพื่อตรวจสาขาตามที่ได้รับมอบหมาย (สามารถเบิกค่าเดินทางได้) สามารถใช้โปรแกรม Microsoft Excel, Microsoft Power point ได้ในระดับดี มีทักษะการสื่อสารและติดต่อประสานงาน"
