Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Career Advisor  [ New grad can apply ],"PASONA RECRUITMENT (THAILAND) CO., LTD.","Sathon, Bangkok",Administrative Assistants,Full time,,,"Job Description Developing a search strategy, candidates sourcing, interviewing, and creating a candidate recommendation to the clients. Participate in the sales meeting to discuss the actual client needs Sourcing qualified candidates using a search engine, networks, and cold calling technique Provide career counselling, planning, and advising to a candidate. Getting a candidate ready for a job interview by giving company information and job description, including interview techniques Evaluate a candidate skill set for a requisition and fit with client requirements by analyzing job description, qualification, and mandatory requirements. Maintain accurate candidate documentation and key data to the company database system Maintain an organized list of data and contacts Qualification : Bachelor Degree in any related field Good command in English with TOEIC score 700 or above Can work under pressure with sales target Can do attitude Strong in interpersonal skill , communication skill and negotiation skill"
เลขานุการรองกรรมการผู้จัดการ (สายงานปฏิบัติการ – BPK)/(Executive Secretary to...,"Manee Mongkol Import-Export Co., Ltd.",Chachoengsao,Administrative Assistants,Full time,,,"ลักษณะงานโดยรวม (Job Purpose) รับผิดชอบงานเลขานุการในฐานะผู้ช่วยผู้บริหาร ติดต่อประสานงานกับหน่วยงานต่าง ๆ ทั้งภายในและภายนอกองค์กรตามที่ได้รับมอบหมาย ตรวจสอบและกลั่นกรองงานก่อนนำเสนอรองกรรมการผู้จัดการเพื่อพิจารณา สืบค้นและจัดเตรียมข้อมูล เอกสาร รายงานต่าง ๆ เพื่อประกอบการตัดสินใจทางธุรกิจ ดูแลและจัดเตรียมตารางนัดหมาย กำหนดการประชุม การเดินทาง และติดตามงาน โดยให้มั่นใจว่ากำหนดการและงานที่เข้ามาได้รับการดูแลให้เป็นไปอย่างมีประสิทธิภาพและมีประสิทธิผล หน้าที่รับผิดชอบหลัก (Key Responsibilities) งานสนับสนุนธุรกิจ ติดตามข้อมูลข่าวสารที่เกี่ยวข้องกับอุตสาหกรรมการผลิตฟิล์ม/ถุงพลาสติก จากสื่อต่าง ๆ เช่น สื่อสิ่งพิมพ์ สื่อออนไลน์ ตรวจสอบความถูกต้องน่าเชื่อถือของข้อมูล รายงานให้รองกรรมการผู้จัดการทราบ เพื่อใช้ข้อมูลประกอบการตัดสินใจ กลั่นกรองเอกสาร รายงาน และอีเมล์ทุกฉบับก่อนนำเสนอผู้บริหาร เช่น จดหมายเข้า-ออก รายงานต่าง ๆโดยจัดเรียงลำดับความสำคัญและหมวดหมู่ที่เกี่ยวข้อง เพื่ออำนวยความสะดวกและประหยัดเวลาในการพิจารณาของผู้บริหาร จัดทำ Presentation ให้กับผู้บริหารเพื่อใช้ในการประชุมทั้งภายในและภายนอกองค์กร โดยรับหัวข้อและประเด็นที่ต้องการนำเสนอ สืบค้นข้อมูลเพิ่มเติม และสร้างรูปแบบการนำเสนอที่หลากหลาย อาทิ กราฟรูปแบบต่าง ๆ วิดีโอคลิป เป็นต้น เพื่อดึงดูดความสนใจและผู้เข้าร่วมประชุมเข้าใจง่าย พิมพ์คำสั่งและการมอบหมายงานของรองกรรมการผู้จัดการให้กับหน่วยงานต่าง ๆ และติดตามให้มีการดำเนินการตามคำสั่งและกำหนดเวลา เป็นตัวแทนของผู้บริหารในการปฏิบัติภารกิจต่าง ๆ ตามที่ได้รับมอบหมาย เช่น เข้าประชุม/อบรม/สัมมนาแทน และจัดทำสรุปสาระสำคัญของงานให้ผู้บริหารรับทราบ งานการประชุม ดำเนินการนัดหมายผู้บริหารและหน่วยงานที่เกี่ยวข้องในการประชุมต่าง ๆ เช่น Management Meeting หรือการประชุมร่วมกับลูกค้า โดยส่งหนังสือเชิญหรือแจ้งทางอีเมล์พร้อมระบุวาระการประชุมและเรื่องที่ต้องเตรียมก่อนเข้าร่วมประชุม รวบรวมเอกสารการนำเสนอผลงานของทุกหน่วยงานก่อนเข้าประชุม Management Review เสนอผู้บริหารเพื่อศึกษาข้อมูลก่อนเข้าประชุม จัดเตรียมสถานที่และอำนวยความสะดวก สำหรับการประชุมผู้บริหาร เช่น การจองห้องประชุม นัดวันเวลาประชุม จัดเตรียมอาหารว่างและเครื่องดื่ม ตรวจสอบความพร้อมของห้องประชุมและโสตทัศนูปกรณ์ต่าง ๆ อำนวยความสะดวกให้การประชุมดำเนินไปอย่างราบรื่น มีผู้เข้าร่วมประชุมครบตามเวลาและสามารถบริหารเวลาได้อย่างคุ้มค่า จัดทำวาระการประชุม และรายงานการประชุมครั้งที่ผ่านมาส่งให้ผู้เข้าร่วมประชุมทราบก่อนวันนัดประชุม จดบันทึกการประชุมและสรุปรายงานการประชุมหลังการประชุมทุกครั้ง เพื่อจัดส่งให้ผู้ที่เกี่ยวข้องดำเนินการตามที่ตกลงในที่ประชุม ติดตามให้หน่วยงานต่าง ๆ ดำเนินการตามข้อตกลงในที่ประชุม และสรุปความคืบหน้ารายงานต่อรองกรรมการผู้จัดการ งานติดต่อประสานงาน ดูแลตารางการเดินทางไปปฏิบัติงานทั้งในประเทศและต่างประเทศ ประสานงานกับหน่วยงานต่าง ๆ จัดเตรียมตั๋วเครื่องบิน ดำเนินการขอวีซ่าที่ใช้ในการเดินทางระหว่างประเทศให้กับรองกรรมการผู้จัดการ และผู้ร่วมเดินทางได้อย่างครบถ้วน ถูกต้อง และทันตามความต้องการ โดยประสานงานกับ Travel Agent หรือหน่วยงานที่ เกี่ยวข้องเพื่อให้ผู้บริหารและคณะสามารถไปปฏิบัติงานต่าง ๆ ได้ตามกำหนดเวลาที่วางแผนไว้ ดูแลการจัดตารางนัดหมายต่าง ๆ กับผู้เกี่ยวข้องทั้งภายในและภายนอกบริษัท เช่น คู่ค้า ลูกค้า Supplier แจ้งยืนยันนัดหมาย ให้การต้อนรับและอำนวยความสะดวกให้กับแขกที่เข้าพบรองกรรมการผู้จัดการ รับโทรศัพท์และคัดกรองเรื่องก่อนโอนสายให้รองกรรมการผู้จัดการ รวมถึงรับเรื่องแทนในกรณีที่รองกรรมการผู้จัดการติดภารกิจนอกบริษัท ต่อสายออกให้ผู้บริหาร และตรวจสอบปลายทางว่าถูกต้อง ก่อนโอนสายให้ผู้บริหาร จัดเตรียมกระเช้าของขวัญ ช่อดอกไม้ หรือสิ่งของต่าง ๆ สำหรับรองกรรมการผู้จัดการเพื่อมอบเป็นของที่ระลึกให้แก่บุคคลในวาระต่าง ๆ ประสานงานกับบุคคลและหน่วยงานที่เกี่ยวข้องทั้งภายในและภายนอกบริษัทตามที่ได้รับมอบหมาย ดำเนินการรับ-ส่ง โทรสาร จดหมาย และ e-mail ตามที่ได้รับมอบหมายจากผู้บริหาร งานจัดการเอกสาร จัดแฟ้มนำเสนองาน โดยคัดกรองเอกสารเข้า-ออกและเอกสารนำเสนอรองกรรมการผู้จัดการจากหน่วยงานต่าง ๆ ทั้งภายในและภายนอก จัดหมวดหมู่และเรียงลำดับเรื่องตามความสำคัญและความเร่งด่วน เพื่ออำนวยความสะดวกและประหยัดเวลาของรองกรรมการผู้จัดการในการพิจารณา จัดเตรียมร่างเอกสารที่ใช้ในการสื่อสารทั้งภายในและภายนอกสายงาน/องค์กร ทั้งภาษาไทยและอังกฤษ ร่างจดหมายโต้ตอบได้โดยใช้ภาษาได้อย่างถูกต้อง ชัดเจน และเหมาะสม จัดทำระบบการเก็บรักษาเอกสารและข้อมูลสำคัญต่าง ๆ ของรองกรรมการผู้จัดการและบริษัทในสถานที่ที่เหมาะสม เพื่อป้องกันการเสียหาย สูญหาย และสะดวกต่อการค้นหา วางระบบการเก็บไฟล์ข้อมูลต่าง ๆ ให้เป็นระเบียบและง่ายต่อการค้นหา สร้างรหัสผ่านเพื่อป้องกันการแก้ไขหรือการเข้าถึงข้อมูลโดยผู้ที่ไม่มีสิทธิ์ รวมถึงสำรอง (Backup) ไฟล์ข้อมูลสำคัญ ๆ เพื่อป้องกันการเสียหายหรือสูญหาย งานอำนวยความสะดวก อำนวยความสะดวกในเรื่องส่วนตัว เช่น การชำระค่าบัตรเครดิต การจัดหาเครื่องดื่มและของว่าง การจองตั๋วเครื่องบินและที่พัก เป็นต้น ทำเรื่องเบิกค่าใช้จ่ายในส่วนของรองกรรมการผู้จัดการตามที่ได้รับมอบหมาย ดูแลความสะอาดและความเป็นระเบียบเรียบร้อยในห้องทำงานและบริเวณที่ทำงานของรองกรรมการผู้จัดการ ตรวจสอบความพร้อมของวัสดุอุปกรณ์สำนักงานของรองกรรมการผู้จัดการให้พร้อมใช้งานอยู่เสมอ เก็บรักษาความลับทั้งเรื่องภายในบริษัทและเรื่องส่วนตัวของผู้บริหาร เพื่อให้การบริหารงานเป็นไปอย่างเรียบร้อยและราบรื่น ปฏิบัติงานในหน้าที่อื่น ๆ ตามที่ได้รับมอบหมายจากผู้บังคับบัญชา การทำงานร่วมกับหน่วยงานอื่น (Working Relationship) ภายในองค์กร ทุกหน่วยงาน ภายนอกองค์กร บริษัทคู่ค้า ลูกค้า Supplier สายการบิน บริษัททัวร์ โรงแรม ที่พัก แขกที่เข้าพบ คุณสมบัติผู้สมัคร มีประสบการณ์ด้านเลขาผู้บริหาร วุฒิปริญญาตรี Contacts คุณกิตติกานต์ ฝ่ายบริหารทรัพยากรบุคคล บริษัท มณีมงคล อิมปอร์ต-เอ็กซปอร์ต จำกัด 88 หมู่ 12 Bang Pakong Bang Pakong Chachoengsao 24130 Tel. : 038-532-310 Ext.117 , 089-927-1904 Fax : 038-532-567 Website : http://www.mmkthailand.com [link removed]"
HR Officer (Visa),Wellington College International School Bangkok,"Saphan Sung, Bangkok",Administrative Assistants,Full time,,,"Position: HR Officer Reports to: HR Supervisor The Role: To effectively manage for Visa life cycle for Expat employees and their dependent(s). Responsibilities: Cooperate with the Thai embassy in a prospective country regarding visa application requirements. Provide onboarding expat employees and their dependent(s) with expert guidance on the initial visa application process, both domestically and internationally. Professionally assist expat employees regarding document legalisation procedures. Efficiently organise a mobile visa/re-entry renewal event or, if necessary, an immigration visit trip. Carefully oversee the 90-day report for all expat employees and their dependent(s), including the notification of residence (TM30). Ensure that all essential records are consistently updated, including tracking the validity of the passport and notifying the holder when it is about to expire. Create individual folders for all expat employees based on the School’s requirements and PDPA policy. Perform cancellation of visas for departing staff and their dependent(s). Apply for a certificate of residence on behalf of expat employees. Assist expat employees in Thai driving license application. Handle cash advances and related reimbursements accurately. Perform the other tasks assigned by the Head of HR. Requirements: Holding at least bachelor’s degree in HR or relevant. Fluent in English both writing and speaking. Being dynamic with ability to make planning ahead. Strong communication skills. Detail-oriented and Excellent in Times management. Strong organisational skills with the ability to prioritise and handle tasks concurrently. Child Safeguarding: Attends in-house Child Safeguarding programmes. Promotes and safeguards the welfare of all pupils in the school. Reports to the Designated Safeguarding Lead any concerns they have for the welfare of a pupil. This may include unsafe practices witnessed within the school as outlined in the school’s Whistleblowing Policy. Keeps professional relationship with pupils where personal boundaries are respected and maintained. Seeks advice from Designated Safeguarding Lead with issues or concerns related to Child Safeguarding. Safeguarding and Legal Please note the College’s positions are subject to an enhanced Criminal Records Bureau. The College is committed to safeguarding and promoting the welfare of children and young people and expects all staff and volunteers to share this commitment. Wellington College International Bangkok is also committed to equality and diversity. Candidates should be aware that all posts in the College involve a degree of responsibility for safeguarding students."
Telesales Recruiter,Prudential Life Assurance (Thailand) Public Company Limited,"Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Role & Responsibilities: Source candidates using a variety of search methods to build a robust candidate pipeline Screen candidates by reviewing resumes and job applications, and performing phone screenings Take ownership of candidate experience by designing and managing Develop job postings, job descriptions, and position requirements Perform reference checks as need Facilitate the offer process by extending the offer and negotiating employment terms Manage onboarding and new hire process Stay abreast of recruiting trends and best practices Manage the overall interview, selection, and closing process Ensure all screening, hiring, and selection is done in accordance with employment laws and regulations Qualifications & Experience: Bachelor’s degree in any fields At least 2 years of mass recruitment experience (preferrable in telesales function) Microsoft office (Word, Excel, Power Point) Team player Strong interpersonal and communication skills Flexibility in working hours Accountability and willingness to learn Service minded"
"Social Media Marketing, Translator","PACKTORY CO.,LTD.","Prawet, Bangkok",Administrative Assistants,Full time,20000,29999,"Packtory CO.,LTD. Importing & sales Korea fruits. Job Highlights Thai & English required (Korean language preference) Social media marketing Responsibilities: Create contents (Instagram, TikTok, Line OA) Data management (Customers, Search engine) Customer service (Customer consultation through online) Order management (Receive orders and organize) Translate (Interpreting when there is external work) Qualifications: Thai & English required (Korean language will be advantage) Excellent computer skills will be an advantage. (Photoshop, Excel, Word, PowerPoint) A meticulous and sincere person Showing initiative and active person is preferable People to work with in a family-like atmosphere After adapting, Coming to office two days a week and working from home the rest. Our company will offer good salary and conditions."
Executive / Personal Assistant,Syngenera,Bangkok,"PA, EA & Secretarial",Part time,,,"Job Descriptions Looking for assistant that has excellent English and native Thai language skills. Role is executive assistant to support a small but international company that specializes in sustainability and is working with some of the world's most renowned global companies. In addition to executive assistant, there will be some supplementary personal assistant activities (helping with vacation planning, helping to purchase items for home, grocery, etc.). Job Detail Assumption is 20 hours per week, mostly work from home. Performance bonus paid at end of year. Salary is between 18,000 to 24,000 THB depending upon experience and skill."
Restaurant Admin & Accounting Assistant/ธุรการร้านอาหารและผู้ช่วยบัญชี,Via Emilia Restaurant,"Sathon, Bangkok",Administrative Assistants,Full time,16000,24999,"Job Type : Full-time, 5.5 days/week, on-site Salary : 15-20k/month (depending on experience) + service charge Benefits Social Security Service-charge based commission About Us Via Emilia is an authentic Italian restaurant located in the Naradhiwas area of Bangkok. The restaurant, which has received positive reviews for its superior service and accommodating staff, serves regional cuisine from Emilia-Romagna and is open daily from 11:30 AM to 11 PM. The menu is designed by the owner, Andrea, and offers a wide range of phenomenal Italian dishes. As we continue to grow, we are seeking a dynamic and organized individual to join our team as a Restaurant Admin & Accounting Assistant. Key Responsibilities Perform data entry and maintain accurate records of financial transactions. Handle general administrative tasks to ensure smooth daily operations. Support the finance team to ensure compliance with accounting procedures. Process invoices and manage accounts payable and receivables. Assist with administrative tasks, including maintaining accurate records, responding to emails, liaising with suppliers etc. Perform other operational and administrative duties as assigned by senior staff and management. Qualifications Previous experience in a similar role within the restaurant or hospitality industry is a strong plus. Proficiency in Microsoft Excel and other relevant software applications. Strong organizational and communication skills. Good command of English."
Assistant to Company Secretary (Manager),Thai Life Insurance Public Company Limited,"Din Daeng, Bangkok","PA, EA & Secretarial",Full time,,,"Responsibilities: Monitor regulatory requirements and practices as concern company business and directorship in order to provide initial recommendations. Prepare and maintain updated corporate records relating to the list of shareholders and coordinate and liaise with TSD. Assist in arranging shareholder meetings as well as preparing necessary documents. Assist in preparing reports in both English and Thai and disclosures to the SET and annual filing to SET/SEC. Prepare the RP database and maintain the related transaction reported by directors or executives and prepare a copy of such report for the Chairman of the Board of Directors and Chairman of the Audit Committee. Disclose information for relevant RP transactions as required by SEC/SET including coordinating with such regulators as required. Coordinate and liaise with regulatory authorities such as SET, SEC Office, TSD, or others to ensure good governance practices and in compliance with laws and regulations. Coordinate with Legal Department in preparing documents/applications regarding corporate matters in connection with the Ministry of Commerce. Provide support for tasks as assigned. Qualification: Bachelor’s degree in Law or related fields. Possess strong knowledge of the Public Company Limited Act, the Securities and Exchange Act, and the SEC/SET rules and regulations. At least 5 years of experience in Company Secretary functions or related fields with SET-listed companies. Good command of English both speaking and writing with strong translation skills Good analytical skills and ability to work independently. Self-motivated and result-oriented, and attention to detail. High administrative and well-organized skills and good interpersonal communication skills. Ability to prioritize work and keep deadlines. Proficient in MS Office (Word, Excel, PowerPoint)"
Booking Fulfillment Executive/เจ้าหน้าที่จัดการบุ๊คกิ้งการจองของลูกค้า,"ONCE WELLNESS INTERNATIONAL CO., LTD.","Pathum Wan, Bangkok",Administrative Assistants,Full time,20000,24999,"-Responsible for creating online reservations from customers in multiple online channels (eg. Emails, Google Messages, Facebook, Instagram, Line Official). -Coordinate with other departments at the store to ensure the correct reservations. -Respond to customer inquiries among online channels to provide information to the customers in a timely and professional manner to ensure customer satisfaction and potential booking. -Various tasks in this position are performed in English and Thai. High proficiency in both languages is a must. -Other tasks assigned."
Administrative Officer (1 years Contract),Gulf Energy Development Public Company Limited,"Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Job Responsibilities: Create and maintain filing systems (document control), both electronic and physical Support the accommodation and logistics Schedule appointments and maintain calendars and coordinate among various parties Prepare communications, such as memos, emails, reports and other correspondence Manage accounts and perform bookkeeping Job Qualifications: Bachelor’s degree in Business Administration or related field 1-2 years of work experience. Fluent in English both written and verbal (Minimum 750 TOEIC score). Ability to travel/ work upcountry and abroad. Interested person, please submit your resume via online system or click ""APPLY NOW"" All applications will be strictly confidential and will be kept for at least 1 year. Only shortlist candidates will be notified. Gulf Energy Development Public Company Limited 11th Fl., M Thai Tower, All Seasons Place, 87 Wireless Rd., Lumpini, Pathumwan, Bangkok 10330 Website: www.gulf.co.th"
Personnel Coordinator,"Geolog Thailand Co., Ltd",Songkhla,Administrative Assistants,Full time,10000,24999,"Job Description: We are seeking a highly organized and detail-oriented Personnel Coordinator to join our dynamic team. As a Personnel Coordinator, you will play a crucial role in ensuring the seamless execution of various HR and administrative functions. Your primary responsibilities will include overseeing personnel planning, maintaining accurate documentation, coordinating travel arrangements, and supporting general administrative tasks. Key Responsibilities: 1. Field Crew Personnel Planning: Maintain a comprehensive database of personnel documentation, including contracts, biodata, and other relevant records (both soft and hard copies). Oversee the booking and registration of field crew with Geolog Customer, including offshore pass. 2. Documentation Management: Maintain an up-to-date personnel documentation database, including contracts, biodata, and related records in both soft and hard copy. 3. Travel Coordination and Immigration Support: Arrange air ticketing, transportation, and hotel bookings for field crew members. Provide traveling and immigration support for crew coming from overseas including immigration assistance. 4. Personnel Assignment and Reporting: Update personnel assignments on the Geolog online platform. 5. Financial Oversight: Prepare monthly air-ticket summaries and cross-check invoices against bookings. 6. Training and Hiring Coordination: Coordinate training sessions for existing employees. Assist in organizing and coordinating hiring sessions for new personnel. 7. Employee Relations: Provide information to current and prospective employees regarding company policies and job responsibilities. Serve as a point of contact for employees, addressing inquiries and providing necessary support. 8. Medical Insurance Management: Maintain a comprehensive database of medical insurance coverage. Ensure timely delivery of all necessary documentation related to medical insurance. 9. Administrative Support: Provide general administrative support to the Operations team based in our KL office. 10. HR Metrics and Reporting: Update and maintain HR metrics, including annual leaves and absenteeism records. Ensure accuracy and completeness of HR-related data. 11. General Administration: Take charge of general admin tasks, including overseeing purchase orders for office supplies. Qualifications: Bachelor’s degree in business administration, or a related field. Proven experience in a similar role, demonstrating strong organizational and administrative skills. Excellent communication and interpersonal skills with basic of English. Ability to handle multiple tasks simultaneously and meet tight deadlines. If you are a proactive and detail-oriented professional with a passion for ensuring the smooth functioning of administrative processes, we invite you to apply for the position of Personnel Coordinator at Thailand Geolog. Join us in our mission to drive excellence in personnel management and support the success of our dynamic team."
Executive Researcher,PRTR,"Huai Khwang, Bangkok",Administrative Assistants,Full time,,,"More than just a recruitment company. At PRTR, we have been a part of our customer's success for 30 years as their total HR solutions partner. With 550 dedicated professionals and over 15,000 outsourced staff, we will continue to carry out our mission to develop a better career, a better life, and a better society, and thrive to become the No.1 people solutions organization in Southeast Asia. Responsibilities Taking responsibility for market mapping both candidates and clients (dependent on the individual role strategy), understanding the customer’s requirements (in particular – confidential or strategic searches) and then ensuring, by the search and selection of staff, that the customer’s requirement is achieved. Managing and controlling recruitment systems, processes and reports to ensure efficient provision of employment within the appropriate timeframe. Conducting interviews, tests and other related activities as required. Developing Material in support of our growing Executive Services vision and strategy. Generating the candidate database and searching or initiating contact with possibly qualified candidates for specific job openings promptly. Developing and maintaining a network of contacts to help identify and source qualified candidates. Ensuring all documentation is processed in adherence with Thai labour law. Qualifications Bachelor's Degree in any related field. Strong in both English and Thai. Experience in managing complicated multi-role administration is an advantage. Dynamic and mature with international exposure, strong collaboration and bilingual communication skills. Passion for talent acquisition and a commitment to delivering high-quality results. Ability to work under pressure and manage priorities to meet deadlines. A commercial understanding. Be prepared to accept responsibility. Well-organized with good problem-solving skills. Passion for technology and using it to improve business performance. Well-organized and Customer-oriented."
HR Assistant Manager/ Team Lead,"IDP Education Services Co., Ltd.","Bang Rak, Bangkok",Administrative Assistants,Full time,,,"IDP Education Limited is an ASX listed company that is 50% owned by 38 Australian universities and headquartered in Melbourne, Australia. IDP’s core business lines include student placement to Australia, New Zealand, UK, US and Canada institutions, English-language testing and training. We are setting out to be the world's leading platform and connected international student community through building tons of new products to put our customers at the heart of everything we do. For over 45 years our global network of 93 offices has been helping students to achieve their goals through studying abroad. By pursuing a global education at the beginning of their careers, we help them experience life-changing opportunities. For more than 2,000 employees in more than 50 countries, IDP Education is a specialist employer of choice in major cities across the globe. If you share our passion in helping people to pursue their dreams through education and thrive in an innovative agile digital culture then come and join us as we undergo our digital revolution. Responsibilities: Manage employee lifecycle processes from attraction and acquisition of talents to on-boarding, capability and career development through to exit and separation. Support and advise the management team to provide great work environments for our people through supporting facility management, occupational health and safety and broad administration activities. Deliver great employee experiences through effectively administrating employee processes and records in SuccessFactors (personnel database) Directly support CD and CLT to create a collaborative work environment across departments through effective internal communications via such channels as internal social network website (JAM), emails, bulletin boards, newsletters, town hall, social events, and instant messaging groups, etc. Collaborate with the Regional and Global People Experience teams to implement new projects and campaigns to improve and enhance employees' experiences working with IDP. Oversee payroll data preparation and coordinate with the Finance department to ensure pay is made to the employees correctly and on time Oversee the statutory compliance together with Global Privacy Data Officer People Data and Process Integrity: Accountable for accuracy and up-to-date data of people information in SuccessFactors Collaborate with Regional Team and SuccessFactors Administrative team in designing, testing and implementing new modules in SF Drive an adoption of the internal social media, JAM, to deliver a great people experience through regular content contributions and active participation in relevant discussions and topics. Effectively identify opportunities to digitise people process administration to increase effectiveness and enhance employment experience Talent Acquisition & On-boarding: Manage and facilitate the talent acquisition process by collaborating with both internal (hiring managers, Country Director, Regional HR Director) and external (internal recruiting team, IDP Career Portal, recruitment agencies, job posting websites, candidates) parties through an effective use of the dedicated Application Tracking System (JobScore) to attract, recruit and hire high quality talent into the organisation Ensure an effective and efficient talent acquisition process to provide a positive experience for hiring managers as well as candidates Conduct analysis, assess recruitment results, and identify areas of opportunity and change. Use the data to evaluate sourcing effectiveness, determine progress and process improvement Manage onboarding and induction program to provide new joiners with a smooth and seamless onboarding experience. Ensure that new joiners are properly oriented about the Company Compensation & Benefits: Oversee payroll data preparation, and coordinate with the Finance department to ensure pay is made to the employees correctly and on time Manage the administration and monitoring of benefits programs such as provident fund, life, medical, dental insurance, and leave entitlements, etc. Lead and facilitate the annual salary and bonus review process by working closely with the Country Director Collaborate with Finance department in checking information and liaising with relevant authorities for Social Security and tax purposes Rewards & Culture: Manage, facilitate and promote the Company’s employee recognition programs in Global, Regional and Country levels Directly support the County Director to create a collaborative work environment cross departments through effective internal communications via such channels as emails, bulletin boards, newsletters, town hall, social events, and instant messaging groups, etc. Encourage and advise managers to effectively manage and drive team’s performance through the use of the Company’s performance management tool (RISE) Capability and Performance: Act as focal point for organising training and development activities in the country/region (e.g. STAR/ SUCCEED programs) Monitor and follow up with employees on mandatory training completion/e-Policy acknowledgement in SF Collect training requirements and support CD and Regional HR Director in conducting training need analysis and setting up delivery/implementation plan for both internal and external training courses e.g. leadership training, digital marketing training and conferences, etc. Policies, Compliance and others: Ensure all policy and procedures, HR Manual and employee handbook are up to date Provide guidance on local employment legislation as and when requested by the CLT and employees Oversee the statutory compliance related to people Requirements: Bachelor degree or higher in HR Management, Business Studies/Administration/Management or related working experiences Minimum 5 years’ of working experience with experiencing in leading HR function for a medium to large MNC organization (min. 80 Pax) Excellent fluency in English to collaborate with local and global teams Sound understanding of the principles underpinning great employee experiences and Thai labour laws Effective communication and interpersonal skills , and able to engage effectively with all levels of the organisation Highly organised , meticulous, able to prioritise and multitask with minimal supervision Demonstrated ability to manage internal and external relationships High degree of initiative and advanced problem solving skills Proficient in Microsoft suite, especially Excel and PowerPoint Proactive personality with positive influence to our people To apply: Please send your resume in ENGLISH via clicking ""Apply Now"""
Executive Assistant (Yearly Contract) up to 45K I Good Engilsh I PW,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Khlong Toei, Bangkok","PA, EA & Secretarial",Contract/Temp,35000,44999,"Type of Business:                  Information Technology Position:                                 Executive Assistant (EA) Location:                                The PARQ I MRT Queen Sirikit Contract:                                 1 Year (Renewable) Salary Range:                         40K- 45K + SSO+ Group Insurance + AL Working Days & Hours:        Monday – Friday (9:00AM – 6:00PM) Report to:                               Managing Director's Responsibilities: Administrative Support Deliver high quality executive support to the Managing Directors that he/she has been assigned to work for. Maintain open dialogue with executives to understand expectations. Act as a liaison with Managing Director's clients by answering incoming client calls independently; develop relationship with Managing Directors’ clients and their Executive Support. Coordinate work with third-party suppliers – both internal and external – to address support needs and issues on behalf of the Managing Director. Adhere to Workplace standards and processes (e.g. dress code, telephone answering, documentation standards, and space reservations). Support proposals’ submission and presentations with direction from Managing Director and/or support from other individuals or service departments, as necessary. Prepare a range of non-routine correspondence according to company guidelines for signature by Managing Director, (i.e. brand compliance, proof reading materials for consistency, grammar, and spelling). Assist with miscellaneous complex administrative tasks (i.e. locate and complete standard Accenture forms, provide invoicing and accounts reconciliation support, maintain voicemail/email distribution lists, manage time and expense reports). Identify space needs and submit space reservation requests and cancellations on behalf of Managing Director. Performs other duties as directed by Supervisor / Team Lead. Travel Arrangements Anticipate travel needs of Managing Directors and independently coordinate complex travel arrangements/accommodation and transportation, typically involving multiple changes and destinations based on understanding of Managing Director’s availability and obligations. Support with travel documentation and procedures (itineraries, visa/passport procedures). Ensure credit is obtained for unused tickets. Work with the Travel Centre to ensure travel arrangements are within our policy. Update Managing Director's travel profile on Online Booking Tool when necessary Meeting/Conferences Arrange and coordinate meetings/conferences in liaison with the Meeting and Events Planning team when applicable Handle routine and non-routine logistics (e.g. contact meeting participants and coordinate responses, compose meeting materials and follow-up correspondence with input and review by Managing Directors). Follow up on action items (meeting invite, video conferencing, etc) and report status to Managing Directors/meeting attendees. Arrange conference calls and video conference. Qualifications: Bachelor’s degree in any field Minimum 2 years of experience in executive assistant, personal assistant, or related role Proficiency in Microsoft Office and Outlook / Exchange products Strong organizational, administrative and interpersonal skills Detail oriented, accurate and logical Good prioritizing, multi-tasking and problem-solving skill Ability to manage own workload and adjust priorities to work efficiently and meet deadlines Excellent command of English both written and spoken All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd . 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: K.Patteera (Amp) Mobile : (+66) 9 2246 4874 I ID Line : Ampp542"
