Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Head of Business Development - Thailand,"EB Food (Thai) Co,. Ltd","Phaya Thai, Bangkok",New Business Development,Full time,10000,15000,"Our Company is currently expanding! We are looking for aspiring individuals that fit the position. Key Responsibilities: To develop and implement business strategies to ensure that the company's plans on sales and profitability targets are achieved with minimized cost expenditures. To understand and provide category-specific landscapes and trends as well as reporting market-specific insights to management. To analyze market trends, competitive activities, and customer needs to identify growth opportunities and develop appropriate sales plans. To assist the team on identifying new potential customers, market opportunities and ensuring sales pipelines are healthy. To manage the sales budget and allocate resources effectively. To establish and track sales metrics and KPIs to measure individual and team performance. Regularly review sales results, identify areas for improvement, and implement corrective measures as needed. To review yearly/quarterly/monthly/ business performance and sales forecasts of the team and report to management. To collaborate with Marketing and Product Development departments to ensure brand & product consistency. Job Requirements: Candidate must possess at least Bachelor Degree with a minimum of 5-year(s) experience in related field, preferred in F&B industry and/or Thailand market. Experience in the Fast-Moving Consumer Goods (FMCG) industry will be an added advantage. Self-confident, vibrant and pleasant personality. Malaysian who has work experience in Thailand/worked with Thailand company is a plus. Able to travel abroad. Good computer and internet proficiency. Good spoken & written in English Good spoken & written in Mandarin will be added advantage. Candidates must be result oriented and self-driven. Highly organized and able to multitask in fast-paced environment. Proven track record in achieving sales targets is required to be considered for this position."
"เจ้าหน้าที่ส่งเสริมการขาย ประจำภาคตะวันออก (ระยอง,จันทบุรี,ตราด)","INTER AGRO TECH (THAILAND) CO., LTD.",Eastern Region,Account & Relationship Management,Full time,,,"รายละเอียดงาน ขายสินค้าให้กับบริษัท ประจำเขตที่รับผิดชอบ คุณสมบัติ วุฒิการศึกษาปริญญาตรี สาขาพืชสวน,การตลาด หรือสาขาอื่นที่เกี่ยวข้อง มีใบอนุญาตขับขี่รถยนต์ 2 ปีขึ้นไป มีความรับผิดชอบในงาน ขยัน อดทน มีทักษะการพูดและนำเสนอขายสินค้า มีใจรักงานบริการงานขาย รักความก้าวหน้า บุคลิกดี อัธยาศัยดี ซื่อสัตย์ กล้าแสดงออก สามารถทำงานเป็นทีมได้ มีประสบการณ์งานด้านการขายปุ๋ยจะพิจารณาเป็นพิเศษ รายได้: 10.000-15,000+ (ขึ้นอยู่กับประสบการณ์) สวัสดิการ ค่าคอมมิชชั่น 50,000++++ (ไม่มีเพดานขึ้นอยู่กับความขยันของพนักงาน) เบี้ยเลี้ยงรายวัน มีที่พัก,น้ำ,ไฟฟ้า ฟรี มีรถยนต์ให้ใช้งาน (1 คนต่อ 1 ค้น) มีบัตรน้ำมันฟรีดการ์ด วงเงิน 15,000 บาทต่อเดือน มีอุปกรณ์ในการทำงานให้พร้อม เช่น ทีวี.ชุดทดลอง,โปรชัวร์,โรลอัพ ฯลฯ ปรับค่าจ้างประจำปี ตรวจสุขภาพประจำปี ชุดยูนิฟอร์ม ทุนบุตรเรียนดี รางวัลอายุงาน รางวัลพนักงานดีเด่น กิจกรรมปีใหม่ แจกตะกร้าสวัสดิการ อบรมพัฒนาความรู้ ทักษะการทำงาน Contacts ฝ่ายบุคคล บริษัท อินเตอร์ อโกร เทค (ประเทศไทย) จำกัด 444/2 หมู่ที่ 18 ต.บ่อถ้ำ อ.ขาณุวรลักษบุรี จ.กำแพงเพชร Tel.: 055-747-155, 062 -310-1019 Fax: 055-747-145 Website: http://www.interagrotech.com"
Brand Director (Apparel) - Dubai Based,ConnectedGroup Limited,Overseas (from Hong Kong),Account & Relationship Management,Full time,,,"Exciting Career Opportunity : Business Development and Digital Marketing Management for a growing appeal brand for Middle East & India markets. Join Our client's Dynamic Team in the Heart of Dubai - Visa Sponsorship Available for Global Talent! Our client is a well-known apparel company from world-wide businesses, to cope with their business expansion, they are seeking a highly skilled and experienced Brand Director to manage Business Development and Digital Marketing plans & execution. This is a unique opportunity for a dynamic professional with a robust business network and rich experience in the Middle East and Indian markets. About the Role: As a key member of the global team, you will be instrumental in developing and implementing effective business development strategies for wholesales and spearheading innovative brand & digital marketing initiatives. Your role is crucial in driving the brand's growth and expanding the wholesale channels across the Middle East and India. Responsibilities: Forge strong partnerships with distribution partners to grow business & sales revenue in the Middle East & India. Craft and execute brand communication, pricing, and promotion strategies. Analyse consumer buying patterns and market trends to optimize marketing efforts. Develop and manage a comprehensive 360-degree marketing strategy, encompassing digital and traditional marketing channels. Lead online sales expansion with wholesalers, enhancing lead management and marketing support. Oversee e-commerce customer service and marketing for smooth order processing with distribution partners. Conduct market research, set marketing campaign goals, and evaluate performance. Utilize consumer insights to guide strategic business decisions and day-to-day project management. Create and monitor marketing effectiveness analyses and KPIs. work closely with HQ on total brand strategies. What We Look For: Bachelor's degree in business or marketing related disciplines Minimum 8 years of experience in Business Development/ Brand Management/ Digital Marketing, preferably in the Apparel & Fashion industry. Strong experience in managing India and Middle East markets for both offline & online channels. Solid experiences in manage the distribution partners in Middle East & India markets. Expertise in online marketing, SEO, SEM, and Google Analytics. Proficiency in MS Office and adept at handling traditional & online marketing campaigns. Native in English Willing to be base in Dubai with traveling. Less experiences will be considered as Sr. Manager The company offers excellent package & benefits, a one-off relocation package, year-end bonus as well as career development opportunities. Interested individuals can click apply now and send updated resume (in WORD format) to Winky Cheung at winky.cheung@connectedgroup.com for further information. For a more comprehensive list of current opportunities, please visit www.connectedgroup.com #StayConnected #CGis25 #ConnectedGroup #2023Momentum"
Cloud Security Technical- Sales (Native Japanese),Teleperformance Malaysia Sdn Bhd,Bangkok,Sales Representatives/Consultants,Full time,74000,80000,"～タイ・バンコクでCloud Security Technicalのセールスしてみませんか？～ 某大手企業検索エンジンのクラウドセキュリティの営業をお電話で行っていただくお仕事です。各企業（お客様）のニーズを基にセキュリティビジネスをご案内し、より改善が迅速に進むよう支援する業務。主にアウトバンドをご対応、Salesforceなどのソフトを使いながら顧客データの管理をしていただきます。 ユーザーの多くが日本国内にお住いの方々なので、日本語でのご対応！ ～対象となる方～ ・4大卒以上 ・セールス経験者 ・Cloud securityやITの知識がある方 ・日常会話以上の英語力優遇 ・海外で働きたい方大歓迎 As a Sales Development representative, you will be responsible for identifying robust sales opportunities, profiling prospective customers, discovering their needs and driving new business through various outbound and inbound campaigns focused on security. You will help businesses work better together, move fast and innovate. As a member of the Sales Development team, you will be the first point of contact for hundreds of businesses, proactively engaging them to build enthusiasm while identifying and qualifying their security business needs to propose adequate solutions and send them on the most appropriate Sales path. You will work towards individual targets, but will also be part of a larger sales team with a focus to grow our customer base across APAC. You will be in a phone-based environment, where you will interact with customers primarily via outbound calls."
การเงิน/การเงิน,NAWABUTR COMPANY LIMITED,"Sathon, Bangkok",Account & Relationship Management,Full time,,,"คุณสมบัติผู้สมัคร 1.วุฒิ ปวส.ปริญญาตรี (จบบัญชีพิจารณาเป็นพิเศษ) 2.มีทัศนคติเชิงบวก มีบุคลิกภาพดี 3.มีความขยันและพร้อมเรียนรู้สิ่งใหม่ๆ 4.มีน้ำใจเอื้อเฟื้อต่อเพื่อนร่วมงาน 5.มีความกระตือรือร้นในการทำงาน 6.ตรงต่อเวลาและสามารถทำงานล่วงเวลาได้ รับจำนวน 5 อัตรา อัตราเงินเดือน อัตราเงินเดือน ปวส.12,000 บาท ปริญญาตรี 15,000  บาท สวัสดิการ มีประกันสังคม/กองทุนสำรองเลี้ยงชีพ มีโอที มีประกันชีวิตกลุ่ม มีโบนัสประจำปี (ตามผลประกอบการ) แบบฟอร์มพนักงาน มีข้าวหุงให้ทานฟรี มีน้ำดื่มและกาแฟฟรี หน้าที่รับผิดชอบ ให้ข้อมูลการรักษา ราคากับผู้ป่วยให้ถูกต้อง ติดตามค่าใช้จ่ายรายปี ทำนัดหมายสำหรับผู้ป่วย อื่นที่ได้รับมอบหมาย เวลาทำงาน ทำงาน 5 วัน หยุด 2 วันต่อสัปดาห์ (หยุดตามตารางเวร)บางวันต้องทำงานเสาร์-อาทิตย์ เวลา 08.30-16.00 น. เวลา 16.00-20.00 น. (OT) วิธีการสมัคร สมัครด้วยตนเอง เยี่ยมชมคลินิก www.nawabutrivf.com 02-6777370-3 (พี่กระถิน) เวลาทำการ จันทร์ – อาทิตย์ เวลา 09.00-20.00 น."
Sales Representative (Industrial sector)/เซลล์ขายสินค้าเข้าโรงงานอุตสาหกรรม,"NUT MACHINERY CO., LTD.","Lam Luk Ka, Pathum Thani",Account & Relationship Management,Full time,20000,24999,หน้าที่และรายละเอียดของงาน เพิ่มฐานลูกค้าใหม่และรักษาฐานลูกค้าเก่า วางแผนการพบลูกค้าและออกสำรวจตลาด ดำเนินการขายให้เป็นไปตามยอดขายที่บริษัทกำหนด ทำแผนการขายและรายงานต่างๆ ประสานงานในส่วนอื่นๆ ของบริษัท เพื่อให้สามารถปิดการขายได้ด้วยดี ให้ข้อมูลเชิงเทคนิคเบื้องต้นกับลูกค้า คุณสมบัติผู้สมัคร มีประสบการณ์งานขายสินค้าอุตสาหกรรมอย่างน้อย 1-2 ปี จะได้รับการพิจารณาเป็นพิเศษ มีบุคลิกภาพ และมนุษย์สัมพันธ์ดี รักในงานขาย ขับรถยนต์ได้ มีใบอนุญาตขับขี่ และมีรถยนต์สามารถนำมาใช้ในการทำงานได้ มีทักษะวางแผนและบริหารงานขายได้อย่างเป็นแบบแผนและมีประสิทธิภาพ มีความละเอียดรอบคอบในการทำงาน เป็นคนมีความคิดริเริ่ม และปฏิบัติงานได้โดยการเริ่มต้นจากตนเอง สามารถปฏิบัติงานภายใต้แรงกดดันได้ดี กรอกใบสมัครออนไลน์เพื่อการพิจารณาที่เร็วขึ้น [link removed]
Sales,"MATUV CO., LTD.",Samut Sakhon,Account & Relationship Management,Full time,,,รายละเอียด ดูแล ยอดขาย และ กระตุ้นการขาย เสนอผลิตภัณฑ์ของบริษัท ทำรายงานส่งหัวหน้างาน คุณสมบัติ ประสบการณ์ 1 ปี ปริญญาตรี ไม่จำกัดสาขา มีทักษะการขาย สวัสดิการ เงินเดือน ประกันสังคม คอมมิชชั่น
Sales Executive,"ENERGY STELLAR CO., LTD.","Huai Khwang, Bangkok",Account & Relationship Management,Full time,,,"Sales Executive Employee Type: Full Time or permanent / 3 positions Job Responsibilities - Seek for new potential customers and support the existing customers for increasing sales. - Understand customer needs and coordinate all necessary information on the customers’ exact requirements. - Present the company’s service and products and forward the quotations to the customers. - Able to make business negotiation and close business deal with the customer. - Make sure the customers’ payment in secure. - Create sales report and ensure all related reports are accurate and submitted on-time. Qualifications - Bachelor’s degree or higher in Engineering, Business, Marketing or related field. - Over than 1 year of working experience in Sales. - Familiar with solar energy field would be advantageous. - Strong in presentation and excellent interpersonal skill. - Proficient in general computer software - Good command in English (verbal and written) - Able to communication in Chinese is a plus. (not a must). - Have a valid driver’s license and own a car. - Willing to travel to the customers' location. Benefits: Car Allowance, Commission, Performance Bonus Salary: THB 25,000-40,000 (Based on Experience) Working days: Monday-Friday Working Hours: 9.00 AM - 6.00 PM. Location: MRT Exit 3, JSA Building Soi Ratchadaphisek 26 Contact Person: Gigi Tel: 065-359-2898"
พนักงานขาย (Sales Representative) / วิศวกรขาย (Sales Engineer)/ Customer Service,"AC PERFORMANCE CO., LTD.","Min Buri, Bangkok",Account & Relationship Management,Full time,16000,24999,Job Descriptions: นำเสนอสินค้าและงานบริการแก่ลูกค้ากลุ่มโรงงานอุตสาหกรรม ตามเขตพื้นที่ที่รับผิดชอบ ดูแลฐานลูกค้าเดิมและเพิ่มลูกค้าใหม่ ประสานงานกับแผนกช่างบริการ สำหรับงานบริการหลังการขาย Qualifications: จบการศึกษาระดับ ปวส. หรือ ปริญญาตรี ไม่จำกัดสาขา มีรถยนต์ส่วนตัว มีความกระตือรือร้นในการทำงาน และมีมนุษยสัมพันธ์ที่ดี มีความรับผิดชอบในหน้าทีี่ และสามารถปฎิบัติงานเป็นทีมได้ มีประสบการณ์ด้านงานขายสินค้าอุตสาหกรรม จะได้รับการพิจารณาเป็นพิเศษ Benefits: ค่าคอมมิชชั่น+ค่าน้ำมัน+ค่าเสื่อมรถยนต์+ค่าโทรศัพท์ (เฉพาะพนักงานขาย) ค่าล่วงเวลาทำงาน (เฉพาะช่างบริการ) เบี้ยขยัน โบนัสประจำปี กองทุนสำรองเลี้ยงชีพ ประกันอุบัติเหตุ PA วันลาพักร้อน ท่องเที่ยวประจำปี ชุดยูนิฟอร์ม Contacts: ฝ่ายบุคคล บริษัท เอเพียวด้า (ประเทศไทย) จำกัด 41 ซอยคุ้มเกล้า 4 แขวงแสนแสบ เขตมีนบุรี กรุงเทพมหานคร Tel.: 02-175-4350-52 ต่อ 26 Fax: 02-175-4349 Website: http://www.apdthailand.com
Sales Officer  (พนักงานขาย),"Otsuka Nutraceutical (Thailand) Co.,Ltd","Bang Rak, Bangkok",Account & Relationship Management,Full time,,,"General Job Description รับผิดชอบเข้าเยี่ยมและติดตามยอดสั่งซื้อจากลูกค้าประจำเพื่อให้บรรลุยอดขายของบริษัท ประสานงานกับทีมงานเพื่อวางแผนงานและบริการลูกค้าอย่างมีประสิทธิภาพ Responsibility เข้าเยี่ยมลูกค้าตามแผนงานที่หัวหน้างานกำหนด ตรวจสอบจำนวนสินค้างคงเหลือ ติดตามยอดสั่งซื้อจากลูกค้าประจำ และประสานงานกับผู้จัดส่ง/จัดจำหน่าย รักษาและสร้างเสริมความสัมพันธ์อันดีกับลูกค้าปัจจุบัน บริการลูกค้าปัจจุบันเพื่อตอบสนองความต้องการของลูกค้า งานอื่นๆตามคำสั่งของหัวหน้างาน Knowledge and Experience Requirement ไม่ระบุวุฒิการศึกษา มีประสบการด้านการขายไม่น้อยกว่า 2 ปี มีความรับผิดชอบสูง และพร้อมเปิดโอกาสในการเรียนรู้สิ่งใหม่ๆ มีทักษะในการเจรจา และการขาย มีใบขับขี่รถจักรยานยนต์ (หากมีรถจักรยานต์จะได้รับการพิจารณาเป็นพิเศษ) Benefit ประกันสังคม คอมมิชชั่น : สูงสุด 5,000 บาท/เดือน (คำนวนตามยอดขายต่อเดือน) ค่าโทรศัพท์ (ให้ SIM การ์ด) บัตรน้ำมัน 100 ลิตร/เดือน (*กรณีใช้รถจักรยานต์ส่วนตัว) ค่าเสื่อมรถ 2,000 บาท/เดือน (*กรณีใช้รถจักรยานต์ส่วนตัว) *เบี้ยเลี้ยง ประกันชีวิต และประกันสุขภาพจะมีผลเมื่อได้รับการบรรจุเข้าเป็นพนักงานบริษัทฯ"
Sales and Export staff  1 1 Position/เจ้าหน้าที่แผนกขายและส่งออก 1 ตำแหน่ง,"Nambu Cyl Thailand Co., Ltd.",Chon Buri,Account & Relationship Management,Full time,,,"Coordinate with customers for sales lead and take care of export consignment. Dealing with international customers such as India, Indonesia, Vietnam, Malaysia and other Asian countries. Sales experience would be a required and export experience is advantageous."
ผู้ช่วยฝ่ายขายและตลาด,"118 Triple P Co., Ltd.",Chiang Mai,Management,Full time,,,"จัดการระบบ CRM หรือระบบการจัดการข้อมูลลูกค้า ติดต่อประสานงานและสร้างสัมพันธ์ระหว่างลูกค้าและบริษัท ร่วมกำหนดนโยบาย และขั้นตอนใน การขาย-จัดซื้อกับผู้บริหาร , กำหนดแผนการขายและเป้าหมายการขายระยะสั้นและระยะยาว ให้สอดคล้องกับเป้าหมายขององค์กร วางแผน กำหนดการทำงานของทีมขาย-จัดซื้อควบคุม ดูแล และฝึกสอนพนักงานจัดซื้อให้ทำงานอย่างเป็นระบบ แนะนำแนวทางการทำงาน บริหารทีมจัดซื้อด้วยเทคโนโลยี ควบคุมและกระตุ้นยอดขายกลุ่มลูกค้าเป้าหมาย , กลุ่มลูกค้าโครงการและ Direct Sale เป็นผู้นำ ทำงานเป็นทีมกับพนักงานจัดซื้อช่วยแก้ไขปัญหา การตัดสินใจในกระบวนการขาย กระตุ้นทีมจัดซื้อ สร้างยอดขาย ให้ได้ตามเป้ายอดขายโดยขยายฐานลูกค้าใหม่และรักษาลูกค้าเก่าให้มียอดสั่งซื้ออย่างต่อเนื่อง ติดต่อ: คุณชลทิชา โทร: 064-342-8891"
Apparel & Licensing Manager,"HUMAN SOLUTIONS AND CONSULTING CO., LTD.",Chiang Mai,Account & Relationship Management,Full time,35000,44999,"Our client is an international distributor of motorcycles from the United States. They are a company dedicated to strengthening and growing their position as a leader in the highly competitive motorcycle industry. Responsibility 1.Design displays for Apparel & Licensing, which are appealing to customers. 2.Ensure General Merchandise personnel are well trained and available when needed. 3.Regulate seasonal promotions (i.e. holiday display themes, fashion shows, special events, etc.) and coordinate them with other departments. 4.Review all stock orders to ensure a fast moving balanced inventory of Apparel & Licensing. Coordinate orders with P&A manager, if possible. 5.Purchase product assortments, gauge stock movement, and devise promotions, when necessary. 6.Grow the volume of Apparel & Licensing sales. 7.Develop advertising sales, and promotional campaigns for Apparel & Licensing. Take care of all Business Promo’s. 8.Provide superior customer service to both internal and external customers. 9.Plan and execute “exceptional” promotions to bring both “new and existing” customers into the dealership on a regular basis. 10.Coordinate promotions with other departments to maximize return on promotions spending. Requirements 1.Bachelor's degree or higher in a relevant field. 2.At least 5 years experience with retail sales and inventory management. 3.Good command of English. 4.Leadership personality with team work capability. 5.Good supervisor skills, decision-making ability, effective communication. 6.Proactive attitude with proven ability to implement solution to problems."
International Sales,"HUMAN SOLUTIONS AND CONSULTING CO., LTD.",Lamphun,Account & Relationship Management,Full time,25000,34999,ลูกค้าของเราเป็นโรงงานพัฒนาและแปรรูปอาหารโดยใช้นวัตกรรมและเทคโนโลยี ผู้ผลิตและจำหน่ายพืชผลทางการเกษตร เน้นสินค้าที่มีคุณภาพ สะอาด ปลอดภัย และได้มาตรฐาน หน้าที่ความรับผิดชอบ 1.นำเสนอขายสินค้าให้กับลูกค้าต่างประเทศ 2.ประสานงานกับหน่วยงานภายในและภายนอกบริษัทฯ 3.วางแผนการขยายตลาดสินค้ากับลูกค้ารายใหม่และการขายต่อยอดกับลูกค้ารายเดิม ตาม Expansion plan 4.สื่อสารด้านการขายให้เกิดผลงานตามเป้าหมายที่ทางบริษัทกำหนด 5.จัดทำเอกสารประกอบการขายสินค้าต่างประเทศ 6.วางแผนและประสานงานจัดส่งสินค้าไปต่างประเทศ คุณสมบัติ 1.การศึกษาปริญญาตรีในสาขาที่เกี่ยวข้อง 2.มีประสบการณ์ด้านการขายต่างประเทศจะพิจารณาพิเศษ 3.สามารถสื่อสารภาษาอังกฤษหรือภาษาอื่นๆได้ 4.สามารถเดินทางไปต่างประเทศได้ 5.มีทักษะการประสานงานที่ดี
Sales Course Consultant,KNOW ARE LEARNING COMPANY LIMITED,Chiang Mai,Account & Relationship Management,Full time,,,"ติดต่อกับลูกค้าในทุก ๆ ช่องทางเพื่อนำเสนอการซื้อขายคอร์สเรียน และปิดการขายให้ได้ตามเป้าหมายที่บริษัทกำหนด เช่น Line, Facebook Page, Comment เป็นต้น อัพเดทสถานะการติดตามลูกค้า และติดตามลูกค้าที่ยังไม่ตัดสินใจซื้อให้ซื้อคอร์สเรียน จัดเตรียมเอกสาร และสรุปงานเป็นรายวันเพื่อลงข้อมูลลูกค้า สรรหาลูกค้าจากช่องทางอื่น ๆ นอกเหนือจาก Lead ที่บริษัทมีให้เพื่อเพิ่มยอดขาย ส่งเสริมการขายคอร์สเรียนผ่านการประชาสัมพันธ์ในรูปแบบต่าง ๆ เปรียบเทียบคอร์สเรียนที่คล้ายคลึงกันเพื่อกำหนดราคาตลาดที่สามารถแข่งขันกันได้ โทรหาลูกค้าปัจจุบันเพื่อสอบถามความพึงพอใจและปัญหาจากการใช้บริการ สอบถาม Feedback เพื่อนำมาพัฒนาและปรับปรุงคุณภาพของคุณครู สถาบัน และระบบในการทำงาน รักษา Relationship กับลูกค้า หรือทำให้ผู้ปกครองพึงพอใจมากขึ้น และทำให้เกิดการซื้อซ้ำในสินค้าและบริการ ทำงานแบบ Hybrid work สามารถเข้า Office ได้ อย่างน้อย 4ครั้ง/เดือน หรือลงหน้างานเพื่อพูดคุยและปิดการขายกับลูกค้า คุณสมบัติ Know Are ค่ายค้นหาตัวตน จบการศึกษาจากคณะใดก็ได้เพียงมีประสบการณ์การทำค่ายและกิจกรรมต่างๆเป็นผู้นำในมหาลัย เป็นประธานชมรม ประธานคณะจะพิจารณาเป็นพิเศษ โรงเรียนคู่ขนาน เรียนจบด้านจิตวิทยา พัฒนาการเด็ก หรือครูประถมวัย Fishsix จบคณะจบสายวิทย์-คณิต ทั้งในระดับมัธยมและมหาลัย เช่น คณะแพทยศาสตร์ คณะสาธารณสุขศาสตร์ คณะวิศวกรรมศาสตร์ คณะวิทยาศาสตร์ และเทคโนโลยี เป็นต้น วุฒิการศึกษาระดับปริญญาตรี ไม่จำกัดสาขา มีประสบการณ์งาน Sales อย่างน้อย 1 ปีขึ้นไป มีทักษะแก้ไขปัญหาเฉพาะหน้า และเทคนิคการเจรจาต่อรอง มีบุคลิกภาพดี มนุษย์สัมพันธ์ที่ดี และการสื่อสารชัดเจน ถ้ามีประสบการณ์ Sales ที่ปรึกษาคอร์สเรียนจะพิจารณาเป็นพิเศษ"
พนักงานขาย/พนักงานขาย,"XINGYI(THAILAND) CO., LTD.","Lam Luk Ka, Pathum Thani",Account & Relationship Management,Full time,16000,19999,รายละเอียดงานและหน้าที่ความรับผิดชอบ ขายสินค้าและบริการของบริษัทให้กับทั้งลูกค้าปัจจุบันและลูกค้าใหม่ จัดเตรียมข้อมูลลูกค้าที่จะไปเสนอขายสินค้าและบริการของบริษัท จัดเตรียมสื่อสำหรับนำเสนอขายสินค้าและบริการ ใบเสนอราคา และสัญญาในการซื้อชาย ประสานงานเรื่องการจัดส่งสินค้ากับผู้ที่เกี่ยวข้อง เพื่อให้ลูกค้าได้รับสินค้าตรงเวลา ติดตามทวงถามการชำระเงินค่าสินค้าจากลูกค้า ดูแล ให้บริการลูกค้าตลอดการขาย และติดตามผลหลังการขาย สร้างและดูแลรักษาความสัมพันธ์ที่ดีกับลูกค้าเก่าและผู้ที่อาจเป็นลูกค้าใหม่ในอนาคต สร้างความพึงพอใจให้กับลูกค้า เช่น ช่วยลูกค้าระบุปัญหา และช่วยหาทางแก้ไขให้ลูกค้า คุณสมบัติ มีทักษะการเจรจาต่อรอง/การนำเสนอการขาย/การใช้โปรแกรมคอมพิวเตอร์ พื้นฐาน มีใจรักงานบริการ/บุคลิกภาพดี/มนุษยสัมพันธ์ดี สามารถเดินทางไปทำงานต่างจังหวัดได้ ขับรถยนต์ได้ มีรถยนต์เป็นของตนเอง และมีใบอนุญาตขับขี่รถยนต์ มีความละเอียดรอบคอบในการทำงาน และพร้อมจะเรียนรู้งาน มีความขยัน ซื่อสัตย์ มีความรับผิดชอบในหน้าที่ ตั้งใจทำงาน จบการศึกษารดับปริญาตรี ขึ้นไป ยินดีรับนักศึกษาจบใหม่ มีใจรักงานขาย และบริการ งานติดต่อ เจรจากับลูกค้า สามารถสื่อสาร ภาษาอังกฤษ (ฟัง พูด อ่าน เขียน ) ได้ หากสื่อสาร ใช้ ภาษาจีนได้ จะพิจารณาเป็นพิเศษ
Accounting Admin/พนักงานฝ่ายบัญชี,SUBTAWEE DEVELOPMENT COMPANY LIMITED,Chiang Mai,Account & Relationship Management,Full time,13000,15999,โรงแรม 𝐓𝐡𝐞 𝐑𝐢𝐬𝐞 𝐒𝐮𝐢𝐭𝐞𝐬 𝐇𝐨𝐭𝐞𝐥 เปิดรับสมัครพนักงานตำแหน่งดังนี้ 1.พนักงานฝ่ายบัญชี Accounting Admin - ตรวจสอบเอกสาร รายรับและติดตามลูกหนี้ ของแผนกต่างๆในโรงแรม - สรุปยอดรายรับ ของโรงแรม - หน้าที่อื่นๆ ที่เกี่ยวข้องในแผนกบัญชี และบุคคล - มีประสบการณ์ ในการใช้โปรแกรม pms โรงแรม หรือ โปรแกรมบัญชี สวัสดิการ - ประกันสังคม - วันหยุด 1 วัน / สัปดาห์ - วันหยุดประเพณี 13 วัน - วันหยุดพักผ่อนประจำปี - เครื่องแบบพนักงาน - อาหาร / เครื่องดื่ม - Service Charge ช่องทางการรับสมัคร - เข้ามาสมัครด้วยตนเองและพร้อมสัมภาษณ์ ทันที - ส่ง Resume มาทาง E-mail สนใจติดต่อ Mobile : 090-316-5494 Walk-in : https://g.page/the-rise-suite [link removed]
Sales Executive/เจ้าหน้าที่ฝ่ายขาย,"Nadex Engineering Co., Ltd.",Chon Buri,Account & Relationship Management,Full time,,,"Qualification Bachelor’s degree in management or related. 3-5 years of experience Japanese Company Good command of English is required. Knowledge of market, sales and negotiating principles. Flexible and can work under pressure Ready to learning and accept change is well. Has driver’s license. Responsibility Set sales targets for products, forecast sales, and lead the team to achieve the goals set. Maintain and update reports for the management team. Visiting the old customers and new customers. Make a quotation and follow up after sending works to customer. Control acceptance and delivery of work according to the customer's plan. Remain in frequent contact with the clients in your responsibility to understand their needs. Respond to complaints and resolve issues aiming to customer contentment and the preservation of the company’s reputation KPI driven approach. Working hours:   Monday – Friday  08.00 -17.00 Welfare : Social Security Provident fund. Medical Insurance. Annual Health Checkup. Uniforms Annual trip Annual Bonus"
Sale/เจ้าหน้าที่ฝ่ายขาย,EQGROUP COMPANY LIMITED,Chiang Mai,Management,Full time,,,1. นำเสนอขายโปรแกรมจัดอบรมสัมมนาและจัดค่าย รวมถึงบริการต่างๆของบริษัท 2. ดูแลและให้บริการลูกค้าตลอดการขาย และติดตามผลหลังการขาย 3. จัดเตรียมใบเสนอราคา ข้อมูลสินค้า รายงานและเอกสารที่เกี่ยวข้อง 4. รักษาฐานลูกค้าเดิมและสร้างฐานลูกค้าใหม่ให้แก่บริษัท สร้างความสัมพันธ์ที่ดีกับลูกค้าเสมอๆ 5. ดูแลรักษายอดขายให้เป็นไปตามนโยบายบริษัท 6. จัดทำรายงานการขายและประเมินผลการขายให้กับผู้บริหารทุกๆ เดือน
Sales and Marketing 1 Position,"The Majestic Development Co., Ltd.",Chiang Mai,Account & Relationship Management,Full time,,,"รายละเอียดงาน ให้ข้อมูลขายสำนักงานในช่องทางออนไลน์และออฟไลน์ ดูแลสื่อโซเชียลของสำนักงาน มีความรู้เรื่องการตลาดออนไลน์และ Socail media เป็นคนละเอียดรอบคอบ มีมนุษย์สัมพันธ์ที่ดี มีประสบการณ์งานขายอย่างต่ำ 1-2 ปี มีความสามารถในการเจรจา ได้ภาษาอังกฤษพื้นฐาน มีไหวพริบดี สามารถแก้ไขปัญหาเฉพาะหน้าได้ คุณสมบัติ วุฒิการศึกษา ปวส./ป.ตรี (การตลาดหรือสาขาวิชาที่เกียวข้อง) ลักษณะงาน: งานประจำ เงินเดือนเริ่มต้น 16,000 บาท(ยังไม่รวมค่าคอมมิชชั่น) เวลาทำงาน: 8.00-17.00 น./จันทร์-เสาร์ หยุดวันอาทิตย์ สวัสดิการ ประกันสังคม, เบี้ยขยัน, ค่าคอมมิชชั่น 20% ของยอดขาย จ่ายทุกสิ้นเดือน ช่องทางการสมัคร ส่งข้อมูลการสมัครงานทาง คลิก สมัครงาน โทร: 081-8828288 ติดต่อ คุณชนันท์ธิดา (HR)"
