Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
IT Audit Officer,"Premier Fission Capital Co., Ltd. ( PFC )","Prawet, Bangkok",Business/Systems Analysts,Full time,,,"Job Description Perform an audit over ITGC (Information Technology General Control), application controls, other IT security components e.g., alignment with COBIT framework Provide advice on IT security and architecture design Assess risk related to IT as part of the annual audit plan Contribute to the development of the audit engagement plan and audit program Independently perform and manage the audit project as assigned Communicate and manage stakeholders i.e., team members, audited departments and supervisors to meet the objectives set. Compose audit reports and present audit result to auditee and management Follow up on the audit findings and regularly report the progress to supervisor Perform other tasks required as assigned Qualifications: Bachelor's degree preferably in IT, Computer Science, Computer Engineering, Statistic or other related-fields At least 1-2 years of experience in Professional IT Auditor or an equivalent function. CISA is a plus Good communication skills"
Actuarial Analyst,Thai Reinsurance Public Company Limited,"Huai Khwang, Bangkok",Business/Systems Analysts,Full time,,,Responsibilities หาข้อมูลสถิติเพื่อการจัดทำอัตราเบี้ยประกันภัยและ/หรือคำนวณเบี้ยประกันภัยที่เหมาะสมและเพียงพอต่อความเสี่ยงสำหรับแผนประกันภัยภายใต้การประกันภัยประเภทต่างๆ เปรียบเทียบแผนประกันภัยที่จัดทำกับแผนประกันภัยของคู่แข่งในตลาด และ/หรือแผนประกันภัยอื่นๆ ที่มีจำหน่ายอยู่ก่อนหน้าได้อย่างถูกต้อง จัดทำกรมธรรม์ประกันภัย อัตราเบี้ยประกันภัย และที่มาของอัตราเบี้ยประกันภัยสำหรับการประกันภัยประเภทต่างๆที่ได้รับมอบหมาย ประสานงานกับเจ้าหน้าที่ของหน่วยงานอื่น ทั้งภายในองค์กร บริษัทคู่ค้า รวมถึง คปภ. เพื่อชี้แจงการจัดทำกรมธรรม์ประกันภัย อัตราเบี้ยประกันภัย รวมถึงแนวทางการคำนวณเบี้ยประกันภัยและ/หรือแผนประกันภัยสำหรับการประกันภัยประเภทต่างๆ ที่ได้รับมอบหมาย ประสานงานกับเจ้าหน้าที่ของของหน่วยงานอื่น ทั้งภายในองค์กรและบริษัทคู่ค้า เพื่อให้แผนงานแล้วเสร็จตามกรอบระยะเวลาที่กำหนด จัดทำงานอื่นๆ ตามที่ได้รับมอบหมาย Skills and Qualifications ปริญญาตรี (สาขาคณิตศาสตร์ประกันภัย สาขาสถิติ หรือสาขาคณิตศาสตร์ที่มีวิชาเลือกเกี่ยวกับประกันภัยจะเป็นประโยชน์) ยินดีพิจารณานักศึกษาจบใหม่ มีความตั้งใจในการเรียนรู้สิ่งใหม่ มีความคิดที่เป็นระบบและมีการคิดเชิงตรรกะที่สมเหตุสมผล สามารถติดตามงานที่ได้รับมอบหมายได้ดี มีทักษะในการจับประเด็น การเขียน การนำเสนอ และการสื่อความหมายที่มีประสิทธิภาพ มีความรู้ด้านสถิติและคณิตศาสตร์ประกันภัยเป็นอย่างดี มีความเข้าใจเกี่ยวกับหลักการประกันภัย รวมถึงกฎหมายที่เกี่ยวข้องกับการประกันภัย ความสัมพันธ์ที่ดีกับพนักงานร่วมฝ่าย / ร่วมองค์กร รวมถึง บริษัทคู่ค้าและ คปภ.
Senior Cloud Engineer / Cloud Engineer [Salary up to 120K],"Unit Co., Ltd.","Huai Khwang, Bangkok",Engineering - Network,Full time,45000,119999,"Job Description: As a Senior Cloud Engineer, you will be responsible for designing, implementing, and maintaining the infrastructure and tools necessary to support the development, deployment, and operation of cloud-based applications. You will collaborate closely with development teams, operations teams, and other stakeholders to ensure the availability, scalability, and reliability of cloud environments. Responsibility: Design, implement, and maintain cloud infrastructure using best practices, focusing on scalability, performance, and security Develop and maintain, alerting, and log management software builds, testing, and deployments Implement monitoring, alerting, and log management systems to proactively identify and resolve issues Continuously  improve system performance, reliability, and security through infrastructure optimization and automation Mentor and provide guidance to team members and relevant parties Requirements: Bachelor's degree in Computer Science, Engineering, or a related field. Relevant cloud certifications (e.g., AWS Certificated, Azure Certified) are a plus Extensive experience in designing and implementing cloud infrastructure, preferably with one or more major cloud platforms (e.g., AWS, Azure, GCP) Proficiency in infrastructure-as-code tools such as Terraform, Ansible Strong understanding of CI/CD concepts and experience with build and deployment tools (e.g., Jenkins, ArgoCD, Git) Hands-on experience with containerization technologies (e.g., Docker, Kubernetes) and orchestration frameworks Solid understanding of networking concepts, security best practices, and experience implementing security controls in cloud environments Proficient in scripting languages (e.g., Python, PowerShell, Bash) for automation and infrastructure management Understanding of database infrastructure and experience in deployment and configuration (e.g., SQL, Postgres, MongoDB) Familiarity with monitoring and logging tools (e.g., Prometheus, Zabbix,  ELK stack) for application and infrastructure observability รายละเอียดงาน: คุณจะได้รับมอบหมายให้ ออกแบบ สร้าง และดูแล ระบบCloud Infrastructure รวมไปถึง เครื่องมือต่างๆ ที่เกี่ยวข้อง เพื่อใช้ในการพัฒนา ติดตั้ง และปฎิบัติงานร่วมกับ Application ต่างๆ ซึ่งทำงานอยู่บน Cloud โดยคุณจะได้ทำงานร่วมกับทีมผู้พัฒนา ฝ่ายปฎิบัติการรวมถึงฝ่ายอื่นๆ ที่เกี่ยวข้อง เพื่อให้มั่นในว่าส ระบบสามารถให้บริการได้อย่างมีประสิทธิภาพ หน้าที่ความรับผิดชอบ: ออกแบบ สร้าง และดูแล ระบบ Cloud Infrastucture ตามหลักการ best practice เพื่อให้ระบบทำงานได้อย่างทีประสิทธิภาห เหมาะสมต่อการใช้งาน และมีความปลอดภัย ออกแบบและดูแล CI/CD pipelines โดยการนำเอาระบบอัตโนมัติ มาใช้ในขั้นตอนการสร้าง (build), การทดสอบ(testing) และการติดตั้ง(deployment) ระบบ Application ติดตั้งระบบเฝ้าระวัง(monitor), แจ้งเตือน(alert) และบริหารการจัดเก็บข้อมูลเหตุการณ์ต่างๆ(log management)ของระบบ เพื่อการระบุและแก้ไขปัญหาได้อย่างมีประสิทธิภาพ ใช้เครื่องมือและการทำ automation เพื่อปรับปรุงและพัฒนาระบบให้มีสเถียรภาพ ประสิทธิภาพ และมีความปลอดภัย อย่างต่อเนื่อง เป็นที่ปรึกษา ให้คำแนะนำ ต่อเพื่อนร่วมงาน ลูกค้า และผู้เกี่ยวข้อง คุณสมบัติ: ปริญญาตรีสาขา Computer Science, Engineering, IT หรืออื่นๆ ที่เกี่ยวข้อง หากมี Certificate ด้าน Cloud เช่น AWS, Azure จะได้รับการพิจาณาเป็นพิเศษ มีประสบการณ์ด้านดารออกแบบ และติดตั้งระบบบน Cloud platform ต่างๆ เช่น AWS, Azure, GCP มีความเชี่ยวชาญในการใช้งานเครื่องมือที่เป็น Infrastructure-as-code เช่น Terraform, Ansible มีความรู้และเข้าใจในขั้นตอนการทำ CI/CD และประสบการณ์ในการติดตั้งและใช้งานเครื่องมือต่างๆ ที่เกี่ยวข้อง เช่น Jerkins, ArgoCD, Git มีความเข้าใจและมีประสบการณ์โดยตรงกับ Continerization technology เช่น Docker, K8S มีความเข้าใจทางด้านระบบเครือข่าน ความปลอดภัย และมีประสบการณ์ในการออกแบบและติดตั้งระบบรักษาความปลอดภัยบน Cloud environments มีความเชี่ยวชาญในภาษาสคริปต์ เพื่อใช้ในการทำ Automation และการบริหารจัดการ เช่น Python, PowerShell, Bash มีความเข้าใจทางด้านระบบฐานข้อมูล และมีประสบการณ์ในการติดตั้ง และตั้งค่าระบบฐานข้อมูล เช่น SQL, Postgres, MongoDB มีความคุ้นเคยกับระบบเฝ้าระวังและจัดเก็บข้อมูลเหตุการณ์ต่างๆ เช่น Prometheus, Azbbix, ELK stack เพื่อใช้ในการเฝ้าระวังและตรวจสอบ Application และ Infrastucture"
Reliability Engineer,SIG Combibloc Ltd.,Rayong,Engineering - Software,Full time,,,"The importance and aim of the job SIG strategy is to develop current (preventive) maintenance system towards condition-based and predictive maintenance. The major tool in use is Asset Performance Management. Health indicators generated from the data tags of the connected machines, and the Work History need to be analyzed to achieve improvements. What you will do Owner of the Asset Performance Management (APM) tool Digitization: transpose existing maintenance concept into actionable strategies for utilization in APM Monitoring and analysis: apply data analytics on machine data from different sources, e.g. real time data from connected machines, detect patterns, correlations or anomalies Data management: Define and maintain asset model in APM, manage load of master data from adjacent systems into APM Predictive Analytics: Monitoring and further development of Health Indicators and Smart Signals Creating and conducting FME(C)A Workshops with cross functional team Close collaboration with cluster, relevant SIG departments and external supplier Support optimization maintenance strategies to define the optimal mixture of tactics, such as preventive, condition-based, corrective, run to failure, and predictive Analyzing the failures and generate 8D reports with the support of the reliability engineers team What you will need to succeed BA or master in Engineering degree, preferably in electrical and/or mechanical engineering More than 10 years of experiences in Digital solutions Has good technical knowledge of System Robustness, Data analysis & Presentation Good command of both spoken and written of English"
Senior Sales / Sales Engineer,"Magic Box Asia Co., Ltd.","Bang Rak, Bangkok",Sales - Pre & Post,Full time,35000,54999,"Job Responsibility: Pro-active sales responsibility for increasing sales revenue, maintaining existing clients, and expanding the business to new clients to achieve targets. Manage sales presentations by building solutions with the product team, price, bidding, and managing purchase orders with clients. Must possess strong presentation skills and be able to communicate professionally. Provide consultations and advise key business partner with new technology solutions and how the technology can benefit their businesses. Collaborate closely with the product team to identify growth opportunities and develop product sales strategies. Develop proactive action plans on the defined KPIs and targets, in consultation with the head of sales Support the market development through the identification of additional business opportunities. Attend industry events, conferences, and trade shows to promote our products and generate leads. Actively look for leads and potential business partners through commercial events, meetings, and networking events. Develop and maintain relationships with key business partners. Qualifications: Bachelor's degree in Business Administration, Marketing, Information Technology, or related fields. At least 1-3 years experience in sales management. Good command of spoken and written English and Thai. Pro-Active attitude, and strong negotiation and communication skills. Good Computer literacy. Good problem-solving skills. Work Location : Near Saint Louis BTS station / Surasak BTS station"
Odoo Trainer / Implementer,"Global Venture Solutions Co., Ltd.",Samut Sakhon,Engineering - Software,Full time,,,"We are seeking a Odoo trainer or implementer to assist our team in adopting the Odoo ERP system. Job Description : Understanding of Odoo functionality and configuration, Skills in training users and guiding an implementation process. Responsibilities include conducting training sessions, creating user manuals and documentation Configuring Odoo modules to meet our specific business needs, and providing ongoing support to ensure successful system utilization. Skills: ERP system knowledge of ODOO is a bonus but not a must. Functional and configuration knowledge User training Documentation Implementation guidance Global Venture Solutions Co., Ltd. No. 1/116, Village No.2,T. Tha Sai, A. Mueang Samut Sakhon, Samut Sakhon 74000 http://www.gvs.co.th"
SAP Consultant,WE SUPPLY TALENT,Bangkok,Consultants,Full time,,,"Company Overview: My clients are companies that prioritizes innovation, efficiency, and excellence in delivering top-notch solutions to their clients. We are currently seeking skilled and experienced SAP Consultants to join our clients’ dynamic teams. Position Overview: As an SAP Consultant, you will play a key role in implementing and supporting SAP solutions that align with our business objectives. You will collaborate with internal teams and clients to understand their requirements, configure SAP systems accordingly, and ensure the successful integration of SAP solutions into our business processes. Responsibilities: 1. SAP Implementation: - Lead SAP implementation projects, ensuring successful delivery within scope, budget, and timeline. - Collaborate with key stakeholders to gather and analyze business requirements. 2. Configuration and Customization: - Configure SAP modules based on business requirements. - Customize SAP solutions to meet specific organizational needs. 3. Integration and Testing: - Integrate SAP systems with existing business processes and external systems. - Conduct thorough testing of SAP solutions to identify and resolve any issues. 4. Training and Support: - Provide training to end-users on SAP functionalities and best practices. - Offer ongoing support, troubleshooting, and issue resolution for SAP users. 5. Documentation: - Maintain comprehensive documentation of SAP configurations, customizations, and processes. - Develop and update user manuals and training materials. Qualifications: - Bachelor's degree in Information Technology or related fields. - Proven experience as an SAP Consultant with expertise in S4 HANA , IBP , Transportation Management , Hybris, Fieldglass , and CONCUR . - In-depth knowledge of SAP implementation methodologies and best practices. - Strong analytical and problem-solving skills. - Excellent communication and interpersonal abilities. - Ability to work independently and collaboratively within a team. - SAP certification is a plus."
Urgent!!! System Analyst - @Nonthaburi,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Nonthaburi,Engineering - Software,Full time,,,"Business: Retail Title: System Analyst Location: Near The Mall Ngam wongwan (Bangkok-Nonthaburi) Responsibilities: Gathering user requirement with team software development and managing software development team. (for C#, JAVA Programming). Assists in the design, coding and testing the system of technical solutions. Understands standard systems development life cycle processes and applies our methodology effectively on client engagements. Applies knowledge of industry trends and developments to improve service to our clients. Understands in the project and development plans and can clearly articulate roles, project goals under expected period. Perform all the function of a programmer to the team. Web application development to deliver the web-based system that will allow users to produce the reports on Application deployment. Qualification: Bachelor's or higher Degree in Computer Science, Computer Engineering, IT or related fields. A t least 2 years of e xperienced in System Analyst or related field. Knowledge in C# or Java Programming Skill. Ability to work under pressure and within specific timeline. Benefit: Social Security, Health Insurance Annual Leave Bonus (Provided) All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. PERSOLKELLY HR SERVICES RECRUITMENT (THAILAND) CO.,LTD. A PERSOLKELLY Company 27th Floor, Empire Tower 3, Unit 2707,1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: Mr. Tanawat Saechua (Bank) Tel: 083 447 6448"
Project Cyber Security Manager,ALSTOM (Thailand) Ltd.,"Khlong Toei, Bangkok",Security,Full time,,,"At Alstom, we understand transport networks and what moves people. From high-speed trains, metros, monorails, and trams, to turnkey systems, services, infrastructure, signalling and digital mobility, we offer our diverse customers the broadest portfolio in the industry. Every day, 74,000 colleagues lead the way to greener and smarter mobility worldwide, connecting cities as we reduce carbon and replace cars.Could you be the full-time Project Cyber Security Manager in Bangkok we’re looking for? Your future role Take on a new challenge and apply your engineering expertise in a new cutting-edge field. You’ll work alongside passionate, motivated and dedicated teammates. You'll analyze Project / Program security needs (including laws and local regulations), determine security objectives and main security risks strategy. Day-to-day, you’ll work closely with teams across the business Cybersecurity Architecture definition and requirement allocation and much more. You’ll specifically take care of cybersecurity context, and Cybersecurity Risk Analysis. We’ll look to you for: Plan security activities within development life cycle, estimate costs and duration, their impacts related to project program execution, Identify training needs Provide support during technical design meetings for cybersecurity activities Obtain agreement from Project/Program/Customer  about on the set of security measures to be implemented Promoting the Alstom Code of Ethics and adhering to the highest standards of ethical conduct. Report on Program / Project Cybersecurity status All about you We value passion and attitude over experience. That’s why we don’t expect you to have every single skill. Instead, we’ve listed some that we think will help you succeed and grow in this role: Degree in Computer Engineering, Software Eingineering Experience with direct responsibility for hands on architecture, design, development Experience related to Cybersecurity in general, deployment experience of security technologies. Knowledge of Alstom Products & Solution Portfolio Experience in embedded or industrial systems (railway / aeronautics) Knowledge of some Cybersecurity solutions and areas Architecture concepts and techniques of systems and networks, operating systems and associated programming languages. Knowledge of main Cybersecurity standards and regulations, such as: ISO 2700X, 62443, NIST, NIS, French LPM Things you’ll enjoy Join us on a life-long transformative journey – the rail industry is here to stay, so you can grow and develop new skills and experiences throughout your career. You’ll also: Enjoy stability, challenges and a long-term career free from boring daily routines Collaborate with transverse teams and helpful colleagues Contribute to innovative projects Utilise our hybrid working environment Steer your career in whatever direction you choose across functions and countries Benefit from our investment in your development, through award-winning learning Benefit from a fair and dynamic reward package that recognises your performance and potential, plus comprehensive and competitive social coverage You don’t need to be a train enthusiast to thrive with us. We guarantee that when you step onto one of our trains with your friends or family, you’ll be proud. If you’re up for the challenge, we’d love to hear from you! Important to note As a global business, we’re an equal-opportunity employer that celebrates diversity across the 70+ countries we operate in. We’re committed to creating an inclusive workplace for everyone."
Key Account Support (Data Analyst),Siam Makro Public Company Limited (Head Office),"Suan Luang, Bangkok",Business/Systems Analysts,Full time,,,"Job Responsibilities: Responsible for monitoring existing customer portfolio, Work with Key account, store operation, and commercial to ensure sale / profit target is achieved. Responsible for customer baskets analysis (retention portfolio) to identify lost items, fining causes, and work with store operation or commercial to ensure sale recovery. Have to analyze customer portfolio to support Key account team with effective summary for further customer development. Assist Key account team on account opening documents. Administrative duties, processing and resolving complaints, and preparing reports. To analyzing data and maintaining client accounts, Processing and recording data. Coordinating with internal and external team members. Job Qualifications: Bachelor degree in Business Administration, Accounting, Finance or related field. High competency in data analysis skills and computer skill (Excel VLOOKUP, Pivot, Power BI). Ability to work on a fast-paced, deadline driven, cross-functional team. Have good negotiation skills. Can work under pressure."
Programmer / Software Engineer / Developer (Junior/Middle),MFEC Public Company Limited,"Chatuchak, Bangkok",Engineering - Software,Full time,,,"We are looking for an experienced Programmer / Software Engineer / Developer to work with teams and develop software applications. What we want? Work with BA/SA to design and develop software applications. Responsible for development and implementation of applications Using OOP concepts to modify and add new business logic to existing code Execute Test and Deployment Provide application support after deployment Who are we looking for? 0-5 year’ experiences in programming, software customization and solution development. Bachelor’s degree in Computer Engineering or Computer Science and/or Master's degree business or Computer science. Highly competent at least one or two programming languages such as C#, .Net, C++, Java, NodeJS, Python, PHP, Ladder (PLC), Javascript (React, React Native, Angular, VueJS, NodeJS, Typescript), etc. Knowledgeable in modern enterprise software architectures for large scale deployment. Eager to learn new technologies and to apply it to real use. Analytical and creative in problem solving. MFEC OKR: - As MFEC People, you will be a part of our talent team. Besides your main responsibilities, you do have special projects as part of OKR. However, the percentages will be different according to the positions and teams."
Junior Programmer / Junior Software Developer/(รับน้องจบใหม่หลายอัตรา),Bangkokbank (BBL),Bangkok,Engineering - Software,Full time,,,"Technology is changing every day and Bangkok Bank is determined to be at the forefront of these changes.  Millions of customers use our multi award willing mBanking product on a daily basis. This is just the start - we are aggressively using technology to delight our customers in all segments. Come and join us as we exploit the latest technologies to serve our huge customer and our unique position as the premier Thai bank with a unique presence across the AEC. Role & Responsibilities: Develop and maintenance of pragmatic high quality software to support business requirements. Work with Technology team to build a maintainable technology infrastructure including build & testing environment. Compose System design documents such as database diagram, user manual. Qualifications: Bachelor/Master’s degree in Computer Science or related fields. 0-5 years of experience in developing applications (full stack is a plus). Should have experience in:Good Communication in oral and Written English is a plus. Programming: c#, VB net, , JAVA JEE8, AngularJS, Python, Scala, R Frontend: ASP net core, JSP, HTML5, CSS, SASS, Javascript, jQuery, AJAX, etc. Backend:.net Core, Azure,AWS, PHP (Symfony 2 framework), NodeJS, RESTful Services, ESB(Websphere), Blockchain, GTM API Mgr etc. Database: SQL, Oracle, MongoDB, VSAM, Hadoop Test Deployment Security Performance Improvement Resource Management Project Management Required Skills: Knowledge and regular use of source control. Knowledge and regular use of automated regression testing frameworks at each level of the stack. Knowledge of iOS and Android application development is a plus. Knowledge about and experience in this kind of software development methodologies; AGILE, SCRUM  is a plus. Systematic and analytic thinking . Working Location: Operating at Rama III Office If you require more information, please contact Khun Nichapa 085-481-3111 . Khun Kamonporn 081-985-4446 ."
IT Process Engineer,"Kasikorn Technology Group Secretariat Co., Ltd.","Pak Kret, Nonthaburi",Engineering - Software,Full time,,,"Overview: In this role, you will oversee IT processes and practices based on SDLC and project management frameworks to ensure the higher product development quality and efficiency. You will work closely with the IT process owners from several departments to define and adopt the processes, best practices, templates, and tools in KBTG as appropriate. Responsibilities: Analyze as-is process workflow using global framework or best practice to identify potential improvement opportunities and define target measurement. Work closely with IT process owners and executors to develop to-be target operating model and detailed process workflow. Drive for process activation, ensure process quality, and assess the outcome for continuous improvement. Provide process improvement progress visibility and measurements. Provide consultation to project teams to adopt SDLC processes, best practices, tools, templates, and measurements on daily basis. Administrate process tools as supporting the project teams to smoothly operate. Qualifications: Bachelor's or master’s degree in computer science, computer engineering, IT or related fields Minimum 2-year experience in software development process improvement or business process engineering. Good analytical and problem-solving skills Good communication in written and spoken both Thai and English languages. Preferable with administration skills of process tools, e.g., Microsoft SharePoint, K2, etc"
Database Administrator/System Engineer (Oracle),A-HOST Company Limited,"Phaya Thai, Bangkok",Database Development & Administration,Full time,,,"Job Highlight: Challenge of manage, operations and maintenance of critical system and multi-platform (Cloud/Virtualization/On-premise and others). Opportunity to learn and work about new database version, technology and related products to build value solution to our customer. Progressive career path Responsibilities: Work with energetic team in providing end-to-end services in Oracle both Cloud Environment and On-premises Environment. Participate in full services life-cycle from architectural design, implementation and migration to post-implementation maintenance and operation support of the critical production systems for our customers. Manage and support the Oracle Database (e.g., tuning, cloning and others). Documentation of solutions (e.g., architecture, configuration and setup). Qualifications: Bachelor’s Degree in Computer Engineering, Computer Science, or Information Technology related fields Pleasant personality, good communication and presentation skill Good command in English for reading and writing Experience with Oracle Database 18c, 19c and newer version (RAC, Pluggable database) Experience with RDBMS Database: Design, Implementations, Backup/Restore Solution, Tuning and High Availability Solution Ability to work with team, and also individually as DBA specialist Experience with MS SQL Server Technology and other RDBMS database system and Administration will be also advantageous Benefits: สวัสดิการของพนักงานในด้านต่างๆ Health Care ตรวจสุขภาพก่อนการเข้าทำงาน ค่ารักษาพยาบาล / ค่าทันตกรรม / ค่าตัดแว่นสายตา (สั้น, ยาว, เอียง) Safety & Security Life ประกันอุบัติเหตุ / เงินช่วยเหลือพนักงาน กรณีต่างๆ ตามความสมควร ประกันสังคมและกองทุนเงินทดแทน กองทุนสำรองเลี้ยงชีพ Happiness & Relaxation อบรม/สัมมนาในและนอกสถานที่ สัมมนาต่างจังหวัดและพักผ่อนประจำปีๆ ละ 1 ครั้ง Reward for employee รางวัลสำหรับพนักงานดีเด่น (Excellence Award) โบนัสประจำปี Working location : Near BTS Sanam Pao ( 5 days of working) SM Tower 21st Floor, 979/52-55 Phaholyothin Road Phayathai, Phayathai, Bangkok 10400 Tel.(02) 298-0625-32 # 1102 Fax. (02) 298-0053 www.a-host.co.th"
Software Engineering Director,PRTR,Bangkok,Engineering - Software,Full time,,,"PRTR is partnering with a dynamic international Fintech company and is seeking a Software Engineering Director to lead the Development Department. As the Software Engineering Director, you will be responsible for overseeing a team of 10+ talented individuals and ensuring that the software development projects align with the business objectives. If you are a forward-thinking leader with a passion for driving change and growth within a fast-paced organization, we encourage you to apply. Responsibilities Team Leadership: Leading and inspiring a team of 10+ developers, fostering a collaborative and innovative environment. Coordinating with different business units to understand the business needs and then create high-level strategies to drive effective business change. Managing multiple projects at the same time whilst effectively delegating tasks to the team. Qualifications Strong leadership skills and excellent interpersonal and communication skills, always keeping the end user in mind. Over 5 years of experience in managing IT transformation projects, with a proven track record of success. 5+ years of experience in.NetCore Development and expertise in C# and Microsoft Azure. Front-end development experience with Angular 2+, React.JS, and or Vue. JS. Hands-on and coding-heavy. A Bachelor's Degree or higher in Computer Science or Business Administration. Strong communication skills in both English and Thai. If you are excited about the opportunity to lead a dynamic team and drive business change within a fast-growing organization, please submit your most up-to-date CV as we are actively shortlisting for this role."
ICT Manager (ห้วยขวาง),"Professional One Co., Ltd.","Huai Khwang, Bangkok",Networks & Systems Administration,Full time,70000,119999,"ICT Infrastructure Management ● Oversee the planning, installation, and maintenance of the school's ICT infrastructure, including networks, servers, hardware, and software systems. ● Ensure that all ICT systems are reliable, secure, and up-to-date, implementing necessary updates and upgrades as required. ● Manage ICT equipment and software licensing, tracking, and inventory. Server and Network Security ● Line manage the ICT System Administrator and Network Administrator ● Ensure that the school network is fully operational during access hours and that an appropriate backup strategy is in place ● Make recommendations and offer guidance to the System Administrator and Network Engineer to enhance information security and data protection ● Implement appropriate patch management procedures ensuring servers are secured according to industry best practice ● Conduct regular penetration testing and quickly identify and address issues with information security ● Manage, maintain and enforce all policies and procedures relating to network, server and information security ● Work with the DoLT to ensure that externally accessible services continue to operate and are appropriately secured behind a firewall that meets the educational needs of the school ● Support the DoLT to produce an IT Strategic plan ● Ensure all software systems are properly maintained, conducting regular audits of users ● Provide periodic training to the IT department on IT security practices Operations and Project Management ● Line manages campus ICT support staff. ● Evaluate and select ICT vendors and suppliers, negotiating contracts and service agreements. ● Act as the primary project manager for all ICT CAPEX projects and ensure the completion of the projects based on the timeline ● Monitor vendor performance and ensure compliance with service level agreements. ● Provide feedback to the DoLT regarding all outside vendors and contractors on work completed ● In consultation with the DoLT, establish Key Performance Indicators (KPI) for IT hardware ● Provide technical support to staff and students, resolving hardware and software issues promptly."
Technology Delivery Lead Senior Analyst,"Accenture Solutions Co., Ltd.",Bangkok,Help Desk & IT Support,Full time,,,"JOB SUMMARY: Provide day to day IT Support for the organization in the area of change management of the IT infrastructure. Ensures request for changes are review and approved. Conducts planning, testing and implementation of request for change in the IT Infrastructure. Job Description Responsible in processing service request based on agreed targets by gathering the needed information to plan and request for change in the IT infrastructure. Responsible in planning, testing, and implementation of request for changes involving:  Network, Server, Voice and other related Core Communication and Server Infrastructure Services. Ensures that planned request for changes are reviewed and approved before implementation. Responsible in coordinating tasks to internal IT Operations as part of normal operations. Responsible in providing timely and accurate update and information on assigned service request and request for changes. Responsible on timely communication for assigned request for changes which cannot be implemented as planned due unforeseen circumstances. Coordinates with concerned teams, vendors, and/or appropriate third party as part of operations escalation as necessary. Ensures that all escalation information is accurate and periodically updated, and that all relevant members of the team are regularly informed on the status of the operations escalation process Performs installations, upgrades, preventive maintenance, backup, monitoring, access administration and related Core Communication and Server Infrastructure tasks. Maintains data integrity and ensures the security of Communication and Sever Infrastructure technologies in accordance with standards and best practices (e.g., standards implementation/configuration hardening, secure access control, patch updates, etc.) May be tasked to coordinate or be a member of various continuous improvement initiatives of the organization. Performs assigned activities or tasks which are aligned to the set objectives by the management. WORK EXPERIENCE AND COMPETENCIES / SKILLS REQUIREMENTS: 1. Must have at least two (2) years’ experience in an IT-related capacity. 1) Technical experience must include the following: 2) Basic to Intermediate skills in Workstation/Server/Network/Voice administration, operations & maintenance troubleshooting 3) PC hardware troubleshooting 2. Must have good command of English (oral and written communication), and effective presentation skills. 3. Knowledgeable in the following standards: ISO 20000, ISO 27001; ISO 22301; CMMi for Services 4. Background in Service Support, Service Delivery, IT Service Management, IT Operations. 5.Certification in ITIL, Cisco, Juniper, Bluecoat, Aruba, Microsoft or VMWare will be an advantage. 6.CCNA, CCNP, or any network/firewall product’s certificate is a plus."
Network Support Engineer,"Campana TARO Co.,Ltd.","Khlong Toei, Bangkok",Networks & Systems Administration,Full time,,,"Job Responsibilities: Deployment, configuration, and management of all network infrastructure in our data centers and Point of Presence (POP) sites in Thailand Work with partner teams and vendors to manage day-to-day operations, such as schedule and perform maintenance including upgrades, migrations, and decommissioning of production networks Work closely with Network Engineering, Logistics, and equipment vendors as new equipment and technologies are integrated into the production network Calculate and document equipment power/space requirements and consumption for multiple POP sites. Work with Colocation Vendors, Network Engineering, Facility Operations, to meet these requirements Work with NOC to troubleshoot problems and communicate with customers as local point of contact during customer escalations Work with provisioning team, datacenter operator and local loop provider to deliver network services to customers Qualifications: Minimum 3 years of telecommunications in network and customer support experience; especially in telecommunications Layer 1 to Layer 3 services which involve troubleshooting, restoration and escalation. Knowledgeable in the following telecommunications technologies: OTN, DWDM, TDM, SDH, IP VPN, BGP, MPLS, IPSec, SDN, NFV. Solid track record in managing escalation processes and SLAs Strong communication skills and power to follow through Good experience in managing customer expectation and escalation Able to work under tight deadlines Diploma/Degree in Electrical Engineering or Computer Science or other engineering disciplines Salary: Negotiable Benefits / Welfare: Working : Mon- Fri ( 9.00-18.00 ) Allowance : Depend on Department & position Annual vacations: 15 Days Interested candidates please  submit resume stating their present and expected salary by APPLY Contact person : Kanchana M. Address : 102/99 Na Ranong Rd., Klongtoey, Bangkok 10110 Phone number : Tel. +662 348-8906 , +662 348 8098"
