Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
เลขานุการ (ศูนย์ส่งเสริมการวิจัยและการประกันคุณภาพการศึกษา),Sripatum University,"Chatuchak, Bangkok",Administrative Assistants,Full time,,,"ตำแหน่ง เลขานุการ สังกัด/ตำแหน่งงานย่อยตามที่ลงประกาศ ศูนย์ส่งเสริมการวิจัยและการประกันคุณภาพการศึกษา หน้าที่ 1. ดูแลจดหมายเข้า-ออก ทั้งทางไปรษณีย์ และจดหมายอิเล็กทรอนิกส์ (Email และระบบ e-doc ของมหาวิทยาลัย)
2. ดูแลเว็บไซต์ ศูนย์ส่งเสริมการวิจัยและการประกันคุณภาพการศึกษา เช่น อัพเดทข่าวสาร เผยแพร่ประชาสัมพันธ์ ฯลฯ
3. ประสานงานกับบุคลากรภายในมหาวิทยาลัยและกับหน่วยงานภายนอก 
4. จัดทำและจัดเก็บรวบรวมเอกสารของศูนย์ฯ ให้เป็นระบบ รวมถึงการรายงานให้ผู้อำนวยการศูนย์ฯ รับทราบ
5. ให้บริการและช่วยเหลือแก่คณาจารย์ เจ้าหน้าที่ และนักศึกษา ในเรื่องที่เกี่ยวข้องกับพันธกิจของศูนย์ฯ
6. งานธุรการของศูนย์ เช่น การจองห้อง การทำบันทึกเบิก-จ่ายต่าง ๆ ของศูนย์ เอกสารวาระการประชุมและรายงานการประชุม การส่งเอกสาร รายงานผลการดำเนินกิจกรรม/โครงการ ฯลฯ
7. ปฏิบัติงานอื่น ๆ ตามที่ได้รับมอบหมาย คุณสมบัติ 1. สำเร็จการศึกษาไม่ต่ำกว่าระดับปริญญาตรีทุกสาขา 
(หากสำเร็จการศึกษา ทางด้านเทคโนโลยีการศึกษา เทคโนโลยีสารสนเทศ คอมพิวเตอร์ศึกษา เลขานุการ การจัดการ หรือสาขาอื่นที่เกี่ยวข้อง จะได้รับการพิจารณาเป็นพิเศษ)
2. อายุไม่เกิน 30 ปี
3. สามารถใช้งานคอมพิวเตอร์ขั้นพื้นฐาน เช่น โปรแกรม MS Office, Canva ฯลฯ อินเตอร์เน็ต และสามารถสื่อสารภาษาอังกฤษเบื้องต้นได้
4. สามารถทำงานเป็นทีมในสภาวะกดดันได้
5. พร้อมที่จะเรียนรู้สิ่งใหม่ ๆ และสามารถทำงานนอกเวลาได้ (หากมีความจำเป็น) อัตราเงินเดือน 15,000 - 25,000 บาท จำนวน 1 ตำแหน่ง สวัสดิการ 1. ประกันสังคม
 2. ประกันอุบัติเหตุ
 3. ประกันสุขภาพ(กลุ่ม)
 4. ตรวจสุขภาพประจำปี
 5. กองทุนสำรองเลี้ยงชีพ"
In-Villa Dining Waiter,Soneva (Thailand) Limited,"Ko Kut, Trat",Administrative Assistants,Full time,,,"Last Updated : 15.01.2024 | Viewers 10 Salary : เงินเดือน N/A (THB) Types of employees : ประเภทงาน Full-time เต็มเวลา Area : ปฎิบัติงานที่จังหวัด Education : การศึกษา No specific ไม่จำกัดวุฒิ Experience : ประสบการณ์การทำงาน 0 Year (ปี) Gender : เพศ Male ชาย Age : อายุ Non-Specific ไม่จำกัดอายุ Unit : จำนวนรับ 1 อัตรา New Graduated : นักศึกษาจบใหม่ Yes รับพิจารณา Foreigner : ชาวต่างชาติ No ไม่รับพิจารณา Disabled : ผู้พิการ No ไม่รับพิจารณา Night shift : ตำแหน่งงานกะดึก No ไม่ใช่ Job Qualifications ข้อกำหนด Requirements and Skills: Minimum 1 year of experience in a similar role in a luxury hotel and resort. Excellent knowledge of F&B is a must for this role. Ability to work hard and manage time effectively. Ability to work under pressure with a strong team player. Excellent communication and interpersonal skills. Excellent service mind and attitude to service our luxury guests. Job Details รายละเอียดงาน Job Description - Take care of Guest when they come to outlet - Cleaning of outlet is a responsibility - Take orders of guest (Food & Beverage) Weekly - Check inventory in F&B - Full Set up table and equipment - Clear store / Back areas deep clean Monthly - Clear store / Back area deep clean - PR & MC for stationary Annually - Support team in festival season - Plan and organize F&B function - Table Decoration / Outlet Welfare สวัสดิการ Benefits (สวัสดิการ) *** - Service Charge 5 working days/week (ทำงาน 5วัน/สัปดาห์) Meals & Accommodation (อาหาร7วัน 3มื้อ/วัน และที่พักฟรี) Uniform (ชุดทำงานพร้อมซักรีดฟรี) Laundry Service (มีเครื่องซักผ้าบริการฟรี และสามารถส่งเสื้อผ้าส่วนตัวซักได้ฟรีตามข้อกำหนด) Provident Fund (กองทุนสำรองเลี้ยงชีพ) Transportation Allowance (เงินช่วยเหลือค่าเดินทางกลับบ้าน 1,100บาท/เดือน) Special Flight Resort-BKK-Resort (เครื่องบินส่วนตัวจาก โรงแรมถึงกรุงเทพฯ พนักงานขึ้นฟรีตามข้อกำหนด) Host Activities (กิจกรรมแน่นๆ) Others as per Resort Policy (ยังมีสิทธิประโยชน์และกิจกรรมอื่นๆอีกมากมาย) Host Facilities; Gym / Swimming Pool / Tennis Court / Volleyball Court / Table Tennis Table / Host Bar / Host Shop Contact ข้อมูลติดต่อ Human Resources Coordinator (Human Resources Coordinator) Soneva Kiri Resort
110 Moo 4, Koh Kood Sub-District, Koh Kood District, Trat 23000, Thailand เว็บไซต์ : www.soneva.com อีเมล์ : เบอร์โทรศัพท์ :"
แม่บ้าน(เหมดทำความสะอาดห้องพัก)...,Nanda Heritage,"Phra Nakhon, Bangkok",Administrative Assistants,Full time,,,"Last Updated : 16.01.2024 | Viewers 6 Salary : เงินเดือน 10,001 - 15,000 (THB) Types of employees : ประเภทงาน Full-time เต็มเวลา Area : ปฎิบัติงานที่จังหวัด Education : การศึกษา No specific ไม่จำกัดวุฒิ Experience : ประสบการณ์การทำงาน 0 Year (ปี) Gender : เพศ Male/Female ชาย/หญิง Age : อายุ Not over 40 years old อายุไม่เกิน 40 ปี Unit : จำนวนรับ 1 อัตรา New Graduated : นักศึกษาจบใหม่ Yes รับพิจารณา Foreigner : ชาวต่างชาติ No ไม่รับพิจารณา Disabled : ผู้พิการ No ไม่รับพิจารณา Night shift : ตำแหน่งงานกะดึก No ไม่ใช่ Contact ข้อมูลติดต่อ ฝ่ายบุคคล (ฝ่ายบุคคล) 632 ถ.วิสุทธิ์กษัตริย์ แขวงบ้านพานถม เขตพระนคร 10200 เว็บไซต์ : www.nandaheritage.com อีเมล์ : เบอร์โทรศัพท์ :"
ทันตแพทย์,ทันตแพทย์ บริษัท เอชอาร์ เซอร์วิส เซ็นเตอร์ จำกัด,"Krathum Baen, Samut Sakhon",Administrative Assistants,Full time,,,"Job Overview รายละเอียดงาน รูปแบบงาน : งานประจำ จำนวนที่รับ : 1 ตำแหน่ง สถานที่ปฏิบัติงาน : สมุทรสาคร(กระทุ่มแบน) เงินเดือน(บาท) : 100,000 – 120,000 วันหยุด : ไม่ระบุ เวลาทำงาน : 10:00 – 20:00 เวลาทำงานอื่น : ไม่ระบุ หน้าที่ความรับผิดชอบ •ทันตแพทย์ประจำคลินิก คุณสมบัติผู้สมัคร เพศ : ชาย , หญิง อายุ(ปี) : 25 – 50 ระดับการศึกษา : ปริญญาตรี – ปริญญาเอก ประสบการณ์(ปี) : 1ปีขึ้นไป อื่นๆ : ไม่ระบุ สวัสดิการ • ตามข้อตกลงของบริษัท •อาหารรับรองกลางวัน •ห้องพักรับรอง •มีโบนัสแบ่งกำไรคลินิก วิธีการสมัคร ชื่อผู้ติดต่อ : HR เบอร์ผู้ติดต่อ : 02-9158587 ต่อ 602 อีเมล : hrscservice@gmail.com ติดต่อ นัท บริษัท เอชอาร์ เซอร์วิส เซ็นเตอร์ จำกัด 49/89 ถนนหทัยราษร์ 37 แขวงสามวาตะวันตก แขวงสามวาตะวันตก เขตคลองสามวา จังหวัดกรุงเทพมหานคร 10150 ประเทศไทย About ทันตแพทย์ บริษัท เอชอาร์ เซอร์วิส เซ็นเตอร์ จำกัด เกี่ยวกับเรา ดำเนินธุรกิจด้านรับเหมาแรงงาน และงานสรรหาพนักงานทั่วไป Address บริษัท เอชอาร์ เซอร์วิส เซ็นเตอร์ จำกัด 49/89 ถนนหทัยราษร์ 37 แขวงสามวาตะวันตก แขวงสามวาตะวันตก เขตคลองสามวา จังหวัดกรุงเทพมหานคร 10150 ประเทศไทย"
HR Employee Data & HRIS (SPX Express),"Shopee (Thailand) Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"The People team plays a crucial organisational role in Shopee by channeling important resources to key functions in the company. People are key to Shopee’s growth, and as our business expands, so does the need to develop and support our employees. Conduct employment contract for Office FTE / Temp staff. Update employment databases such as Internal Transfer, Manager Change, Reorganization, etc. Reconcile all databases in all systems to align and valid. Conduct reports following team requests. Maintain and Improve the automatic flow system to work normally. Support user incidents and answer questions for all systems."
IT Coordinator,บริษัท โกไฟว์ จำกัด,"Khlong Toei, Bangkok",Administrative Assistants,Full time,,,"วุฒิการศึกษา - ปริญญาตรี สาขาวิชาชีพ - ทุกสาขา เงินเดือน/ค่าตอบแทน 30,000-50,000 ตำแหน่ง 3 ตำแหน่ง รายละเอียดของงาน Key contact person for our clients and consultants. Coordinate administrative and paper work between our consultants and clients. Communicate relevant project information to the client and project team. Prepare presentations and tables (or support preparation of such). Research data (online and offline). Manage and administer databases. Support our consultants with other tasks as needed. คุณสมบัติผู้สมัคร Bachelor’s degree in any field. Minimum 1 year of work experience, ideally in a project coordinator, project manager, assistant or secretarial role. TOEIC Score 600+ will be an advantage High level of service-minded, client-serving attitude, even and especially under pressure Flexibility to take on different tasks and learn new work as required. Proven ability to work effectively both independently and in a team-based environment. Proficient in Microsoft Office (e.g. Excel, Word, etc.) and email. Have IT basic knowledge would be advantages Have knowledge of cyber security frameworks and regulations (ISO 27001, NIST, PDPA) would be preferable รายละเอียดบริษัท / สวัสดิการ ที่บริษัท Gofive เรามี Passion ร่วมกันที่จะขับเคลื่อน Digital Transformation ให้กับทุกธุรกิจ เราใส่ใจในทุกรายละเอียด และพร้อมมอบประสบการณ์การใช้งานซอฟต์แวร์อันยอดเยี่ยมให้กับลูกค้าผู้ใช้บริการ “We create World-Class software experience” นั่นคือ Mission ของเรา Gofive คือบริษัท Startup ใน T.K.S. Group เราสร้าง Tech Ecosystem ที่เข้มแข็งเพื่อผลักดันธุรกิจให้ Scale Up แบบก้าวกระโดดพร้อมกับ Career Path ที่มั่นคง ในการทำงานที่ Gofive เราให้ความสำคัญในการใส่ใจเพื่อนร่วมงาน รวมไปถึงการเปิดใจรับฟังและเรียนรู้สิ่งใหม่ๆอยู่เสมอ เพื่อให้ที่ทำงานของเรานั้นน่าอยู่สำหรับทุกคน เรามี Products อะไรบ้าง? Venio โปรแกรม CRM บริหารทีมขายอันดับ 1 การันตีด้วยรางวัลด้าน ICT Award  www.veniocrm.com empeo โปรแกรม HRM บริหารงานบุคคลอย่างครบวงจร ที่ได้รับความไว้วางใจจากลูกค้าชั้นนำwww.myempeo.com Salesbear โปรแกรมตอบแชท ที่เป็น Partner ของ LINE Official โดยตรง www.salesbear.com และอื่นๆ อีกมากมาย ที่รอคุณมาเป็นส่วนหนึ่งของเรา มารู้จักเรามากขึ้น? บรรยากาศการทำงานที่ Gofive: https://youtu.be/LLRtw5_n764 ติดตามเราที่: www.facebook.com/GofiveFamily ทำงานที่ Gofive Performance Bonus ประจำปี กองทุนสำรองเลี้ยงชีพ ประกันสุขภาพกลุ่ม ประกันอุบัติเหตุ ประกันชีวิต คอร์สเรียน Upskill ได้ตามต้องการ Notebook ส่วนตัว หรือถ้าอยากใช้ของตัวเองเราก็มี Reward ให้ Outing ท่องเที่ยวประจำปี กิจกรรมจัดเต็มตลอดทั้งปี สำนักงานที่ 1 : สาขาตึก FYI Center (พระรามที่ 4) เลขที่ 2525 อาคาร FYI Center (MRT ศูนย์การประชุมแห่งชาติสิริกิตต์) อาคาร 2 ชั้น 12 ถนนพระรามที่ 4 แขวงคลองเตย เขตคลองเตย กรุงเทพมหานคร 10110 สำนักงานที่ 2 : สาขาพระราม 2 เลขที่ 30/88 หมู่ที่1 ถนนเจษฎาวิถี ตำบลโคกขาม อำเภอเมืองสมุทรสาคร จังหวัดสมุทรสาคร 74000 โทรสอบถามรายละเอียดเพิ่มเติมได้ที่ 02-784-5855 ต่อ 8 วิธีการสมัคร ส่ง Resume พร้อมแนบผลงานที่ผ่านมา ระบุตำแหน่งที่ต้องการ ส่งมาได้ทาง https://jobs.myempeo.com/Gofive โทรสอบถามรายละเอียดเพิ่มเติมได้ที่ 02-784-5855 ต่อ 8 ที่อยู่ของบริษัท/สำนักงาน บริษัท โกไฟว์ จำกัด 2525 FYI Center, ตึก 2 ชั้น 12 แขวงคลองเตย เขตคลองเตย จังหวัดกรุงเทพมหานคร 10110 อีเมล์ : panida.s@gofive.co.th โทร : 027845855 เว็บไซต์ : https://www.gofive.co.th/career/ ใกล้กับสถานีรถไฟฟ้า BTS : สถานีอโศก ใกล้กับสถานีรถไฟฟ้า MRT : สถานีคลองเตย, ศูนย์การประชุมแห่งชาติสิริกิติ์, สถานีสุขุมวิท"
Market Specialist – French Speaking,Diethelm Travel,Bangkok,Administrative Assistants,Full time,,,"Diethelm Travel Thailand Diethelm Travel is the leading inbound tour operator in Asia delivering innovative, quality-driven products with fully insured and licensed offices in Bhutan, Cambodia, China, Hong Kong, Lao, Malaysia, Maldives, Myanmar, Philippines, Singapore, Sri Lanka, Thailand and Vietnam. Diethelm Travel regularly wins industry plaudits, including the World Travel Award and the TTG Travel Award. We pride ourselves at being at the forefront of the inbound tour operator within the regions we serve and have many years of experiences, knowledge and expertise in our field. Position: Market Specialist – French Speaking Department:     Reservation & Operations Reports to:       Reservation & Operations Manager, Sales Manager Location:          Bangkok (open to all nationalities) The Market Specialist is responsible for the following: Account management of company’s accounts consisting from but not limited to the French speaking markets; Handle inquiries and bookings from French speaking accounts. Provide the accounts with quotations and all necessary information to their requests which should be attended promptly within 1 hour from the receipt; Concluding sales of the inquiries with preparation of travel documents, input of all relevant data into system, overseeing sending of invoices and payments to suppliers, follow-up payments if necessary in coordination with accounting department; Troubleshooting and providing assistance to customers; Handling of emergency calls (24 hrs emergency phone); Translation of promotional campaigns, newsletters, e-shots, advisories into French; Acting as the key link between the customer and all relevant divisions within the company. Responsible for the effective expansion of clients’ portfolio – new business pitches and procurement. Additional responsibilities can be added as deemed necessary by the Company. Requirements: Bachelor degree in tourism or similar At least 3 years of experience working in similar positions or inbound agencies Excellent oral and written communication skills. Fluent in French and English. Other languages are an asset. Customer driven personality. Problem solver and not complainer. Creative mind with superb written and verbal communication skills. Ability to work under pressure and meet strict deadlines. Can be a team player as well as work independently. Convey a high level of understanding of the importance of attention to detail. Proficient in Microsoft Office. Other programs are an asset. Working experience overseas and for international company is a plus. You must meet the above requirements. Please submit your complete resume with references and salary expectations at Witsuda.W@diethelmtravel.com If you don’t meet the above responsibilities and requirements, don’t apply for this position. Only shortlisted candidates will be notified."
"Customer Service (ภาษาอังกฤษ 2 คน,ภาษาจีน 1 คน) (ประจำสาขาเกสร ติดบีทีเอสชิดลม)","Villa Market JP Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"จำนวนอัตรา 1 จังหวัด กรุงเทพ ระดับการศึกษา ไม่ระบุ รายละเอียด มีใจรักงานด้านบริการ มีีทักษะในการเจรจา น้ำเสียงสุภาพ ติดต่อสื่อสารมีประสิทธิภาพ รวดเร็วและว่องไวในการทำงาน สามารถใช้คอมพิวเตอร์โปรแกรมพื้นฐานได้ สามารถทำงานภายใต้ความกดดันได้ มีความสามารถในการสื่อสาร มีมนุษยสัมพันธ์ดี มีทิศนะคติที่ดีต่อลูกค้า และผู้ร่วมงาน สามารถปรับตัวได้ดี และมีความเข้าใจในสภาพการทำงาน สามารถใช้ภาษาอังกฤษ ได้ หากสามารถใช้ภาษาจีนได้ จะพิจารณาเป็นพิเศษ สวัสดิการ 1. กองทุนสำรองเลี้ยงชีพ - Provident Fund 2. ประกันอุบัติเหตุ - Accident Insurance 3. ประกันสังคม - Social Insurance 4. กระเช้าเยี่ยมไข้ - Sumpathy Gift Basket for Visiting Patient 5. เงินช่วยเหลือฌาปนกิจศพ - Contribution to Cremation 6. วันหยุดพักผ่อนสูงสุดประจำปี 13 วันต่อปี - Maximum 13 Holidays per year 7. ปรับเงินเดือนประจำปี - Annual Salary Adjustment 8. ค่าล่วงเวลา (บางตำแหน่ง) - Overtime Pay (for some positions) 9. ส่วนลดการซื้อสินค้า - Discount on Product Purchases 10. โบนัสประจำปี - Annual Bonus 11. ชุดยูนิฟอร์ม - Uniform 12. ค่าครองชีพ (บางตำแหน่ง) - Living Allowance (for some positions) 13. เงินกู้ยืมฉุกเฉินไม่มีดอกเบี้ย - Emergency Loan Without Interest 14. ค่าภาษา (บางตำแหน่ง) - Premium for Language Ability 15. พนักงานประจำสาขาสามารถเลือกทำงานในสาขาใกล้บ้านได้ - Every Branch Staff Is Eligible to Work at Their Nearest Branch เวลาทำงาน ประจำ เงินเดือน 18,000 บาท ขึ้นไป บาท สนใจติดต่อ ฝ่ายสรรหาว่าจ้าง (Recruitment Division) เบอร์โทร ฝ่ายทรัพยากรบุคคล 02-055-1000 ต่อ 2101, 2102 , 086-321-1030, 086 -342-3966, 061-002-0201 เว็บไซต์ http://www.villamarket.com บริษัท วิลล่า มาร์เก็ท เจพี จำกัด (Villa market JP) บริษัท วิลล่า มาร์เก็ท เจพี จำกัด (Villa market JP)
591 / 1,4-7 Soi Sukhumvit 33/1. Sukhumvit.
แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 Tel. ฝ่ายทรัพยากรบุคคล 02-055-1000 ต่อ 2101, 2102 , 086-321-1030, 086 -342-3966, 061-002-0201 งานกรุงเทพ ประกาศเมื่อ 14 มกราคม 2567"
AR/INCOME,Miloft Sathorn Hotel,"Sathon, Bangkok",Administrative Assistants,Full time,,,"Last Updated : 12.01.2024 | Viewers 1,919 Salary : เงินเดือน 15,001 - 20,000 (THB) Types of employees : ประเภทงาน Full-time เต็มเวลา Area : ปฎิบัติงานที่จังหวัด Education : การศึกษา Bachelor's Degree ปริญญาตรี Experience : ประสบการณ์การทำงาน 2 Year (ปี) Gender : เพศ Male/Female ชาย/หญิง Age : อายุ Non-Specific ไม่จำกัดอายุ Unit : จำนวนรับ 2 อัตรา New Graduated : นักศึกษาจบใหม่ No ไม่รับพิจารณา Foreigner : ชาวต่างชาติ No ไม่รับพิจารณา Disabled : ผู้พิการ No ไม่รับพิจารณา Night shift : ตำแหน่งงานกะดึก No ไม่ใช่ Job Qualifications ข้อกำหนด - มีประสบการณ์สายงานตรง 2 ปีขึ้นไป - สามารถยืดหยุ่นเวลาในการทำงานได้ Job Details รายละเอียดงาน - จัดทำและบันทึกข้อมูลทางบัญชี - ตรวจสอบรายได้ บันทึกรายรับ และตรวจสอบความครบถ้วน สมบูรณ์ของเอกสาร - และงานอื่นๆ ที่ได้รับมอบหมาย Welfare สวัสดิการ 1. อาหาร 2 มื้อ 2. ประกันสังคม 3. ยูนิฟอร์ม 4. เซอร์วิสชาร์จ Contact ข้อมูลติดต่อ Sansanee (Miloft Sathorn Hotel) 334 Charoenkrung 65 Yannawa Sathorn Bangkok
Thailand 10120 เว็บไซต์ : www.milloftsathornhotel.com อีเมล์ : เบอร์โทรศัพท์ :"
Plant Administrative Senior Section Manager,"Bangkok Industrial Gas Co., Ltd.",Rayong,Administrative Assistants,Full time,,,"Principle
 Accountabilities
 : • Manage and control stationary, office supplies, office equipment including issuing purchasing requisition to order new office items and maintain sufficient stock level. • Facilitate visitor process/record • Coordinate with user/supplier to maintain and repair office facilities to be ready for use and in good condition for employees. • Monitor any operational related permits & licenses, etc. This can be EHS and/or related; including managing and providing data entry/keeping/maintenance as necessary. • Manage, facilitate overall General Affairs process to provide effective and efficient support to the operation of the company e.g. transportation, canteen, laundry, cleaning service and general office support. Manage, facilitate overall General Affairs process to provide effective and efficient support to the operation of the company e.g. transportation, canteen, laundry, cleaning service and general office support. Monitor any operational related permits & licenses, etc. This can be EHS and/or related; including managing and providing data entry/keeping/maintenance as necessary. Facilitate visitor process/record Coordinate with user/supplier to maintain and repair office facilities to be ready for use and in good condition for employees. To assist in reviewing the contractor’s contract related administration tasks i.e. leasing service. Manage and control stationary, office supplies, office equipment including issuing purchasing requisition to order new office items and maintain sufficient stock level. Good managing of outsources company such as cleaning company to ensure professional looks and hygiene. Timely manage and control all services and contracts that will be provided by suppliers. Establish and maintain all document management control. Manage and control all related risk management, especially for business continuity planning and compliance management of general administration functions. Develop reports, filling and controlling all related to general affair tasks and other related documentation system. Provide logistics support for event and business trip i.e. meeting/event management by making arrangements including travel, lodging, transportation and etc. Coordinate with IT to ensure office automation, equipment is ready for users. Provide secretariat support to Plant management team. Maintain focus on continuous process improvement opportunities Supervising day-to-day operations of the administrative department and staff members. • To assist in reviewing the contractor’s contract related administration tasks i.e. leasing service. • Good managing of outsources company such as cleaning company to ensure professional looks and hygiene. • Establish and maintain all document management control. • Develop reports, filling and controlling all related to general affair tasks and other related documentation system. • Manage and control all related risk management, especially for business continuity planning and compliance management of general administration functions. • Timely manage and control all services and contracts that will be provided by suppliers. • Provide logistics support for event and business trip i.e. meeting/event management by making arrangements including travel, lodging, transportation and etc. • Supervising day-to-day operations of the administrative department and staff members. • Coordinate with IT to ensure office automation, equipment is ready for users.Provide secretariat support to Plant management team. Maintain focus on continuous process improvement opportunities Minimum
 Requirements and Qualifications
 : • Good command of English Language • 10 years of direct experience or related field • Strong communication and presentation skills • Good analytical and logical skills • Ability to manage of multitask by day to day • A passion for showing leadership and initiative • An energetic personality who enjoys being part of plant environment"
รูมเมด/แม่บ้าน ด่วน!! พัทยา,Zing Hotels & Resorts,Chon Buri,Administrative Assistants,Full time,,,"สถานที่ทำงาน : พัทยาถนนทัพพระยา ซอย 7, ชลบุรี - 20150 Thailand อัตราค่าจ้าง : ไม่ระบุ(เงินเดือน) คุณสมบัติ 1.เพศหญิง อายุ 20-35 ปี 2.วุฒิการศึกษาขั้นต่ำ ม.3 ขึ้นไป 3.มีประสบการณ์งานเมด แม่บ้าน หรือที่เกี่ยวข้อง 4.สามารถทำงานเป็นกะได้ (กะเช้า / บ่าย) หรือตามเวลาที่ได้รับมอบหมายได 5.มีความรับผิดชอบสูง ซื่อสัตย์ ขยัน อดทน สถานที่ทำงาน - Zing Hotel - Zing Resort & Spa สวัสดิการ ประกันสังคม / ค่าโอที / อาหารพนักงาน / ชุด Uniform พนักงาน / การฝึกอบรม การเข้าร่วมกิจกรรมต่าง ๆ ในบริษัท วิธี รับสมัคร :       สมัคร Online วิธีรับสมัครเพิ่มเติม : + โทรสอบถาม นัดสัมภาษณ์ ติดต่อฝ่ายบุคคล [038-050256-8, 038-251802] เวลา  09.00-16.00  น. + สมัครด้วย ตนเอง ติดต่อที่บริษัท/โรงแรมโดยตรง เวลา  09.00-16.00  น. + ส่งจดหมาย เอกสารการสมัครงานที่อีเมล hr@hotelzing.net หรือ Zing Hotels & Resorts 192 หมู่ที่ 10 ถนนทัพพระยา ซอย 7 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150 ***โปรดแต่งกายสุภาพ*** เอกสารที่ต้องใช้ในการสมัครงาน ผู้สมัครทุกท่านที่สนใจสมัครงานในตำแหน่งงานใดๆ กับบริษัท กรุณาแนบเอกสารการสมัครงาน มีรายการดังนี้ คำแนะนำ โปรดเซ็นต์ชื่อรับรองสำเนาถูกต้องในเอกสารทุกใบ และเขียนกำกับว่าใช้ในการสมัครงานเท่านั้น 1. สำเนาบัตรประชาชน ทะเบียนบ้าน วุฒิการศึกษา ใบผ่านการเกณฑ์ทหาร (จำเป็นต้องนำไป) 2. รูปถ่าย แนะนำ 1 นิ้ว 2 รูป (จำเป็นต้องนำไปครับ) 3. สำเนาเอกสารราชการต่างๆ เช่น ใบเปลี่ยนชื่อ- สกุล / ใบผ่านการเกณฑ์ทหาร ฯ (ถ้ามี) 4. สำเนาหนังสือรับรองต่างๆ / สำเนาใบขับขี่ (ถ้างานนั้นเกี่ยวกับการขับรถ) 5. Slip เงินเดือนจากบริษัทปัจจุบัน หรือบริษัทสุดท้ายที่ท่านทำงาน (ถ้ามี) ระดับการศึกษา Qualification : วุฒิ ม.3 ขึ้นไป ขึ้นไป ติดต่อ Contact : ฝ่ายบุคคล Human Resources Department.. โทรศัพท์ Telephone : 038-050256-8, 038-251802, 061-4083717 เว็บไซต์ Website : http://www.hotelzing.net/ Zing Hotels & Resorts ที่อยู่ที่ติดต่อ 192 หมู่ที่ 10 ถนนทัพพระยา ซอย 7 ต.หนองปรือ บางละมุง, ชลบุรี - 20150 Thailand » (View)มีตำแหน่งว่าง 5 ตำแหน่งงาน ผู้รับสมัคร : ฝ่ายบุคคล Human Resources Department.. โทรศัพท์ : 038-050256-8, 038-251802, 061-4083717 แฟกซ์ : 038-251803 เว็บไซต์ : http://www.hotelzing.net/ ประเภทธกิจการ : โรงแรม/Resort/Spa/สนามกอล์ฟ/คอนโดมิเนียม Well-placed in the romance, beaches, sightseeing area of Pattaya city, Hotel Zing provides a most conducive spot for you to take a break from your busy days. From here, guests can enjoy easy access to all that the lively city has to offer. With our convenient location, Hotel Zing offers easy access to the city ่s must-see destinations. At Hotel Zing, every effort is made to make guests feel comfortable. To do so, the hotel provides the best in services and amenities. All guest accommodations feature thoughtful amenities to ensure an unparalleled sense of comfort. The hotel offers an excellent variety of recreational facilities, including jacuzzi, outdoor pool. Superb facilities and an excellent location make the Hotel Zing the perfect base from which to enjoy your stay in Pattaya. แผนที่ คลิก Zing Hotel"
พนักงานธุรการ x 2 ตำแหน่ง,pratima-ishop.com,"Lak Si, Bangkok",Administrative Assistants,Full time,,,"พนักงานธุรการ x 2 ตำแหน่ง คุณสมบัติ :> ชาย หรือ หญิง > อายุ 20-30 ปี > การศึกษา ขั้นต่ำ ปวช > ใช้โปรแกรมสำเร็จรูป อาทิ WORD และ EXCEL ขั้นพื้นฐานได้คล่อง > ทัศนคติเป็นบวก > มนุษยสัมพันธ์ดี พร้อมปรับตัวเข้ากับสิ่งแวดล้อม แผนที่บริษัท : https://bit.ly/2kbZK5k ขอบเขตความรับผิดชอบ (Job Description) พนักงานธุรการ : > งานหลัก : รับผิดชอบงานเอกสารเกี่ยวข้องกับธุรกรรมการขายทุกประเภท (Pre and Post Transaction) ผ่านโปรแกรม WORD และ EXCEL (อาทิ ออกใบเสนอราคา-ใบกำกับภาษี-ใบแจ้งหนี้-ใบส่งซ่อม-ใบสั่งซื้อ-ติดตามการชำระเงินของลูกค้า-ตรวจรับและลงสต็อคสินค้า-ประสานจัดส่งสินค้าให้ลูกค้า-ช่วย update ข้อมูลในเวป) > งานรอง : รับผิดชอบงานธุรการทั่วไปของบริษัท สวัสดิการ : > ตามกฏหมาย ประกันสังคม วันเวลาทำงาน : > วันจันทร์-เสาร์ 08.30-17.30 น เงินเดือนเริ่มต้น : > 13,000 บาท ขี้นไป (แล้วแต่ประสบการณ์) ระยะทดลองงาน : > ขั้นต่ำ 120 วัน (ไม่เกิน 180 วัน) นัดสัมภาษณ์ : > ฝ่ายบุคคล 098-925-2065 > LINE ID : pratimaishop > e-mail : pratimainfocenter@gmail.com"
HRIS & People Services Lead (SPX Express),"Shopee (Thailand) Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"The People team plays a crucial organisational role in Shopee by channeling important resources to key functions in the company. People are key to Shopee’s growth, and as our business expands, so does the need to develop and support our employees. Lead the People Service team, overseeing Data & HRIS, Welfare, Payroll functions and People service team at SOC. Ensure accurate and timely processing of HRIS data, welfare programs, and payroll. Collaborate with a cross-functional team to enhance HRIS capabilities. Maintain compliance with data protection regulations and manage employee benefits. Initiative new project to implement & develop data system & HR dashboard."
