Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Retail Investor,The Stock Exchange of Thailand,"Khlong Toei, Bangkok",Corporate Finance & Investment Banking,Full time,,,"Responsibility ร่วมกำหนดกลยุทธ์การตลาดเพื่อขยายฐานข้อมูล
และการตลาดเพื่อนำเสนอผลิตภัณฑ์และบริการของกลุ่มตลาดหลักทรัพย์ฯ ออกแบบแผน
และดำเนินการตามแผนตลาดเพื่อขยายฐานการลงทุน ผ่านผู้ลงทุน พัฒนาและส่งเสริมช่องทางการลงทุน
เพื่อขยายโอกาสทางการตลาด ร่วมพัฒนาธุรกิจและส่งเสริมงานการตลาดของสมาชิก
และผู้เกี่ยวข้อง Qualification ปริญญาโท
หรือปริญญาตรีขึ้นไป สาขา การเงิน การธนาคาร เศรษฐศาสตร์ การตลาด
หรือสาขาที่เกี่ยวข้อง มีความรู้
ความเข้าใจเชี่ยวชาญด้านธุรกิจหลักทรัพย์ ธุรกิจจัดการลงทุน ผลิตภัณฑ์การลงทุน
และกฎระเบียบที่เกี่ยวข้องของทางการ มีประสบการณ์ทำงานด้านพัฒนาธุรกิจ
การตลาด ในสถาบันการเงิน การธนาคาร บริษัทหลักทรัพย์
บริษัทหลักทรัพย์จัดการกองทุนรวม หรือมีลักษณะงานในขอบเขตที่ใกล้เคียง พูด
อ่าน เขียนภาษาอังกฤษ ได้เป็นอย่างดี (TOEIC Score >
600)"
พยาบาลประสานงานด้านต้นทุน,Siriraj Piyamaharajkarun Hospital,"Bang Phlat, Bangkok",Financial Planning,Full time,,,"ลักษณะงาน : งานประจำ (Full time) ประสบการณ์ขั้นต่ำ : 5ปี รายละเอียดงาน : 1. ประสานกับหน่วยงานที่เกี่ยวข้อง และกรอกรหัสศูนย์ต้นทุนของค่าใช้จ่ายต่างๆของโรงพยาบาล อาทิเช่น การขอซื้ออุปกรณ์ทางการแพทย์ ค่าโทรศัพท์ ค่าไฟ เพื่อให้ถูกต้องแต่ละศูนย์ต้นทุนตามนโยบายของโรงพยาบาล
2. รวบรวมข้อมูลและบันทึกการแบ่งสัดส่วนค่าใช้จ่ายต่างๆของโรงพยาบาลในระบบฯ เพื่อให้ถูกต้องตามมาตรฐานของบัญชีต้นทุน
3. ให้คำปรึกษา คำแนะนำเกี่ยวกับศูนย์ต้นทุนเบื้องต้นแก่หน่วยงานที่เกี่ยวข้อง เพื่อให้เข้าใจการลงค่าใช้จ่ายแต่ละศูนย์ต้นทุน สถานที่ปฏิบัติงาน : กรุงเทพมหานคร (บางกอกน้อย , บางพลัด) คุณสมบัติผู้สมัครงาน : 1. จบปริญญาตรีสาขาพยาบาลศาสตร์
2. มีใบอนุญาตประกอบวิชาชีพพยาบาลและการผดุงครรภ์ชั้นหนึ่ง
3. มีประสบการณ์การทำงานโรงพยาบาล 5 ปีขึ้นไป
4. หากมีประสบการณ์งาน OPD หรือหน่วยประสานงานทางคลินิก จะพิจารณาเป็นพิเศษ รายละเอียดเพิ่มเติม : ฝ่ายทรัพยากรบุคคล โทร : 02-419-1917 Email : recruit@siphhospital.com Facebook : SiPH Career สมัครงาน"
เจ้าหน้าที่ปฏิบัติการ-ผู้ช่วยผู้จัดการ ส่วนจดทะเบียนสิทธิ ฝ่ายพิธีการปรับหนี้,"Sukhumvit Asset Management Co., Ltd.","Chatuchak, Bangkok",Funds Management,Full time,,,ปริญญาตรีขึ้นไป สาขานิติศาสตร์ บริหารธุรกิจ เศรษฐศาสตร์ หรือสาขาอื่นที่เกี่ยวข้อง มีประสบการณ์งานด้านจดทะเบียนสิทธินิติกรรมอสังหาริมทรัพย์ และสังหาริมทรัพย์ที่เกี่ยวกับสถาบันการเงิน หรือธุรกิจเกี่ยวกับอสังหาริมทรัพย์ไม่น้อยกว่า 3 ปี มีความรู้ด้านกฎหมายที่ดิน ระเบียบ และข้อกำหนดต่าง ๆ ที่เกี่ยวข้องกับที่ดิน กรมโรงงานอุตสาหกรรม ตลาดหลักทรัพย์ และนายทะเบียนหลักทรัพย์ กรมเจ้าท่า และพัฒนาธุรกิจ มีความรู้ด้านกฎหมายแพ่งและพาณิชย์ กฎหมายล้มละลาย การบังคับคดี มีความรู้ด้านสินเชื่อและธุรกิจปรับโครงสร้างหนี้ มีความรู้และเข้าใจเอกสารสิทธิ์ประเภทต่าง ๆ มีทักษะการเจรจาต่อรอง และการบริหารจัดการเป็นอย่างดี หากสนใจสมัครงาน สามารถติดต่อฝ่ายบริหารทรัพยากรมนุษย์ ได้ที่ คุณจามจุรี บุณยพานิช โทร. 02-686-1800 ต่อ 2824  : Jamjuree@sam.or.th คุณพัชรลดา พูลสันเทียะ โทร. 02-610-2214 : Patcharalada@sam.or.th คุณปิยธิดา สำเภาศรี       โทร. 02-610-2229 : Piyatida@sam.or.th Copyright © 2020 บริษัท บริหารสินทรัพย์สุขุมวิท จำกัด
"B2B Debt Collection Specialist (Bangkok based, Relocation Provided)","Agoda Services Co., Ltd.",Bangkok,Credit,Full time,,,"B2B Debt Collection Specialist (Bangkok based, Relocation Provided) Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know our Team: Collections function within the Credit Risk and Collections team is responsible for overdue collections from hotel partners for various product offerings. This is done using a blended approach of utilizing the in house collections team and external debt collection companies and law firms. This team is expanding, and we are looking for a Collections Specialist – to be part of our inhouse collection team. This role will be based in Bangkok, Thailand. The Opportunity: As a Collections Specialist, you would be working closely with our hotel partners to ensure collection of outstanding balances owed to Agoda. This will be an Individual contributor role and you will also get the opportunity to work in close coordination with different stakeholders across Agoda. Additionally, you will also contribute and improve operational and collection efficiency in your respective domain, collaborate with internal stakeholders to implement value add ideas into practice. You will also get a chance to work on other important projects being run within the team. In this role, you’ll be required to: Recovers B2B overdue payments from partners via calls and emails Negotiating repayment plans, and encouraging partners to find alternative payment solutions. Meet the monthly assigned collection & outreach targets. Approach challenges in a passionate, innovative, and decisive manner. Possess excellent communication and negotiation skills, as well as an ability to work independently. Establish contact with hotel owners/ management personnel and negotiate effectively to collect the outstanding balance owed to Agoda. Collaborate closely with various stakeholders to verify payments and accurately record payments in the system. Taking initiative and capable devising innovative solutions to enhance collection rates. Contribute with effective ideas to automate manual processes and work with key stakeholders on implementing identified solutions. Assist operational activities within the team, including but not limited to preparation of reports, data submissions etc. What you’ll Need to Succeed 1 – 8 years of debt collection background. Proficient in Microsoft excel Must be confident, proactive and take personal ownership. Skilled in negotiation. Organized and detailed oriented Approach challenges in a passionate, innovative, determine and decisive manner. Ability to work efficiently & independently, and to adapt to a fast-paced working environment. Passionate and a fast learner in line with Agoda values. Ability to problem solve and meet deadlines. #Bangkok#Kualalumpur#Manila#Hanoi#Makati#Lahore#Karachi#Delhi#Mumbai#Bucharest#luxembourg#taipei#jakarta#warsaw Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
"FinTech Legal Counsel (Bangkok Based,relocation provided))","Agoda Services Co., Ltd.",Bangkok,Corporate Finance & Investment Banking,Full time,,,"FinTech Legal Counsel (Bangkok Based,relocation provided)) Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know our Team: In the age of technology, things are constantly changing. The travel market is much the same, being more dynamic and complex than ever. Agoda’s Legal team is well suited to take on the challenges presented, adopting a proactive mindset to tackle challenges and solve problems. We are quick on our feet, decisive, and collaborate with multiple departments. We hire out-of-the-box thinkers that are well grounded with ethics and legal knowledge to ensure that Agoda achieves the right results, the right way. The Opportunity: As FinTech Counsel – you will be part of a close-knit team responsible for legal, regulatory and policy developments relating to products created by Agoda (e.g., Cashback Rewards) and payments, including, issuing, acquiring, e-money, prepaid and online banking. Your primary focus is to support the FinTech Legal Team on contract negotiations with financial service providers, oversee work streams for projects and ensure timely delivery of deliverables to improve and expand our payment products and services, maintain, develop and lead internal trainings and monitor compliance obligations. We are looking for a solution-oriented team player with an international mindset and a sense of intercultural understanding who takes initiative, can build strong relationships and is fluent in English. If you are somebody who has interest and aptitude to understand regulations, processes, platforms and FinTech products in the e-commerce market, this is a great opportunity for you. What you’ll get to do: Collaborate with the FinTech Legal Team in negotiating contracts with financial service providers. Contribute to projects aimed at enhancing and expanding our payment products and services. Supervise project work streams to ensure the timely delivery of key deliverables. Develop and lead internal training programs. Monitor and ensure compliance with regulatory obligations. Assist the team with other tasks as assigned What you’ll need to succeed: 3 – 5 years of total legal experience Bachelor’s degree in law from accredited universities. Strong project management skills , adept at concurrently handling multiple tasks. Experience drafting, reviewing, and negotiating complex contracts such as shareholder agreements, share purchase agreements, parent guarantees, Master Merchant Agreements, loans etc. Initiates tasks independently, eager to learn and advance as an individual contributor. Approaches work with a hands-on attitude , unhesitant to dive into tasks. Be a proactive team player supporting the FinTech Legal team and interacting with other teams in the Legal Department (e.g. compliance and data privacy) and also with other Departments such as Finance, Tax, Treasury and Product. Licensing experience would be a plus – Coordinating the license application, contributing to parts of the documents for the application, even maintaining or amending licenses. Candidates from top tier law firms would be preferred – Especially from the corporate team, M&A, Banking & Finance, Capital markets and Insurance. What we offer: A dynamic role in a fast-growing team of a reputable global company. Working in an international environment Great opportunities for further development in FinTech Working in a personal team of service minded and highly skilled professionals. Opportunities for training and personal growth, with the potential to develop into a valuable individual contributor. #Bangkok #Kualalumpur #Amsterdam #Paris #London #NewDelhi #Jakarta #Tokyo #Seoul #Singapore Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
เจ้าหน้าที่บริหารความเสี่ยงและกฎระเบียบด้านการลงทุน (Risk & Compliance Officer),Siriraj Piyamaharajkarun Hospital,"Bang Phlat, Bangkok",Compliance & Risk,Full time,,,"ลักษณะงาน : งานประจำ (Full time) ประสบการณ์ขั้นต่ำ : 2ปี รายละเอียดงาน : - ปฏิบัติงานด้านการบริหารจัดการความเสี่ยงด้านการลงทุนของโรงพยาบาล พร้อมทั้งศึกษาและพัฒนาระบบการควบคุมความเสี่ยงที่เหมาะสม
- ปฏิบัติงานด้านการตรวจสอบการลงทุนของโรงพยาบาลให้เป็นไปตามประกาศ ระเบียบและข้อบังคับด้านการจัดหาประโยชน์จากเงินลงทุน (Investment Policy) ของมหาวิทยาลัยมหิดล
- ติดตาม ศึกษา และวิเคราะห์ปัจจัยความเสี่ยงต่าง ๆ ที่กระทบต่อการลงทุนของโรงพยาบาลในปัจจุบันและอนาคต
- จัดทำรายงานด้านความเสี่ยง (Risk) และด้านระเบียบการลงทุน (Compliance), รายงานผลตอบแทน (Performance) และรายงานการวิเคราะห์องค์ประกอบผลตอบแทน (Performance Attribution) 
- จัดทำ Risk Budgeting สำหรับการลงทุนของโรงพยาบาล และร่วมกับส่วนงานลงทุนในการจัดทำแผนการลงทุนระยะยาว (SAA), กำหนด Universe และ Limit การลงทุนต่าง ๆ สถานที่ปฏิบัติงาน : กรุงเทพมหานคร (บางกอกน้อย , บางพลัด) คุณสมบัติผู้สมัครงาน : 1. ปริญญาตรีด้านการเงิน, เศรษฐศาสตร์ หรือสาขาอื่น ๆ ที่เกี่ยวข้อง 
2. หากมีประสบการณที่เกี่ยวข้อง จะพิจารณาเป็นพิเศษ
3. หากมีคุณวุฒิ CFA, FRM, CISA จะพิจารณาเป็นพิเศษ รายละเอียดเพิ่มเติม : ฝ่ายทรัพยากรบุคคล โทร : 02-419-1917 Email : recruit@siphhospital.com Facebook : SiPH Career สมัครงาน"
สินเชื่อรถใหม่- ,"The Siam Kubota Industry Co., Ltd.",Bangkok,Credit,Full time,,,สินเชื่อรถใช้แล้ว สินเชื่อคูโบต้า แม็กซ์ สินเชื่อยูสเซอร์ทิฟาย สินเชื่ออเนกประสงค์ สินเชื่อเติมฝัน สินเชื่อรถเติมสุข ข้อมูลเกี่ยวกับการขอสินเชื่อ คุณสมบัติและหลักฐานที่ต้องใช้เพื่อสมัครขอสินเชื่อ
Junior Fraud Analyst (Thai Speaking),Libertex Group,Bangkok,Corporate Finance & Investment Banking,Full time,,,"Libertex Group Overview Established in 1997, the Libertex Group is an international powerhouse with over 25 years of financial markets expertise. Over the years, the Libertex Group has helped shape the online trading industry by merging together innovative technology, market movements and digital trends. This was made possible with the introduction of Libertex, the multi-awarded online trading platform with which anyone can access the market and invest in stocks or trade CFDs with underlying assets being commodities, Forex, ETFs, cryptocurrencies, and others. Libertex is the Official Online Trading Partner of FC Bayern, bringing the exciting worlds of football and trading together. The Libertex Group in Numbers: 25+ Years of fintech experience 3M+ clients worldwide 700+ employees 40+ international awards (for Libertex) 300+ tradable assets (through Libertex) The Libertex Group is constantly driven by a single passionate purpose – to tirelessly work on developing amazing fintech for people who simply want to have ‘more’ in their lives. Job Overview We are looking for an experienced and pro-active analytical thinker to join our Risk and Payment Operations Department. Main Responsibilities Analyse all available data for different tasks within your role and draw conclusion based on the information extracted Analyse and review KYC documentation for new customer accounts, evaluates high-risk accounts and analyse new customer processes and policies Study market trends and observe customer behaviour patterns within the business Optimise the current fraud and risk processes and/or dashboards in order to improve the payment rates and to prevent fraud Run daily reports checks Process and monitor the customer deposits and withdrawals according to company procedures using multiple tools Investigate and report suspicious account activity Requirements 1-2 years experience in a Fraud/Risk Analyst role within a PSP or FinTech company Native in Thai and fluent in English is a must Excellent attention to detail Strong analytical skills Good working knowledge of Microsoft Office, especially Excel Time management Ability to work on own initiative and as a part of the team Enjoy searching for clues Benefits Work remotely whilst being part of a global team Udemy Business unlimited membership Professional and personal development opportunities in a fast-growing environment"
Dream Internship – Customer Business Development,Procter & Gamble Trading (Thailand) Ltd.,Bangkok,Analysis & Reporting,Full time,,,"Job Location Bangkok Job Description Overview of the job P&G's edge over the competition, the advantage that's hardest to duplicate, is P&G People. When we are inspired, and at our best, when we are growing as individuals, collaborating as teams, or leading as owners of our business, we are unstoppable. This level of inspired performance is crucial to P&G's ability to sustain growth over time consistently. It is the key reason we strive to hire the best, invest in talented people, and develop them to their maximum potential. Customer Business Development A role in our Sales function will give you exposure to the different parts of P&G business operations and will allow you to develop a broad and deep skillset. At Sales, our team's job is to make sure that everyone wins at P&G – our customers, our people, and our company. You'll work in a diverse, fast-paced environment and get to lead in-market strategies across multiple product lines, business units, and departments. Your objective will influence our customer's decisions in critical business areas by using conceptual selling techniques and data-based presentations in sales. This involves developing product ranging, shelving, pricing, and promotion strategies, based on research that gives us insight into what drives shopper purchase behavior. Consumer Business Development design business plans will deliver sales and market share objectives and help customers develop programs that will build the business for them and us. Joining P&G internship program in Customer Business Development team You will receive responsibilities from Day 1 – Experience a structured 2-month Internship program working on a real-life business challenge You'll experience a truly global work environment – Get hands-on experience of working in a #1 Multinational FMCG company and learn what it takes to lead multimillion-dollar brands! You will receive continuous coaching & mentorship – We are passionate about our work. Job Qualifications Third or fourth-year university student / Master's degree who will graduate in 2025 Be able to join the full program on June 3rd, 2024 – August 9th, 2024 (10 Weeks) Must have proven success of strong leadership by envisioning, direction setting, and enrolling others; thinking/problem solving; creativity & innovation; initiative & follow-through; communication; and priority setting. Fluent in English and Thai. About us We produce globally recognized brands, and we grow the best business leaders in the industry. With a portfolio of trusted brands as diverse as ours, it is paramount our leaders are able to lead with courage the vast array of brands, categories, and functions. We serve consumers around the world with one of the strongest portfolios of trusted, quality, leadership brands, including Always®, Ariel®, Gillette®, Head & Shoulders®, Herbal Essences®, Oral-B®, Pampers®, Pantene®, Tampax® and more. Our community includes operations in approximately 70 countries worldwide. Visit http://www.pg.com to know more. We are an equal opportunity employer and value diversity at our company. We do not discriminate against individuals on the basis of race, color, gender, age, national origin, religion, sexual orientation, gender identity or expression, marital status, citizenship, disability, HIV/AIDS status, or any other legally protected factor. Job Schedule Full time Job Number R000089592 Job Segmentation Internships (Job Segmentation)"
เจ้าหน้าที่บัญชี,Loxley Public Company Limited,"Khlong Toei, Bangkok",Credit,Full time,,,- ประสานงาน รวบรวมข้อมูลด้านบัญชีและการเงิน - วิเคราะห์ข้อมูล ทำรายงานสรุป และ จัดทำ Presentation เพื่อนำเสนอผู้บริหาร - ช่วยจัดทำงบประมาณ จัดทำงบการเงิน งานเกี่ยวกับการจัดทำงบการเงินรวม - ประสานงานกับผู้ตรวจสอบบัญชี - เพศหญิง อายุ 22-28 ปี - จบปริญญาตรี สาขาบัญชี เกรดเฉลี่ย 3 ขึ้นไป - สามารถใช้โปรแกรม Ms office ได้ - ทักษะภาษาอังกฤษระดับปานกลาง 1
Finance Officer (Part-time) - JRS Thailand,Company Confidential,Bangkok,Funds Management,Full time,,,": JRS Thailand : 28 Nov 2023 13 / December / 2023 Job Description Job Title:       Finance Officer (Part-time) Reports to:   Country Finance Officer Location:      Chiang Mai, Thailand Starting date: Immediately Contract duration : 1 year with possible extension depending upon funding availability The Jesuit Refugee Service (JRS) is an International Catholic agency with a mission to accompany, serve and defend the rights of refugees and forcibly displaced people. It is essentially a service-oriented organization offering direct assistance to refugees and internally displaced persons in Australia, Cambodia, Indonesia, Malaysia, Myanmar, the Philippines, Singapore and Thailand. The style of service is direct and personal, working in situations of greatest need, seeking the long-term well-being of refugees and displaced persons, while not neglecting their immediate or urgent needs. It offers opportunities to a wide variety of staff, local and international, while maintaining a localized scheme of salary/stipend, insurance, benefits, etc. In Thailand, JRS currently implements four projects spread throughout camp and urban areas serving refugees, asylum seekers and forcibly displaced persons. JRS Thailand has field offices in Bangkok and Mae Hong Son. The main areas of work include education, psychosocial services, livelihoods, peace and reconciliation and advocacy. For more information about JRS in Asia Pacific and Thailand, visit: http://www.jrsap.org OVERALL POSITION PURPOSE: The Finance Officer (Part-time), Country Office Thailand is responsible for the overall financial management of JRS Thailand according to the Finance Policy and local statutory requirements, and assists/ reports to the Country Finance Officer. Job requires 11 working days each month. RELATIONS: The Thailand Finance Officer (Part-time) reports to the Country Finance Officer and works closely with the Projects Directors and the Country Program Manager. KEY RESPONSIBILITIES: Administration • Establish and maintain an effective, efficient, proper and transparent financial  management of JRS Thailand, including maintaining a computerized finance system management of JRS Thailand, (MS-Access and ACCPAC, Quickbooks and Navision) • Maintain a register of all assets in accordance with JRS policies. • Initiate training, coaching, and developing the capacity of Project finance staff and ensure that the staff is conversant with financial policies and procedures including cash and bank and reconciliations. • Provide financial management support to Projects and Project management staff in ensuring overall quality management of financial resources. • Prepare monthly payroll, insurance payments, tax payments and other financial documents. • Participate in JRS international and regional meetings that requires the Country finance staff. • Help with selection and new hire of Country staff positions or Project finance staff positions. Cash, Bank and related functions • Process and make payments as provided in the approved budget after ensuring that proper authorization is obtained for all disbursements. • Oversee that all accounting transactions including codes of payment vouchers are recorded before disbursement and ensure proper filing system with supporting documentation for all transactions. • Review and reconcile irregularities of monthly bank statements with the Finance Assistant. • Coordinate with the Regional Finance Office the donor fund transfer to the Country Office. Financial Proposals, Reports and Audits • Review Project finance proposals and provide assistance to Projects in developing budget proposals when needed. • Prepare monthly financial report (e.g. income vs expenditure) for six months and annual financial reporting as required by JRS Reporting standards and guidelines. • Prepare monthly financial report and related financial documents as required by donors, based on the agreements between JRS and Donor Partnership Agreements. • Provide regular financial analysis of all projects, raising concerns and offering appropriate recommendations to the Program Manager and Country Director for future improvement. • Ensure all financial deadlines are observed, (i.e. payroll, reports from the projects, reports to donors, auditors, etc.) • Assist in monitoring and reviewing a Project’s expenditure and financial control (cash flow, timely bank and cash reconciliations, documentation and data integrity) in compliance with JRS policies and procedures. • Coordinate with auditor and provide all documents and reports as required. • Conduct internal auditing of finance in coordination with the Project Director and the finance staff. • Assist the Projects in ensuring compliance with conditions of grant-funded Projects. • Ensure that the procurement of goods, supplies, and services are in conformity with JRS and donor procurement policies and requirements. • Ensure financial compliance of all donor requirements and alert Program Manager and Country Director of any issues, e.g. income vs expenditure of status of funds, etc. • Perform other tasks as required by Country Finance Officer and Country Director. Qualifications & Experience: • University degree in accountancy, business management and related fields. MA degree an advantage. • At least 3 years of experience in finance management. Working with NGOs is an advantage. • Basic computer and system skills including Word, Excel, and Access, Thai and English versions. Experience with computerized financial systems. Experience importing and  exporting data. Knowledge of ACCPAC Accounting Software. • Thai Citizen with ID card. This requirement will not be waived. • Fluency in Thai, good written and spoken English. Ability to understand and write English-language reports and documents. • Empathy with the plight of refugees and displaced people and general agreement with JRS  goals, vision and approach. • Flexible and able to work in a multi-cultural team. Conditions: 
JRS offers a localized salary and benefits. Details will be discussed with short-listed candidates; salary depends  on the status and qualifications of the successful applicant. 
JRS advocates for equal opportunity and promotes a diversified and inspiring working environment. Therefore, qualified candidates of ethnic minorities and women are strongly encouraged to apply. Interested candidates must send their curriculum vitae (including three references) and a motivation letter to jrsthailandco@gmail.com by 13 November 2023.  Early applications are encouraged.   This is a rolling  recruitment - so we may select and hire a candidate before the 13 December deadline. Only shortlisted candidates will be contacted. Contact : jrsthailandco@gmail.com"
FP&A Analyst,Universal Music (Thailand) Limited,Bangkok,Corporate Finance & Investment Banking,Full time,,,"We are UMG, the Universal Music Group. We are the world’s leading music company. In everything we do, we are committed to artistry, innovation and entrepreneurship. We identify and develop recording artists and songwriters, and we produce, distribute and promote the most critically acclaimed and commercially successful music to delight and entertain fans around the world. Seeking a passionate, highly motivated, and experienced finance professional with the agility and flexibility to support and business partner with a team responsible for a group of high growth companies. Reporting to the Finance Director, the candidate will participate in the accounting and reporting process, active in supporting front team in a broad range of activities including financial analysis, project feasibility, D2C projects and strategic analysis company’s strategic ambition. The candidate will participate in the annual budget, forecast, statutory / tax reporting and compliance exercises. KEY RESPONSIBILITIES Financial Planning, Analysis and Reporting Participate in monthly close and reporting, forecast and plan process Prepare monthly report, including Flash, monthly deck, budget deck, artist P&L, tracking report, and ad-hoc reports for various stakeholders for decision making Regular review of Balance Sheet and improve quality of reconciliation and support from BPO (WNS in China) Ensure timeliness and accuracy of reports Manage & forecast cashflow for the company Special project accounting & reporting Business Control Overhead controller - Manage office cost and approvals, advise department head on budgeted spends and drive cost savings as needed Checking Travel & Entertainment expenses to ensure compliance / reasonableness Support frontline (A&R and Marketing) by preparing relevant P&L and advise on financial performance of projects and marketing spends Perform ad-hoc analysis, project feasibility, and projects for Cost spending analysis Projects and Process review Perform financial, internal controls and compliance review to ensure best practice and complying with Global procedures Be an agent of change, identity process improvement, drive better reporting and procedures across the markets, ensuring quality control in all finance deliverables Participate in Finance Projects, including system or process implementations COMPETENCE Demonstrate strong attention to detail (critical) and able to query/identify inconsistencies and challenge idea constructively Able to work independently and yet possess strong teamwork ethos Good written, communication and presentation skills Skilled at relationship management with maturity to handle multiple stakeholders with diverse cultures and occasionally stressful environment Deep accounting / finance understanding and IFRS knowledge. Strong technically in Excel, PowerPoint, Hyperion (HFM) and SAP Excellent analytical and financial modeling skills with strong business acumen Can do attitude, with a hands on approach to problem solving and able to work under pressure. Able to deliver on time. QUALIFICATIONS University degree Preferably with at least 8 years of relevant Finance related roles Fluent in English Interested? Please follow the link to submit your application today! Note: Only shortlisted applicants will be contacted. About us: Universal Music Group (UMG) is the world leader in music-based entertainment, with a broad array of businesses engaged in recorded music, music publishing, merchandising and audiovisual content in more than 60 countries. Featuring the most comprehensive catalog of recordings and songs across every musical genre, UMG identifies and develops artists and produces and distributes the most critically acclaimed and commercially successful music in the world. Committed to artistry, innovation and entrepreneurship, UMG fosters the development of services, platforms and business models in order to broaden artistic and commercial opportunities for our artists and create new experiences for fans. UMG's catalog is marketed through two distinct divisions, Universal Music Enterprises (in the U.S.) and Universal Strategic Marketing (outside the U.S.). UMG also includes Universal Music Publishing Group, one of the industry's premier music publishing operations worldwide and Bravado, the leading provider of consumer, lifestyle and branding services to recording artists and entertainment brands around the world. Job Category: Finance & Accounting"
Sales Operations Executive,desfran,Bangkok,Corporate Finance & Investment Banking,Full time,,,"We are a one-stop offshore service provider with a global network of partners and a diversified portfolio of businesses. The company offers tailored solutions that extend to corporate secretarial services, company formation, regulatory and licensing, payment solutions, and business management advisory. The Role Your responsibilities will include: Support and optimize the end-to-end sales process. Analyze sales data to identify trends, opportunities, and areas for improvement. Maintaining and updating clients’ database in CRM system. Handle and manage day-to-day operations such as admin duties. Liaising with potential vendors or partners on their services, processes, and fees. Researching on market trends and services together with Business Development Manager. Ideal Profile Diploma/ Degree in Finance or Business Administration or related field Proven experience in Sales and Operations or similar role, preferably in the same industry Excellent in written and verbal communication skills, with ability to communicate in English to be able to liaise effectively to different stakeholders across the region Proactive, energetic, and result-oriented Meticulous, independent, and organized Interests in FX/Finance industry What's on Offer? Fantastic work culture Collaborating with cross-functional teams across global offices Opportunity to make a positive impact"
Accounting Finance Manager,michelin,Bangkok,Corporate Finance & Investment Banking,Full time,,,"Accounting Finance Manager - - - - - - - - - - - - KEY EXPECTED ACHIEVEMENTS Management of company interests. Oversee and monitor procedures guaranteeing the quality, fairness, regulations, and exhaustiveness of the published accounts in compliance with applicable local laws. Co-Steer the economic result of companies with Managing Director. Manage relations with external auditors. Handle tax returns, VAT, WHT and relations with tax authorities Monitor financial health of the companies, anticipate developments and risks. Have an early warning duty and advisory role and handle issues in connection with minority interests as applicable. Take the lead in finance and accounting professionalism and related processes (training, collective management, etc.). Production of Statutory and Economic reporting. In charge of the production and submission of reports generated by accounting systems. Guarantee the quality of the data supplied. Contribute to optimizing accounting processes and economic reporting. Produce the managerial reporting to support the requirements from Company Management Committee & Board of Director Management of Finance and Cash flow Ensures that the companies have the necessary financial resources to operate and grow and that their cash flow is efficiently managed. Guarantee that market financial risks are managed and hedged (foreign exchange/rates). Guarantee that management of customer risk and compliance with customer Credit rules. Manage the financing structure and a dividend pay for the companies. Manage the relationship with the Bank. REQUIREMENTS: Bachelor’s degree in Accounting or Finance At least 5-year working experience Direct experience from manufacturing industry will be a plus High responsibilities, Able to work under pressure and very tight deadlines. Positive attitude, Honesty and Accountability, Good Relationship. Native speakers of Thai with English fluency Office : The 9th Tower (MRT Rama 9) Hybrid Working Policy ** Only shortlisted candidates will be contacted **"
